target_x,target_y,gaze_x,gaze_y,error_px_x,error_px_y,error_px_xy,error_deg_x,error_deg_y,error_deg_xy
100,100,88.8868052546657,130.146677734082,-11.1131947453343,30.1466777340817,32.1298191070274,-0.391593056490838,1.0622451740589,1.13211852881752
386,100,379.777624918745,117.354548863968,-6.22237508125454,17.3545488639681,18.4363314659851,-0.219256968314401,0.611514774273343,0.649632289802107
672,100,636.171983479764,68.2098935210949,-35.8280165202361,-31.7901064789051,47.8984095530785,-1.26241731856929,-1.12014926346069,1.68766964642733
958,100,974.714060075441,69.0040899927809,16.7140600754412,-30.9959100072191,35.2151422172491,0.588946551343139,-1.09216684605386,1.24082410168369
1244,100,1242.54190349544,74.8921236535869,-1.45809650455794,-25.1078763464131,25.1501789266672,-0.0513788036949694,-0.88470626004634,0.886196783024621
1530,100,1550.92189512403,96.0744062076722,20.9218951240271,-3.92559379232779,21.2869909147148,0.737212647472328,-0.138325705989066,0.750076951150646
1816,100,1806.36889656454,116.432304028487,-9.63110343545509,16.4323040284866,19.0467521921469,-0.339369278842052,0.579018598305339,0.67114091215686
100,320,70.5261657802461,317.865388088928,-29.4738342197539,-2.13461191107194,29.5510316507635,-1.0385382435876,-0.0752171050402297,1.04125821807511
386,320,372.027561710706,289.785752316845,-13.972438289294,-30.2142476831548,33.2885835506282,-0.49234244268959,-1.06462592484645,1.17294567003148
672,320,658.88329555256,303.698809199379,-13.1167044474404,-16.3011908006213,20.9231153770122,-0.462189554343667,-0.57439869104684,0.737255643630407
958,320,927.956190584199,301.429806959376,-30.0438094158005,-18.570193040624,35.319719050114,-1.05862072336669,-0.654349004614318,1.24450863221426
1244,320,1270.81365947912,302.168676521969,26.8136594791229,-17.8313234780308,32.2013731328421,0.94480894566401,-0.628314344079391,1.13463962454494
1530,320,1558.24401679559,319.449022812092,28.2440167955938,-0.550977187907563,28.2493904467225,0.995206697457784,-0.0194147303114137,0.995396034004548
1816,320,1811.7795950046,317.157881691436,-4.22040499539548,-2.8421183085639,5.0881681187863,-0.148713923865447,-0.100147425636677,0.179291147273513
100,540,100.202992706419,523.813409231253,0.202992706418627,-16.1865907687467,16.1878635636002,0.00715283458079134,-0.570360641429085,0.57040548966849
386,540,351.48342881168,523.929984201038,-34.5165711883197,-16.0700157989622,38.0741263114104,-1.21621145032158,-0.566253001395974,1.34155305456118
672,540,651.473322107468,536.709701191679,-20.5266778925316,-3.29029880832104,20.7887125996725,-0.723286981228505,-0.115939904996562,0.732519900591415
958,540,954.400536135994,528.39865375489,-3.599463864006,-11.6013462451099,12.1469080348544,-0.126833912275148,-0.408793794398887,0.428017446694878
1244,540,1277.62756839247,540.753623991944,33.6275683924728,0.753623991944096,33.6360120274635,1.18488918226142,0.0265553760827227,1.18518667800252
1530,540,1562.99004493771,556.896052791925,32.9900449377064,16.8960527919252,37.0650733837047,1.16242718574655,0.595359240051783,1.30600189808887
1816,540,1827.12628395659,546.97626324526,11.1262839565891,6.9762632452605,13.1324957091112,0.392054274384056,0.245821543965749,0.462745980458567
100,760,104.345577799263,765.552075047298,4.3455777992629,5.55207504729833,7.05050237502827,0.153124618337795,0.195637747588261,0.248437488917311
386,760,359.089263640972,772.911715975932,-26.9107363590277,12.911715975932,29.847950362265,-0.948229401023895,0.45496651084906,1.05171984177574
672,760,652.058883029305,802.460912363589,-19.9411169706955,42.4609123635886,46.9103104315811,-0.702654425795135,1.49610609574928,1.65285948902384
958,760,956.69809024855,794.765271509113,-1.3019097514499,34.7652715091128,34.7896402985609,-0.0458752669991699,1.22497388549931,1.2258324680133
1244,760,1278.61112349297,791.708192192826,34.6111234929697,31.7081921928261,46.9397413881116,1.21954280452296,1.11726313268047,1.65389632894622
1530,760,1557.07740954704,784.829821066653,27.0774095470356,24.8298210666528,36.7383467507711,0.954102043582188,0.874909030292629,1.29449054517825
1816,760,1840.25296482716,765.232257241194,24.2529648271645,5.23225724119425,24.8109415126816,0.854583559704242,0.184368389120526,0.874243812004189
100,980,107.505525379206,969.2037599978,7.50552537920649,-10.7962400022004,13.1488292027475,0.264471010683998,-0.380424679247513,0.463321512815241
386,980,381.426798145424,949.980933769451,-4.57320185457553,-30.0190662305491,30.365416390308,-0.161145370328931,-1.05774892445963,1.06995218005975
672,980,637.876834067464,1003.25207719362,-34.1231659325365,23.2520771936229,41.2922456046849,-1.20235061067859,0.819317259473616,1.45493272463364
958,980,952.657783725426,1016.33847158584,-5.34221627457441,36.3384715858386,36.7290592299766,-0.188242994825574,1.2804019607494,1.29416332344641
1244,980,1234.64876280072,1009.35910848049,-9.3512371992822,29.3591084804896,30.812382055375,-0.329507743038215,1.03449599442718,1.08570047312348
1530,980,1541.99856605322,980.410426206784,11.9985660532232,0.410426206783541,12.0055835761855,0.42279040650778,0.014462148935126,0.42303767892548
1816,980,1812.40931336547,960.967717759821,-3.59068663452717,-19.032282240179,19.3680354650957,-0.126524630257075,-0.670631053319092,0.682461545212315
