frame_no,target_no,time_stamp,target_x,target_y,pupil_x,pupil_y,ellipse_min_axis,ellipse_max_axis,ellipse_angle,glint_1_x,glint_1_y,glint_2_x,glint_2_y,glint_3_x,glint_3_y,glint_4_x,glint_4_y
1,0,1568391556834,100,100,860.20068359375,493.0082092285156,76.55115509033203,88.76428985595703,122.35225677490234,756.71875,514.0032958984375,865.9111328125,499.7464599609375,861.5077514648438,547.8228759765625,-1.0,-1.0
2,0,1568391556849,100,100,860.1102294921875,493.0945129394531,76.62407684326172,88.9632568359375,121.99131774902344,756.71875,514.0032958984375,865.9019165039062,499.6991882324219,861.5077514648438,547.8228759765625,-1.0,-1.0
3,0,1568391556866,100,100,860.2904663085938,493.0474853515625,76.05509948730469,88.5504150390625,122.19940185546876,756.6786499023438,513.9727783203125,865.9019165039062,499.6991882324219,861.5077514648438,547.8228759765625,-1.0,-1.0
4,0,1568391556882,100,100,860.4126586914062,492.9653015136719,76.25074005126953,88.7673110961914,122.88056182861328,756.71044921875,513.9510498046875,865.9019165039062,499.6991882324219,861.5077514648438,547.8228759765625,-1.0,-1.0
5,0,1568391556899,100,100,860.31201171875,492.91400146484375,75.91117858886719,88.02936553955078,122.21012115478516,756.65576171875,513.9644165039061,865.7493286132812,499.5182495117188,861.5077514648438,547.8228759765625,-1.0,-1.0
6,0,1568391556914,100,100,860.2752685546875,492.8505554199219,76.27515411376953,88.11345672607422,122.1034927368164,756.7254028320312,513.9660034179689,865.7493286132812,499.5182495117188,861.5077514648438,547.8228759765625,-1.0,-1.0
7,0,1568391556929,100,100,860.2188720703125,493.017333984375,75.5942153930664,87.73126983642578,123.20818328857422,756.7238159179688,513.94482421875,865.7493286132812,499.5182495117188,861.4088745117188,547.7918701171875,-1.0,-1.0
8,0,1568391556944,100,100,860.291015625,492.92877197265625,75.71916961669922,87.98780059814453,122.4989776611328,756.6339721679688,513.9110717773439,865.7721557617188,499.6043395996094,861.4088745117188,547.7918701171875,-1.0,-1.0
9,0,1568391556959,100,100,860.1448974609375,492.7918701171875,75.75933837890625,88.00747680664062,123.00475311279295,757.1892700195312,513.4489135742189,865.7721557617188,499.6043395996094,861.285888671875,547.7149658203125,-1.0,-1.0
10,0,1568391556974,100,100,860.125244140625,492.7325439453125,75.3650131225586,87.75201416015625,122.81348419189452,757.0054931640625,513.5804443359375,865.7721557617188,499.6043395996094,861.313720703125,547.686279296875,-1.0,-1.0
11,0,1568391556988,100,100,860.1727905273438,492.7138366699219,75.28740692138672,87.72534942626953,121.79718780517578,757.0039672851562,513.5794677734375,865.7094116210938,499.47760009765625,861.2318725585938,547.575927734375,-1.0,-1.0
12,0,1568391557003,100,100,860.066162109375,492.6872863769531,75.28799438476562,87.68648529052734,122.02165985107422,757.0819091796875,513.4422607421875,865.729736328125,499.38702392578125,861.2318725585938,547.575927734375,-1.0,-1.0
13,0,1568391557018,100,100,860.115478515625,492.7554931640625,75.20353698730469,87.28569030761719,122.4574203491211,756.8681640625,513.5202026367189,865.6749877929688,499.3235778808594,861.1386108398438,547.6378173828125,-1.0,-1.0
14,0,1568391557033,100,100,860.0106201171875,492.6724548339844,75.09095001220703,87.15504455566406,122.3934097290039,756.62841796875,513.5658569335939,865.5497436523438,499.3683776855469,861.1386108398438,547.6378173828125,-1.0,-1.0
15,0,1568391557048,100,100,860.076904296875,492.6690368652344,74.80907440185547,87.08292388916016,121.58788299560548,756.2208251953125,513.778076171875,865.5497436523438,499.3683776855469,861.1386108398438,547.6378173828125,-1.0,-1.0
16,0,1568391557062,100,100,860.0733032226562,492.617919921875,74.81521606445312,87.16099548339844,122.08769989013672,756.2418212890625,513.7891235351561,865.5497436523438,499.3683776855469,861.1195068359375,547.6256103515625,-1.0,-1.0
17,0,1568391557075,100,100,860.0072021484375,492.583740234375,74.60199737548828,86.91922760009766,120.9742202758789,756.2208251953125,513.778076171875,865.4984130859375,499.5,861.1195068359375,547.6256103515625,-1.0,-1.0
18,0,1568391557089,100,100,859.9178466796875,492.5192565917969,74.56295776367188,86.80595397949219,121.25955963134766,756.2739868164062,513.7111206054689,865.4598388671875,499.501953125,861.0565185546875,547.5284423828125,-1.0,-1.0
19,0,1568391557106,100,100,859.98779296875,492.6647033691406,74.63516998291016,86.58959197998047,122.49982452392578,756.1473999023438,513.771484375,865.5,499.5,861.0452880859375,547.5590209960939,-1.0,-1.0
20,0,1568391557122,100,100,859.9920043945312,492.634033203125,74.66731262207031,86.61821746826172,121.5788116455078,756.5720825195312,513.5470581054689,865.5401611328125,499.498046875,860.9434814453125,547.5284423828125,-1.0,-1.0
21,0,1568391557137,100,100,859.792724609375,492.56787109375,73.91471099853516,86.59815216064453,122.29071044921876,756.404052734375,513.6200561523439,865.5015869140625,499.5,860.9236450195312,547.5397338867189,-1.0,-1.0
22,0,1568391557151,100,100,859.7984619140625,492.6623229980469,74.27620697021484,86.2472915649414,122.35128021240234,756.4427490234375,513.5301513671875,865.5015869140625,499.5,860.8228759765625,547.4922485351561,-1.0,-1.0
23,0,1568391557166,100,100,859.7363891601562,492.562744140625,74.10296630859375,86.11808776855469,121.85858917236328,756.4584350585938,513.468505859375,865.270263671875,499.6129760742188,860.7681274414062,547.575927734375,-1.0,-1.0
24,0,1568391557181,100,100,859.7471923828125,492.50372314453125,74.19023895263672,86.16876983642578,122.6165542602539,756.6685791015625,513.3283081054689,865.2135620117188,499.5216064453125,860.7886352539062,547.598388671875,-1.0,-1.0
25,0,1568391557196,100,100,859.658447265625,492.47052001953125,73.82500457763672,85.78340148925781,121.69342803955078,756.5986328125,513.3554077148439,865.2328491210938,499.50091552734375,860.6698608398438,547.6698608398439,-1.0,-1.0
26,0,1568391557211,100,100,859.6820068359375,492.462890625,73.62373352050781,86.11168670654297,120.45897674560548,756.5986328125,513.3554077148439,865.1310424804688,499.5730285644531,860.6698608398438,547.6698608398439,-1.0,-1.0
27,0,1568391557225,100,100,859.7763671875,492.4907531738281,73.73555755615234,85.98643493652344,120.0940170288086,756.6837158203125,513.27001953125,865.0,499.5,860.5142822265625,547.7777099609375,-1.0,-1.0
28,0,1568391557240,100,100,859.5233154296875,492.51318359375,73.7274398803711,86.02543640136719,121.32886505126952,756.7662353515625,513.2078247070311,865.0,499.5,860.5142822265625,547.7777099609375,-1.0,-1.0
29,0,1568391557254,100,100,859.5156860351562,492.4493713378906,73.5282211303711,85.56623840332031,121.17515563964844,756.677490234375,513.2112426757811,865.0,499.5,860.5142822265625,547.7777099609375,-1.0,-1.0
30,0,1568391557269,100,100,859.5327758789062,492.4638977050781,73.58024597167969,85.6353530883789,120.93065643310548,756.6180419921875,513.2584838867189,865.0,499.5,860.5142822265625,547.7777099609375,-1.0,-1.0
31,0,1568391557283,100,100,859.3790283203125,492.4434814453125,73.16585540771484,85.0575942993164,121.70647430419922,756.551025390625,513.281494140625,865.0,499.5,860.5142822265625,547.7777099609375,-1.0,-1.0
32,0,1568391557299,100,100,859.4893798828125,492.4880065917969,73.33898162841797,85.23181915283203,121.0423583984375,756.497314453125,513.306884765625,865.0,499.5,860.5142822265625,547.7777099609375,-1.0,-1.0
33,0,1568391557314,100,100,859.341064453125,492.5866394042969,72.62319946289062,84.98299407958984,121.43148040771484,756.593994140625,513.2979125976561,865.0,499.5,860.5,547.8358764648439,-1.0,-1.0
34,0,1568391557329,100,100,859.552978515625,492.5728149414063,73.18946838378906,85.2518310546875,121.70703887939452,756.3895263671875,513.4401245117189,864.9081420898438,499.5789489746094,860.5,547.8358764648439,-1.0,-1.0
35,0,1568391557346,100,100,859.3497924804688,492.5843505859375,72.66399383544922,84.75936889648438,120.1161117553711,756.3895263671875,513.4401245117189,864.9081420898438,499.5789489746094,860.5,547.8358764648439,-1.0,-1.0
36,0,1568391557361,100,100,859.4513549804688,492.5518493652344,73.07622528076172,84.7966537475586,120.7497100830078,756.462646484375,513.4141235351561,864.9081420898438,499.5789489746094,860.5,547.8358764648439,-1.0,-1.0
37,0,1568391557375,100,100,859.502197265625,492.5585632324219,73.03146362304688,84.36988830566406,121.10397338867188,756.7196044921875,513.2293701171875,865.0184326171875,499.4750061035156,860.5,547.8358764648439,-1.0,-1.0
38,0,1568391557388,100,100,859.4204711914062,492.5204772949219,72.56692504882812,84.80404663085938,120.58439636230469,756.617919921875,513.317626953125,865.0184326171875,499.4750061035156,860.5,547.8358764648439,-1.0,-1.0
39,0,1568391557401,100,100,859.4119873046875,492.4095764160156,72.58609008789062,84.89442443847656,120.16238403320312,756.7196044921875,513.2293701171875,865.0184326171875,499.4750061035156,860.5,547.8358764648439,-1.0,-1.0
40,0,1568391557418,100,100,859.415771484375,492.463623046875,72.7618179321289,84.71383666992188,120.64312744140624,756.664794921875,513.2637939453125,865.0184326171875,499.4750061035156,860.5,547.8358764648439,-1.0,-1.0
41,0,1568391557433,100,100,859.4774169921875,492.4267578125,72.46612548828125,84.1167221069336,120.80947875976562,756.6544799804688,513.2875366210939,865.0184326171875,499.4750061035156,860.5,547.8358764648439,-1.0,-1.0
42,0,1568391557448,100,100,859.4176025390625,492.580810546875,72.41445922851562,84.58203887939453,120.16271209716795,756.6058349609375,513.3424072265625,864.9494018554688,499.6746826171875,860.5,547.8358764648439,-1.0,-1.0
43,0,1568391557465,100,100,859.4634399414062,492.5880737304688,72.3634033203125,83.9923095703125,121.80509948730469,756.5993041992188,513.427490234375,864.9494018554688,499.6746826171875,860.5077514648438,547.8228759765625,-1.0,-1.0
44,0,1568391557481,100,100,859.3851928710938,492.46527099609375,72.5035629272461,84.3499755859375,120.94863891601562,756.1380615234375,513.7247924804689,864.9019165039062,499.6991882324219,860.5077514648438,547.8228759765625,-1.0,-1.0
45,0,1568391557498,100,100,859.484619140625,492.5902404785156,72.12477111816406,83.585205078125,121.69208526611328,756.1380615234375,513.7247924804689,864.9019165039062,499.6991882324219,860.5077514648438,547.8228759765625,-1.0,-1.0
46,0,1568391557514,100,100,859.5335693359375,492.6232299804688,72.31348419189453,83.97472381591797,121.65963745117188,756.2583618164062,513.5900268554689,864.9019165039062,499.6991882324219,860.5077514648438,547.8228759765625,-1.0,-1.0
47,0,1568391557529,100,100,859.4186401367188,492.486572265625,72.24253845214844,83.70246887207031,120.9450912475586,756.1909790039062,513.634033203125,864.9019165039062,499.6991882324219,860.5077514648438,547.8228759765625,-1.0,-1.0
