frame_no,target_no,time_stamp,target_x,target_y,pupil_x,pupil_y,ellipse_min_axis,ellipse_max_axis,ellipse_angle,glint_1_x,glint_1_y,glint_2_x,glint_2_y,glint_3_x,glint_3_y,glint_4_x,glint_4_y
1,00,1568735612865,0100,0100,827.3986206054688,591.5975952148438,71.1255111694336,79.63360595703125,121.21186828613281,743.1778564453125,597.18505859375,832.1808471679688,591.5413818359375,826.2274169921875,630.5772705078125,743.7185668945312,639.6392211914062
2,00,1568735612880,0100,0100,827.6392211914062,592.1050415039062,71.4892349243164,79.91765594482422,123.75587463378906,743.1778564453125,597.18505859375,832.1270141601562,591.631103515625,826.2440795898438,630.6817016601562,743.6868286132812,639.7005004882812
3,00,1568735612899,0100,0100,827.5155029296875,591.9364624023438,71.22450256347656,78.88524627685547,121.38713073730469,743.1778564453125,597.18505859375,832.1270141601562,591.631103515625,826.2440795898438,630.6817016601562,743.6868286132812,639.7005004882812
4,00,1568735612914,0100,0100,827.6534423828125,592.03662109375,70.4693832397461,78.70662689208984,122.19837188720703,743.1778564453125,597.18505859375,832.1270141601562,591.631103515625,826.2440795898438,630.6817016601562,743.6868286132812,639.7005004882812
5,00,1568735612931,0100,0100,827.6409301757812,591.9588623046875,70.03014373779297,78.74971771240234,120.94619750976562,743.1778564453125,597.18505859375,832.2105712890625,591.5781860351562,826.147705078125,630.62255859375,743.6868286132812,639.7005004882812
6,00,1568735612946,0100,0100,827.4794921875,592.0490112304688,70.68678283691406,79.71286010742188,119.6349868774414,743.1778564453125,597.18505859375,832.2105712890625,591.5781860351562,826.147705078125,630.62255859375,743.57666015625,639.7593383789062
7,00,1568735612961,0100,0100,827.7733154296875,592.1905517578125,69.83969116210938,78.52433776855469,122.62901306152344,743.0457763671875,597.2877807617188,832.2105712890625,591.5781860351562,826.1456298828125,630.8401489257812,743.57666015625,639.7593383789062
8,00,1568735612976,0100,0100,827.6658935546875,592.1083984375,69.80805969238281,78.66455841064453,121.78050994873047,742.951416015625,597.3347778320312,832.1099243164062,591.5975952148438,826.0449829101562,630.7804565429688,743.57666015625,639.7593383789062
9,00,1568735612992,0100,0100,827.4940185546875,592.3695068359375,69.24366760253906,77.9562759399414,120.72036743164062,742.951416015625,597.3347778320312,832.1099243164062,591.5975952148438,826.0449829101562,630.7804565429688,743.57666015625,639.7593383789062
10,00,1568735613008,0100,0100,827.6454467773438,592.2207641601562,69.70121002197266,78.6930923461914,118.27367401123047,742.951416015625,597.3347778320312,832.1099243164062,591.5975952148438,826.091552734375,630.7430419921875,743.57666015625,639.7593383789062
11,00,1568735613023,0100,0100,827.6239013671875,592.2378540039062,69.56863403320312,78.72505187988281,117.54529571533203,742.9205322265625,597.3704223632812,831.9041748046875,591.7767333984375,825.8824462890625,630.9451293945312,743.57666015625,639.7593383789062
12,00,1568735613038,0100,0100,827.4910278320312,592.1943969726562,69.41724395751953,78.6890640258789,117.36083984375,742.7630615234375,597.3770751953125,831.961181640625,591.7271728515625,825.7750244140625,630.9970703125,743.35986328125,639.8443603515625
13,00,1568735613056,0100,0100,827.3477172851562,592.4359130859375,69.06383514404297,78.28829956054688,120.77703857421875,742.7630615234375,597.3770751953125,831.8603515625,591.8536376953125,825.819580078125,631.0006103515625,743.35986328125,639.8443603515625
14,00,1568735613071,0100,0100,827.388916015625,592.4121704101562,70.08155059814453,78.76488494873047,119.39947509765625,742.7630615234375,597.3770751953125,831.8603515625,591.8536376953125,825.819580078125,631.0006103515625,743.35986328125,639.8443603515625
15,00,1568735613086,0100,0100,827.3465576171875,592.4707641601562,69.41930389404297,78.07693481445312,119.08251190185547,742.7852783203125,597.3717041015625,831.8603515625,591.8536376953125,825.819580078125,631.0006103515625,743.1610717773438,639.86767578125
16,00,1568735613101,0100,0100,827.3883666992188,592.583984375,69.91635131835938,79.33418273925781,121.70917510986328,742.6724243164062,597.3604125976562,831.8603515625,591.8536376953125,825.819580078125,631.0006103515625,743.1610717773438,639.86767578125
17,00,1568735613115,0100,0100,827.3789672851562,592.3614501953125,68.47386932373047,77.96974182128906,119.48628997802734,742.6724243164062,597.3604125976562,831.8603515625,591.8536376953125,825.819580078125,631.0006103515625,743.1610717773438,639.86767578125
18,00,1568735613128,0100,0100,827.3271484375,592.298828125,68.8607177734375,78.1648178100586,121.1416244506836,742.6724243164062,597.3604125976562,831.8603515625,591.8536376953125,825.819580078125,631.0006103515625,743.1610717773438,639.86767578125
19,00,1568735613141,0100,0100,827.36572265625,592.323974609375,68.75482177734375,78.00263977050781,120.68865966796875,742.4140625,597.53662109375,831.8603515625,591.8536376953125,825.8383178710938,631.0,743.1610717773438,639.86767578125
20,00,1568735613154,0100,0100,827.192626953125,592.5784912109375,69.74732208251953,78.85816192626953,122.60295867919922,742.4140625,597.53662109375,831.8603515625,591.8536376953125,825.8383178710938,631.0,742.9610595703125,640.0875854492188
21,00,1568735613168,0100,0100,827.193115234375,592.1400146484375,68.98454284667969,77.59703826904297,122.93757629394531,742.3275756835938,597.6395874023438,831.8603515625,591.8536376953125,825.8383178710938,631.0,742.9610595703125,640.0875854492188
22,00,1568735613182,0100,0100,827.2221069335938,592.2108764648438,68.90178680419922,78.36685180664062,120.35629272460938,742.3275756835938,597.6395874023438,831.85498046875,591.9024047851562,825.8383178710938,631.0,742.9610595703125,640.0875854492188
23,00,1568735613195,0100,0100,827.1878662109375,592.1321411132812,68.87983703613281,78.4128189086914,120.60802459716797,742.4140625,597.53662109375,831.8603515625,591.8536376953125,825.78662109375,630.96484375,742.9610595703125,640.0875854492188
24,00,1568735613210,0100,0100,827.43505859375,592.0739135742188,69.40662384033203,78.41304779052734,126.10377502441406,742.4140625,597.53662109375,831.8603515625,591.8536376953125,825.78662109375,630.96484375,742.9610595703125,640.0875854492188
25,00,1568735613226,0100,0100,826.9851684570312,592.11083984375,69.2283706665039,77.76639556884766,123.2574234008789,742.4140625,597.53662109375,831.7718505859375,591.8987426757812,825.6141357421875,630.7535400390625,742.9610595703125,640.0875854492188
26,00,1568735613241,0100,0100,826.9280395507812,592.3053588867188,69.55762481689453,78.04864501953125,120.07722473144531,742.4140625,597.53662109375,831.7718505859375,591.8987426757812,825.6141357421875,630.7535400390625,742.9610595703125,640.0875854492188
27,00,1568735613255,0100,0100,827.00390625,592.3504028320312,69.42485809326172,77.9137954711914,123.88130950927734,742.4140625,597.53662109375,831.7718505859375,591.8987426757812,825.6058349609375,630.8275756835938,742.9610595703125,640.0875854492188
28,00,1568735613271,0100,0100,827.0933227539062,592.1943359375,68.79692077636719,78.03291320800781,120.70452117919922,742.4140625,597.53662109375,831.6526489257812,591.8428344726562,825.5,630.722412109375,742.9610595703125,640.0875854492188
29,00,1568735613288,0100,0100,827.0403442382812,592.3447875976562,68.174560546875,76.90219116210938,121.0450439453125,742.4447021484375,597.5299072265625,831.6526489257812,591.8428344726562,825.5,630.722412109375,742.9610595703125,640.0875854492188
30,00,1568735613302,0100,0100,827.2365112304688,592.1771850585938,68.38985443115234,78.49710083007812,120.19308471679688,742.5717163085938,597.44482421875,831.8603515625,591.8536376953125,825.5,630.722412109375,742.9610595703125,640.0875854492188
