frame_no,target_no,time_stamp,target_x,target_y,pupil_x,pupil_y,ellipse_min_axis,ellipse_max_axis,ellipse_angle,glint_1_x,glint_1_y,glint_2_x,glint_2_y,glint_3_x,glint_3_y,glint_4_x,glint_4_y
1,00,1567791552490,0100,0100,899.3692626953125,590.1473388671875,64.48149108886719,79.32623291015625,132.27613830566406,-1.0,-1.0,-1.0,-1.0,880.81494140625,646.6715087890625,-1.0,-1.0
2,00,1567791552504,0100,0100,898.8492431640625,590.501708984375,64.1340560913086,79.12779235839844,131.82846069335938,-1.0,-1.0,-1.0,-1.0,880.7244262695312,646.6343383789062,-1.0,-1.0
3,00,1567791552517,0100,0100,899.0799560546875,590.9091186523438,64.32492065429688,79.40768432617188,132.287841796875,-1.0,-1.0,-1.0,-1.0,880.78173828125,646.6917114257812,-1.0,-1.0
4,00,1567791552529,0100,0100,899.3799438476562,591.2432861328125,64.46028137207031,79.03515625,133.24241638183594,-1.0,-1.0,-1.0,-1.0,881.0226440429688,646.924072265625,-1.0,-1.0
5,00,1567791552541,0100,0100,899.6664428710938,591.3755493164062,64.08186340332031,78.7019271850586,132.7267303466797,-1.0,-1.0,-1.0,-1.0,881.1386108398438,646.849853515625,-1.0,-1.0
6,00,1567791552553,0100,0100,899.6935424804688,591.2454223632812,64.30877685546875,78.39913940429688,133.0576934814453,-1.0,-1.0,-1.0,-1.0,881.3409423828125,646.9210815429688,-1.0,-1.0
7,00,1567791552565,0100,0100,899.57421875,591.111083984375,64.21026611328125,78.2591323852539,132.94798278808594,-1.0,-1.0,-1.0,-1.0,881.3573608398438,646.9443359375,-1.0,-1.0
8,00,1567791552577,0100,0100,899.6181030273438,591.2470092773438,63.948936462402344,77.80463409423828,132.89988708496094,-1.0,-1.0,-1.0,-1.0,881.4301147460938,646.9786987304688,-1.0,-1.0
9,00,1567791552588,0100,0100,899.8544311523438,591.1353759765625,63.327274322509766,77.93380737304688,133.0446319580078,-1.0,-1.0,-1.0,-1.0,881.4301147460938,646.9786987304688,-1.0,-1.0
10,00,1567791552600,0100,0100,899.7937622070312,591.1428833007812,63.57422637939453,77.4828109741211,132.71803283691406,-1.0,-1.0,-1.0,-1.0,881.4658813476562,646.981201171875,-1.0,-1.0
11,00,1567791552612,0100,0100,899.6892700195312,591.2529296875,62.616050720214844,76.8260498046875,133.61251831054688,-1.0,-1.0,-1.0,-1.0,881.4889526367188,646.9435424804688,-1.0,-1.0
12,00,1567791552624,0100,0100,899.9171752929688,591.2440795898438,62.88437271118164,77.2230224609375,132.8935089111328,-1.0,-1.0,-1.0,-1.0,881.47314453125,646.9346313476562,-1.0,-1.0
13,00,1567791552636,0100,0100,899.8623046875,591.0653686523438,62.312957763671875,76.51705932617188,131.9342041015625,-1.0,-1.0,-1.0,-1.0,881.4864501953125,647.09033203125,-1.0,-1.0
