frame_no,target_no,time_stamp,target_x,target_y,pupil_x,pupil_y,ellipse_min_axis,ellipse_max_axis,ellipse_angle,glint_1_x,glint_1_y,glint_2_x,glint_2_y,glint_3_x,glint_3_y,glint_4_x,glint_4_y
1,0,1568708310203,100,100,934.2565307617188,547.0018310546875,102.3860092163086,127.03630065917969,128.22364807128906,827.305419921875,560.021484375,940.1724243164062,553.6690673828125,933.884521484375,603.8473510742188,-1.0,-1.0
2,0,1568708310219,100,100,934.3385620117188,546.8836059570311,102.14772033691406,126.98761749267578,127.8856201171875,827.3301391601562,560.1497192382811,940.1310424804688,553.5730590820311,933.8922119140624,603.8131713867188,-1.0,-1.0
3,0,1568708310236,100,100,934.3558959960938,546.7151489257811,101.49556732177734,126.5931625366211,128.26419067382812,827.320556640625,559.8037719726561,940.2203369140624,553.2555541992189,933.97998046875,603.6215209960938,-1.0,-1.0
4,0,1568708310251,100,100,934.4312744140624,546.6259155273439,101.66869354248048,126.47306060791016,128.37184143066406,827.3150024414062,559.607177734375,940.3414306640624,553.130126953125,933.8855590820312,603.5263671875,-1.0,-1.0
5,0,1568708310267,100,100,934.563720703125,546.5770874023439,101.60645294189452,126.4302215576172,128.65371704101562,827.4046630859375,559.4716796875,940.4327392578124,553.0274658203125,934.0,603.1766967773438,-1.0,-1.0
6,0,1568708310282,100,100,934.674560546875,546.51123046875,101.51934814453124,126.74232482910156,128.46766662597656,827.6947021484375,559.2621459960939,940.4429931640624,552.8430786132811,934.1526489257812,603.115478515625,-1.0,-1.0
7,0,1568708310296,100,100,934.583740234375,546.2925415039061,101.56002807617188,126.38593292236328,128.36772155761722,827.625244140625,559.3099365234375,940.3935546875,552.6834106445311,934.115478515625,603.1526489257812,-1.0,-1.0
8,0,1568708310311,100,100,934.648193359375,546.1976318359375,101.2463150024414,126.00531768798828,128.04263305664062,827.4951782226562,559.0745239257811,940.3250122070312,552.6763916015625,934.1412353515624,603.0653076171875,-1.0,-1.0
9,0,1568708310326,100,100,934.5615234375,546.117919921875,101.2366180419922,125.92534637451172,128.25112915039062,827.5797119140625,558.9127807617189,940.3755493164062,552.5392456054689,933.9930419921876,602.9107055664062,-1.0,-1.0
10,0,1568708310341,100,100,934.6292724609376,546.1611938476561,101.18897247314452,126.0386962890625,128.27691650390622,827.6520385742188,559.0448608398439,940.26708984375,552.4436645507811,934.019775390625,602.9571533203125,-1.0,-1.0
