frame_no,target_no,time_stamp,target_x,target_y,pupil_x,pupil_y,ellipse_min_axis,ellipse_max_axis,ellipse_angle,glint_1_x,glint_1_y,glint_2_x,glint_2_y,glint_3_x,glint_3_y,glint_4_x,glint_4_y
1,00,1568823840016,0100,0100,959.7415771484375,754.7373046875,70.6175308227539,91.80534362792969,125.85399627685547,834.0695190429688,777.8992309570312,951.0,761.0,947.201416015625,816.0091552734375,-1.0,-1.0
2,00,1568823840029,0100,0100,959.7405395507812,754.4512329101562,71.10778045654297,91.96266174316406,128.1531524658203,834.0695190429688,777.8992309570312,951.0,761.0,947.201416015625,816.0091552734375,-1.0,-1.0
3,00,1568823840043,0100,0100,959.9340209960938,754.3469848632812,70.35018157958984,91.17399597167969,127.4195785522461,834.1910400390625,777.9240112304688,951.1036376953125,760.9003295898438,947.201416015625,816.0091552734375,-1.0,-1.0
4,00,1568823840055,0100,0100,959.8109741210938,754.4180908203125,70.5337142944336,90.70977783203125,127.75104522705078,834.2158203125,777.9682006835938,951.1036376953125,760.9003295898438,947.251220703125,816.0140991210938,-1.0,-1.0
5,00,1568823840068,0100,0100,959.8675537109375,754.5698852539062,69.34306335449219,89.98272705078125,126.16728210449219,834.14013671875,778.0360717773438,951.1036376953125,760.9003295898438,947.251220703125,816.0140991210938,-1.0,-1.0
6,00,1568823840082,0100,0100,959.8848876953125,754.24267578125,70.3598403930664,90.40257263183594,127.73318481445312,834.14013671875,778.0360717773438,951.0,761.0,947.1460571289062,816.1323852539062,-1.0,-1.0
7,00,1568823840095,0100,0100,960.2473754882812,754.3495483398438,69.44430541992188,89.31649017333984,126.99031066894531,834.0982666015625,777.9591064453125,951.1036376953125,761.0996704101562,947.188232421875,815.962158203125,-1.0,-1.0
8,00,1568823840108,0100,0100,960.1889038085938,754.090576171875,69.39405822753906,89.41656494140625,127.57743072509766,834.2542724609375,777.8878173828125,951.1771850585938,761.0,947.2860107421875,815.952392578125,-1.0,-1.0
9,00,1568823840121,0100,0100,960.3478393554688,754.50537109375,68.94671630859375,88.66777801513672,126.85467529296875,834.52978515625,777.6317749023438,951.1036376953125,761.0996704101562,947.2860107421875,815.952392578125,-1.0,-1.0
10,00,1568823840134,0100,0100,960.30126953125,754.3816528320312,68.70475006103516,88.61075592041016,126.75968933105469,834.34765625,777.6665649414062,951.20263671875,761.1304931640625,947.3455200195312,815.9099731445312,-1.0,-1.0
11,00,1568823840146,0100,0100,960.2598266601562,754.4216918945312,68.512451171875,88.63276672363281,126.90802001953125,834.1114501953125,777.9102783203125,951.2720336914062,761.0111083984375,947.3853149414062,815.91015625,-1.0,-1.0
12,00,1568823840159,0100,0100,960.2285766601562,754.2536010742188,68.49052429199219,87.76729583740234,127.59686279296875,834.1114501953125,777.9102783203125,951.2282104492188,761.091796875,947.3853149414062,815.91015625,-1.0,-1.0
13,00,1568823840171,0100,0100,960.2597045898438,754.3125610351562,67.87992095947266,87.26042938232422,126.00391387939453,834.2437133789062,777.9388427734375,951.2282104492188,761.091796875,947.3853149414062,815.91015625,-1.0,-1.0
14,00,1568823840185,0100,0100,960.3139038085938,754.3118286132812,68.38065338134766,87.07357788085938,126.38993835449219,834.0497436523438,777.7924194335938,951.3113403320312,760.9854125976562,947.3853149414062,815.91015625,-1.0,-1.0
15,00,1568823840198,0100,0100,960.2311401367188,754.444580078125,67.66275787353516,87.20787811279297,125.753173828125,834.3971557617188,777.8145141601562,951.3113403320312,760.9854125976562,947.3853149414062,815.91015625,-1.0,-1.0
16,00,1568823840211,0100,0100,960.3311157226562,754.350830078125,67.49232482910156,87.17832946777344,125.77059936523438,834.4638671875,777.9288940429688,951.2926025390625,761.0,947.3853149414062,815.91015625,-1.0,-1.0
