experiment,camera_pos_x,camera_pos_y,camera_pos_z,error_px_x,error_px_y,error_px_xy,error_deg_x,error_deg_y,error_deg_z,error_deg_xyz
37,-200.0,65.0,80.0,-1.6459825576233075e-05,-1.746883597510919e-05,0.003309607106399829,0.24276492763620952,0.06643706702467769,0.16162072781707607,0.32656637441208297
38,-200.0,65.0,60.0,-1.5769257805001577e-05,-1.5438584143550822e-05,0.0032689467006289364,0.23925659274085395,0.06573128729393456,0.15971206413562966,0.3225316613294212
39,-200.0,65.0,40.0,-1.496497620466036e-05,-1.3922842008109166e-05,0.003238743049313116,0.23654613345861772,0.06526202939662304,0.1583410462390349,0.31951718694016196
40,-200.0,65.0,20.0,-1.463860241770814e-05,-1.1716384823890177e-05,0.003208568772497193,0.23387319692475128,0.06476832185268525,0.1569773698682703,0.3165050414609624
41,-200.0,65.0,0.0,-1.3507910857791496e-05,-1.1518654539564065e-05,0.003188936435891955,0.23199324145785633,0.06449919061208176,0.15617033206862604,0.31454029726473465
46,-200.0,80.0,320.0,-7.110291849203603e-05,-4.7972957864972704e-05,0.00442846325245628,0.3435203376163555,0.0792361599687934,0.21715720843439926,0.43900051995363976
47,-200.0,80.0,300.0,-5.887910793040318e-05,-4.216246692436303e-05,0.004335056524677025,0.3337892699526765,0.08069857251302381,0.20968622768057726,0.4290931689989635
48,-200.0,80.0,280.0,-4.864559331637836e-05,-3.589728704024182e-05,0.003996865025755672,0.30824373624413737,0.07431911241007305,0.191492554520037,0.39582338379178167
49,-200.0,80.0,260.0,-4.311653930696776e-05,-3.237412538530315e-05,0.0038383672632860888,0.29492842797762886,0.07226324797351096,0.1827410130470591,0.3799703672797209
50,-200.0,80.0,240.0,-3.7206006139032414e-05,-2.8797062682190475e-05,0.003815318452985363,0.29032341226502456,0.07351186369096999,0.18147400665262822,0.3772118247772145
51,-200.0,80.0,220.0,-3.287472707773684e-05,-2.3412648524487946e-05,0.0037138064249178366,0.28119571552920136,0.07221751607327123,0.1765703878957336,0.36701078148303257
52,-200.0,80.0,200.0,-2.8591208183219363e-05,-2.32775376856499e-05,0.0036195933002551544,0.2729381492209293,0.07081606403435146,0.1719415166980682,0.3576084455049251
53,-200.0,80.0,180.0,-2.6031769299802615e-05,-2.026071758515534e-05,0.003541209120836436,0.2659891036986258,0.0696776661827948,0.16828000076680907,0.34977506600784375
54,-200.0,80.0,160.0,-2.7528545015370472e-05,-1.4988225043619398e-05,0.0034678777313910934,0.2595073734182871,0.0685557847395871,0.16507356884633012,0.3424482851714517
55,-200.0,80.0,140.0,-2.1355268581646078e-05,-1.747241725273109e-05,0.003419608342981868,0.25494993552887,0.0679092145556952,0.1630695339446795,0.3376228947717653
56,-200.0,80.0,120.0,-1.9468958860511367e-05,-1.7400437441911737e-05,0.0033769047020515554,0.25083195175270545,0.06734494293979428,0.1613502935171126,0.33333430357840577
57,-200.0,80.0,100.0,-1.7847676166726577e-05,-1.6610104399850993e-05,0.0033361922775269957,0.2469625314301188,0.066748022424957,0.15970719024029073,0.32926002639139657
58,-200.0,80.0,80.0,-1.6662729993540806e-05,-1.3823538161001385e-05,0.0033054806423567424,0.24387493712185437,0.0663585526674645,0.1585949098696705,0.3261660323077279
59,-200.0,80.0,60.0,-1.5628631174546307e-05,-1.2750192963492649e-05,0.00326053018997566,0.23993605358717784,0.0655298342197554,0.1567089264279885,0.3217209587870809
60,-200.0,80.0,40.0,-1.4526793823702867e-05,-1.1955412142802e-05,0.0032311229611450285,0.23713411242968857,0.06508028744196687,0.15560542338288866,0.3187791054102716
61,-200.0,80.0,20.0,-1.3797998919725937e-05,-1.0262735960896015e-05,0.0032059372713941344,0.23472243506925447,0.06470007186704167,0.15470793956467158,0.3162654773899304
62,-200.0,80.0,0.0,-1.3204008876191212e-05,-8.863828729753173e-06,0.0031829140442271955,0.23250428329229925,0.06435376337353167,0.15392141568329834,0.31396293362682703
68,-200.0,95.0,300.0,-5.385448162687551e-05,-3.439810518652633e-05,0.004119775087229316,0.3258664728036593,0.07499431533981891,0.18735049175164772,0.40834592099749434
69,-200.0,95.0,280.0,-4.671654450643792e-05,-2.9430683401597825e-05,0.0037823815920824703,0.2993759152188942,0.06852529128097293,0.17080286641624062,0.37513478647931364
70,-200.0,95.0,260.0,-4.0358249407398334e-05,-2.6459625223260824e-05,0.0038008589134536966,0.2967305107381574,0.0713735543064013,0.17248149537374619,0.3763405471680947
71,-200.0,95.0,240.0,-3.5110633614228055e-05,-2.4003219128001728e-05,0.003739877814664278,0.2891567500412657,0.07149533967657276,0.17058050745272363,0.36996413468501055
72,-200.0,95.0,220.0,-3.1114171313307846e-05,-2.1892619953748314e-05,0.003694042499256015,0.28291424571770296,0.07177026098795798,0.16936400231943444,0.36509868076792096
73,-200.0,95.0,200.0,-2.7650652960750158e-05,-1.9104438277976406e-05,0.0036058794430185643,0.27468677921010415,0.07052966755960806,0.1658776691342203,0.35627714716259357
74,-200.0,95.0,180.0,-2.5169696542330296e-05,-1.7749768603666236e-05,0.0035282138510497143,0.2674101093551745,0.0694016241589665,0.16304059595859338,0.3485146147977553
75,-200.0,95.0,160.0,-2.2586810196275043e-05,-1.6390093393853222e-05,0.0034648838061553605,0.2613420463955612,0.06849709887826243,0.16083289866436493,0.3421811583129965
76,-200.0,95.0,140.0,-2.0528786369891198e-05,-1.513127604127165e-05,0.0034104330665126817,0.25607843012459536,0.06771002138400094,0.1589412292053823,0.33673497968475247
77,-200.0,95.0,120.0,-1.913022819515729e-05,-1.326648258891038e-05,0.003361638874519609,0.2513697372727464,0.06697171848440268,0.15729136850286884,0.3318611100882477
78,-200.0,95.0,100.0,-1.778194981903893e-05,-1.2247961584652229e-05,0.0033208984709941895,0.24733378178662682,0.06636742924946941,0.15602480440404362,0.3277860387884039
79,-200.0,95.0,80.0,-1.6092777870091884e-05,-1.2124751994259673e-05,0.003287989985378763,0.24393383224546042,0.06590681398560186,0.15504483232836114,0.32448347878555966
80,-200.0,95.0,60.0,-1.5565216599189228e-05,-9.713156844681242e-06,0.0032530427600722034,0.2405259909433742,0.06534135566599994,0.15391471377820692,0.3209991188570745
81,-200.0,95.0,40.0,-1.4604530066816223e-05,-8.005300715333669e-06,0.003224612686194457,0.2376816780784739,0.06491768310403387,0.1530963343221839,0.31815675553904277
82,-200.0,95.0,20.0,-1.3714345310594039e-05,-7.83487359838665e-06,0.003200562899131643,0.23522821470207786,0.06456973540037628,0.15249278804322997,0.31574807510156366
83,-200.0,95.0,0.0,-1.3517826033988838e-05,-7.766876376569708e-06,0.003178767010199783,0.2330026226969267,0.06424921811204666,0.15195366793311665,0.31356408792206225
89,-200.0,110.0,300.0,-5.228802018443511e-05,-2.9073117079027802e-05,0.004199187745415955,0.33641541810092424,0.07747295282080685,0.18001999427684176,0.41594623476665465
90,-200.0,110.0,280.0,-4.429223634111197e-05,-2.5215293148105073e-05,0.0039806309155419935,0.3167126246802986,0.07426783656311518,0.17140744837837718,0.39419175104850174
91,-200.0,110.0,260.0,-3.8887952766250954e-05,-2.2592990575749648e-05,0.003899711705433429,0.3064313687077789,0.07430315300338942,0.16986470503821624,0.38577270761248655
92,-200.0,110.0,240.0,-3.398780420465947e-05,-2.0132979750849288e-05,0.0037878360217740385,0.295047077688216,0.07300249206980684,0.1663298129519605,0.3745089952476836
93,-200.0,110.0,220.0,-3.006722525051995e-05,-1.7792355571794768e-05,0.0036805354699198005,0.28464714219078097,0.07147782821585953,0.1628528727056161,0.3637795950072764
94,-200.0,110.0,200.0,-2.7312483662069375e-05,-1.5732719871238745e-05,0.0035929669403637434,0.27611502302930846,0.07024186211283218,0.16031038238566486,0.35502366550978476
95,-200.0,110.0,180.0,-2.4271811950288022e-05,-1.482417870607257e-05,0.0035182688528903145,0.2687492241221065,0.06918432391384738,0.15823919817297286,0.3475519046606392
96,-200.0,110.0,160.0,-2.244825008901478e-05,-1.283543371074422e-05,0.003454191350522384,0.26238355303146943,0.06825383028550364,0.1564504795118633,0.34114673276978863
97,-200.0,110.0,140.0,-2.0443988162825953e-05,-1.1827435390546777e-05,0.0034005734777375883,0.2569419197478091,0.06747562502766015,0.1550860759793024,0.3357829850972147
98,-200.0,110.0,120.0,-1.8742471563519767e-05,-1.0879875387424222e-05,0.003354583702674084,0.25220715445648345,0.0668022406398607,0.15395391721588095,0.33118050892012735
99,-200.0,110.0,100.0,-1.7127785236830413e-05,-1.0195035414901868e-05,0.003314952791743322,0.24808527815379805,0.06621573625404163,0.15299498066085235,0.3272124448261044
100,-200.0,110.0,80.0,-1.5987722411139065e-05,-9.351899793609146e-06,0.0032798976506598645,0.2444202380828217,0.0656938931875954,0.1522029989986675,0.32370326180012304
101,-200.0,110.0,60.0,-1.5179571777497206e-05,-7.315807190017387e-06,0.003247788031704442,0.2410978490689996,0.0652107704705479,0.15150954874836714,0.32049430303969606
102,-200.0,110.0,40.0,-1.5499099193195648e-05,-5.705028280995803e-06,0.003219914279864638,0.23820432471371158,0.06479483069956858,0.1509597832280713,0.317707069266357
103,-200.0,110.0,20.0,-1.3461947209678428e-05,-5.728347161709502e-06,0.0031961355849874657,0.235672138727377,0.06445155018539313,0.150566346698514,0.3153237425293183
104,-200.0,110.0,0.0,-1.2743931994211029e-05,-5.878442092520166e-06,0.003175417059640941,0.23344057851500913,0.06415644999438878,0.15028331175256918,0.3132451925302782
109,-200.0,125.0,320.0,-5.831983684839209e-05,-2.6718343777441255e-05,0.004235463303976672,0.3508726614130391,0.07501919206133252,0.16621665598827334,0.42024559633599623
110,-200.0,125.0,300.0,-4.960504310826003e-05,-2.3273972484244326e-05,0.004132091302284694,0.33648645882323314,0.07588406115851162,0.16601862091915173,0.40941726380238064
111,-200.0,125.0,280.0,-4.33641449748675e-05,-2.0563192114590447e-05,0.004046252268254608,0.32441917437356166,0.07630176923933289,0.1661672158412211,0.40044158742950364
112,-200.0,125.0,260.0,-3.764781805991349e-05,-1.8057744978632847e-05,0.0039048541828030853,0.30976514073245065,0.07457139607611679,0.1626749298977936,0.3862334686732029
113,-200.0,125.0,240.0,-3.3398552100184724e-05,-1.5840743586868783e-05,0.0037746720061784815,0.2967864450026594,0.07270749904619016,0.15944878362230167,0.37322353744653364
114,-200.0,125.0,220.0,-2.945557829704225e-05,-1.393111334421758e-05,0.0036692962673210462,0.2861483763840933,0.07122026688927323,0.15712755977635187,0.3626882611479955
115,-200.0,125.0,200.0,-2.6578606658874136e-05,-1.25482005842201e-05,0.0035816666388352775,0.27726498645890224,0.06999276659443134,0.155290314313906,0.3539254670735205
116,-200.0,125.0,180.0,-2.3938984267592262e-05,-1.1321298625844588e-05,0.0035085495617213653,0.2697409680559393,0.0689587323712094,0.1538106446655711,0.34661122178388676
117,-200.0,125.0,160.0,-2.1549794585723234e-05,-1.0820150248644098e-05,0.0034483228256097826,0.2634094768234266,0.0681154550110597,0.152716955469112,0.3405786261344427
118,-200.0,125.0,140.0,-1.9891717334090395e-05,-8.75998804409379e-06,0.003393547491213836,0.2577211297180006,0.06729414843204791,0.1516387294571043,0.3351049979026067
119,-200.0,125.0,120.0,-1.8320639847907795e-05,-7.904804277442705e-06,0.003348157315208703,0.2528758487028437,0.06662506019655323,0.15089809801019244,0.33056147512157946
120,-200.0,125.0,100.0,-1.7454101321540224e-05,-7.323946670080632e-06,0.0033089163452679356,0.24863625069029055,0.0660474145873992,0.1503317663908309,0.3266319516726246
121,-200.0,125.0,80.0,-1.6024829654569e-05,-5.849905291464567e-06,0.0032739295175237093,0.24487904842435246,0.06553547470443243,0.14986730301472997,0.32313023190034845
122,-200.0,125.0,60.0,-1.4939543968985282e-05,-5.247182798152387e-06,0.0032436668879224735,0.24158282220940827,0.06509854594884505,0.14951245702718233,0.3200991073682268
123,-200.0,125.0,40.0,-1.4141920726501765e-05,-4.2271045868652535e-06,0.0032170213388625015,0.23867704762682218,0.06471375483238766,0.14923828037760273,0.3174312827189198
124,-200.0,125.0,20.0,-1.3355047606595563e-05,-4.728321685877873e-06,0.003193913086725303,0.23611932334792804,0.06438917465413024,0.14907894846021,0.3151125464514309
125,-200.0,125.0,0.0,-1.2746560746212906e-05,-3.445055123574267e-06,0.0031720346237811043,0.23375658205205488,0.06406882054096699,0.14887111398641178,0.3129223306694554
131,-200.0,140.0,300.0,-4.872877318416836e-05,-1.806511678034613e-05,0.004149424937644894,0.34139087854665573,0.07651622118272995,0.15718388085790344,0.4110763226305918
132,-200.0,140.0,280.0,-4.227088214809593e-05,-1.543456126946859e-05,0.003988505770597984,0.32376247260481417,0.07479926585819179,0.15508149801705534,0.39486453905323565
133,-200.0,140.0,260.0,-3.728902964417682e-05,-1.36257646289351e-05,0.0038723453068380442,0.310202851918361,0.07374940441320689,0.1544780925385601,0.38309289095038324
134,-200.0,140.0,240.0,-3.2645568347538456e-05,-1.15807145487751e-05,0.003772050049005124,0.29870004041612663,0.07271604860186662,0.15399402600311926,0.37295881371095513
135,-200.0,140.0,220.0,-2.9025313078284872e-05,-1.0558786659220963e-05,0.003660097019798141,0.28732226756818635,0.0710407294328356,0.15205290781465408,0.3617966779159353
136,-200.0,140.0,200.0,-2.5874581043433677e-05,-9.899397956690062e-06,0.0035748554445544493,0.2783259571622819,0.06984429817932888,0.15097418993119435,0.35326581711234845
137,-200.0,140.0,180.0,-2.3549849501847573e-05,-7.918195206550842e-06,0.0035014542818066923,0.27057535178398556,0.0687820495154837,0.15002533300062995,0.34592588160936316
138,-200.0,140.0,160.0,-2.1371890989004608e-05,-7.96108972939891e-06,0.0034418993771262387,0.2641002647190227,0.06793827081539475,0.1494408909964273,0.3399593805570627
139,-200.0,140.0,140.0,-1.9777433240261473e-05,-6.956422722303445e-06,0.003389339618011256,0.2583990516814145,0.06716660295197567,0.1489206371569245,0.33469886462547527
140,-200.0,140.0,120.0,-1.8215198739115785e-05,-5.2892616163634e-06,0.0033435586308348092,0.25340535902288963,0.06648800683256612,0.14849874602801807,0.3301175772298377
141,-200.0,140.0,100.0,-1.7026062595322473e-05,-4.724395961555222e-06,0.0033048977211920273,0.24910863613907197,0.0659342016393884,0.14824348298686907,0.3262446965088863
142,-200.0,140.0,80.0,-1.588187309802321e-05,-3.3941069079971064e-06,0.003270510107009807,0.24528755342048378,0.06543920663138879,0.1480448194947813,0.3228018887559385
143,-200.0,140.0,60.0,-1.4922613535841544e-05,-2.866535022202047e-06,0.0032406505196239887,0.24195603743533284,0.06501775343454733,0.14792136354162594,0.3198097237894225
144,-200.0,140.0,40.0,-1.3994029208970561e-05,-1.966948159058015e-06,0.003214493624181787,0.2390278633562995,0.06465074052580656,0.14782054489957727,0.3171903142324685
145,-200.0,140.0,20.0,-1.3523556264214642e-05,1.3904746271538602e-07,0.0031910232294724457,0.23642442655258877,0.06431445591915447,0.1477364074446971,0.31484214768013996
146,-200.0,140.0,0.0,-1.2642023181714922e-05,-1.085830513596483e-06,0.0031698487582534564,0.23404863516668592,0.06402230353719,0.1476847001924526,0.3127159961967277
152,-200.0,155.0,300.0,-4.792801721047878e-05,-1.3044026474822843e-05,0.004201532304453491,0.34751594525826174,0.07803450786239437,0.15126550204473543,0.416071242443157
153,-200.0,155.0,280.0,-4.18840667890513e-05,-1.0877177472782499e-05,0.004020227532162602,0.3280323812703976,0.07575010145167489,0.1498696384038529,0.3978990946450884
154,-200.0,155.0,260.0,-3.66808041214344e-05,-9.043120135038752e-06,0.003877951652668562,0.3124552110573572,0.07395883271682648,0.14918855627837202,0.38362846190671496
155,-200.0,155.0,240.0,-3.3047897742903024e-05,-9.17288914073399e-06,0.003784094357543809,0.3010220160418932,0.07310208069113408,0.1499596341085251,0.3741154887762435
156,-200.0,155.0,220.0,-2.7923955860899337e-05,-8.065009604283262e-06,0.003685832296844337,0.29026998584084057,0.07177866857377845,0.14950150539822968,0.3642666554780424
157,-200.0,155.0,200.0,-2.6420560978358067e-05,-6.696233844387896e-06,0.0036095444734025347,0.28168507470988635,0.07079761547872253,0.14945835187575132,0.3565985284415846
158,-200.0,155.0,180.0,-2.331278525184943e-05,-5.4446791067513216e-06,0.003497130496433323,0.2712158655535856,0.06865861058060893,0.1469332861236337,0.34550822843531787
159,-200.0,155.0,160.0,-2.1235412558358467e-05,-2.9044023595800535e-06,0.0034358741610288233,0.26450650304332374,0.06776232306022946,0.14666364305464646,0.3393792072192504
160,-200.0,155.0,140.0,-1.95410614202496e-05,-2.3947570711323978e-06,0.0033844613430415453,0.2587729461445835,0.06702876599668982,0.14658404704859698,0.33423092623359685
161,-200.0,155.0,120.0,-1.79642702852482e-05,-3.4250935759223542e-06,0.00334125142109507,0.2538658980421593,0.06642646993581768,0.14659837724078842,0.32989881272258276
162,-200.0,155.0,100.0,-1.6793452071405626e-05,-1.1636448167800103e-06,0.003301908660841667,0.24946985233195576,0.06586037929753112,0.1465297302579497,0.32596031697971173
163,-200.0,155.0,80.0,-1.5732748096271763e-05,-7.962114186721235e-07,0.0032683804017265565,0.24565956593227128,0.06539263907467179,0.14654699066286084,0.32260083590886124
164,-200.0,155.0,60.0,-1.4713308384156855e-05,-1.0421745466005065e-07,0.003239081490236444,0.2423150493808358,0.06498897068119973,0.14660055299266278,0.31966327024729885
165,-200.0,155.0,40.0,-1.3994407459261996e-05,1.2070838178918265e-06,0.0032132734349767174,0.239381202038685,0.06462573204046508,0.14665418308728492,0.31707821834660344
166,-200.0,155.0,20.0,-1.313683258643065e-05,4.726523819277444e-07,0.0031897083349744556,0.23671593204501745,0.06429684541381636,0.14669801304658472,0.3147138940108004
167,-200.0,155.0,0.0,-1.2718744470190252e-05,2.6781773439931437e-06,0.0031690010213847645,0.23437244983623545,0.0639962847899411,0.14674141313394878,0.3126421455176768
173,-200.0,170.0,300.0,-4.7748522458139344e-05,-7.91799779695304e-06,0.004224593006229602,0.3509038098433725,0.07864536544888083,0.1453106155601104,0.41828883800185135
174,-200.0,170.0,280.0,-4.1388634786605276e-05,-6.7676983648784824e-06,0.004034417740505714,0.3304346917341407,0.07612325695226776,0.14498121995557608,0.39926366526656015
175,-200.0,170.0,260.0,-3.6940070782466655e-05,-5.526302423985732e-06,0.0038889845637420997,0.3143643750082189,0.07428154879811258,0.14512507289024285,0.3846847581412975
176,-200.0,170.0,240.0,-3.205682983853525e-05,-5.19084243391983e-06,0.0037836609937648806,0.3020104664180251,0.07309247802513845,0.1460045894185441,0.37407327026587006
177,-200.0,170.0,220.0,-2.970804872930647e-05,-3.968490108734976e-06,0.003685884708737574,0.29117677584214385,0.07177410762758435,0.1462010429079342,0.36427340972708977
178,-200.0,170.0,200.0,-2.7906255977880375e-05,-2.5029730828826956e-06,0.003611454614548814,0.2826024921279651,0.07084318331100928,0.14685831106152641,0.3567845746136911
179,-200.0,170.0,180.0,-2.5235428461258973e-05,-1.8160237472977534e-06,0.003551052797128173,0.2754404403303289,0.07012393997491394,0.14758129829490993,0.35069481810753406
180,-200.0,170.0,160.0,-2.325445138049231e-05,-1.0637184876041322e-06,0.0035006429087431614,0.26936476327758063,0.06953586188525294,0.14827257607987562,0.34560884365155486
181,-200.0,170.0,140.0,-1.8991347586140824e-05,7.562168708147991e-07,0.0033836973112571175,0.25927655839349517,0.06701750660944394,0.14487576946675185,0.334162480296295
182,-200.0,170.0,120.0,-1.7675830440754932e-05,5.394914646395998e-07,0.0033392456589811524,0.25422736532881984,0.06639690448948991,0.145045261168534,0.32970758495073765
183,-200.0,170.0,100.0,-1.649969497048911e-05,1.1885312202417448e-06,0.0033008998497192858,0.2498385104493044,0.06585875047352516,0.14523417121955512,0.32586592600365294
184,-200.0,170.0,80.0,-1.5568172741925362e-05,3.198223129948366e-06,0.0032657390537335035,0.24587302566185193,0.06535125740523394,0.1453365535395226,0.3223452696699302
185,-200.0,170.0,60.0,-1.4869318734593717e-05,5.77342935689696e-06,0.003238080742847437,0.24263327277550648,0.0649646439219568,0.14557164421599178,0.31957608980961194
186,-200.0,170.0,40.0,-1.3875885504246135e-05,1.8906636525166478e-06,0.003211588783819588,0.2395858044425363,0.06459666562583595,0.1456955819978232,0.3169154568791983
187,-200.0,170.0,20.0,-1.3333421574958964e-05,4.287529900730271e-06,0.0031889668187970424,0.2369812814273842,0.06427272772348971,0.14584145637652976,0.31464993303228683
188,-200.0,170.0,0.0,-1.248543588471284e-05,2.357865835521266e-06,0.0031681038963618565,0.23457114425415393,0.06398200100674306,0.14594775092885645,0.3125537276862301
194,-200.0,185.0,300.0,-4.7696041066815745e-05,-2.6951109755736488e-06,0.004235822883543399,0.3529475038639053,0.07883007602792083,0.14059603060160866,0.41938270600179695
195,-200.0,185.0,280.0,-4.2361655943798406e-05,-2.082594776517248e-06,0.004042824281450278,0.33209712837424743,0.07629654463295427,0.14117963930641675,0.4000790190351634
196,-200.0,185.0,260.0,-3.830819300136312e-05,-1.213709134349915e-06,0.0038952103308697163,0.31569027449722903,0.0744052967332921,0.14208280941740306,0.3852887636092155
197,-200.0,185.0,240.0,-3.079613302233184e-05,7.707894103502908e-07,0.0037801368968359123,0.30254268593552996,0.0729588073600258,0.143080832142658,0.37374157723102963
198,-200.0,185.0,220.0,-3.692959466733302e-05,6.9110376815287554e-06,0.0036820917272616517,0.2915871510244372,0.0716787008706878,0.14384564829731697,0.36389232552807493
199,-200.0,185.0,200.0,-2.7372245993194112e-05,1.1563103110531978e-06,0.003616022261478417,0.2834510746723174,0.07098722302609624,0.14522105471440236,0.3572267765348887
200,-200.0,185.0,180.0,-2.4386065691891996e-05,-3.7720680034036357e-06,0.0035629572166742474,0.2767153843964592,0.0704721900706656,0.14662993050541787,0.35184404466484964
201,-200.0,185.0,160.0,-2.102150182542559e-05,5.941065275057831e-06,0.003507142668141924,0.2701854902257987,0.06973156581326238,0.14731228314761471,0.346235570540409
202,-200.0,185.0,140.0,-1.535748360624196e-05,-1.381014139954296e-06,0.00346788251159045,0.2651274324335145,0.06931821274948749,0.14825529555555053,0.34225860972567534
203,-200.0,185.0,120.0,-1.8796007358096904e-05,4.938878770792338e-06,0.0034253848085185755,0.26022779304211263,0.0687255336919377,0.14866670696325818,0.3379978956567672
