experiment,camera_pos_x,camera_pos_y,camera_pos_z,error_px_x,error_px_y,error_px_xy,error_deg_x,error_deg_y,error_deg_z,error_deg_xyz
68,-200.0,95.0,300.0,2.8367305370830705e-05,1.5522698423101276e-05,0.007060697187737254,0.5583596537565478,0.1613092215390718,0.2804333375128346,0.6885010754815238
69,-200.0,95.0,280.0,2.9007289566757398e-05,1.553352443901595e-05,0.006768753945818145,0.5308490580105711,0.15503666321557752,0.2721085270945963,0.660016473623066
70,-200.0,95.0,260.0,2.9488836412387833e-05,1.5472050618576473e-05,0.0065368521839338075,0.5087562211188379,0.15002509027780292,0.2657401799309606,0.6373935935870303
71,-200.0,95.0,240.0,2.9773223522803512e-05,1.5323817561308467e-05,0.006349098827170039,0.49069321636979707,0.14594501002114882,0.26102603919453127,0.6190809144382634
72,-200.0,95.0,220.0,2.9876381922326955e-05,1.5099982802509972e-05,0.006194646509177254,0.47570698784721094,0.14257109849666222,0.25743917088776386,0.6040192052353529
73,-200.0,95.0,200.0,2.9830048681546696e-05,1.4817979653750085e-05,0.006065851640934298,0.4631172936037555,0.13974408786592976,0.2546559333582388,0.5914619794797932
74,-200.0,95.0,180.0,2.96670846208447e-05,1.4494642160994768e-05,0.005957183373945916,0.4524269343487413,0.13734828463124535,0.2523923825116985,0.580869066151382
75,-200.0,95.0,160.0,2.9416424178832034e-05,1.4144104472992374e-05,0.0058645489124326995,0.4432674732122317,0.13529770388744522,0.25060290593731804,0.5718407564714867
76,-200.0,95.0,140.0,2.910185827349735e-05,1.377750533095121e-05,0.005784860885163704,0.43534840433920574,0.13352718696436897,0.24911175973900843,0.5640755588114781
77,-200.0,95.0,120.0,2.8742276533958713e-05,1.3403309832115508e-05,0.005715751209447492,0.4284500893693457,0.13198652430445856,0.24785928570409313,0.5573422497712629
78,-200.0,95.0,100.0,2.835236483499178e-05,1.3027790591215746e-05,0.005655376734844959,0.4224000954718329,0.13063645745791802,0.24682548092774279,0.5514608863112314
79,-200.0,95.0,80.0,2.7943393623265635e-05,1.2655500893376526e-05,0.005602284140341881,0.4170613798497685,0.12944589346302424,0.24593967105795547,0.5462896052461272
80,-200.0,95.0,60.0,2.7523921747088748e-05,1.2289674663682992e-05,0.005555314103136284,0.4123242786498786,0.12838992319329712,0.2451951695129464,0.5417152594235682
81,-200.0,95.0,40.0,2.710039242571017e-05,1.1932543467272406e-05,0.005513532093380126,0.40810223740653306,0.127448385497437,0.244560151386354,0.537646655611734
82,-200.0,95.0,20.0,2.667760927103664e-05,1.1585593186553818e-05,0.0054761776001274135,0.40431827451317276,0.1266048099533358,0.24401134148069617,0.5340095935427174
83,-200.0,95.0,0.0,2.625911493766043e-05,1.124975177648047e-05,0.005442626341720014,0.40091209325714616,0.12584562705543006,0.24353821571997544,0.53074317388883
88,-200.0,110.0,320.0,2.7536672815703906e-05,1.3554127048280715e-05,0.007401411558952675,0.5964895380956137,0.16888355860007756,0.2773490144692849,0.7216323825604054
89,-200.0,110.0,300.0,2.828525176509834e-05,1.3516410260517686e-05,0.007032223086919211,0.5609795691552375,0.1609328711964948,0.2686025137744131,0.685628798760868
90,-200.0,110.0,280.0,2.9008057160125202e-05,1.3487572988991838e-05,0.006745326755487578,0.5330635868426779,0.15471942483603432,0.2621732736998597,0.6576534860437456
91,-200.0,110.0,260.0,2.953744493653762e-05,1.3396258606093945e-05,0.006517204675231581,0.510636335995152,0.1497519428302975,0.2575866194506403,0.6354125831209367
92,-200.0,110.0,240.0,2.9848732943670132e-05,1.3233119361920069e-05,0.006332379854489764,0.49230322096297724,0.14570646121668288,0.2542290279010692,0.6173960607857126
93,-200.0,110.0,220.0,2.9965917335084777e-05,1.3008772857614935e-05,0.006180257897165294,0.4770975358167024,0.1423607342789448,0.25167160942210803,0.6025700333654523
94,-200.0,110.0,200.0,2.9925618450432175e-05,1.273835655067993e-05,0.006053356785729365,0.46433202337972324,0.13955730578123796,0.24968005624086656,0.590204270630314
95,-200.0,110.0,180.0,2.9763742433125293e-05,1.2436116184850878e-05,0.0059462534747056865,0.4534992133849888,0.13718161171726662,0.2481151348705785,0.5797694860402139
96,-200.0,110.0,160.0,2.951115932851267e-05,1.2113838147952695e-05,0.005854929913914163,0.4442156631794783,0.13514841292176807,0.24682583747134962,0.5708735381766706
97,-200.0,110.0,140.0,2.9192898712649155e-05,1.1780691563605988e-05,0.0057763523058649985,0.4361926451259159,0.13339307025189073,0.24578859289920035,0.5632203699471826
98,-200.0,110.0,120.0,2.8828649322966098e-05,1.1443564266200527e-05,0.005708192067377181,0.4292065936640207,0.13186575366995812,0.24492680390122598,0.556582769929683
99,-200.0,110.0,100.0,2.8433608836164383e-05,1.1107492957467737e-05,0.005648635879770406,0.42308382042360754,0.13052749332692115,0.24421321715331157,0.5507838272318802
100,-200.0,110.0,80.0,2.8019372216642146e-05,1.0776076652192475e-05,0.005596253414818519,0.41768549508638636,0.12934742292700108,0.24362475206238196,0.5456840162546268
101,-200.0,110.0,60.0,2.7594699459105673e-05,1.0451820464088086e-05,0.005549903377750156,0.41289645232469524,0.1283008158708476,0.24312452672527915,0.5411720224841562
102,-200.0,110.0,40.0,2.7166158127898075e-05,1.013641115370591e-05,0.005508665585342307,0.40862594977862216,0.12736766093592827,0.24270256682887287,0.5371581105431401
103,-200.0,110.0,20.0,2.6738621798610736e-05,9.830924443729971e-06,0.005471791087670888,0.40479971430665906,0.12653161269279786,0.2423474351314895,0.5335692542928206
104,-200.0,110.0,0.0,2.6315666537819822e-05,9.535987780670734e-06,0.005438665021167232,0.4013582482185268,0.1257792070127808,0.24203951057672496,0.5303455102509876
109,-200.0,125.0,320.0,2.7300361517747026e-05,1.1309164981602366e-05,0.007373808618697584,0.5992889943518039,0.16855806737767695,0.2640595581933522,0.7188375270808448
110,-200.0,125.0,300.0,2.8184734293483168e-05,1.1270046218066774e-05,0.007010197744911495,0.5633180850075643,0.16066787201054053,0.2577527176537891,0.6833976301502007
111,-200.0,125.0,280.0,2.898845976498079e-05,1.1229438300358066e-05,0.006727279116812891,0.5350225810813934,0.15449629994804012,0.25347404848927385,0.6558253575776088
112,-200.0,125.0,260.0,2.9566183373797142e-05,1.1134064693652496e-05,0.006502133986442882,0.5122922732529904,0.1495600154290634,0.25050288366398166,0.6338865527314468
113,-200.0,125.0,240.0,2.9905705412843575e-05,1.097888771500605e-05,0.006319615574291252,0.49371625936068075,0.1455391179777305,0.24828207851376882,0.6161042236017678
114,-200.0,125.0,220.0,3.0038489636441614e-05,1.0773964768413257e-05,0.006169329103592753,0.47832167441204887,0.14221355373611122,0.2466661389702053,0.6014645634863167
115,-200.0,125.0,200.0,3.0005804210087814e-05,1.0532380275408273e-05,0.0060439196199359255,0.46539985828876707,0.13942712086266715,0.24539166360901554,0.5892501832872479
116,-200.0,125.0,180.0,2.984651083400206e-05,1.0266118809251069e-05,0.005938048732758148,0.45443489636991613,0.13706602075105911,0.24439890318585072,0.5789403846576466
117,-200.0,125.0,160.0,2.959338055749862e-05,9.984934615070818e-06,0.005847757080439968,0.445041943101239,0.13504551289293362,0.24360082152880502,0.5701489973892309
118,-200.0,125.0,140.0,2.927267646385009e-05,9.696325781091653e-06,0.005770052963488821,0.4369314564826765,0.13330130403664797,0.24296400519796624,0.5625842561982597
119,-200.0,125.0,120.0,2.8904887385197333e-05,9.405858381216947e-06,0.005702638880483335,0.42987346922614716,0.1317838177464735,0.2424621258633152,0.5560221222447509
120,-200.0,125.0,100.0,2.8505729469207423e-05,9.117555344898344e-06,0.005643725022004652,0.4236877271217571,0.13045427871840487,0.24204387781300604,0.5502880856644823
121,-200.0,125.0,80.0,2.8087135091927368e-05,8.83425080485322e-06,0.005591899210673055,0.4182327803053771,0.12928197536299305,0.24170499617691066,0.5452444747410925
122,-200.0,125.0,60.0,2.765807500885187e-05,8.557882566770728e-06,0.005546034405534174,0.41339770291590633,0.1282423073532446,0.24142553142105258,0.5407814303697611
123,-200.0,125.0,40.0,2.7225249675582558e-05,8.289723008253493e-06,0.005505221782568262,0.40909037921191477,0.12731536857462736,0.2411831929418833,0.5368103763532152
124,-200.0,125.0,20.0,2.6793610221179894e-05,8.030552303935153e-06,0.005468721556264158,0.40523480401172457,0.12648490229346446,0.2409787414287679,0.5332592210555609
125,-200.0,125.0,0.0,2.636677642271953e-05,7.780793540941386e-06,0.005435926337484464,0.40176624704656283,0.1257375200290507,0.24080127600183754,0.5300687824988844
130,-200.0,140.0,320.0,2.7086424543632126e-05,8.842268927415445e-06,0.007354269623164337,0.6017460640638438,0.16836896627446898,0.252205940302515,0.7168447694874824
131,-200.0,140.0,300.0,2.808926543639393e-05,8.823724034647888e-06,0.0069947181748974884,0.5653482471111957,0.16051520055938157,0.24850039476613858,0.6818176798611352
132,-200.0,140.0,280.0,2.8965470312122456e-05,8.794034613411457e-06,0.006714692346904249,0.5367137584123725,0.15436830372091645,0.2461441925073432,0.65454048256495
133,-200.0,140.0,260.0,2.958733024255154e-05,8.715713061381954e-06,0.006491709348581421,0.5137175545828896,0.1494503223699183,0.24449173372268265,0.6328225881958417
134,-200.0,140.0,240.0,2.9953080982894255e-05,8.587355127313987e-06,0.00631086529839445,0.49493908764353933,0.14544395712069802,0.24332577251635568,0.615211429951148
135,-200.0,140.0,220.0,3.010066888447133e-05,8.418390006881246e-06,0.006161911095825104,0.47937419888202515,0.1421304725911618,0.24246747859313073,0.600707944181484
136,-200.0,140.0,200.0,3.007548416290544e-05,8.220012460230331e-06,0.0060375840397920225,0.46631272708613875,0.1393543758164795,0.24182002967774105,0.5886041302431193
137,-200.0,140.0,180.0,2.9919049344619163e-05,8.002175953021893e-06,0.005932607040777364,0.4552404330642872,0.13700227761388575,0.24134486370210254,0.5783855560502308
138,-200.0,140.0,160.0,2.966586263571614e-05,7.772851691281995e-06,0.005843063206872944,0.44575894644576053,0.13498969419735432,0.24098572555842812,0.5696704068360404
139,-200.0,140.0,140.0,2.9343314924713277e-05,7.538097493330421e-06,0.005765991323551334,0.4375706436858233,0.13325250748132308,0.24070818258726837,0.5621700503660205
140,-200.0,140.0,120.0,2.8972632435541057e-05,7.302365011843538e-06,0.005699116431817274,0.43044986589480344,0.1317412700713406,0.24049959085687958,0.5556627672998747
141,-200.0,140.0,100.0,2.8570011840046294e-05,7.0688435473517445e-06,0.005640665810734696,0.42421656902996085,0.13041730777017463,0.24033309585398227,0.5499758068027429
142,-200.0,140.0,80.0,2.8147694884227416e-05,6.83975612735937e-06,0.0055892405028645,0.4187217042130641,0.12924999167270584,0.2401988940544134,0.544972857757591
143,-200.0,140.0,60.0,2.7714853085792358e-05,6.616605748132283e-06,0.0055437238741106775,0.4138522656838574,0.128214791153191,0.240085935155878,0.5405451315017791
144,-200.0,140.0,40.0,2.7278310383582455e-05,6.400361856916823e-06,0.005503215410557265,0.40951729909896983,0.12729185991528252,0.23998833760505975,0.5366049058646812
145,-200.0,140.0,20.0,2.6843093890514948e-05,6.19160415562204e-06,0.005466982043923527,0.4056353385568533,0.12646499313569348,0.23990263103854892,0.5330807788155835
146,-200.0,140.0,0.0,2.6412867179012762e-05,5.990631376785005e-06,0.005434421872705411,0.40214496190354304,0.12572084771407827,0.23982596217715194,0.5299141310930479
151,-200.0,155.0,320.0,2.692720941233457e-05,6.197597704131893e-06,0.0073429014090700085,0.6038445092755984,0.16831702549196975,0.24257223172783246,0.715665355546759
152,-200.0,155.0,300.0,2.8021683272362116e-05,6.216990251343441e-06,0.006985879111072529,0.5670655556554508,0.16047570702614855,0.24108759386895187,0.6808988192236662
153,-200.0,155.0,280.0,2.8955193504656627e-05,6.2160694119694264e-06,0.006707645333448077,0.5381401330637248,0.154336342035267,0.24023051577969537,0.6538070031484842
154,-200.0,155.0,260.0,2.961231280891099e-05,6.1714844290562196e-06,0.006485997410637483,0.5149217399782586,0.14942377532939666,0.23970827792786262,0.6322275112655341
155,-200.0,155.0,240.0,2.999905163698104e-05,6.0849359365514175e-06,0.006306185719524219,0.4959604527302126,0.1454218574082738,0.23936090723752973,0.6147234424459171
156,-200.0,155.0,220.0,3.0158392196962317e-05,5.965141820502246e-06,0.006158052291118327,0.4802569291243206,0.1421123134726692,0.23918941431069918,0.6003050690726229
157,-200.0,155.0,200.0,3.0139014518692466e-05,5.821504753957536e-06,0.006034391529106256,0.4670840470889795,0.13933982597083205,0.23908751974596582,0.5882702849520423
158,-200.0,155.0,180.0,2.9984591112252055e-05,5.662111080303061e-06,0.005929964055445065,0.4559253988058243,0.13699106714427933,0.23904386460090998,0.5781085737918372
159,-200.0,155.0,160.0,2.973103306606605e-05,5.493333402595305e-06,0.0058408790431956825,0.4463754121363023,0.13498157274353054,0.23903396341612604,0.5694408386303659
160,-200.0,155.0,140.0,2.9406658276299172e-05,5.319963314839941e-06,0.005764193997405395,0.4381383655801832,0.1332472317437047,0.2390452683376303,0.5619804041113082
161,-200.0,155.0,120.0,2.9033299314758344e-05,5.145500635526912e-06,0.005697647836789858,0.43097657113569554,0.13173860251640493,0.23905782613081378,0.5555070033278495
162,-200.0,155.0,100.0,2.862755036247237e-05,4.972440143545106e-06,0.005639478397363417,0.42470381820792924,0.13041701881173737,0.2390724902838007,0.5498489904657251
163,-200.0,155.0,80.0,2.8201906816716464e-05,4.802518927069515e-06,0.0055882949252721885,0.4191812211762378,0.12925186239088804,0.2390872223253891,0.5448709125320943
164,-200.0,155.0,60.0,2.776570733511148e-05,4.636908016699159e-06,0.005542987272436756,0.41428484686585904,0.12821861541811394,0.2390943766249769,0.5404646585246964
165,-200.0,155.0,40.0,2.7325875919631708e-05,4.4763643412028815e-06,0.005502660123719753,0.4099231394907625,0.12729744562967912,0.23909713978255956,0.5365430486500121
166,-200.0,155.0,20.0,2.6887502500374287e-05,4.321344335591157e-06,0.005466584631158797,0.40602311821724224,0.1264721628451529,0.239097042639801,0.5330351204209376
167,-200.0,155.0,0.0,2.645428532518122e-05,4.172084947722144e-06,0.005434162351704871,0.4025164257928498,0.1257294385681716,0.23909374444245182,0.5298826141435251
172,-200.0,170.0,320.0,2.6852372064023284e-05,3.4173516014037147e-06,0.007339822861188276,0.6055071235451288,0.16840307379801558,0.23541190812008495,0.7153117050020475
173,-200.0,170.0,300.0,2.800239539620703e-05,3.488303282802341e-06,0.006983776762997784,0.5684218006556147,0.16055024651685218,0.23561220602393385,0.6806510226796157
174,-200.0,170.0,280.0,2.8971736266745692e-05,3.5297469464433206e-06,0.006706216592525208,0.5392704311007512,0.15440128403353756,0.23591405461924392,0.6536329955461186
175,-200.0,170.0,260.0,2.965097852035213e-05,3.5315198501875164e-06,0.006485063376720812,0.5158874648002925,0.14948122289742913,0.23626966653861467,0.6321079819718265
176,-200.0,170.0,240.0,3.0050575739753116e-05,3.4981151824136094e-06,0.006305631535462413,0.49681213275776154,0.14547362048943527,0.23662302137884522,0.6146458149754629
177,-200.0,170.0,220.0,3.021664312853487e-05,3.437495034500856e-06,0.006157798890317405,0.4810237031458262,0.1421598163399366,0.23696244467743105,0.6002606062846974
178,-200.0,170.0,200.0,3.020000722498485e-05,3.3573411375105327e-06,0.0060343813269853564,0.4677924742010536,0.13938414377972208,0.2372624039750806,0.5882525960550281
179,-200.0,170.0,180.0,3.0045788299384314e-05,3.2639980478001224e-06,0.005930153269777137,0.4565763795177963,0.1370329943197883,0.23752572422095966,0.5781127969662438
180,-200.0,170.0,160.0,2.9790862956829023e-05,3.162369173289686e-06,0.005841233314198455,0.4469833015384994,0.13502168939075915,0.23775062634509148,0.5694631655764204
181,-200.0,170.0,140.0,2.9464188107012037e-05,3.0561129422792587e-06,0.005764685734676574,0.43870269943963025,0.1332859585814953,0.2379349784684581,0.5620177868770214
182,-200.0,170.0,120.0,2.9088013067263942e-05,2.94789496742663e-06,0.005698254515656172,0.4315010723870575,0.13177624336755847,0.2380891259914372,0.5555569633690677
183,-200.0,170.0,100.0,2.867920717232648e-05,2.8396230536750505e-06,0.0056401814042792,0.4251943466362033,0.13045379242049673,0.23822053409071672,0.5499094879908668
184,-200.0,170.0,80.0,2.8250440431906578e-05,2.732638488623523e-06,0.005589078738469812,0.4196376487613092,0.12928792582889678,0.23833183140708886,0.5449402533158408
185,-200.0,170.0,60.0,2.7811160824505218e-05,2.6278621746483233e-06,0.0055438388563914705,0.41471717949117354,0.1282540811332545,0.2384232054123849,0.5405414249801577
186,-200.0,170.0,40.0,2.736836018651394e-05,2.5259054512029383e-06,0.0055035684730229024,0.41033481136618516,0.1273323939303072,0.23849799045171888,0.5366260479243886
187,-200.0,170.0,20.0,2.6927164804156404e-05,2.4271582918993498e-06,0.005467540411086836,0.4064106258469053,0.12650665084676632,0.23855891370118743,0.5331233437198797
188,-200.0,170.0,0.0,2.649129210861969e-05,2.3318458214105547e-06,0.005435157615577208,0.4028809685696316,0.12576350672530218,0.23860821617761635,0.529975204862821
193,-200.0,185.0,320.0,2.6886241465779276e-05,5.414582134784073e-07,0.007345165940358232,0.6068824205982198,0.16862823530454557,0.23101711491777774,0.7157974309119248
194,-200.0,185.0,300.0,2.8047749462140644e-05,6.749130427588883e-07,0.006988512291613443,0.5696920641481462,0.1607398085364401,0.23236285747678262,0.6810846813417133
195,-200.0,185.0,280.0,2.902618282154246e-05,7.687207270941011e-07,0.006710486155122097,0.5404434041836975,0.15456403304411512,0.2334780245037904,0.6540266392958136
196,-200.0,185.0,260.0,2.971093959361356e-05,8.25794585932163e-07,0.006488972034177198,0.5169644637940939,0.14962348926362937,0.23439814639996479,0.6324705902089826
197,-200.0,185.0,240.0,3.0112951299497935e-05,8.534234394513828e-07,0.006309256001627751,0.49779455278718615,0.1455999914880228,0.2351415244341664,0.6149839414319067
198,-200.0,185.0,220.0,3.027916021368448e-05,8.588788451512545e-07,0.006161195162313736,0.48191641350583325,0.14227364884026572,0.23575633617949565,0.600579023094669
199,-200.0,185.0,200.0,3.026113765891648e-05,8.482143025590748e-07,0.0060375905651438065,0.4686010954003811,0.13948792354540687,0.2362644243039861,0.5885547989030968
200,-200.0,185.0,180.0,3.0104579736157116e-05,8.261318625849776e-07,0.005933206068292741,0.45731367102668213,0.13712858586062146,0.23668198202766264,0.5784013744213589
201,-200.0,185.0,160.0,2.9846773234010622e-05,7.961693295926103e-07,0.005844152728196661,0.4476535897958337,0.13511050982575837,0.23702666322882035,0.5697400613478424
202,-200.0,185.0,140.0,2.9516956030393736e-05,7.609430773846431e-07,0.005767489407412525,0.4393156571200175,0.13336909934313154,0.23731226766263996,0.5622844839486973
203,-200.0,185.0,120.0,2.9137563071636957e-05,7.223694232732668e-07,0.005700956169592293,0.432063959420706,0.13185455603820853,0.2375496692876701,0.5558146127046055
204,-200.0,185.0,100.0,2.872558101400015e-05,6.818431922587537e-07,0.005642791894250893,0.4257175798935257,0.1305279499513779,0.23774750200857425,0.5501589991226326
