bins,hist,errors
-3.6106966088450374,3.1830750512781146e-05,1.1385614606494796e-05
-3.262151992037394,0.00015817434485582016,4.517518053544709e-05
-2.9136073752297507,0.0004593422150921341,0.0001345461338982557
-2.5650627584221075,0.0011130968602392547,0.00032712217450058163
-2.216518141614464,0.0023924481789260356,0.0006983176958650141
-1.8679735248068208,0.005132341242295428,0.0015086551483423157
-1.5194289079991772,0.011192916139928958,0.003306113144606365
-1.170884291191534,0.026149696102030776,0.007708795644378041
-0.8223396743838909,0.053727613494377345,0.015718391881101863
-0.4737950575762473,0.10447929666773667,0.030628772403033126
-0.12525044076860414,0.2178330065784367,0.06478096403590411
0.223294176039039,0.21442050527153955,0.06102432334557838
0.5718387928466826,0.19483773785222255,0.0579160505580053
0.9203834096543262,0.09083884066530186,0.026514280621365634
1.268928026461969,0.046325494888593596,0.013613155012571923
1.6174726432696125,0.019556568263125716,0.005815355692721605
1.966017260077256,0.0075216063461701855,0.0022179911809232927
2.314561876884899,0.0028233875704836878,0.0008356796269240158
2.6631064936925424,0.0008660412658746686,0.0002626036917304445
3.011651110500186,0.0001390758945481515,4.444062475438291e-05
3.36019572730783,9.794077080855737e-07,2.4485192702139343e-07
