bins,hist,errors
-2.085204281753306,1.2242596351069672e-05,3.917630832342295e-06
-1.8916695987568624,5.8029906704070247e-05,1.9220876271179386e-05
-1.6981349157604186,0.00016037801219901272,4.6889144024596846e-05
-1.5046002327639747,0.0003878454524018872,0.00011495797973654423
-1.311065549767531,0.000848167075202107,0.000249871391525332
-1.1175308667710873,0.002020028397926496,0.0005938883489903899
-0.9239961837746433,0.005628411246440771,0.0016987826696744277
-0.7304615007781996,0.024176189570238347,0.007596898313729263
-0.5369268177817559,0.11284588701405768,0.033916031949258844
-0.34339213478531194,0.1416010524715231,0.040126211374302445
-0.149857451788868,0.14017430029276945,0.03880474552416799
0.043677231207575495,0.10107340636286909,0.0325569813283266
0.23721191420401944,0.10386863596174531,0.030634159145427598
0.4307465972004634,0.15084715093970497,0.046175645509256506
0.6242812801969069,0.1377909116351432,0.03941932386099169
0.8178159631933508,0.06512547069722321,0.021710408239169404
1.0113506461897948,0.009535023742067104,0.002902719594838619
1.2048853291862383,0.002629464844282744,0.0007962584666735715
1.3984200121826822,0.000852574409888492,0.0002471780203280967
1.5919546951791261,0.00027692752946119597,8.324965518727377e-05
1.78548937817557,8.790184180068025e-05,2.497489655618213e-05
