x,y
-2.293724709928637,1.2574843476851785e-13
-2.2894626848776642,1.4143629110727523e-13
-2.285200659826691,1.590417204367987e-13
-2.2809386347757186,1.7879410898379892e-13
-2.276676609724746,2.0094966197320588e-13
-2.2724145846737733,2.2579446367402262e-13
-2.2681525596228003,2.5364787759610683e-13
-2.2638905345718277,2.848663235992953e-13
-2.259628509520855,3.1984747252972083e-13
-2.2553664844698824,3.5903490324212243e-13
-2.2511044594189094,4.029232715397487e-13
-2.2468424343679367,4.5206404570673104e-13
-2.242580409316964,5.070718689672307e-13
-2.2383183842659915,5.686316154309722e-13
-2.2340563592150184,6.375062129307369e-13
-2.229794334164046,7.145453136831108e-13
-2.225532309113073,8.006949019747525e-13
-2.2212702840621,8.970079371627175e-13
-2.2170082590111275,1.0046561402575086e-12
-2.212746233960155,1.1249430433148054e-12
-2.2084842089091823,1.2593184328886428e-12
-2.2042221838582092,1.4093943319958202e-12
-2.1999601588072366,1.5769626795169588e-12
-2.195698133756264,1.7640148818339928e-12
-2.1914361087052914,1.9727634289046933e-12
-2.1871740836543183,2.20566578604571e-12
-2.1829120586033457,2.465450793587119e-12
-2.178650033552373,2.755147829442987e-12
-2.1743880085014,3.0781190146929673e-12
-2.1701259834504274,3.438094769688605e-12
-2.165863958399455,3.839213058198698e-12
-2.161601933348482,4.28606268992083e-12
-2.157339908297509,4.783731087568126e-12
-2.1530778832465365,5.337856963960544e-12
-2.148815858195564,5.9546883974110594e-12
-2.1445538331445912,6.6411468405144505e-12
-2.140291808093618,7.404897648578455e-12
-2.1360297830426456,8.254427769753508e-12
-2.131767757991673,9.199131299837138e-12
-2.1275057329407003,1.0249403671185962e-11
-2.1232437078897273,1.1416745317657818e-11
-2.1189816828387547,1.2713875736531666e-11
-2.114719657787782,1.4154858954495313e-11
-2.110457632736809,1.575524149863897e-11
-2.1061956076858364,1.7532204075624082e-11
-2.1019335826348637,1.9504728273510187e-11
-2.097671557583891,2.1693779721884335e-11
-2.093409532532918,2.412250927778714e-11
-2.0891475074819454,2.681647394835025e-11
-2.084885482430973,2.980387941702742e-11
-2.08062345738,3.311584620983875e-11
-2.076361432329027,3.6786701722301276e-11
-2.0720994072780545,4.085430052787498e-11
-2.067837382227082,4.536037560613052e-11
-2.0635753571761093,5.035092336482008e-11
-2.0593133321251362,5.587662558616201e-11
-2.0550513070741636,6.19933117054847e-11
-2.050789282023191,6.876246513175245e-11
-2.046527256972218,7.625177764617932e-11
-2.0422652319212453,8.453575626926756e-11
-2.0380032068702727,9.369638737024435e-11
-2.0337411818193,1.0382386320839276e-10
-2.029479156768327,1.1501737654567906e-10
-2.0252171317173544,1.2738598945700192e-10
-2.020955106666382,1.4104958299128663e-10
-2.016693081615409,1.561398949064442e-10
-2.012431056564436,1.728016533174223e-10
-2.0081690315134635,1.911938147624868e-10
-2.003907006462491,2.1149091591251818e-10
-1.999644981411518,2.3388454892523536e-10
-1.9953829563605452,2.585849712855403e-10
-1.9911209313095726,2.8582286187893396e-10
-1.9868589062586,3.158512360223221e-10
-1.9825968812076271,3.489475332306763e-10
-1.9783348561566543,3.8541589263469815e-10
-1.9740728311056817,4.255896321897636e-10
-1.9698108060547088,4.698339491364776e-10
-1.9655487810037362,5.185488605949111e-10
-1.9612867559527634,5.721724047056548e-10
-1.9570247309017907,6.311841243782593e-10
-1.952762705850818,6.961088574807669e-10
-1.9485006807998453,7.67520859210564e-10
-1.9442386557488724,8.460482844371037e-10
-1.9399766306978998,9.32378060010193e-10
-1.935714605646927,1.0272611793951534e-09
-1.9314525805959541,1.1315184545382619e-09
-1.9271905555449815,1.2460467625958345e-09
-1.922928530494009,1.3718258280894767e-09
-1.918666505443036,1.509925584192841e-09
-1.9144044803920632,1.6615141602255588e-09
-1.9101424553410906,1.8278665460431317e-09
-1.9058804302901178,2.0103739878832334e-09
-1.9016184052391452,2.2105541743764544e-09
-1.8973563801881723,2.4300622758711267e-09
-1.8930943551371997,2.670702904975287e-09
-1.8888323300862269,2.9344430713065933e-09
-1.884570305035254,3.2234262088807653e-09
-1.8803082799842814,3.5399873603879573e-09
-1.8760462549333088,3.886669608822679e-09
-1.871784229882336,4.266241853576661e-09
-1.867522204831363,4.681718035197576e-09
-1.8632601797803905,5.136377920590231e-09
-1.8589981547294179,5.6337895685185565e-09
-1.854736129678445,6.1778336038874774e-09
-1.8504741046274722,6.772729438476308e-09
-1.8462120795764996,7.4230635855934876e-09
-1.8419500545255267,8.13382022656108e-09
-1.8376880294745541,8.910414198055763e-09
-1.8334260044235813,9.758726581169063e-09
-1.8291639793726087,1.0685143085644986e-08
-1.8249019543216358,1.1696595436151039e-08
-1.820639929270663,1.2800605981685331e-08
-1.8163779042196904,1.4005335764363226e-08
-1.8121158791687177,1.531963629991541e-08
-1.807853854117745,1.67531053393097e-08
-1.803591829066772,1.8316146899047656e-08
-1.7993298040157994,2.0020035866926506e-08
-1.7950677789648268,2.1876987510468446e-08
-1.790805753913854,2.3900232236854298e-08
-1.7865437288628812,2.6104095976131903e-08
-1.7822817038119085,2.85040865837552e-08
-1.7780196787609357,3.111698668423081e-08
-1.7737576537099629,3.396095340486153e-08
-1.7694956286589902,3.70556254773764e-08
-1.7652336036080176,4.0422238215676816e-08
-1.7609715785570448,4.408374691010962e-08
-1.756709553506072,4.8064959212675895e-08
-1.7524475284550993,5.2392677123482744e-08
-1.7481855034041267,5.709584922663422e-08
-1.7439234783531539,6.220573386373603e-08
-1.739661453302181,6.775607397534266e-08
-1.7353994282512084,7.378328438510633e-08
-1.7311374032002358,8.032665234820262e-08
-1.726875378149263,8.742855223488509e-08
-1.7226133530982901,9.513467527192007e-08
-1.7183513280473175,1.0349427531921529e-07
-1.7140893029963447,1.1256043171635012e-07
-1.7098272779453718,1.2239033029401528e-07
-1.7055652528943992,1.330455637087447e-07
-1.7013032278434266,1.4459245232580424e-07
-1.6970412027924537,1.5710238694492343e-07
-1.692779177741481,1.7065219473674497e-07
-1.6885171526905083,1.8532452983460558e-07
-1.6842551276395357,2.0120829010667184e-07
-1.6799931025885628,2.1839906171760666e-07
-1.67573107753759,2.369995931770946e-07
-1.6714690524866174,2.5712030066468575e-07
-1.6672070274356448,2.7887980651678126e-07
-1.662945002384672,3.024055128622389e-07
-1.658682977333699,3.2783421249820426e-07
-1.6544209522827265,3.553127392074953e-07
-1.6501589272317536,3.8499865983327e-07
-1.6458969021807808,4.17061010545984e-07
-1.6416348771298082,4.5168107986195e-07
-1.6373728520788355,4.890532411021173e-07
-1.6331108270278627,5.293858371143405e-07
-1.6288488019768899,5.729021202223494e-07
-1.6245867769259172,6.198412505100877e-07
-1.6203247518749446,6.704593557011427e-07
-1.6160627268239718,7.250306560496516e-07
-1.611800701772999,7.838486578217251e-07
-1.6075386767220263,8.472274191148097e-07
-1.6032766516710537,9.155028919368957e-07
-1.5990146266200809,9.890343446479608e-07
-1.594752601569108,1.06820586905279e-06
-1.5904905765181354,1.1534279766271535e-06
-1.5862285514671626,1.2451392885585354e-06
-1.5819665264161897,1.3438083244880105e-06
-1.5777045013652171,1.4499353950517895e-06
-1.5734424763142445,1.5640546035390242e-06
-1.5691804512632717,1.6867359622070065e-06
-1.5649184262122988,1.8185876290257256e-06
-1.5606564011613262,1.960258270860962e-06
-1.5563943761103536,2.1124395593483714e-06
-1.5521323510593807,2.275868805960546e-06
-1.547870326008408,2.4513317430247768e-06
-1.5436083009574353,2.6396654577106177e-06
-1.5393462759064627,2.8417614862738846e-06
-1.5350842508554896,3.0585690761164915e-06
-1.530822225804517,3.2910986234999556e-06
-1.5265602007535444,3.5404252950344234e-06
-1.5222981757025715,3.8076928413527483e-06
-1.5180361506515987,4.094117611673158e-06
-1.513774125600626,4.4009927782511365e-06
-1.5095121005496535,4.729692780022655e-06
-1.5052500754986806,5.0816779950457846e-06
-1.5009880504477078,5.458499651656006e-06
-1.4967260253967352,5.8618049885612815e-06
-1.4924640003457625,6.2933426744155924e-06
-1.4882019752947897,6.754968497724098e-06
-1.4839399502438169,7.248651338248328e-06
-1.4796779251928442,7.776479431395827e-06
-1.4754159001418714,8.34066693739288e-06
-1.4711538750908986,8.943560827353557e-06
-1.466891850039926,9.587648098669883e-06
-1.4626298249889533,1.0275563332456909e-05
-1.4583677999379805,1.1010096606091404e-05
-1.4541057748870077,1.1794201774183139e-05
-1.449843749836035,1.263100513161259e-05
-1.4455817247850624,1.3523814472555787e-05
-1.4413196997340896,1.447612855969619e-05
-1.4370576746831167,1.549164701809387e-05
-1.4327956496321441,1.6574280668441404e-05
-1.4285336245811715,1.772816231468315e-05
-1.4242715995301987,1.8957658001207613e-05
-1.4200095744792258,2.0267378755042924e-05
-1.4157475494282532,2.166219282868646e-05
-1.4114855243772804,2.3147238459385617e-05
-1.4072234993263075,2.4727937160848655e-05
-1.402961474275335,2.6410007563510703e-05
-1.3986994492243623,2.8199479819598054e-05
-1.3944374241733895,3.01027105893274e-05
-1.3901753991224166,3.212639862464656e-05
-1.385913374071444,3.427760096695915e-05
-1.3816513490204714,3.656374977528418e-05
-1.3773893239694985,3.8992669801273665e-05
-1.3731272989185257,4.157259652745033e-05
-1.368865273867553,4.431219498492793e-05
-1.3646032488165805,4.722057926673699e-05
-1.3603412237656076,5.0307332752694205e-05
-1.3560791987146348,5.358252906152998e-05
