x,y
-1.6196237791154189,5.9138226748542485e-09
-1.61627647286121,6.333534225304699e-09
-1.6129291666070011,6.782113941053363e-09
-1.6095818603527923,7.261480545217469e-09
-1.6062345540985832,7.773675557452731e-09
-1.6028872478443743,8.320870827559951e-09
-1.5995399415901654,8.905376509602161e-09
-1.5961926353359566,9.529649500891538e-09
-1.5928453290817477,1.0196302371465847e-08
-1.5894980228275388,1.0908112810994334e-08
-1.58615071657333,1.1668033621434668e-08
-1.582803410319121,1.2479203285210814e-08
-1.579456104064912,1.3344957140196957e-08
-1.5761087978107031,1.4268839194377951e-08
-1.5727614915564943,1.525461461471818e-08
-1.5694141853022854,1.6306282926505203e-08
-1.5660668790480765,1.742809196125194e-08
-1.5627195727938676,1.8624552593140002e-08
-1.5593722665396588,1.990045430597295e-08
-1.5560249602854497,2.1260881634681605e-08
-1.5526776540312408,2.271123152759553e-08
-1.549330347777032,2.4257231677958164e-08
-1.545983041522823,2.590495987553024e-08
-1.5426357352686142,2.7660864431599092e-08
-1.5392884290144053,2.9531785733289886e-08
-1.5359411227601965,3.152497898576914e-08
-1.5325938165059876,3.364813820374324e-08
-1.5292465102517785,3.5909421516581717e-08
-1.5258992039975696,3.831747785446131e-08
-1.5225518977433607,4.088147508611017e-08
-1.5192045914891519,4.3611129682058376e-08
-1.515857285234943,4.651673798076885e-08
-1.5125099789807341,4.960920913863283e-08
-1.5091626727265253,5.2900099848575764e-08
-1.5058153664723162,5.640165091594048e-08
-1.5024680602181073,6.012682578439221e-08
-1.4991207539638984,6.408935110884491e-08
-1.4957734477096896,6.830375947681854e-08
-1.4924261414554807,7.278543438424574e-08
-1.4890788352012718,7.7550657576533e-08
-1.485731528947063,8.261665887064961e-08
-1.482384222692854,8.800166857919966e-08
-1.479036916438645,9.372497266281026e-08
-1.4756896101844361,9.980697074275006e-08
-1.4723423039302272,1.0626923711151626e-07
-1.4689949976760184,1.1313458488513695e-07
-1.4656476914218095,1.2042713344721474e-07
-1.4623003851676006,1.2817237934123642e-07
-1.4589530789133918,1.3639727077440803e-07
-1.4556057726591827,1.4513028590329097e-07
-1.4522584664049738,1.5440151507876075e-07
-1.448911160150765,1.6424274723535467e-07
-1.445563853896556,1.746875606178545e-07
-1.4422165476423472,1.8577141804607148e-07
-1.4388692413881383,1.9753176692715273e-07
-1.4355219351339294,2.1000814423342354e-07
-1.4321746288797206,2.2324228667277192e-07
-1.4288273226255115,2.3727824628787437e-07
-1.4254800163713026,2.5216251173019635e-07
-1.4221327101170937,2.6794413546468653e-07
-1.4187854038628849,2.8467486717133893e-07
-1.415438097608676,3.0240929362051426e-07
-1.4120907913544671,3.212049853098713e-07
-1.4087434851002583,3.411226501621847e-07
-1.4053961788460492,3.6222629459504476e-07
-1.4020488725918403,3.845833922856125e-07
-1.3987015663376314,4.0826506096612373e-07
-1.3953542600834226,4.333462475987597e-07
-1.3920069538292137,4.599059222918829e-07
-1.3886596475750048,4.880272813333883e-07
-1.385312341320796,5.177979597311124e-07
-1.381965035066587,5.493102536648774e-07
-1.3786177288123782,5.826613532698519e-07
-1.3752704225581691,6.179535861864028e-07
-1.3719231163039602,6.552946723276146e-07
-1.3685758100497514,6.947979903321681e-07
-1.3652285037955425,7.365828561871001e-07
-1.3618811975413336,7.807748145225235e-07
-1.3585338912871248,8.275059430981684e-07
-1.3551865850329157,8.769151710201611e-07
-1.3518392787787068,9.291486112452179e-07
-1.348491972524498,9.843599079490777e-07
-1.345144666270289,1.0427105993556954e-06
-1.3417973600160802,1.1043704966444293e-06
-1.3384500537618713,1.1695180795733435e-06
-1.3351027475076624,1.2383409094783124e-06
-1.3317554412534536,1.31103606032973e-06
-1.3284081349992447,1.3878105685512235e-06
-1.3250608287450356,1.4688819023280078e-06
-1.3217135224908267,1.5544784511561657e-06
-1.3183662162366179,1.6448400364085692e-06
-1.315018909982409,1.7402184437178197e-06
-1.3116716037282001,1.8408779780021546e-06
-1.3083242974739913,1.94709604198616e-06
-1.3049769912197822,2.05916373909466e-06
-1.3016296849655733,2.177386501625183e-06
-1.2982823787113644,2.302084745132265e-06
-1.2949350724571556,2.433594549984628e-06
-1.2915877662029467,2.5722683710855203e-06
-1.2882404599487378,2.7184757767753732e-06
-1.284893153694529,2.872604217965985e-06
-1.28154584744032,3.0350598285857867e-06
-1.2781985411861112,3.206268258446556e-06
-1.274851234931902,3.386675539673444e-06
-1.2715039286776932,3.5767489878719615e-06
-1.2681566224234844,3.776978139238346e-06
-1.2648093161692755,3.987875724851969e-06
-1.2614620099150666,4.209978683422632e-06
-1.2581147036608578,4.443849213798685e-06
-1.2547673974066487,4.69007586857674e-06
-1.2514200911524398,4.949274690187907e-06
-1.248072784898231,5.222090390871198e-06
-1.244725478644022,5.5091975779794984e-06
-1.2413781723898132,5.811302026099925e-06
-1.2380308661356043,6.129141997506069e-06
-1.2346835598813954,6.463489612496495e-06
-1.2313362536271866,6.815152271210155e-06
-1.2279889473729777,7.184974128546721e-06
-1.2246416411187686,7.573837623856755e-06
-1.2212943348645597,7.982665067103939e-06
-1.2179470286103509,8.412420283239587e-06
-1.214599722356142,8.864110316566248e-06
-1.2112524161019331,9.338787196905947e-06
-1.2079051098477243,9.837549769425457e-06
-1.2045578035935152,1.0361545590008987e-05
-1.2012104973393063,1.0911972888105809e-05
-1.1978631910850974,1.1490082599018669e-05
-1.1945158848308886,1.20971804676345e-05
-1.1911685785766797,1.2734629225637369e-05
-1.1878212723224708,1.3403850844279306e-05
-1.184473966068262,1.4106328864821461e-05
-1.181126659814053,1.4843610808793481e-05
-1.1777793535598442,1.5617310670254587e-05
-1.174432047305635,1.6429111492274483e-05
-1.1710847410514262,1.7280768029886363e-05
-1.1677374347972174,1.8174109501797992e-05
-1.1643901285430085,1.9111042433178462e-05
-1.1610428222887996,2.0093553591871575e-05
-1.1576955160345908,2.1123713020415504e-05
-1.1543482097803817,2.220367716628024e-05
-1.1510009035261728,2.3335692112760626e-05
-1.147653597271964,2.452209691299274e-05
-1.144306291017755,2.5765327029583963e-05
-1.1409589847635462,2.706791788237507e-05
-1.1376116785093373,2.8432508506873024e-05
-1.1342643722551284,2.9861845325915902e-05
-1.1309170660009196,3.135878603715001e-05
-1.1275697597467107,3.2926303618917974e-05
-1.1242224534925016,3.4567490457170865e-05
-1.1208751472382927,3.628556259603207e-05
-1.1175278409840839,3.808386411465221e-05
-1.114180534729875,3.9965871633000946e-05
-1.1108332284756661,4.193519894925148e-05
-1.107485922221457,4.399560181141485e-05
-1.1041386159672482,4.615098282588178e-05
-1.1007913097130393,4.840539650553212e-05
-1.0974440034588304,5.076305446006031e-05
-1.0940966972046215,5.3228330731163416e-05
-1.0907493909504127,5.580576727522302e-05
-1.0874020846962038,5.8500079596100116e-05
-1.084054778441995,6.131616253064006e-05
-1.080707472187786,6.425909618946668e-05
-1.0773601659335772,6.733415205561425e-05
-1.0740128596793683,7.05467992435191e-05
-1.0706655534251592,7.390271092085601e-05
-1.0673182471709504,7.740777089566395e-05
-1.0639709409167415,8.106808037116916e-05
-1.0606236346625326,8.488996487065448e-05
-1.0572763284083235,8.887998133467968e-05
-1.0539290221541147,9.304492539289469e-05
-1.0505817158999058,9.73918388126265e-05
-1.047234409645697,0.0001019280171263474
-1.043887103391488,0.00010666101744006256
-1.0405397971372792,0.00011159866642457187
-1.0371924908830703,0.00011674906849147425
-1.0338451846288614,0.00012212061415569264
-1.0304978783746526,0.0001277219885861961
-1.0271505721204437,0.00013356218034649375
-1.0238032658662348,0.00013965049032636022
-1.0204559596120257,0.00014599654086613748
-1.0171086533578169,0.00015261028507482772
-1.013761347103608,0.000159502016343067
-1.0104140408493991,0.0001666823780519211
-1.00706673459519,0.00017416237347830457
-1.0037194283409812,0.000181953375897662
-1.0003721220867723,0.00019006713888440537
-0.9970248158325635,0.00019851580681040187
-0.9936775095783545,0.00020731192554166334
-0.9903302033241457,0.00021646845333316445
-0.9869828970699368,0.00022599877192156604
-0.9836355908157279,0.0002359166978153725
-0.980288284561519,0.00024623649378187524
-0.9769409783073101,0.0002569728805299915
-0.9735936720531012,0.0002681410485878995
-0.9702463657988922,0.00027975667037411156
-0.9668990595446834,0.00029183591246039376
-0.9635517532904745,0.0003043954480246971
-0.9602044470362656,0.00031745246949196155
-0.9568571407820566,0.00033102470136042825
-0.9535098345278478,0.0003451304132107805
-0.9501625282736389,0.0003597884328951551
-0.94681522201943,0.00037501815990275853
-0.943467915765221,0.0003908395788985198
-0.9401206095110122,0.00040727327343088247
-0.9367733032568033,0.0004243404398045266
-0.9334259970025944,0.00044206290111344445
-0.9300786907483855,0.00046046312142947356
-0.9267313844941766,0.00047956422014102973
-0.9233840782399677,0.0004993899864363947
-0.9200367719857587,0.0005199648939255788
-0.9166894657315499,0.0005413141153943413
-0.913342159477341,0.0005634635376836264
-0.9099948532231321,0.0005864397766872002
-0.9066475469689231,0.0006102701924599209
-0.9033002407147143,0.0006349829044286235
-0.8999529344605054,0.0006606068066971942
-0.8966056282062965,0.0006871715834369485
-0.8932583219520875,0.000714707724353026
-0.8899110156978787,0.0007432465402170137
-0.8865637094436698,0.0007728201784556058
-0.8832164031894609,0.0008034616387845943
-0.879869096935252,0.0008352047888770556
-0.8765217906810431,0.0008680843800540784
-0.8731744844268342,0.0009021360629859531
-0.8698271781726252,0.0009373964033911808
-0.8664798719184164,0.0009739028977202131
-0.8631325656642075,0.001011693988810347
-0.8597852594099986,0.001050809081497634
-0.8564379531557896,0.0010912885581712162
-0.8530906469015808,0.0011331737942549432
-0.8497433406473719,0.0011765071736006564
-0.846396034393163,0.0012213321037769591
-0.843048728138954,0.0012676930312367956
-0.8397014218847452,0.0013156354563466333
-0.8363541156305363,0.001365205948259566
-0.8330068093763274,0.0014164521596140244
-0.8296595031221184,0.0014694228410393657
-0.8263121968679096,0.0015241678554490496
-0.8229648906137007,0.0015807381921015776
-0.8196175843594918,0.0016391859804088754
-0.8162702781052829,0.0016995645034712523
-0.812922971851074,0.0017619282113176143
-0.8095756655968651,0.0018263327338290463
-0.8062283593426561,0.0018928348933234193
-0.8028810530884473,0.0019614927167781286
-0.7995337468342384,0.0020323654476676637
-0.7961864405800295,0.0021055135573921696
-0.7928391343258205,0.0021809987562726903
-0.7894918280716117,0.0022588840040883317
-0.7861445218174028,0.0023392335201301946
-0.7827972155631939,0.0024221127927463617
-0.779449909308985,0.002507588588351906
-0.7761026030547761,0.002595728959877421
-0.7727552968005672,0.002686603254629213
-0.7694079905463583,0.0027802821215338644
-0.7660606842921494,0.002876837517739555
-0.7627133780379405,0.0029763427145461266
-0.7593660717837316,0.0030788723026356746
-0.7560187655295226,0.003184502196574918
-0.7526714592753138,0.0032933096385605277
-0.7493241530211049,0.0034053732013782454
-0.745976846766896,0.0035207727905463065
-0.742629540512687,0.0036395896456135847
-0.7392822342584782,0.003761906340582578
-0.7359349280042693,0.0038878067834273227
-0.7325876217500604,0.00401737621467594
-0.7292403154958514,0.004150701205027708
-0.7258930092416426,0.00428786965197422
-0.7225457029874337,0.00442897077539428
-0.7191983967332248,0.004574095112092103
-0.7158510904790159,0.0047233345092484134
-0.712503784224807,0.0048767821167540765
-0.7091564779705981,0.00503453237839605
-0.7058091717163891,0.005196681021865382
-0.7024618654621803,0.0053633250475573
-0.6991145592079714,0.005534562716133663
-0.6957672529537625,0.005710493534818028
-0.6924199466995535,0.005891218242394121
-0.6890726404453447,0.006076838792878686
-0.6857253341911358,0.006267458337840083
-0.6823780279369269,0.006463181207334329
-0.6790307216827179,0.006664112889430812
-0.6756834154285091,0.00687036000830032
-0.6723361091743002,0.007082030300838646
-0.6689888029200913,0.007299232591799451
-0.6656414966658823,0.007522076767410859
-0.6622941904116735,0.007750673747450814
-0.6589468841574646,0.007985135455757023
-0.6555995779032557,0.008225574789147986
-0.6522522716490468,0.008472105584732551
-0.6489049653948379,0.008724842585586107
-0.645557659140629,0.008983901404772787
-0.64221035288642,0.00924939848769352
-0.6388630466322112,0.009521451072741266
-0.6355157403780023,0.00980017715024564
-0.6321684341237934,0.010085695419690047
-0.6288211278695844,0.01037812524518611
-0.6254738216153756,0.010677586609190787
-0.6221265153611667,0.010984200064453534
-0.6187792091069577,0.011298086684181469
-0.6154319028527488,0.011619368010412415
-0.61208459659854,0.01194816600058703
-0.6087372903443311,0.012284602972312366
-0.6053899840901222,0.012628801546311194
-0.6020426778359134,0.012980884587552732
-0.5986953715817043,0.01334097514456211
-0.5953480653274954,0.013709196386907476
-0.5920007590732865,0.014085671540865825
-0.5886534528190777,0.014470523823269575
-0.5853061465648688,0.014863876373538558
-0.5819588403106599,0.015265852183903538
-0.578611534056451,0.015676574027829262
-0.5752642278022422,0.01609616438664726
-0.5719169215480331,0.0165247453744103
-0.5685696152938242,0.01696243866098248
-0.5652223090396153,0.017409365393381608
-0.5618750027854065,0.017865646115391372
-0.5585276965311976,0.018331400685464416
-0.5551803902769887,0.018806748192938393
-0.5518330840227799,0.019291806872590227
-0.548485777768571,0.01978669401755529
-0.5451384715143619,0.02029152589064104
-0.541791165260153,0.020806417634066595
-0.5384438590059442,0.021331483177662435
-0.5350965527517353,0.021866835145566265
-0.5317492464975264,0.02241258476145381
-0.5284019402433175,0.022968841752345683
-0.5250546339891087,0.023535714251033693
-0.5217073277348996,0.024113308697172493
-0.5183600214806907,0.02470172973708474
-0.5150127152264818,0.02530108012233089
-0.511665408972273,0.02591146060709621
-0.5083181027180641,0.02653296984445108
-0.5049707964638552,0.027165704281542323
-0.5016234902096464,0.027809758053776227
-0.4982761839554375,0.028465222878055998
-0.4949288777012284,0.029132187945139103
-0.4915815714470195,0.02981073981118173
-0.48823426519281066,0.03050096228854138
-0.4848869589386018,0.031202936335908902
-0.4815396526843929,0.03191673994784553
-0.47819234643018405,0.032642448043801627
-0.4748450401759752,0.033380132356696714
-0.4714977339217661,0.03412986132114211
-0.4681504276675572,0.0348916999613901
-0.46480312141334834,0.035665709779095896
-0.46145581515913947,0.03645194864097981
-0.4581085089049306,0.03725047066648032
-0.45476120265072173,0.03806132611549003
-0.45141389639651286,0.03888456127626847
-0.448066590142304,0.039720218353628094
-0.4447192838880949,0.04056833535749092
-0.441371977633886,0.04142894599191563
-0.43802467137967716,0.0423020795446967
-0.4346773651254683,0.04318776077763784
-0.4313300588712594,0.04408600981760494
-0.42798275261705054,0.044996842048463694
-0.4246354463628417,0.045920268004010174
-0.4212881401086326,0.04685629326200204
-0.4179408338544237,0.04780491833940042
-0.41459352760021484,0.04876613858893418
-0.41124622134600597,0.04973994409709711
-0.4078989150917971,0.050726319583691726
-0.40455160883758823,0.05172524430303324
-0.40120430258337936,0.05273669194692766
-0.3978569963291705,0.053760630549538946
