x,y
-2.106863501908466,1.1212565125809818e-10
-2.1026107492394988,1.2349689720006045e-10
-2.0983579965705315,1.3599110798529173e-10
-2.094105243901564,1.4971605544818947e-10
-2.089852491232597,1.647895389056895e-10
-2.0855997385636296,1.813402871097969e-10
-2.081346985894662,1.9950893835514453e-10
-2.0770942332256945,2.1944910523681054e-10
-2.0728414805567272,2.4132853106846485e-10
-2.06858872788776,2.653303455242148e-10
-2.0643359752187926,2.916544276623e-10
-2.0600832225498253,3.205188851276306e-10
-2.055830469880858,3.521616590163878e-10
-2.0515777172118908,3.868422646225778e-10
-2.0473249645429235,4.2484367907718517e-10
-2.043072211873956,4.664743877390116e-10
-2.038819459204989,5.120706021063072e-10
-2.0345667065360216,5.619986629941829e-10
-2.0303139538670543,6.166576437688647e-10
-2.0260612011980865,6.764821695507938e-10
-2.0218084485291192,7.419454694993983e-10
-2.017555695860152,8.135626805785874e-10
-2.0133029431911846,8.91894422578445e-10
-2.0090501905222173,9.775506656424434e-10
-2.00479743785325,1.0711949131257047e-09
-2.0005446851842827,1.173548724295936e-09
-1.9962919325153154,1.2853966031914029e-09
-1.992039179846348,1.4075912818770112e-09
-1.9877864271773806,1.5410594283982683e-09
-1.9835336745084133,1.686807811931965e-09
-1.979280921839446,1.8459299599800983e-09
-1.9750281691704787,2.0196133449602065e-09
-1.9707754165015114,2.2091471402191595e-09
-1.966522663832544,2.4159305883505116e-09
-1.9622699111635766,2.6414820277370287e-09
-1.9580171584946093,2.887448626483152e-09
-1.953764405825642,3.1556168763567525e-09
-1.9495116531566747,3.4479239030411116e-09
-1.9452589004877074,3.766469652917233e-09
-1.9410061478187401,4.113530020769287e-09
-1.9367533951497726,4.4915709872462674e-09
-1.9325006424808053,4.903263839636047e-09
-1.928247889811838,5.351501554531429e-09
-1.9239951371428707,5.839416426306981e-09
-1.9197423844739034,6.370399030999453e-09
-1.915489631804936,6.948118621212968e-09
-1.9112368791359686,7.576545054069415e-09
-1.9069841264670013,8.259972361021417e-09
-1.902731373798034,9.003044075552479e-09
-1.8984786211290667,9.810780442439617e-09
-1.8942258684600994,1.0688607640362759e-08
-1.889973115791132,1.1642389158241533e-08
-1.8857203631221646,1.2678459474790371e-08
-1.8814676104531973,1.3803660200430136e-08
-1.87721485778423,1.5025378850911692e-08
-1.8729621051152627,1.6351590432819e-08
-1.8687093524462954,1.7790902032560968e-08
-1.864456599777328,1.9352600612560777e-08
-1.8602038471083606,2.1046704231143805e-08
-1.8559510944393933,2.2884016916147395e-08
-1.851698341770426,2.4876187436553843e-08
-1.8474455891014587,2.703577223153606e-08
-1.8431928364324914,2.9376302772223224e-08
-1.8389400837635241,3.191235764829634e-08
-1.8346873310945566,3.465963968924355e-08
-1.8304345784255893,3.76350584487903e-08
-1.826181825756622,4.085681840071022e-08
-1.8219290730876547,4.434451321497206e-08
-1.8176763204186872,4.8119226505020586e-08
-1.81342356774972,5.2203639459994136e-08
-1.8091708150807526,5.6622145799877815e-08
-1.8049180624117853,6.140097451704244e-08
-1.800665309742818,6.656832089438683e-08
-1.7964125570738507,7.215448631841522e-08
-1.7921598044048834,7.819202743513416e-08
-1.7879070517359161,8.471591522766457e-08
-1.7836542990669486,9.176370462702696e-08
-1.7794015463979813,9.937571530171692e-08
-1.775148793729014,1.0759522430749961e-07
-1.7708960410600467,1.1646867131640779e-07
-1.7666432883910792,1.2604587718324898e-07
-1.762390535722112,1.3638027664913485e-07
-1.7581377830531446,1.4752916602466795e-07
-1.7538850303841773,1.595539667405208e-07
-1.74963227771521,1.725205057003444e-07
-1.7453795250462427,1.8649931342025074e-07
-1.7411267723772754,2.0156594099065515e-07
-1.7368740197083081,2.1780129695006052e-07
-1.7326212670393406,2.3529200521655737e-07
-1.7283685143703733,2.5413078528138657e-07
-1.724115761701406,2.744168559300447e-07
-1.7198630090324387,2.9625636382007657e-07
-1.7156102563634712,3.197628383110589e-07
-1.711357503694504,3.4505767401131633e-07
-1.7071047510255366,3.7227064257786497e-07
-1.7028519983565693,4.015404353807144e-07
-1.698599245687602,4.330152387204901e-07
-1.6943464930186347,4.668533433689821e-07
-1.6900937403496674,5.032237902861038e-07
-1.6858409876807,5.423070544537065e-07
-1.6815882350117326,5.842957688569381e-07
-1.6773354823427653,6.293954907373538e-07
-1.673082729673798,6.778255123388573e-07
-1.6688299770048307,7.298197184678734e-07
-1.6645772243358632,7.8562749329293e-07
-1.660324471666896,8.455146789160885e-07
-1.6560717189979286,9.097645883597131e-07
-1.6518189663289613,9.786790757263245e-07
-1.647566213659994,1.0525796664077195e-06
-1.6433134609910267,1.1318087503412724e-06
-1.6390607083220594,1.2167308414369785e-06
-1.634807955653092,1.307733906428153e-06
-1.6305552029841246,1.4052307665318326e-06
-1.6263024503151573,1.5096605754417708e-06
-1.62204969764619,1.6214903773176414e-06
-1.6177969449772227,1.7412167485784245e-06
-1.6135441923082552,1.86936752745619e-06
-1.609291439639288,2.0065036354181754e-06
-1.6050386869703206,2.1532209947210276e-06
-1.6007859343013533,2.310152546519631e-06
-1.596533181632386,2.477970374116254e-06
-1.5922804289634187,2.6573879361016427e-06
-1.5880276762944514,2.849162414309321e-06
-1.583774923625484,3.0540971816774294e-06
-1.5795221709565166,3.27304439528824e-06
-1.5752694182875493,3.5069077200348235e-06
-1.571016665618582,3.756645188546219e-06
-1.5667639129496145,4.0232722031871275e-06
-1.5625111602806472,4.307864686135384e-06
-1.5582584076116799,4.611562383730349e-06
-1.5540056549427126,4.9355723314761845e-06
-1.5497529022737453,5.281172486278443e-06
-1.545500149604778,5.649715532686718e-06
-1.5412473969358107,6.042632870112762e-06
-1.5369946442668434,6.46143878819085e-06
-1.532741891597876,6.90773483764474e-06
-1.5284891389289086,7.3832144042241995e-06
-1.5242363862599413,7.88966749347167e-06
-1.519983633590974,8.428985734277638e-06
-1.5157308809220065,9.003167609379343e-06
-1.5114781282530392,9.614323921152115e-06
-1.5072253755840719,1.0264683501237612e-05
-1.5029726229151046,1.0956599172740401e-05
-1.4987198702461373,1.16925539739149e-05
-1.49446711757717,1.2475167652446935e-05
-1.4902143649082027,1.3307203439613501e-05
-1.4859616122392354,1.4191575113779579e-05
-1.481708859570268,1.5131354362858816e-05
-1.4774561069013006,1.6129778455527823e-05
-1.4732033542323333,1.7190258231139125e-05
-1.468950601563366,1.8316386418424435e-05
-1.4646978488943985,1.9511946293219477e-05
-1.4604450962254312,2.0780920685568458e-05
-1.4561923435564639,2.2127501346688567e-05
-1.4519395908874966,2.3556098686375786e-05
-1.4476868382185293,2.5071351891533007e-05
-1.443434085549562,2.667813943657967e-05
-1.4391813328805947,2.838158999656818e-05
-1.4349285802116274,3.018709377388499e-05
-1.43067582754266,3.210031424944602e-05
-1.4264230748736926,3.412720036931396e-05
-1.4221703222047253,3.6273999177661396e-05
-1.417917569535758,3.8547268906980933e-05
-1.4136648168667905,4.095389253639867e-05
-1.4094120641978232,4.350109182887922e-05
-1.4051593115288559,4.6196441858023995e-05
-1.4009065588598886,4.904788603503918e-05
-1.3966538061909213,5.206375164631453e-05
-1.392401053521954,5.5252765911879836e-05
-1.3881483008529867,5.86240725748034e-05
-1.3838955481840194,6.218724903136859e-05
-1.379642795515052,6.595232401159771e-05
-1.3753900428460846,6.99297958193969e-05
-1.3711372901771173,7.413065114126167e-05
-1.36688453750815,7.856638443211419e-05
-1.3626317848391825,8.32490178864359e-05
-1.3583790321702152,8.819112200240964e-05
-1.3541262795012479,9.340583674630578e-05
-1.3498735268322806,9.89068933238035e-05
-1.3456207741633133,0.00010470863656437429
-1.341368021494346,0.00011082604792423398
-1.3371152688253787,0.00011727476911269884
-1.3328625161564114,0.00012407112634607053
-1.328609763487444,0.00013123215523241075
-1.3243570108184766,0.0001387756262897511
-1.3201042581495093,0.00014672007109941643
-1.315851505480542,0.0001550848090952229
-1.3115987528115745,0.00016388997498833403
-1.3073460001426072,0.00017315654682652768
-1.3030932474736399,0.0001829063746855534
-1.2988404948046726,0.00019316220998908735
-1.2945877421357053,0.00020394773545262003
-1.290334989466738,0.00021528759564533068
-1.2860822367977707,0.0002272074281626851
-1.2818294841288034,0.00023973389540110968
-1.2775767314598359,0.00025289471692465374
-1.2733239787908686,0.0002667187024120357
-1.2690712261219013,0.0002812357851709115
-1.2648184734529337,0.00029647705620456885
-1.2605657207839664,0.00031247479881453744
-1.2563129681149992,0.0003292625237209017
-1.2520602154460319,0.0003468750046802123
-1.2478074627770646,0.0003653483145790672
-1.2435547101080973,0.00038471986197947705
-1.23930195743913,0.00040502842809011315
-1.2350492047701627,0.00042631420413549026
-1.2307964521011954,0.0004486188290930096
-1.2265436994322279,0.000471985427765606
-1.2222909467632606,0.000496458649155514
-1.2180381940942933,0.00052208470510238
-1.2137854414253257,0.0005489114091465952
-1.2095326887563584,0.0005769882155763339
-1.2052799360873911,0.0006063662586143738
-1.2010271834184238,0.0006370983916982181
-1.1967744307494566,0.0006692392268045902
-1.1925216780804893,0.0007028451737667407
-1.188268925411522,0.0007379744795304432
-1.1840161727425547,0.0007746872672918764
-1.1797634200735874,0.0008130455754579595
-1.1755106674046198,0.0008531133963669851
-1.1712579147356525,0.0008949567147046847
-1.1670051620666853,0.0009386435455481528
-1.1627524093977177,0.0009842439719672607
-1.1584996567287504,0.0010318301821104767
-1.1542469040597831,0.0010814765056992711
-1.1499941513908158,0.0011332594498524708
-1.1457413987218485,0.001187257734159257
-1.1414886460528813,0.001243552324916719
-1.137235893383914,0.0013022264684452362
-1.1329831407149467,0.0013633657233921989
-1.1287303880459794,0.0014270579919320359
-1.1244776353770118,0.0014933935497678619
-1.1202248827080445,0.0015624650748374861
-1.1159721300390772,0.0016343676746241544
-1.1117193773701097,0.0017091989119698118
-1.1074666247011424,0.0017870588292864236
-1.1032138720321751,0.0018680499710586596
-1.0989611193632078,0.0019522774045289146
-1.0947083666942405,0.002039848738453741
-1.0904556140252732,0.0021308741398186324
-1.086202861356306,0.0022254663483963913
-1.0819501086873387,0.0023237406890324326
-1.0776973560183711,0.002425815081538914
-1.0734446033494038,0.002531810048077987
-1.0691918506804365,0.002641848717913369
-1.0649390980114692,0.002756056829407989
-1.060686345342502,0.0028745627291448554
-1.0564335926735346,0.0029974973680471735
-1.0521808400045671,0.00312499429437341
-1.0479280873355998,0.0032571896434623977
-1.0436753346666325,0.003394222124103593
-1.0394225819976652,0.0035362330014074186
-1.035169829328698,0.003683366076051052
-1.0309170766597306,0.003835767659775455
-1.0266643239907631,0.003993586547010211
-1.0224115713217958,0.004156973982503635
-1.0181588186528285,0.004326083624837158
-1.0139060659838612,0.004501071505704118
-1.009653313314894,0.004682095984835309
-1.0054005606459264,0.004869317700455522
-1.0011478079769591,0.0050628995151576995
-0.9968950553079918,0.005263006457084267
-0.9926423026390245,0.005469805656307872
-0.9883895499700572,0.0056834662763073805
-0.9841367973010899,0.005904159440438534
-0.9798840446321224,0.006132058153302598
-0.9756312919631551,0.006367337216920735
-0.9713785392941878,0.006610173141626457
-0.9671257866252205,0.0068607440515934546
-0.9628730339562532,0.0071192295849214675
-0.9586202812872859,0.007385810788208557
-0.9543675286183184,0.0076606700055441655
-0.9501147759493511,0.007943990761863563
-0.9458620232803838,0.008235957640611379
-0.9416092706114165,0.00853675615566844
-0.9373565179424492,0.008846572617504034
-0.9331037652734819,0.009165593993523225
-0.9288510126045144,0.009494007762586933
-0.9245982599355471,0.009832001763691018
-0.9203455072665798,0.0101797640387994
-0.9160927545976125,0.010537482669835101
-0.9118400019286452,0.010905345609842743
-0.9075872492596779,0.011283540508345687
-0.9033344965907104,0.011672254530930952
-0.8990817439217431,0.012071674173105363
-0.8948289912527758,0.012481985068477138
-0.8905762385838085,0.012903371791327733
-0.8863234859148412,0.013336017653650023
