x,y
-1.3592715031723797,6.529302670186755e-12
-1.3564209530349087,7.1970894093451594e-12
-1.353570402897438,7.931629075155248e-12
-1.350719852759967,8.739433770593488e-12
-1.3478693026224964,9.627634538052198e-12
-1.3450187524850254,1.06040385576584e-11
-1.3421682023475547,1.1677191473002078e-11
-1.3393176522100838,1.2856445288857335e-11
-1.3364671020726129,1.4152032322632639e-11
-1.3336165519351422,1.5575145731423614e-11
-1.3307660017976712,1.7138027179884124e-11
-1.3279154516602005,1.8854062260921575e-11
-1.3250649015227296,2.073788433174003e-11
-1.322214351385259,2.2805487482249256e-11
-1.319363801247788,2.5074349411666013e-11
-1.316513251110317,2.756356505254758e-11
-1.3136627009728463,3.029399184988361e-11
-1.3108121508353754,3.328840767658876e-11
-1.3079616006979047,3.657168244618096e-11
-1.3051110505604337,4.0170964569035e-11
-1.302260500422963,4.411588349079579e-11
-1.299409950285492,4.843876965083876e-11
-1.2965594001480212,5.3174893305549664e-11
-1.2937088500105505,5.836272377626975e-11
-1.2908582998730795,6.404421080555138e-11
-1.2880077497356088,7.026508983855357e-11
-1.285157199598138,7.707521318966779e-11
-1.2823066494606672,8.452890920845655e-11
-1.2794560993231963,9.268537172456713e-11
-1.2766055491857253,1.0160908222917063e-10
-1.2737549990482546,1.1137026744164635e-10
-1.2709044489107837,1.220453951155125e-10
-1.268053898773313,1.3371771115805802e-10
-1.265203348635842,1.4647782137481365e-10
-1.2623527984983713,1.6042432140393805e-10
-1.2595022483609004,1.756644786781681e-10
-1.2566516982234295,1.923149705442324e-10
-1.2538011480859588,2.1050268298314185e-10
-1.2509505979484878,2.3036557471081092e-10
-1.2481000478110171,2.5205361179862367e-10
-1.2452494976735462,2.7572977833957026e-10
-1.2423989475360755,3.01571169098915e-10
-1.2395483973986046,3.2977017053119365e-10
-1.2366978472611336,3.605357370192934e-10
-1.233847297123663,3.9409476969877244e-10
-1.230996746986192,4.306936057735088e-10
-1.2281461968487213,4.70599626809471e-10
-1.2252956467112504,5.141029951146626e-10
-1.2224450965737796,5.615185279772637e-10
-1.2195945464363087,6.131877202439814e-10
-1.2167439962988378,6.694809264789743e-10
-1.213893446161367,7.307997147542413e-10
-1.2110428960238961,7.975794049877228e-10
-1.2081923458864254,8.702918056692533e-10
-1.2053417957489545,9.494481638011008e-10
-1.2024912456114838,1.035602343932037e-09
-1.1996406954740129,1.1293542532868296e-09
-1.196790145336542,1.2313535311904704e-09
-1.1939395951990712,1.3423035222632418e-09
-1.1910890450616003,1.462965554223563e-09
-1.1882384949241296,1.5941635425856213e-09
-1.1853879447866587,1.7367889460839688e-09
-1.182537394649188,1.8918060983019834e-09
-1.179686844511717,2.0602579427333956e-09
-1.176836294374246,2.243272200369753e-09
-1.1739857442367754,2.4420680008915193e-09
-1.1711351940993044,2.6579630106500152e-09
-1.1682846439618337,2.8923810928722436e-09
-1.1654340938243628,3.1468605379067532e-09
-1.162583543686892,3.4230629038640316e-09
-1.1597329935494212,3.722782510700528e-09
-1.1568824434119502,4.047956633656139e-09
-1.1540318932744795,4.400676444995821e-09
-1.1511813431370086,4.783198756231273e-09
-1.1483307929995379,5.197958616423261e-09
-1.145480242862067,5.6475828257984635e-09
-1.1426296927245962,6.134904427766437e-09
-1.1397791425871253,6.662978246509896e-09
-1.1369285924496544,7.235097541649638e-09
-1.1340780423121837,7.854811856076764e-09
-1.1312274921747127,8.525946137904692e-09
-1.128376942037242,9.252621222641257e-09
-1.125526391899771,1.0039275767134354e-08
-1.1226758417623004,1.0890689732608926e-08
-1.1198252916248295,1.1812009520220607e-08
-1.1169747414873585,1.2808774869003592e-08
-1.1141241913498878,1.3886947632918818e-08
-1.111273641212417,1.5052942560922056e-08
-1.1084230910749462,1.6313660211596957e-08
