target_x,target_y,pupil_x,pupil_y
100.0,100.0,104.4482693142362,-10.261285338738958
386.0,100.0,89.45778278389355,-15.402957800662932
672.0,100.0,65.22996998796543,-12.519941541883668
958.0,100.0,47.5306273181028,-11.253085049716049
1244.0,100.0,762.2320014105902,504.8064797141336
1530.0,100.0,732.7265729807845,514.5453269264914
1816.0,100.0,0.08006456163195708,-46.343640260022084
100.0,320.0,109.08200782236429,-0.7062926629577078
386.0,320.0,86.68450187914289,0.6175863863242057
672.0,320.0,66.3010728624131,1.4027790108112868
958.0,320.0,47.142661971275174,-1.073181768860195
1244.0,320.0,765.4080551609848,529.5197642933239
1530.0,320.0,730.7312270655777,531.42255748402
1816.0,320.0,706.8028656930635,536.6362545129024
100.0,540.0,109.41580785886208,10.342410925662875
386.0,540.0,84.92654696377838,10.990784924439595
672.0,540.0,67.14811752781713,11.590169887350044
958.0,540.0,48.581408568102916,11.845412745620365
1244.0,540.0,33.09129379734861,11.23826337101491
1530.0,540.0,16.816360627762037,14.504339044744484
1816.0,540.0,714.691691080729,550.8947581281567
100.0,760.0,107.25214054608568,20.080149024423804
386.0,760.0,84.60569069602275,21.717336943655255
672.0,760.0,67.44246295967491,20.421112985321884
958.0,760.0,49.66458777225375,22.912177191840215
1244.0,760.0,34.5638809974746,22.550117261482
1530.0,760.0,18.958063915522303,23.94816697245892
1816.0,760.0,707.9629405628551,572.4729786882498
100.0,980.0,106.42036884962909,35.66194908065029
386.0,980.0,84.39627475931184,32.30654629794026
672.0,980.0,66.4039306640625,33.35019876499348
958.0,980.0,52.83373406920771,30.270114474826187
1244.0,980.0,35.1931959980667,31.93280645813593
1530.0,980.0,20.49707154553346,34.11667702414775
1816.0,980.0,707.9673899640941,592.0310428503788
