target_x,target_y,pupil_x,pupil_y
100.0,100.0,1.0212037810210934,-1.1203364141984136
386.0,100.0,0.7212493090778239,-1.1833756584981014
672.0,100.0,0.39077684034249155,-1.239462667889506
958.0,100.0,0.06081185661267063,-1.2744116583669682
1244.0,100.0,-0.2438596101230184,-1.2663543026410535
1530.0,100.0,-0.5913409920602057,-1.2182304841619913
1816.0,100.0,-0.911710939955579,-1.1751917660101685
100.0,320.0,1.0423094885536783,-0.7415230830282955
386.0,320.0,0.7320615072826675,-0.8397646730953378
672.0,320.0,0.41549697265658236,-0.8437155065355187
958.0,320.0,0.08407068122244435,-0.887243714069499
1244.0,320.0,-0.3040788659463077,-0.8743189874234709
1530.0,320.0,-0.6241106162722339,-0.855262317501682
1816.0,320.0,-0.9440768092567833,-0.7759330336343399
100.0,540.0,1.0485998166903872,-0.3590412318148608
386.0,540.0,0.7504094051948589,-0.4043583604041905
672.0,540.0,0.4405484687337801,-0.4586264062693785
958.0,540.0,0.08176175120050162,-0.45237558314870974
1244.0,540.0,-0.2853452741075248,-0.43246754274029203
1530.0,540.0,-0.6105551311377492,-0.4434285260487746
1816.0,540.0,-0.9472258235011908,-0.3749473123096232
100.0,760.0,1.0828716038955757,0.04084885499568678
386.0,760.0,0.7860504949423536,-0.02350896672740977
672.0,760.0,0.453648434025486,-0.01818494884523392
958.0,760.0,0.0999653504017116,0.005195161202828787
1244.0,760.0,-0.26916644183182414,0.013760863675316471
1530.0,760.0,-0.6093230858371574,-0.013599017013516075
1816.0,760.0,-0.948112039434217,0.04404913117167517
100.0,980.0,1.084658869149001,0.45446382829238036
386.0,980.0,0.7699066409912716,0.4275389705887577
672.0,980.0,0.459573989176262,0.4292979752164872
958.0,980.0,0.12184454962884046,0.4087807186165889
1244.0,980.0,-0.28098002953420975,0.42244341299002597
1530.0,980.0,-0.5974968010167372,0.4379945510312464
1816.0,980.0,-0.9193118585415324,0.5012830627332306
