target_x,target_y,pupil_x,pupil_y
100.0,100.0,0.8876903982697716,-1.1379374567349678
386.0,100.0,0.58301611732503,-1.1884929106328999
672.0,100.0,0.22999803185019096,-1.2826020182154168
958.0,100.0,-0.059910986369068414,-1.2996881882293732
1244.0,100.0,-0.3720585181949812,-1.302640379721812
1530.0,100.0,-0.7703317042783793,-1.2034536256165633
1816.0,100.0,-1.0828826779534815,-1.103639370039662
100.0,320.0,0.911909559410335,-0.7431389705941617
386.0,320.0,0.5941014542691454,-0.837835610263041
672.0,320.0,0.2459896467027723,-0.8592313970748963
958.0,320.0,-0.08546759701818818,-0.8598337222289568
1244.0,320.0,-0.4337982069080381,-0.8700556114054525
1530.0,320.0,-0.7952685914563526,-0.7855327298630631
1816.0,320.0,-1.1073894043673134,-0.7232793445185862
100.0,540.0,0.9272162280187629,-0.34340981049628133
386.0,540.0,0.603246961005291,-0.4322703466115131
672.0,540.0,0.2483468042777467,-0.4435789563688288
958.0,540.0,-0.0994276335775386,-0.46186565071832847
1244.0,540.0,-0.4494329513406091,-0.42091064080372625
1530.0,540.0,-0.8125492267726403,-0.3555241677680478
1816.0,540.0,-1.1259145183180481,-0.2966750154167675
100.0,760.0,0.9127070902159702,0.10620352369599634
386.0,760.0,0.6012572223419559,0.05367660958776996
672.0,760.0,0.240532868116514,0.0011787889211051603
958.0,760.0,-0.10413644033022003,0.04877821819930273
1244.0,760.0,-0.46283425804368555,0.13200848272403654
1530.0,760.0,-0.8159588193549515,0.1239385196653364
1816.0,760.0,-1.1453016692106175,0.1974233133610982
100.0,980.0,0.9123551201384317,0.5341448641217565
386.0,980.0,0.5655956012109712,0.5467293386912597
672.0,980.0,0.2588723697550199,0.5513144820580468
958.0,980.0,-0.10699118472701112,0.45404361549809963
1244.0,980.0,-0.48549205695039405,0.4681849294670852
1530.0,980.0,-0.7580239108918488,0.4293403179508942
1816.0,980.0,-1.158911267401303,0.6046935548021336
