target_x,target_y,gaze_x,gaze_y,error_px_x,error_px_y,error_px_xy,error_deg_x,error_deg_y,error_deg_z,error_deg_xyz
-0.2,0.05,-0.200922626343053,0.0505196847866779,-0.000922626343052846,0.000519684786677924,0.00105892003777412,0.0819083617851321,0.0153030843331338,0.0534442725768568,0.0989922058969004
-0.2,0.065,-0.199817581118557,0.066478602604197,0.000182418881442825,0.00147860260419701,0.00148981284376428,0.097078201678236,0.0786173062511102,0.178313456082536,0.21771679709849
-0.2,0.08,-0.199544724399209,0.0818396059314007,0.000455275600790617,0.00183960593140069,0.00189510576367649,0.201865302344777,0.122479165875161,0.229633685480313,0.329367081856235
-0.2,0.095,-0.199723198887851,0.0967651310846164,0.000276801112149005,0.00176513108461639,0.00178670271773621,0.251526531815937,0.13492504712703,0.234392957008022,0.369338456164867
-0.2,0.11,-0.20007405491948,0.111399365969279,-7.40549194796908e-05,0.0013993659692788,0.00140132410493602,0.262730132046687,0.129122018149581,0.212753283806018,0.361889503873244
-0.2,0.125,-0.200407844956155,0.125868063737991,-0.000407844956155243,0.000868063737990685,0.000959099661909873,0.249642106194809,0.114171056440397,0.178913036073939,0.327668091848126
-0.2,0.14,-0.200612201797313,0.140277950792009,-0.000612201797313486,0.000277950792009388,0.000672344914022935,0.223924881583462,0.0961801581541982,0.142043540639389,0.282080668552884
-0.2,0.155,-0.20063883835001,0.154716278488491,-0.000638838350010329,-0.000283721511509502,0.00069900810691805,0.194814453168726,0.0790974512045359,0.107246002147893,0.23603148458304
-0.2,0.17,-0.20049008041951,0.169250794439283,-0.000490080419510139,-0.000749205560717434,0.000895258504453969,0.169255509879169,0.0653588433820228,0.0764840192957992,0.196898576413635
-0.2,0.185,-0.200205378214875,0.183930133082739,-0.000205378214874635,-0.00106986691726109,0.00108940140985536,0.152064601661019,0.0563780511441272,0.0494584948079169,0.169553211169188
-0.2,0.2,-0.199848233981323,0.198784415906506,0.000151766018677475,-0.00121558409349388,0.00122502147441609,0.146084365490937,0.0528919144834794,0.0244097353134411,0.157270617617868
-0.2,0.215,-0.199493732854842,0.213825768451154,0.000506267145158286,-0.00117423154884642,0.00127872051386259,0.152292344091834,0.0551665838675881,0.00114636693967362,0.161980374353213
-0.2,0.23,-0.199216549624248,0.229048523304159,0.000783450375752073,-0.000951476695840961,0.00123251871953107,0.169837491584197,0.063066836609587,0.0297208886905351,0.183590739119528
-0.2,0.245,-0.199079109311178,0.244429052436261,0.000920890688821736,-0.000570947563739335,0.0010835223953839,0.195994117052742,0.0759890399534983,0.0631537450888244,0.219491417937154
-0.2,0.26,-0.19911961468541,0.259925382763183,0.000880385314590088,-7.46172368173287e-05,0.000883541755762647,0.226042319898879,0.0926568997129169,0.101875120865811,0.264686789047521
-0.2,0.275,-0.199339906788592,0.275476905831293,0.00066009321140767,0.000476905831292743,0.000814347726507241,0.253100569432805,0.110777345127751,0.144098174806982,0.311602377626204
-0.2,0.29,-0.199693468303676,0.291004526711582,0.000306531696324414,0.00100452671158228,0.00105025501433406,0.267945522121603,0.126550393496516,0.184934014310317,0.34930040432424
-0.2,0.305,-0.200074131045271,0.306411486440499,-7.41310452712085e-05,0.00141148644049861,0.00141343177535545,0.258854467246113,0.13401905057475,0.215440777472037,0.362466423133818
-0.2,0.32,-0.200306052178823,0.32158486873904,-0.000306052178823291,0.00158486873904,0.00161414895723682,0.211498354190962,0.124229370743936,0.221635315362187,0.330585853571334
-0.2,0.335,-0.200135216080768,0.336397535680338,-0.000135216080767803,0.00139753568033764,0.00140406173878323,0.108903195422793,0.0841422170215282,0.183506264627606,0.229378373192404
-0.2,0.35,-0.199222146851653,0.350710005513163,0.000777853148346941,0.000710005513162623,0.0010531682434989,0.0685069223480855,0.00480696935500568,0.074075643259688,0.101012419684121
-0.18,0.05,-0.178684671857166,0.0520683551164387,0.00131532814283397,0.00206835511643866,0.00245115911581216,0.00524552224334308,0.037430126527574,0.131601211167978,0.13692120937859
-0.18,0.065,-0.178541393612519,0.0673844797346607,0.0014586063874813,0.00238447973466072,0.00279522381905437,0.112264713729716,0.0873982670178371,0.208833521988406,0.252692236589593
-0.18,0.08,-0.17898183371247,0.0822300443574806,0.0010181662875299,0.00223004435748056,0.00245148127167909,0.157244290055718,0.0996586670179665,0.22455938024063,0.291692844773989
-0.18,0.095,-0.179660075235182,0.0967483219237489,0.000339924764817923,0.00174832192374891,0.00178106103062124,0.157993739407868,0.0901455810874564,0.205016750790819,0.274080752396026
-0.18,0.11,-0.180329692640165,0.111066872449097,-0.000329692640164539,0.00106687244909701,0.00111665306143892,0.129937176583639,0.0697564621658387,0.169277477845202,0.224509605297571
-0.18,0.125,-0.18083238299928,0.125296625529047,-0.000832382999279971,0.000296625529046607,0.000883656133330437,0.0860445109406655,0.0456711947041345,0.130210803010214,0.162617301854853
-0.18,0.14,-0.181085664124508,0.139530983283927,-0.00108566412450788,-0.000469016716073384,0.00118264249509297,0.0368554297997323,0.0223801990477134,0.0955148613556549,0.104796411278592
-0.18,0.155,-0.181069492742377,0.153845433789344,-0.00106949274237728,-0.0011545662106556,0.00157379727436075,0.0094095826419957,0.00250191440242661,0.068760155852003,0.0694460902021768
-0.18,0.17,-0.180812343906593,0.168297856925606,-0.000812343906593217,-0.00170214307439417,0.0018860524033778,0.0466699268082145,0.0125700477606619,0.0503904865974757,0.0698232762899162
-0.18,0.185,-0.180377555662831,0.182929391021169,-0.000377555662830851,-0.00207060897883099,0.00210474934891335,0.0707723791282481,0.0221723374181946,0.0386381010401259,0.0836256317661308
