target_x,target_y,gaze_x,gaze_y,error_px_x,error_px_y,error_px_xy,error_deg_x,error_deg_y,error_deg_xy
100,100,103.551922942894,124.632603322316,3.55192294289384,24.6326033223158,24.8873723608343,0.125158719408071,0.867960089374494,0.876936841256718
386,100,363.012967816125,101.736721150948,-22.9870321838753,1.73672115094757,23.052545390448,-0.809978365811293,0.06119667134857,0.812286732744313
672,100,668.989643199579,68.5601482561625,-3.0103568004206,-31.4398517438375,31.583643325942,-0.106075624489502,-1.10780853717461,1.11287483171422
958,100,959.041918807255,67.6728368492963,1.04191880725512,-32.3271631507037,32.3439495450559,0.0367139921481514,-1.1390716391287,1.13966308122767
1244,100,1243.50862076933,74.9592539319831,-0.491379230667008,-25.0407460680169,25.0455668171282,-0.0173146828436568,-0.882340937461457,0.882510795664123
1530,100,1550.91361480246,97.6828103182294,20.9136148024572,-2.31718968177063,21.041593383745,0.736920886643881,-0.081650577476286,0.741430268040239
1816,100,1810.93359022554,118.977572732667,-5.06640977445568,18.9775727326668,19.6422191930127,-0.178524452443282,0.668703325469879,0.692122583469927
100,320,104.897947733906,350.469087752915,4.89794773390554,30.4690877529148,30.8602527614227,0.172588385559078,1.07360491839538,1.08738713696556
386,320,356.696979135114,328.953521335584,-29.3030208648862,8.95352133558379,30.6403749343038,-1.03251980123716,0.315493578188599,1.07964001566982
672,320,637.646075850225,309.220602780266,-34.353924149775,-10.7793972197339,36.0053816659302,-1.21048091470228,-0.379831198262673,1.26866635500284
958,320,958.314463158211,290.750340519996,0.314463158211083,-29.2496594800042,29.2513498282399,0.0110807082088413,-1.03063966359434,1.0306992214152
1244,320,1260.54404533301,286.716198754052,16.5440453330109,-33.2838012459483,37.1687619024432,0.582955914757201,-1.17277717407123,1.30965508462153
1530,320,1549.33849962983,316.403766337602,19.3384996298269,-3.59623366239771,19.6700397683222,0.681420830666452,-0.126720090109199,0.693102858610002
1816,320,1830.00298904596,305.590305532756,14.0029890459582,-14.4096944672436,20.0928593500412,0.493418936865831,-0.50774970341705,0.708001154938326
100,540,89.1724587201272,534.443951926544,-10.8275412798728,-5.55604807345617,12.1698529309891,-0.381527627185202,-0.195777744322818,0.428825942505388
386,540,357.34580799939,528.084213119523,-28.6541920006102,-11.9157868804765,31.0330258948233,-1.00965889590941,-0.419873564144567,1.09347457609461
672,540,626.316036803672,539.529569310627,-45.6839631963276,-0.470430689372733,45.6863852625365,-1.60965556556633,-0.0165765211128843,1.60974089484191
958,540,963.543095436244,531.442373443504,5.54309543624436,-8.55762655649596,10.1960227194607,0.19532133481277,-0.301543572841687,0.359275100614343
1244,540,1275.17235100314,533.041129228907,31.172351003142,-6.95887077109307,31.9396516805031,1.09838351258819,-0.245208689829483,1.1254182675569
1530,540,1565.44411381352,545.963959360888,35.4441138135212,5.96395936088788,35.9423707521383,1.24889139979814,0.210151230251276,1.26644631711706
1816,540,1821.32887812427,540.828912224844,5.32887812426816,0.828912224843862,5.39296185224774,0.187773000963499,0.0292083001907204,0.190031107023479
100,760,81.3109376552881,778.634212933236,-18.6890623447119,18.6342129332359,26.39156954343,-0.658537453465922,0.656604793639556,0.929936798177482
386,760,365.024395569704,780.95843046493,-20.9756044302959,20.9584304649295,29.6518429236622,-0.739105118632676,0.738499986411276,1.04481020096287
672,760,646.072330617617,792.308915906598,-25.9276693823833,32.3089159065977,41.4259590916345,-0.91359145024185,1.13842872622652,1.45964361202442
958,760,963.219655550206,805.605965768927,5.21965555020552,45.6059657689266,45.9036917663416,0.183924345686565,1.60690771901158,1.61739658520054
1244,760,1283.50722702831,771.316709135361,39.5072270283069,11.3167091353612,41.0960934046115,1.39204390284618,0.398764188308984,1.44802203718982
1530,760,1556.40932594625,769.638856529904,26.4093259462481,9.63885652990416,28.1133429556012,0.930562437613838,0.339642471491897,0.990602501539743
1816,760,1812.15275904239,772.491612297614,-3.8472409576068,12.4916122976144,13.0706404119997,-0.135564798585753,0.440163583536732,0.460566426643295
100,980,107.526506685613,962.701376966512,7.5265066856125,-17.2986230334884,18.8650645835975,0.265210323022964,-0.609544177070182,0.664739020779572
386,980,353.361443693324,986.352918613371,-32.6385563066765,6.35291861337055,33.2510891955768,-1.1500430753712,0.223856901079438,1.17162462329119
672,980,640.090932576921,1007.12857897255,-31.9090674230795,27.1285789725539,41.8825546126394,-1.1243406768476,0.955904970508947,1.47572998555257
958,980,951.283413436746,1016.86702590826,-6.71658656325371,36.8670259082647,37.4738593473149,-0.236671382106903,1.29902421971841,1.32040435837264
1244,980,1268.25157881831,1029.49479767305,24.2515788183109,49.4947976730455,55.1169127571243,0.8545347237588,1.74390881053875,1.9419634569289
1530,980,1526.95108488917,1032.34056752393,-3.04891511082974,52.3405675239294,52.429294216879,-0.107434298808022,1.84416034791374,1.84728599087063
1816,980,1815.61821562131,962.433346626053,-0.381784378691009,-17.5666533739475,17.5708016343089,-0.0134528995917521,-0.618988465163125,0.619134632750899
