target_x,target_y,gaze_x,gaze_y,error_px_x,error_px_y,error_px_xy,error_deg_x,error_deg_y,error_deg_xy
100,100,104.878002433548,108.540513692392,4.87800243354775,8.54051369239232,9.83540959348611,0.171885576504896,0.30094057265246,0.346568330910223
386,100,372.728699617445,117.542062619697,-13.2713003825547,17.5420626196967,21.996621895131,-0.467636946862104,0.618121988353882,0.775081042709303
672,100,673.261903756407,74.2293921407278,1.26190375640715,-25.7706078592722,25.8014850449895,0.0444655797954589,-0.908057438009178,0.909145386048587
958,100,962.16150558935,81.074568141676,4.16150558934987,-18.925431858324,19.3775669214238,0.146638494572291,-0.666866104858769,0.682797392309378
1244,100,1225.66533125855,75.1693280925697,-18.334668741448,-24.8306719074303,30.8662006932029,-0.646050124591845,-0.874939009540041,1.08759670479362
1530,100,1555.16826029717,128.965273693772,25.16826029717,28.9652736937716,38.3722348390239,0.886833876416625,1.02061959156912,1.35205602528033
1816,100,1807.14899205724,115.618344853171,-8.85100794276423,15.6183448531713,17.9519647268887,-0.311881350634974,0.550337893264585,0.632565239563488
100,320,111.97689909246,325.739422142672,11.9768990924605,5.73942214267157,13.2810797152479,0.422026940256927,0.20223925937932,0.46798153453034
386,320,362.885790106268,322.770332168621,-23.1142098937316,2.7703321686206,23.2796357217199,-0.814459489480115,0.0976179061698469,0.820288286993185
672,320,645.047417013384,299.369320692987,-26.9525829866155,-20.6306793070127,33.9421074525315,-0.949703845517845,-0.726951522389036,1.19597136896464
958,320,937.145886278537,300.326600228539,-20.8541137214631,-19.6733997714609,28.6694387401538,-0.734824339201505,-0.693221250387306,1.01019610208406
1244,320,1264.76478729754,307.690199701634,20.7647872975351,-12.3098002983656,24.1393366706195,0.731676881417111,-0.433757184655043,0.85057987685237
1530,320,1547.27184964114,317.340867433785,17.2718496411405,-2.65913256621485,17.4753476655222,0.608600792255544,-0.0936995791413962,0.615771228032339
1816,320,1818.87805999495,321.314120345254,2.87805999495208,1.31412034525403,3.1638807841564,0.101413898424327,0.0463055304561128,0.111485329551633
100,540,88.5405137006221,550.833412887239,-11.4594862993779,10.8334128872392,15.7696753622587,-0.403795151893092,0.3817345221579,0.555670187759342
386,540,366.371717661723,560.032782764478,-19.6282823382766,20.0327827644785,28.0460666197577,-0.691631509754287,0.705884322603853,0.988232068452336
672,540,673.07299606021,535.786672105012,1.0729960602099,-4.21332789498774,4.3478100804782,0.0378090582237564,-0.148464549174244,0.153203276877049
958,540,953.658231572501,529.433037941161,-4.34176842749946,-10.5669620588393,11.4241691265046,-0.152990388108613,-0.372345721439703,0.402550699453787
1244,540,1270.60769440429,540.502578220161,26.6076944042888,0.502578220160672,26.6124404438865,0.93755186359285,0.0177093005566114,0.937719088139934
1530,540,1553.41965738499,538.415711627764,23.4196573849867,-1.58428837223619,23.4731830324855,0.825221962610989,-0.0558254134989727,0.827107942700001
1816,540,1830.50622879788,534.350950654922,14.5062287978787,-5.64904934507786,15.5673514908456,0.511151207164869,-0.199054811513575,0.548541086340086
100,760,86.1188112999648,780.996060276792,-13.8811887000352,20.9960602767917,25.1698618763126,-0.489127148604235,0.739825889324981,0.886890307727546
386,760,370.492654698338,769.059468544048,-15.5073453016621,9.0594685440476,17.9597251817941,-0.54642670225296,0.319226801210164,0.632838685634789
672,760,667.426401528297,794.171768305336,-4.57359847170267,34.1717683053364,34.4764782437817,-0.161159345861084,1.20406301903707,1.21479885801676
958,760,947.215462284454,774.907543599677,-10.7845377155459,14.9075435996767,18.3994866752933,-0.38001233143111,0.525292009247437,0.648334035076779
1244,760,1269.32438979939,762.956512237255,25.3243897993916,2.95651223725474,25.4963856913204,0.892335065213961,0.104178310361625,0.898395298013382
1530,760,1532.18653285873,775.884377484012,2.18653285873143,15.8843774840125,16.0341627158051,0.0770466377017062,0.559711839727755,0.564989680512204
1816,760,1814.47387912823,744.158462770744,-1.52612087177249,-15.8415372292558,15.9148781553977,-0.0537757713147216,-0.558202317683251,0.560786563279691
100,980,106.870702242448,960.664857703682,6.87070224244803,-19.3351422963178,20.519607133745,0.242101917860817,-0.681302532809066,0.72303783949968
386,980,410.035004441542,984.463059081545,24.0350044415422,4.46305908154545,24.445865394179,0.846903733746795,0.157264287456991,0.861380397497754
672,980,657.337067915008,1006.1339758751,-14.6629320849922,26.1339758751026,29.9664190781871,-0.516672834854248,0.920860586654883,1.05589395956724
958,980,958.258706537773,1008.94404290503,0.258706537773264,28.944042905032,28.9451990623837,0.00911601752008223,1.01987154359621,1.01991227977523
1244,980,1259.69638339012,984.454381561811,15.6963833901236,4.45438156181069,16.3161872576882,0.553087665988799,0.156958519098446,0.5749271064815
1530,980,1514.897585752,961.354629756349,-15.102414248003,-18.6453702436514,23.9944315965419,-0.532158501468237,-0.656997929804414,0.845474150243211
1816,980,1809.97711706864,970.540271220724,-6.02288293135666,-9.45972877927625,11.2143473899418,-0.212227507418558,-0.333330618493015,0.395157320555287
