target_x,target_y,gaze_x,gaze_y,error_px_x,error_px_y,error_px_xy,error_deg_x,error_deg_y,error_deg_xy
100,100,97.7070398098208,116.498408339822,-2.2929601901792,16.498408339822,16.6569848466419,-0.0807968056263546,0.581347849893998,0.586935449904774
386,100,371.963342965574,98.7544943512319,-14.0366570344255,-1.24550564876813,14.0918070176681,-0.494605270508144,-0.0438877613301102,0.496548548849252
672,100,664.048985687763,87.7208310311161,-7.95101431223657,-12.2791689688839,14.628623283132,-0.280168572952444,-0.432677846852975,0.515463923402401
958,100,964.832875928601,83.5704536654338,6.83287592860142,-16.4295463345662,17.7937681848258,0.24076904157281,-0.578921428188845,0.626991051503701
1244,100,1237.15850305554,79.8155694786232,-6.84149694446023,-20.1844305213768,21.3123747131414,-0.241072818141699,-0.711227715813874,0.75097135926085
1530,100,1530.2584843612,140.674208030387,0.258484361202363,40.6742080303869,40.6750293554188,0.00910818870554285,1.43315845194652,1.43318738837144
1816,100,1810.14158849871,106.278138104725,-5.85841150129318,6.27813810472492,8.58696706529629,-0.206432062701494,0.221221877383273,0.30257743436166
100,320,93.7771955255014,332.752186462488,-6.22280447449862,12.7521864624877,14.1894874855258,-0.219272098747696,0.449345272155956,0.499990441079911
386,320,361.178465773726,313.606044633293,-24.8215342262745,-6.39395536670708,25.6318400934767,-0.874617044706294,-0.225302903679636,0.903167996904294
672,320,655.205686654622,318.939688034583,-16.7943133453776,-1.0603119654167,16.8277515493525,-0.591774353087493,-0.0373621100362048,0.592952580398951
958,320,950.254174550376,302.54885051752,-7.74582544962368,-17.4511494824802,19.0929418936922,-0.272938394730686,-0.614918583556981,0.672768438289973
1244,320,1227.76185294786,310.30491878188,-16.2381470521407,-9.69508121812044,18.9122187887328,-0.572177280108873,-0.341623637949277,0.666400532945447
1530,320,1534.01014016424,337.685088446034,4.01014016423596,17.685088446034,18.1340447082515,0.14130485397821,0.623161627884973,0.638980976964055
1816,320,1831.78647371856,335.196692335177,15.786473718561,15.1966923351772,21.9123757360276,0.556262095901195,0.535480497320511,0.772112604144922
100,540,96.8475309168366,532.889026324711,-3.1524690831634,-7.11097367528942,7.77843222834525,-0.111083216913932,-0.250568300241878,0.274087350129613
386,540,363.845109528717,519.780397870678,-22.154890471283,-20.2196021293219,29.9945242013042,-0.780657680418921,-0.712467006575865,1.05688421294217
672,540,648.39704662504,531.940150457827,-23.6029533749601,-8.05984954217308,24.9411423688452,-0.831680408308837,-0.284003566305398,0.878831418690182
958,540,958.552640350716,529.007080446579,0.552640350716274,-10.992919553421,11.0068020635071,0.0194733350186194,-0.387354980010134,0.387844151094264
1244,540,1255.92684386626,505.435219648119,11.9268438662609,-34.5647803518815,36.5646502155289,0.420263172860001,-1.21791000039387,1.2883707943063
1530,540,1532.27140844829,538.683080274351,2.2714084482925,-1.31691972564897,2.62556163568444,0.0800373893318306,-0.0464041719393288,0.0925166442526327
1816,540,1820.48355151306,549.238447322895,4.48355151305577,9.23844732289535,10.2689407003905,0.157986375940779,0.325533409413755,0.361844479099499
100,760,76.170279443234,700.620315053454,-23.829720556766,-59.3796849465457,63.982830245032,-0.839670556859645,-2.0921237975459,2.25426603122297
386,760,331.325518983969,728.109390056922,-54.6744810160311,-31.8906099430782,63.2954175032751,-1.92637797305331,-1.12369035496356,2.23005300655213
672,760,647.51887529676,747.533632273149,-24.48112470324,-12.4663677268508,27.4724551330356,-0.862622756097292,-0.439274056108209,0.968021248001618
958,760,932.867799271515,752.513128108212,-25.132200728485,-7.48687189178804,26.2236680153809,-0.885563324833916,-0.26381372302353,0.924020855234467
1244,760,1250.44575974836,759.843489540661,6.44575974836448,-0.156510459338961,6.44765959535072,0.227128322609757,-0.00551494408915452,0.227195267073311
1530,760,1530.56261150015,762.735887264178,0.562611500152116,2.7358872641779,2.79313637733539,0.019824687447723,0.0964041752348059,0.0984214553043156
1816,760,1794.63433215812,760.395959846871,-21.3656678418793,0.395959846870596,21.3693365954549,-0.752849163291587,0.0139523992016861,0.752978433229815
100,980,104.991440775057,971.965998619931,4.99144077505707,-8.03400138006884,9.45831164562949,0.175882783295705,-0.283092762665076,0.333280683512644
386,980,374.913805725994,993.191312706057,-11.0861942740062,13.1913127060569,17.2312052506488,-0.390641654547368,0.464818475408469,0.60716865005584
672,980,653.480998288909,987.337869567283,-18.5190017110906,7.33786956728295,19.9197829848077,-0.652545239284457,0.25856336963718,0.701902710408283
958,980,951.733761725926,1004.32930765489,-6.26623827407434,24.3293076548894,25.1233149300353,-0.220802565748043,0.857273494544654,0.885250235495858
1244,980,1240.87307403552,999.590964263753,-3.12692596447596,19.5909642637529,19.8389401624925,-0.110183157321607,0.690316584141129,0.69905416605028
1530,980,1508.16837864612,985.867611413015,-21.8316213538797,5.86761141301542,22.6063830506634,-0.769267198411127,0.206756238057656,0.796566127785852
1816,980,1816.70957048128,966.223139521014,0.709570481279115,-13.7768604789862,13.7951214175648,0.0250030668174981,-0.485451011529194,0.486094458912917
