target_x,target_y,gaze_x,gaze_y,error_px_x,error_px_y,error_px_xy,error_deg_x,error_deg_y,error_deg_xy
100,100,101.140876337556,111.461505363725,1.14087633755616,11.461505363725,11.5181467268086,0.0402009487900767,0.403866296586903,0.405862137968964
386,100,309.816087036315,97.318604306187,-76.1839129636853,-2.68139569381304,76.2310860300782,-2.6839943347271,-0.0944840623113172,2.68565565525485
672,100,661.833171997584,113.496286665283,-10.1668280024162,13.4962866652829,16.8971638265778,-0.358246379244211,0.47556463271988,0.595398388416797
958,100,955.163573377261,93.3542162299473,-2.83642662273894,-6.64578377005273,7.2257704021425,-0.0999468684002624,-0.234176521382055,0.254613361876827
1244,100,1287.09692527323,106.118221296126,43.0969252732295,6.11822129612602,43.529043176191,1.5185133443923,0.215586924557345,1.5337371410737
1530,100,1553.15895381873,142.556689903232,23.1589538187345,42.5566899032318,48.4500670535976,0.816036047088732,1.49948042320955,1.70710408425453
1816,100,1817.6416637132,96.382092517341,1.64166371320016,-3.61790748265901,3.97294780991623,0.0578471424060586,-0.127483807502162,0.139994312518973
100,320,79.9832697420741,311.468705892383,-20.0167302579259,-8.53129410761733,21.7589629663096,-0.705318703411199,-0.300615705263313,0.766707056749708
386,320,361.114754497216,328.771402195638,-24.8852455027842,8.77140219563807,26.3858473468541,-0.876861901751491,0.309076311125958,0.929735178959503
672,320,666.701047326227,317.798356884492,-5.29895267377287,-2.20164311550843,5.73812964710195,-0.186718523540769,-0.0775790761328606,0.202193715978321
958,320,945.879017468767,327.749371451497,-12.1209825312332,7.7493714514967,14.3864858605474,-0.427103924920081,0.273063344150506,0.506931919991806
1244,320,1281.12533420484,328.010358201769,37.1253342048396,8.01035820176935,37.979682441296,1.30812502663239,0.282259655321242,1.33822559991062
1530,320,1530.89466322841,348.359988849109,0.89466322841281,28.3599888491088,28.3740971629733,0.0315251618549392,0.999292884132929,0.999789979616632
1816,320,1837.06944258786,347.567380319567,21.0694425878582,27.5673803195668,34.6970008595368,0.742411546647925,0.971365878209446,1.2225685135004
100,540,101.252309839185,519.90589415926,1.25230983918527,-20.0941058407404,20.1330914037611,0.044127519902001,-0.708045075735172,0.709418753744491
386,540,388.989968888754,586.959180596959,2.98996888875422,46.9591805969593,47.054272455257,0.105357218206624,1.65458116375276,1.65793120653296
672,540,687.109808791095,571.227975259485,15.1098087910954,31.2279752594845,34.6913931762684,0.532419056654209,1.10034335879563,1.22237093858838
958,540,956.456938264618,550.419664619559,-1.54306173538214,10.4196646195589,10.5333019658267,-0.0543727147732704,0.367155469692806,0.371159656442988
1244,540,1277.08810074758,562.92968809365,33.0881007475771,22.9296880936497,40.2565896115639,1.16588201235213,0.807957838287816,1.4184451497419
1530,540,1523.48648550143,547.887999813837,-6.51351449856543,7.88799981383704,10.2296828976325,-0.229515780786951,0.277948150264633,0.360461169397147
1816,540,1816.3083967072,549.352231224084,0.308396707195016,9.35223122408399,9.35731464672105,0.010866945256298,0.329542769105482,0.329721891700771
100,760,107.525893368119,791.55381152247,7.52589336811923,31.5538115224705,32.4388978324463,0.265188711728836,1.11182375035407,1.14300843306478
386,760,395.454284108714,807.450354150777,9.45428410871352,47.4503541507768,48.383050720706,0.333138766779324,1.67188495339295,1.70474315945068
672,760,672.884647873676,813.455343105652,0.884647873676499,53.455343105652,53.4626627507775,0.0311722517839703,1.88343119758627,1.88368904954273
958,760,973.483491342938,819.101407362653,15.4834913429376,59.1014073626529,61.0959479541243,0.545586181672749,2.0823214097529,2.15257884916034
1244,760,1270.73516442672,795.488344851488,26.7351644267155,35.4883448514877,44.4318763639533,0.942043210480409,1.25044977930409,1.56554437010689
1530,760,1554.11917827031,787.298436753392,24.1191782703108,27.2984367533919,36.4271795451415,0.849869596330645,0.961889813798054,1.28352736343954
1816,760,1807.61772138487,714.377725680364,-8.38227861512814,-45.6222743196359,46.3859300745145,-0.29536489610927,-1.60748226881791,1.63438574968782
100,980,97.640249877529,988.742812463867,-2.35975012247104,8.7428124638667,9.0556717265394,-0.0831502748810137,0.308068904785633,0.319093014152435
386,980,373.109613108018,1031.17687662842,-12.8903868919818,51.1768766284158,52.7753235486536,-0.454214951784749,1.8031658679449,1.85947580403143
672,980,670.380244611962,1064.37662615506,-1.61975538803767,84.3766261550595,84.3921717271676,-0.057075161040846,2.9725042138943,2.97305162315682
958,980,962.364573875863,975.95947551886,4.36457387586324,-4.04052448114044,5.9477174782065,0.153793980072499,-0.142375501607877,0.20957891850354
1244,980,1279.07092739392,1020.93776774915,35.070927393916,40.9377677491495,53.9061293041212,1.23574301111175,1.44244401855844,1.89931118083794
1530,980,1527.53196499932,1011.21093366372,-2.46803500068199,31.2109336637163,31.3083627314731,-0.0869658966799209,1.09974292105085,1.10317570261786
1816,980,1814.03141800759,974.422107903358,-1.96858199240796,-5.5778920966419,5.91508201993963,-0.069366726998311,-0.19654745782396,0.208428949806053
