target_x,target_y,gaze_x,gaze_y,error_px_x,error_px_y,error_px_xy,error_deg_x,error_deg_y,error_deg_xy
100,100,-58.8011850454511,219.855864414693,-158.801185045451,119.855864414693,198.955383456776,-5.59122090571315,4.22143894351793,7.00184492622554
386,100,1385.75848272615,-478.961844781468,999.758482726149,-578.961844781468,1155.29816129675,34.1775506047099,-20.1892970386197,39.1155900425513
672,100,3449.40855199014,-809.604416018851,2777.40855199014,-909.604416018851,2922.56367908536,80.9981741653935,-31.2529690872101,83.891328733043
958,100,1053.52266946907,10.5277425906711,95.5226694690696,-89.4722574093289,130.881111045171,3.36495564906333,-3.15193025706381,4.60935762452943
1244,100,2759.19715382279,-442.750984392548,1515.19715382279,-542.750984392548,1609.47228805337,49.963800545769,-18.9502048073928,52.6627873052238
1530,100,5084.35034784437,-561.889432616575,3554.35034784437,-661.889432616575,3615.45350077012,95.0864485408678,-23.0086598864645,96.0584276700007
1816,100,1809.06412132663,146.20260846972,-6.93587867336964,46.2026084697197,46.720310812086,-0.24439852317752,1.62792737261121,1.64616587775742
100,320,429.619474789334,550.13578437907,329.619474789334,230.13578437907,402.00930015631,11.5752387553916,8.09577626434165,14.0940613013551
386,320,91.7103359988256,464.452016829462,-294.289664001174,144.452016829462,327.830431021928,-10.3416881698273,5.08669823406619,11.5128360088222
672,320,1681.37346384031,-74.3123873922721,1009.37346384031,-394.312387392272,1083.65910154254,34.4868397326444,-13.8268515660138,36.8587425235218
958,320,2658.1880047406,-66.6204222050955,1700.1880047406,-386.620422205095,1743.59244157855,55.2018399591226,-13.5596625520225,56.3963846749791
1244,320,3137.45445278407,8.01976039860597,1893.45445278407,-311.980239601394,1918.98448004916,60.4191157936106,-10.9596781973352,61.0886664594069
1530,320,2386.42856474392,232.528717659539,856.428564743924,-87.4712823404615,860.883913047295,29.5079037232217,-3.08147423768313,29.6546648721332
1816,320,1083.65804160041,617.13892901687,-732.341958399589,297.13892901687,790.326696480536,-25.3820513247805,10.4412640837372,27.3190509753607
100,540,192.755340434715,460.545391142498,92.7553404347148,-79.4546088575017,122.13348454809,3.26752519027962,-2.79917756766525,4.30158427987981
386,540,312.808782311758,767.904385978903,-73.1912176882417,227.904385978903,239.36867692977,-2.57859661756496,8.0175367237896,8.41942809807532
672,540,402.180995568032,539.849422611389,-269.819004431968,-0.150577388611168,269.819046448186,-9.48585967055125,-0.00530588104358374,9.48586114095061
958,540,863.794702498561,561.713659214468,-94.2052975014385,21.7136592144682,96.6753384985881,-3.31857500621248,0.765110764091052,3.40553670049879
1244,540,1646.44895579851,531.839371796803,402.448955798513,-8.16062820319689,402.531685555292,14.1093199765463,-0.287554672263017,14.1121911367405
1530,540,1969.71313488526,586.276411033044,439.713134885264,46.276411033044,442.141546576123,15.400729709345,1.63052742082776,15.4847547557526
1816,540,1436.67198342482,726.040617141997,-379.328016575183,186.040617141997,422.49361579252,-13.3062157775877,6.5483580675219,14.8044471055522
100,760,520.385484145724,791.210055294813,420.385484145724,31.2100552948134,421.542433014685,14.7313900142753,1.09971197290032,14.7714854563119
386,760,443.18537151765,845.338740018614,57.1853715176496,85.3387400186144,102.727149593359,2.01482781493789,3.00638306034506,3.61858348108092
672,760,585.334168678304,532.367533477958,-86.6658313216958,-227.632466522042,243.572383766282,-3.05311296733786,-8.00800189633909,8.5667414980903
958,760,756.14885470401,842.638941567382,-201.85114529599,82.6389415673816,218.112538659931,-7.10349657874143,2.91131393807532,7.67411753457041
1244,760,1511.98591975296,671.461256004055,267.985919752958,-88.538743995945,282.233170223166,9.4217060751029,-3.11906075602877,9.92016706000777
1530,760,2452.36081152464,705.49252165541,922.360811524636,-54.5074783445903,923.969984269982,31.6694250730283,-1.92049497368138,31.7218987918783
1816,760,2626.63782193403,805.247979477013,810.637821934027,45.2479794770126,811.899660054551,27.9938642206444,1.59429585119799,28.0357225275215
100,980,520.385484145724,791.210055294813,420.385484145724,-188.789944705187,460.831420914657,14.7313900142753,-6.64491516507926,16.1308729193892
386,980,2.56116919578621e+16,-1.11097638094596e+15,2.56116919578617e+16,-1.11097638094694e+15,2.56357764357435e+16,179.999999999985,-179.999999999665,179.999999999985
672,980,789.210016071625,719.32111888802,117.210016071625,-260.67888111198,285.817541318416,4.12833113915738,-9.16591869345434,10.0455130636976
958,980,774.658675968898,1077.25045744398,-183.341324031102,97.2504574439763,207.537207677419,-6.45354913491052,3.42578411180951,7.3030650989097
1244,980,1599.60985118367,913.702538307886,355.60985118367,-66.297461692114,361.737086411788,12.4810010751771,-2.33579376386743,12.694311040962
1530,980,3105.37462600997,798.432747617137,1575.37462600997,-181.567252382863,1585.80322846623,51.6936661426486,-6.39123249972412,51.9909188624133
1816,980,2029.94820777703,866.653604287163,213.948207777034,-113.346395712837,242.118237710619,7.5280241143684,-3.99235999031627,8.51578603862618
