target_x,target_y,pupil_x,pupil_y,ellipse_min_axis,ellipse_max_axis,ellipse_angle,glint_1_x,glint_1_y,glint_2_x,glint_2_y,glint_3_x,glint_3_y,glint_4_x,glint_4_y
100.0,100.0,895.2447411122948,577.1508123224431,98.97122354218455,117.08272382948134,126.53687138875326,775.8142256303267,589.8994418057529,887.867353959517,577.0826958550347,883.2948466599589,632.0703803168403,-1.0,-1.0
386.0,100.0,863.5342814127604,574.0279923255997,102.44699751728713,118.07778922957603,115.66706151326497,766.9274643406724,590.9338859789299,869.8444805723248,575.620484631471,866.0089721679688,630.5090221058239,773.9862966826468,637.1901769156408
672.0,100.0,823.6472130977746,572.3889659534801,98.08074666032887,109.55886625039457,99.34623952229818,752.332763671875,585.323041203046,848.1342724116162,573.6657067501184,845.55042305378,628.8236472389915,759.0049697413589,633.9982700540562
958.0,100.0,785.2536010742188,573.5506597962043,100.5885966907848,112.3128775394324,80.6841059366862,731.8572572650331,585.6400855478614,826.069678104285,575.4756814975931,824.3721368963069,631.2450173117898,739.5029444839015,633.5009753294665
1244.0,100.0,746.7092063210227,577.0263462259312,95.16100033846769,109.40540144178603,66.52275230407714,711.351870758365,586.322865495778,805.9836832682291,577.2363626499368,805.4895259972775,633.523202607126,719.4768954190341,633.8465298739346
1530.0,100.0,712.1005588107639,583.5924781259864,98.82737315784802,117.73511112097538,55.420485432942705,691.334404222893,589.3433449485085,789.0097680910669,581.4775612571023,789.1134205827809,637.7824928977273,700.1545915699968,636.8523319128788
1816.0,100.0,679.7180391562106,590.2039073597301,84.15102147574376,104.32737246426669,46.90077079772949,673.2135170059975,591.8436575224905,778.957047279435,585.4716655076152,780.2606922496449,643.899046618529,682.9719885623816,638.9634793984769
100.0,320.0,898.949257590554,599.7743123372396,105.17530452843869,118.29580295447147,137.10207143147787,771.2937733043324,603.0281489208492,890.1813520951705,589.1164051402699,886.0011929598721,642.279296875,-1.0,-1.0
386.0,320.0,862.1722523082386,596.474814675071,105.64844081377743,114.87011264068913,120.25339716593425,769.8579545454545,599.2157919527305,869.5718679717093,586.7675411339962,866.366455078125,638.7252012310606,776.8126430318813,646.1415738192471
672.0,320.0,824.1935356987847,596.9904896129261,112.29514174027877,121.64421620995107,75.04595884799957,751.9729626588147,597.7529284544665,846.8629791568025,586.8063761393229,842.6846689551768,639.3382198449337,758.9737277560764,644.2295587713069
958.0,320.0,784.7167771464647,596.7377991339173,103.69924371892755,111.67444772431345,59.54303649902344,732.4336270419034,596.3693718187736,826.2516276041666,586.6411687677556,823.8515631165168,638.8750406901041,740.4962472626657,642.0002256451231
1244.0,320.0,746.5424249822444,599.1796412612453,101.89795823530717,111.48987748887804,61.77963694254557,711.646737763376,596.8704168146306,806.1365751016019,587.3664217862216,804.3744328046085,641.0535919497712,719.7811630711411,641.8944683652935
1530.0,320.0,712.6309746636284,603.4448131214489,97.4982154923256,110.65911171653053,50.75100830078125,692.6150457208806,598.9054232510654,789.6026555841619,590.1452094184028,788.7967862215909,645.0767766779119,701.4947626903804,643.7974465110085
1816.0,320.0,681.7524296924321,610.454651495423,92.31790492510555,107.23168737238103,42.19333188374837,674.3542005750868,602.3190677527225,778.5119320647885,593.9774737117266,774.5993553701073,648.5591695766257,683.4436318753945,647.247300889757
100.0,540.0,895.7351333155776,621.3601092714252,118.14865019827178,126.0401944247159,154.53550842285156,767.5584451694681,616.1464424518624,887.7032088462753,600.8920337407276,884.196768095999,652.1874050564236,789.327157685251,658.601767800071
386.0,540.0,864.66888119476,618.7870890299479,113.4980179757783,118.47332362936001,127.84675786336263,772.0131780450994,609.9744799064867,871.178389115767,598.6122368706597,867.9581095377604,649.5161286941683,778.9879273693971,655.7995426678898
672.0,540.0,824.9106630267519,621.3118039526121,118.56836045390428,124.17188262939455,94.4485270690918,753.4633382161459,609.5618927310212,847.9881647283381,599.5042521158854,845.0072428385416,650.5072699652778,761.5408503985165,654.5023871527778
958.0,540.0,787.6087923916904,619.0689308860085,113.73986223008897,118.84705691867406,65.05026557922363,733.612197413589,607.7173868815104,827.1457994249132,597.6084502249053,824.2446547999526,649.1255752101089,742.0061133798927,651.983535304214
1244.0,540.0,751.7255415482955,622.4072838985559,115.0064697265625,123.0928622159091,57.36705540974935,714.71337890625,608.9444222498422,808.8082071940104,599.1353149414062,805.9995271316683,651.0005400686553,723.5,652.3442117710306
1530.0,540.0,717.4278897372159,624.6694144817313,99.1072479402176,107.69714008678089,41.79202624003092,696.3420983516809,609.1565656565657,792.5542115490846,599.2644061464252,790.1399431324968,652.4141087387547,704.6323963512074,653.2044899680398
1816.0,540.0,686.5505969114978,631.0724351671007,99.57424079047308,111.05767036206792,35.221082127889,677.6662665473091,613.365247938368,779.8465964577415,603.3508091165562,777.1204655194523,658.572133073903,686.4993125838463,657.5002429075915
100.0,760.0,898.0055338541666,639.4564424765231,116.02469750606652,127.91191941078263,118.47271099479248,777.1288433652935,624.1625810102983,888.7680294152462,610.2941956182923,885.2830348159328,660.910879424124,787.7072334674874,666.896865382339
386.0,760.0,864.5462862265231,638.8270652077415,119.10678824993094,122.48533090918956,69.66053484916687,772.0045640733507,619.2157413983585,870.6162639579387,608.6042831883286,867.3337593463937,659.0051466816603,780.7951604669744,663.8957809294113
672.0,760.0,827.2638753255209,641.0837457830256,110.91005259812482,115.04057597150707,92.7372036743164,756.0000949435764,618.4842936197916,850.4457489938447,608.7259866733743,847.4991115993923,659.2103111190025,764.6564331054688,662.2959526909722
958.0,760.0,790.279700693458,639.8470884380919,113.94589926979758,117.17273411606297,62.63426689147949,735.9963680999448,617.5022287079782,829.5013045494003,607.2823597301136,826.4815858783144,658.1990911310369,744.1308815696023,660.7364027235243
1244.0,760.0,755.6066783558239,646.5398676708492,104.87855622262666,109.88893343222263,52.33131324768066,717.0954639165088,622.2506528912169,811.215879498106,611.848434294113,807.9546212861032,663.2476418235085,725.5051805900805,665.5082126193577
1530.0,760.0,722.0236243045691,646.7946062184343,102.79863962500987,107.38820424706044,42.92247749328613,699.0004377268782,621.4928274443655,795.0960033686474,610.5724351671007,791.6616876775569,662.8287563131313,707.2581928908223,664.5615789240056
1816.0,760.0,691.7946222478694,651.5028347439236,98.26209837017637,105.75392073814317,26.32611742655436,681.6448493726326,623.3580482559975,783.9795723346749,611.4724201240925,778.790986032197,665.7826044872554,690.0031701290246,666.7605202414773
