target_x,target_y,pupil_x,pupil_y,ellipse_min_axis,ellipse_max_axis,ellipse_angle,glint_1_x,glint_1_y,glint_2_x,glint_2_y,glint_3_x,glint_3_y,glint_4_x,glint_4_y
100.0,100.0,822.6834735292377,577.842105133365,81.45909735169073,99.60804771654534,124.47372009277343,713.9000607885496,581.8762052902067,822.3471704348169,577.6329826586174,816.8070678710938,640.8018311779908,-1.0,-1.0
386.0,100.0,795.635244658499,571.8896730981692,88.27778502184935,104.32118957211271,115.72311665852864,706.6777497879183,583.8422703598485,811.9734250463621,572.3991366299716,805.5066885900015,630.712744510535,-1.0,-1.0
672.0,100.0,755.4122443921639,569.7540486653646,82.23375216397372,94.76034199107777,102.57493810017904,690.3671270813605,578.9771432587595,789.886451798256,572.726640181108,786.4903564453125,632.3305343473801,692.604234483507,637.8175011837121
958.0,100.0,719.9513007269966,563.4820001775569,85.1067965729068,96.35773938111583,88.75570958455404,671.748352667298,573.4243318191683,772.8957593513258,567.0313554243608,770.712343158144,628.0966192688605,678.9105865786775,625.7123061671401
1244.0,100.0,670.1338519472065,581.7371067856297,80.38792619801531,92.44938081683534,73.19647715250652,640.0092625473485,588.4938231188842,742.8660820855034,584.6226788145123,743.7113037109375,649.0692114011206,648.3618225714173,639.7970766009706
1530.0,100.0,643.6810709635416,582.6452735361427,74.34601762559679,87.26947530110677,59.021385498046875,630.7900723544034,588.1262626262626,736.1932897086095,585.4258743440262,736.3135579427084,651.2785447245897,638.1157670454545,638.725355360243
1816.0,100.0,616.9656760475852,589.0371340356692,74.34342124245383,89.72512470592152,49.01801536560058,618.0223000266335,590.006429652975,730.7829811789773,589.2048370669587,-1.0,-1.0,626.7115423029119,639.5736355251736
100.0,320.0,822.265367296007,603.2367892795139,83.8436006488222,96.98937433416194,132.0404409790039,713.2302967418324,602.4478901564473,821.8463652639678,592.3503547437264,815.6682739257812,649.8456944937658,709.491318211411,666.0144924587673
386.0,320.0,787.0964595910275,600.7434643061474,79.77079634232955,90.14411833792022,118.15746515909831,699.3378092447916,599.3168754192313,802.5857839873343,592.4509172535905,798.5760091145834,649.7568155924479,703.265878388376,654.0679598721591
672.0,320.0,759.7244059244791,581.8957914101957,95.82611176461884,106.1786820382783,105.63406768798828,692.4074756352588,580.2500585690893,793.3400398023201,573.8633755770596,789.1976552635732,630.0997721354166,699.6462513316761,630.3473307291666
