target_x,target_y,pupil_x,pupil_y,ellipse_min_axis,ellipse_max_axis,ellipse_angle,glint_1_x,glint_1_y,glint_2_x,glint_2_y,glint_3_x,glint_3_y,glint_4_x,glint_4_y
100.0,100.0,875.2106730143229,516.9753639914773,71.6880208795721,87.81512828788372,123.08858016967774,775.3538411458334,528.3997938368057,880.2412491615372,519.412105059383,874.07177734375,566.5780991062974,783.6429412533538,578.356383660827
386.0,100.0,835.2149115668403,506.9430141256313,71.5647588402334,84.0282211303711,112.67810419718424,761.829847547743,515.2706668738163,852.5369595614346,511.05875990125867,847.1611328125,557.7848159327652,762.6320048630839,565.3129303286775
672.0,100.0,805.647041089607,502.5645234079072,75.88724194150983,86.42286659009528,101.02515904744466,749.4209391276041,510.8025068803267,836.9979457662563,507.95695726799244,832.0939583826547,554.6664767795139,754.3331520774148,556.789370141848
958.0,100.0,776.9782671687578,521.6552191840278,79.02490450155855,91.34300717440519,71.73186645507812,737.6896121863163,529.3751609108664,824.7132574524543,526.9821499911221,820.2935217655066,574.5909090909091,743.5635073883365,573.393075654001
1244.0,100.0,737.2989156703757,488.93876324277943,69.08662229595762,79.4481913248698,70.26513509114584,712.4706402402935,495.48269005977744,799.4425603693181,493.87799503827335,797.0193438289141,543.9926979758523,718.7092081705729,539.550776317866
1530.0,100.0,703.3542166045218,513.9153556438406,67.27615317913016,78.71986019250119,60.052940368652344,693.1294481682055,518.7604185162168,783.1171936651673,517.7712772253788,782.200914171007,568.1580397480666,700.9606243095012,562.2492897727273
1816.0,100.0,673.9339266690341,521.1048583984375,65.44151306152342,78.55737582120028,45.361414972941084,676.4097493489584,523.3841756184896,785.9640595407197,531.3061967329545,-1.0,-1.0,684.3991847182765,566.9911055131392
100.0,320.0,876.4640989977904,543.7830385150332,73.01513301964962,84.23180304633246,128.87642267862955,779.434775612571,542.7662076083096,880.595064413668,536.9654886264993,875.0016695273043,582.9082364169034,787.9815790966304,589.086113207268
386.0,320.0,848.2675177063605,544.2908614958175,78.00870259602864,86.9399326208866,117.69351638793945,775.2186057350852,541.8764734749842,865.4989556206597,538.5765886403093,860.1010810004341,584.4272633562184,779.6100870768229,587.7220329515861
672.0,320.0,809.6593128551136,532.3919270833334,76.1979867183801,82.65550316704645,105.09411865234375,753.0400612571023,529.7782987344145,840.0796379320549,527.0982598198784,835.1176252268782,572.8636363636364,758.5869257763179,573.7683037651909
958.0,320.0,779.1829020182291,542.148918999566,81.38123267587989,87.65156246917417,81.49730158487955,738.4752332899305,539.0433738014916,825.38453751381,536.656526199495,820.2542219065657,583.096595224708,744.6579010318025,583.5064259538747
