target_x,target_y,pupil_x,pupil_y,ellipse_min_axis,ellipse_max_axis,ellipse_angle,glint_1_x,glint_1_y,glint_2_x,glint_2_y,glint_3_x,glint_3_y,glint_4_x,glint_4_y
100.0,100.0,957.5220928770124,636.6336022579309,101.8228084679806,130.9382720330749,121.84186848958333,845.9322602243135,643.4029769126815,955.7582607076625,640.5855497109769,949.4036045267125,688.7967695756392,-1.0,-1.0
386.0,100.0,925.1845160590277,629.0799696180555,95.65167845138396,118.73490759338996,123.00907267252605,831.935670178346,639.8999683110401,937.0642287129103,638.7402880119555,931.0956963433159,685.0286476828835,837.4760563397648,687.4217967023753
672.0,100.0,887.3124599264125,624.7786396681661,108.22432377362493,129.94137234157984,101.20193537394206,816.6672733191288,633.840621794113,916.4644054066051,633.5850941051136,910.2169670336174,681.9546989672111,821.4297935408775,681.8574261906172
958.0,100.0,848.2862407029277,622.0868086381392,117.05107594499685,138.08274055249765,100.52039672851562,792.7652452256945,632.3835689660275,892.0215454101562,632.496796579072,886.6981885505445,680.9033092151989,798.8274098405934,680.1572136156486
1244.0,100.0,805.5629556058633,623.9804946437026,118.14009248367464,137.05803564823032,84.60640335083008,768.871734927399,634.6692646681661,867.8668773920849,634.355058149858,861.9279544714725,682.5295928030303,774.496734927399,681.4978310941445
1530.0,100.0,768.0141780352352,625.4220957129893,108.58398791997121,126.90469668609929,67.05107081095377,747.8526229087753,634.348756115846,846.8117305871212,633.9054041390467,842.8852557558002,684.9818756411775,753.1445306334832,680.992392800071
1816.0,100.0,736.0378584428267,634.3249918619791,112.43742308953796,134.01109221487337,60.67680577596029,732.2915649414062,640.8571604719066,836.6795876242898,641.5166274562026,833.8879326714409,693.5464841283933,737.7501929697364,687.5846545286853
100.0,320.0,910.1554818201546,643.1577894422743,113.68027172666609,142.40538179031526,119.92811157226562,-1.0,-1.0,927.1921127781724,644.7054461854877,948.4984852183949,697.4861024798769,-1.0,-1.0
386.0,320.0,923.7020294497712,654.1917656792534,124.02048338302458,147.29333079944956,110.58084823608398,828.627135613952,652.626859414457,934.2554635712595,650.2386678059896,928.6890480735085,697.9796475497159,836.9017833362926,695.4302294182055
672.0,320.0,896.0839214902935,648.4724404691445,98.68253827335859,112.03135881520281,111.44315338134766,824.5701873471038,646.7308442086885,923.2449199021464,647.1329931394018,917.5298702355587,694.4992879231771,828.3635734789299,695.8633034446023
958.0,320.0,850.3486476089015,646.8078206380209,123.02100657453443,137.92227172851562,103.05105728149414,793.5169474283854,646.0129400696418,893.350449070786,646.0498644896228,887.5606116092566,693.1259155273438,799.8494984019886,692.5855712890625
1244.0,320.0,807.8026634755761,647.9563487659801,115.17549903946693,126.74415888930812,82.14165870666504,770.3947217536695,647.8852458915325,869.6345547762784,648.3405663076073,863.5368325589883,695.0743611653646,775.9750483349117,694.5415741891572
1530.0,320.0,765.4435628255209,651.8360774492977,125.47468250929707,140.08105622879182,72.01336761474609,745.5191379123264,649.5058260830966,844.666825727983,649.2673210375236,838.2408145172427,697.5593576142282,751.4485695578835,696.1232873165246
1816.0,320.0,732.1864056828047,655.8782219164299,115.68767740268899,131.10751866812657,53.19369356791179,727.997328016493,651.3560328628078,830.9005071466619,651.1510509144176,826.6394147776595,701.0687588778409,733.930504384667,696.529374556108
100.0,540.0,958.5186200382733,676.8603879369871,117.84363794808435,141.1286243477253,141.9431182861328,845.1006266276041,661.9736340455335,954.9384186099275,660.2742038302952,949.4825914171007,709.4980733852194,847.4750255237926,710.2059992009944
386.0,540.0,926.5667064936474,673.8601277669271,120.7177470814098,136.28788896040484,122.77704137166342,834.2643555920533,660.6207139756945,939.0226539072364,659.7057088216146,933.5019173670296,708.9622531467014,840.5730849757339,709.11448592369
672.0,540.0,890.4636563387784,668.7010091145834,117.0383756232984,128.03192662711095,109.86846883138021,817.8559681285511,655.9779706242109,916.0739135742188,655.2943281693892,910.5884121981534,704.4004313151041,823.9530904750632,702.933021005958
958.0,540.0,851.7395142834596,671.5150849313447,119.82296567974669,127.0188278044113,101.54414525349935,795.6945270576863,658.4770137902462,895.1424258453677,658.65647811119,889.5486505681819,707.0513983832466,802.5495266384548,706.0218641493055
1244.0,540.0,808.5493965534249,671.9091716727825,128.1739414099491,137.93588688397648,71.0686257425944,771.7740681966146,659.4333644057765,870.6496076487532,660.3470588452889,864.5922469322128,708.4029454703283,778.0184387823548,707.0329608339252
1530.0,540.0,775.7089418353456,677.0654358526673,116.34338425145003,125.77552718345567,66.10608487447102,755.4636970288826,663.6309339735243,855.3382827296401,663.8634236653646,848.5471438012942,712.0278832021386,761.8704420918166,711.0232506954309
1816.0,540.0,736.1484886708886,678.8929209083018,116.7662836710612,128.01211293538412,51.40548067728678,731.3361403340041,663.8227119831124,833.6062529592803,663.6158175998264,827.0479181463069,712.837099017519,738.0032712377683,710.9983539003315
100.0,760.0,952.6381459862295,699.1936700994319,114.82503355392302,131.62972005208334,149.51660568237304,841.1706456656408,674.7091810438368,950.2133468473801,671.7804873688052,944.6812793461962,722.0891378383444,849.2139504172585,721.2163764105903
386.0,760.0,922.0561677566683,696.8222711736506,127.52362599999013,142.82675525395555,124.16624135335286,832.0416968759864,672.672239977904,933.9476472488558,670.9140063969776,928.5114302201705,721.1293538411459,837.212632921007,719.9229871961805
672.0,760.0,886.5835891877762,690.7691446940104,133.35354937929094,141.9853023952908,113.46491241455078,814.3596992877999,667.5167205502288,912.4981763435133,666.7467706853694,907.4596853545218,716.3544360844776,820.4935025301846,713.995176373106
958.0,760.0,846.8970830127446,695.4932047526041,139.33548312717014,147.5064775871508,94.75391830444336,791.492753462358,670.9939408735795,890.1279296875,671.7020984996449,885.0502590603298,720.6883248993845,797.3113329338305,719.1451083096591
1244.0,760.0,811.4981072936395,697.2943929036459,128.4531098953401,136.1444267504143,86.93324081420899,773.3379664565578,672.4969815340909,872.0932013001105,673.740524137863,866.2898017035591,722.6850142045455,779.5204153349905,720.97601010101
1530.0,760.0,771.9079219933712,698.9635231711648,143.18402392454823,147.61203449904318,51.24097401936849,750.6562943892045,674.8768316712043,851.2601484818892,675.4560152304293,844.3528479373816,724.3453911675347,757.0809011748343,723.0216606987847
1816.0,760.0,732.3855541498974,700.0933116566051,133.04539566810683,139.75044389204544,43.32453364054362,725.162622933436,675.1084391276041,826.7660275854246,674.7571287829467,818.9132462318497,723.4788799863873,731.8141350023674,722.6505108457623
100.0,980.0,950.4090964577415,721.7130163944129,129.52454214385062,142.65230907093394,160.08778727213542,840.8471235795455,688.9148627387153,949.2131631253947,684.8673169685133,944.3320922851562,734.4507304490214,849.4506028300584,733.2381813742898
386.0,980.0,923.8035925662879,718.4919563062264,128.3653792564315,136.84679482199928,155.43798029581706,835.4540127840909,684.2898843168008,936.2763394442472,681.1342175416272,931.4260309392756,731.8144149009628,842.0470044685133,730.7254435221354
672.0,980.0,881.8761448715672,720.6868353949653,136.32676511822328,143.93034871419272,111.5460194905599,812.0573662651909,687.215498490767,908.7633445046165,684.8909320253315,903.6574355616714,734.720892395636,816.8038736979166,732.9716907848011
958.0,980.0,852.0649525035511,717.9503451260654,137.2494081439394,142.42597637754497,108.93301686604818,797.6137084960938,683.141692806976,895.137441924124,682.7261142923375,890.2421424942787,732.2449488784328,802.6046493992661,730.4163325145992
1244.0,980.0,817.2530573064631,716.7144183534565,129.8895420883641,135.05944962935015,98.18366460164388,778.7280877623895,681.9291092073074,877.8732595732718,682.9036828243371,871.5313541913273,732.3728976779514,784.872542564315,730.2042501430319
1530.0,980.0,773.8923746744791,721.0107014973959,142.78823852539062,144.30533931231258,45.03708314577739,751.1451896898674,685.0282272184738,851.8183427290483,686.3385330354324,845.2495659722222,735.4276628590593,757.7066477765941,733.4226431798453
1816.0,980.0,742.0403497869319,721.0409545898438,132.49910065622038,136.0144395924578,22.55157698949178,734.3995638760654,685.7078284061316,836.675215287642,685.8227329446812,828.6468579841383,734.1585286458334,740.8483615451389,733.8554243607955
