target_x,target_y,pupil_x,pupil_y,ellipse_min_axis,ellipse_max_axis,ellipse_angle,glint_1_x,glint_1_y,glint_2_x,glint_2_y,glint_3_x,glint_3_y,glint_4_x,glint_4_y
100.0,100.0,849.6489960641572,463.37330457899304,76.10978937630702,93.57232835557726,127.50716206868489,741.6202583698312,468.6184211499763,852.4858842329545,466.8597865249171,846.0883616437816,517.1505675653015,-1.0,-1.0
386.0,100.0,826.07154923256,447.3330075042416,88.46267268633602,105.65806024724787,121.74944178263347,742.538492222025,453.58397081163196,844.3932772549716,452.6320967240767,838.603666055082,502.14199490017364,748.1533388080019,503.9575500488281
672.0,100.0,779.7025282118055,454.38206219913985,86.05973284172289,97.6374414617365,106.55732025146484,716.3283808544429,461.5744416207978,813.4936369308317,462.5084949840199,808.4196604719066,511.39015490599354,720.5725461401121,513.0273807410038
958.0,100.0,740.8954523259944,448.67706576260656,91.44187333848741,103.5411376953125,93.02506134033203,697.2706483783144,456.45955650252523,793.2532755533854,457.5236095081676,789.1488376193577,512.6748256490688,702.3621191159643,506.2417824485085
1244.0,100.0,703.1182731859611,457.47278325244633,97.60251640551019,110.1641363278784,76.67249954223632,676.3009125680635,462.4687894570707,773.8680598711727,465.41374684343435,770.4202270507812,518.2065035116793,682.0979342990452,510.803115382339
1530.0,100.0,670.0605098839962,454.257568359375,81.285590046584,94.27058295047644,59.690145365397136,659.7938491358901,460.7066135599156,761.0362567323627,464.3182012384588,762.9427897135416,522.4542125355114,666.1454671223959,508.52716064453125
1816.0,100.0,632.2382498076468,465.6658917051373,75.45054765181108,90.9109422317659,48.93874216715495,638.1623467339409,467.3395441228693,752.7192358151831,473.8620596220999,737.4468488596907,517.2761871646148,645.5288597646386,514.8042146316683
100.0,320.0,848.5213370275015,485.10130911162406,90.43912459864761,107.88595234264027,138.33394846598307,738.656943581321,478.25484458846273,851.9920148753157,477.0182014234138,846.0912740688132,524.9141938180634,751.2432435931581,525.8930096867109
386.0,320.0,816.9592932498816,479.548004458649,97.50428856743707,109.16976682104246,128.63723475138346,735.5856267755681,473.32219904119324,835.16005822384,474.2916540280737,828.6650446111506,521.62998083866,738.6174075964725,523.3260035659326
672.0,320.0,785.9588955965909,469.2040056941485,99.80716235228259,109.55893029106988,113.03058263142904,722.4002648555871,463.0360024192116,819.6252429075915,463.99716587259314,814.1081598455256,511.49931720772173,728.367666533499,511.5211884469697
958.0,320.0,743.2021928267045,471.6660100763495,101.60934024386935,107.4499870839745,93.87565185546875,699.6669656772806,466.6735583989307,795.4717407226562,468.10678655450994,790.3110493361348,516.2818492542614,705.6364635120739,513.7622384736031
1244.0,320.0,704.4327559037642,476.4429820667614,99.16985598477449,106.07452600652523,73.34320587158203,678.4431392785275,470.97980383670694,774.8573811848959,472.67029394284646,770.4516712535511,521.714211820352,683.4116617838541,517.6654946683633
1530.0,320.0,665.9836783360953,482.6801249186198,102.71687039462003,112.43645269220526,37.20587242126465,657.1615791706124,475.1387668185764,757.1558283025569,477.05235275114427,754.3563028971354,528.3875985193735,663.8113588275331,521.6004034485479
1816.0,320.0,641.6089341905382,480.7003405021899,96.27959164706144,110.35066284796203,41.32379854838053,647.4348132200915,470.49470689561633,757.8214894304372,473.1154970111269,753.6548258463541,524.3325861150568,654.9162468187736,516.9787480518072
100.0,540.0,844.1102572354404,497.4594754305753,103.03997263282237,116.82877465450403,126.5742430114746,733.8268173680161,479.1595942950008,849.3176842891809,481.3144420276989,843.6960874615294,528.4124842171717,747.345497824929,529.2113037109375
386.0,540.0,815.2320895724827,504.2409036039102,101.82150607638887,110.87591706863557,133.3985546875,734.141822892006,484.3561096191406,833.5359386097301,486.48759044300425,828.2339089133523,533.4525023181029,740.3975490993923,533.1177312677556
672.0,540.0,786.9569887103456,489.00229436700994,118.5156717782069,125.0381289395419,118.4354172261556,725.6645057755287,471.1841356682055,822.5663680259628,472.83649544764046,817.6831122504341,520.1730802902068,732.4550170898438,518.4624744762074
958.0,540.0,743.467542860243,501.12964267923377,95.67145877414279,98.21092285772767,89.13308293660482,698.2301099372633,484.12887080028804,794.9927405155066,485.29923810862533,788.8772015812422,532.4736050692471,704.5159653172349,530.5075430821889
1244.0,540.0,705.4103165443497,503.00748019748266,111.2890800707268,114.31450653076172,62.79743583679199,679.0824455492424,484.89888200856217,775.6513301964962,485.76484202375315,769.9502779257418,534.2352227105033,684.9211869673295,531.0305595012626
1530.0,540.0,675.2417658025569,497.3604859631471,106.310515201453,112.13486526951647,49.58992917378743,664.7217080472695,477.8667263454861,764.916855320786,478.9236511846986,758.7256001173848,528.5515420316445,671.6203058416194,524.1227632773043
1816.0,540.0,636.0990212180398,510.24023560803346,98.70430871212122,109.45948051683831,30.0058207321167,640.9282023111979,488.7163172249842,752.7528594045928,489.27195724333177,745.1564830433239,541.3428918087121,646.9444715711805,534.094081069484
100.0,760.0,847.9359297318892,526.8100690745343,85.33183666190716,91.49501376681857,141.44991068522134,736.5010764382102,492.96230431759,851.6608566130051,497.6451671870068,846.6398580531882,545.2956148398042,752.1248273753157,544.7662427497634
386.0,760.0,821.7677858911379,513.55224609375,115.98837973854758,125.34319212942412,153.17815521240234,742.875634395715,482.85857476128473,842.7193400065104,486.0990871853299,838.1653756806345,532.997725053267,750.7833523220486,531.3926502574575
672.0,760.0,794.7572187943892,512.8075203943735,121.54131887416646,124.70569125088777,120.63331281026204,730.9348631579467,484.6980196249605,828.1182398940578,486.88822705817944,822.713105172822,534.4298576586174,738.2504938299006,531.8280843098959
958.0,760.0,745.1708429509944,523.5511080038668,91.86058098378808,93.42633472789417,83.49359789530436,699.7409908410275,494.8472511985085,796.1679101809107,496.0058319400055,790.2906975023674,544.3183186848959,706.2507990056819,541.4399864119713
1244.0,760.0,717.4528333875868,515.5538126627605,115.39946215080492,117.95013890121922,51.39515630086263,690.1750266335227,487.3945364903922,786.0290773950442,487.72566361860794,781.1746184994475,536.9017105873186,696.6076438210227,533.3494601779513
1530.0,760.0,676.6106363932291,520.9142622514205,111.17467660614939,115.18626565644236,27.023823064168294,666.7793751726247,490.4242550628354,766.7765946821733,489.92014813663985,759.8291736949574,539.8615981593275,673.0626282354798,535.4516268643466
1816.0,760.0,643.2719122376105,524.8646554657907,106.61638749247851,113.63360626528961,27.74290631612142,646.4566188003078,493.01587253146704,756.6010914812184,491.6843431260851,747.4922818270596,544.4208343197602,652.5499840938684,540.0563317501183
100.0,980.0,841.5316094292534,543.0216730291194,109.1377927992079,119.21441488554983,167.1098169962565,728.6850160540956,494.06700026386915,848.5005456173059,502.5240709709399,843.8396439985795,550.5620080196496,750.7610806551846,548.2796618529042
386.0,980.0,809.2336869673295,543.837910970052,114.17182321259469,119.21578285910867,141.04107767740885,729.7305871212121,500.20367431640625,830.4192548038984,504.5198931453204,825.306357643821,552.4843102657434,738.989218971946,549.0930249763258
672.0,980.0,782.0002237955729,534.4135834665011,125.9646154076162,130.79991334857363,141.80345011393229,717.2527946703361,496.58095604482327,815.048401495423,499.0395631115846,809.2940932765151,547.0354749891492,725.2630744702889,544.4232245551216
958.0,980.0,745.1505940755209,538.69853441643,110.66323806300309,112.07148334233447,140.42833709716797,700.3427802191841,497.49352688259546,797.8324363014915,499.3406704989347,791.9369198577573,547.5045579081835,708.2048882378472,544.9545731977983
1244.0,980.0,713.3456427063605,545.6786129113399,97.18503801750414,99.12907217006492,66.93836916605632,684.5034537267203,505.7980448404948,782.4806808317551,506.0224239464962,775.4592013888889,554.991945825442,691.2068413628472,552.856689453125
