target_x,target_y,pupil_x,pupil_y,ellipse_min_axis,ellipse_max_axis,ellipse_angle,glint_1_x,glint_1_y,glint_2_x,glint_2_y,glint_3_x,glint_3_y,glint_4_x,glint_4_y
100.0,100.0,892.0315225003945,557.5753747188685,52.62413718483665,68.15445709228517,133.81643849690755,-1.0,-1.0,878.7121693004261,563.7296913224037,873.0744832356771,614.5246310763889,-1.0,-1.0
386.0,100.0,864.1588393702651,547.5714937460543,59.535425243955665,73.45162409002131,122.28176030476888,-1.0,-1.0,865.8279098356613,554.5359441583806,862.3439472853536,603.6882546164773,-1.0,-1.0
672.0,100.0,826.6247891512784,548.5216323390152,59.794358571370445,72.20870825256964,111.65871653238932,755.1276275943025,565.1305548157355,844.5572349471275,557.4208854906486,841.377874817511,606.0449829101562,761.7722667347301,608.5626522796323
958.0,100.0,792.2501960523201,544.6130568379103,64.74771923489041,74.39351052948923,94.75252573649088,740.6379924735637,559.3219160600142,826.9748393357402,553.5099012586805,824.5967129794034,603.2573605932371,746.657012014678,605.897161926886
1244.0,100.0,756.5279787622317,548.4866289851641,60.70636487247968,70.869339143387,81.23986267089843,721.908700654001,563.8962161902225,807.4162801106771,556.7671009410512,806.304609818892,607.1577543008207,728.4561280529908,606.6169452089252
1530.0,100.0,726.0409804835464,549.7633438880997,57.12915513009736,68.03259154040404,72.27549606323242,702.4741315745345,561.7271950461648,790.0255848277699,557.5258191041271,792.274336381392,607.4168886126894,710.1068244702889,605.2379286024305
1816.0,100.0,693.3812052408854,556.9009461065735,58.1007607199929,69.54483710394965,60.31341918945313,686.9068215110085,565.265830300071,780.1953254468514,563.5594285136522,773.1962403576783,604.8198316169508,695.4298502604166,609.1204371596828
100.0,320.0,894.5016787750552,574.2987190015389,57.61689461602105,70.52348096442945,121.10791417439779,-1.0,-1.0,881.3399855488478,569.170667860243,876.7303485292377,616.7679048788668,-1.0,-1.0
386.0,320.0,863.2572187943892,572.6052091964567,64.959792397239,75.57124505861842,129.0141869099935,761.288072374132,580.0478133384628,864.9193429657907,568.7351974333176,861.1480490944602,615.5259658351089,-1.0,-1.0
672.0,320.0,830.67942732994,566.4494992651121,64.28672582452947,73.27363640370996,112.62185735066731,759.349554505011,569.6408432469224,847.5695245916194,563.3364424272017,844.3421174636995,610.3397161310369,764.239545109296,615.8792521158854
958.0,320.0,791.7627612797901,569.7630134351326,60.48971330276643,65.84617314194188,96.01954055786133,740.1648947975852,572.848521222972,826.453574440696,567.1366996379813,823.205335828993,614.9948853772096,747.2010978929924,616.3602165453361
1244.0,320.0,757.8363308376736,568.8540261008523,64.6422514481978,72.09499143350004,84.40944834391276,721.0049629596749,571.5019087357955,806.8345879448784,565.6340258049242,804.609940962358,613.8210387567077,729.0042428681345,613.4879692925347
1530.0,320.0,723.2719449129971,563.021260579427,62.372564527723526,69.09575953628078,67.30584261576335,702.6394437539457,563.3120487097538,789.4925740559896,557.9248620235559,789.02734375,609.1123453776041,710.2060300268308,605.510267469618
1816.0,320.0,692.8135191021544,572.0739598129735,59.3920678803415,67.1077767574426,58.01632990519206,685.7336018880209,569.4493050623422,777.8587701970881,565.663711085464,776.687178178267,616.1028004655934,693.6470133463541,612.3510569562816
100.0,540.0,892.5166921904593,598.734130859375,67.28440610326903,78.78763487844756,146.05834259033202,785.4261289654356,591.2517996123343,879.4067586263021,581.6883495600537,875.8959017666904,628.3329418452099,-1.0,-1.0
386.0,540.0,864.5966753718828,590.4072056009312,73.0059726599491,80.81115129258897,129.9176113510132,767.9253983931108,582.8987975457702,866.1799402718592,575.6761924666588,862.7614628955571,621.9995622731218,772.3159790039062,628.453407981179
672.0,540.0,830.6489263977668,587.3199296431108,73.3152391838305,79.27947474007655,129.00306442260742,759.1234081538037,577.8758742207228,847.5524298157355,572.9013727361506,843.6079600941051,619.058684994476,766.4072006687974,621.2294286862768
958.0,540.0,795.028854215988,580.261641068892,74.89452824448094,78.53652245107324,97.592265625,741.6011784100773,570.3603053237453,828.0266557173295,565.1577234749842,824.5043778852983,611.456825949929,749.3843451605903,612.840147076231
1244.0,540.0,760.7554050021702,591.3022423946496,70.54128519694011,74.17766902422665,83.14097793579101,723.154931270715,581.3758359966856,808.3931292909565,575.3691504892677,805.9042475536617,622.4088473849827,730.638505415483,623.3541518702651
1530.0,540.0,727.1000773111979,588.4107776988636,71.53912145441228,75.62077269891296,64.22519503275554,704.8468492296007,577.6437858812736,791.3119938397648,571.9004165187026,788.8860991506865,619.7290489119713,712.2850008877841,619.368079599708
1816.0,540.0,696.9884994969224,601.1418216589725,60.60835242993904,66.27340397690283,56.05723086039225,689.3464189009233,588.3225572374132,778.8879283558239,582.5689136235401,778.9383736042062,633.5798050080887,696.9909741950758,630.6804710927636
100.0,760.0,896.0292524857955,611.5541511304451,71.91882439815637,81.44233734439118,163.31848073323567,-1.0,-1.0,882.6921047634548,582.6744051846591,879.0679857658617,628.7433181916824,-1.0,-1.0
386.0,760.0,864.2006897589173,607.5252414279514,76.85201332785867,82.44894948631826,146.92048706054686,768.5015123155382,586.0416987255367,865.0583939985795,580.5271335177952,862.0717489839805,626.2773542307845,775.3321872287327,630.9842868381077
672.0,760.0,828.6412865224511,615.3307846531724,67.73786093971945,71.7731020378344,122.77895380655924,756.8910984848485,594.1095457751342,845.5014173719618,588.8914455837673,842.0185793481692,634.6594343089095,765.3606672190657,636.6563517252604
958.0,760.0,796.5442541873816,610.552992078993,79.61948433307687,81.10581554066052,112.53833483695983,742.3394134213225,589.6478444109059,828.1330615727588,584.6034428760258,824.9617241753472,630.5738525390625,750.001279888731,631.8201398753157
1244.0,760.0,761.5849590879498,612.7545498934659,69.22753782946653,72.70839436848958,72.46157961527507,722.5117970476247,591.9593203766177,808.0172840465199,586.4972404711174,804.8907470703125,632.5356920030382,731.2421764026989,632.9928699840199
1530.0,760.0,731.751229950876,616.862128980232,75.57893810850202,79.09308323715672,59.435276921590166,706.9823139845723,595.0063408745659,794.8009403113163,589.1382914841777,789.9734552556819,635.976959536774,715.0422055022885,635.9885488182607
1816.0,760.0,701.4993526574337,622.1122442688605,65.70386312465475,70.31857839256826,54.05494812011719,690.8649748214567,598.4312133789062,780.1995294744319,592.0681892163826,777.0499501854482,640.250342166785,698.0,639.68212890625
100.0,980.0,890.0758907433712,635.8043212890625,66.58336893717448,74.22626826739071,169.8997962443034,-1.0,-1.0,877.4942102913905,596.9522359828757,874.3764870383523,643.2213307390309,784.1763225516887,647.5038618607955
386.0,980.0,860.9399654504025,620.177939675071,79.07251369591916,82.88368294455789,160.4565951538086,768.5258123224431,588.45458984375,862.1137411714805,582.3827681107955,859.1536310369319,628.5673513701468,776.3291003294665,630.488037109375
672.0,980.0,829.2379773072522,625.6927767666904,70.9314501213305,74.98544588955966,127.08185099283854,757.1234223336885,593.3487382368608,846.6682899552162,588.9191154711174,843.0094678474195,634.6261393229166,766.2394014608981,636.0167667889835
958.0,980.0,794.2666496508049,615.0694191672585,76.74425683840357,79.01182756520281,59.34908604939778,738.550767686632,582.9089466441761,825.7260329121291,578.1223310990767,821.9859705452967,623.8135456123738,747.4716328322286,624.4962435635654
1244.0,980.0,764.2165182094382,631.0016874062894,68.80014685428503,71.72036373254025,53.619678077697756,725.151663732047,598.8752385919744,811.8447543057529,594.1928969874526,807.5038643268624,639.8268968986742,732.5491215869633,641.001405658144
1530.0,980.0,733.8399047851562,625.0400883838383,76.26534194175643,77.83871698861171,48.54622475941976,708.498932193024,592.9089115027225,794.6773570667614,586.9147684116556,791.3880972814078,632.911865234375,716.0352881845802,634.3856250493213
1816.0,980.0,705.0676121567235,635.5501795296717,75.07409113103694,77.64696510392005,42.588021697998045,692.0501369900173,602.7550369416824,782.1341034860322,596.5854461361663,777.1273939344618,643.3504028320312,699.9847202493687,644.3074747721354
