target_x,target_y,pupil_x,pupil_y,ellipse_min_axis,ellipse_max_axis,ellipse_angle,glint_1_x,glint_1_y,glint_2_x,glint_2_y,glint_3_x,glint_3_y,glint_4_x,glint_4_y
100.0,100.0,836.4020521375868,471.4768732244318,64.77273663607511,80.73064938940183,133.38247782389323,736.3710339478772,475.0309805821891,836.1329869742345,465.6313131313131,832.1726838699495,508.17171717171715,751.3437580147175,516.3378641147806
386.0,100.0,808.4269248885338,471.07357788085943,64.76988150856711,79.6492322671293,126.87005091349283,735.3012713808002,473.15561467950994,820.2298904573074,467.28768674291746,816.6949327256945,509.10884510387075,738.7838245738636,516.5207174281882
672.0,100.0,776.2105158025569,465.44676378038196,66.63250108198687,77.64821277965198,117.65336288452148,719.3746492019808,467.7744649251302,801.5793777619949,461.7371209655145,798.2448508522727,503.4417955803149,725.0044136432687,508.0080067027699
958.0,100.0,741.9865451388889,463.67672020497946,64.55585433497573,72.15868809247257,109.16566212972005,699.4954155815972,464.9249572753906,780.8669051353378,459.3742376770636,777.7276481859611,501.1738632664536,705.9620028409091,503.8358043323864
1244.0,100.0,710.6892422762784,467.93013755721273,67.50925168124112,75.62240523521346,94.12715890248616,681.6507907443577,468.51290616122157,762.6652036724669,463.6309191771228,760.1385596689552,505.79338274098404,687.9963841293797,506.5374348958333
1530.0,100.0,676.0336192737926,473.1328985040838,62.69724169644443,69.30279710557726,78.9334487915039,660.193372938368,471.632600418245,742.0384786586569,467.190475309738,740.2267203282828,510.60167347301143,666.8431747898911,509.62532028044114
1816.0,100.0,648.5195559106692,474.9243931625829,61.11161931355794,68.74979955499822,61.42959289550781,643.6398759321733,470.6561020359849,727.6532660590278,466.8342460863518,727.3544342349275,512.2208917791194,651.0000610351562,509.0017308707189
100.0,320.0,836.4561206547901,494.5002866802794,64.72500487048217,77.35039134940716,138.36947733561198,732.6359493371212,489.1376348938605,836.376601710464,480.23063520951706,831.0946784741951,521.5270724826389,748.8787878787879,528.0277777777778
386.0,320.0,809.0267747050584,485.7841134119515,73.94914168540878,86.88988957260594,130.58143544514974,735.9151475694445,477.87317017834596,820.3560014204545,470.8561792855311,816.8759666982323,512.6434566613401,741.8849986683239,516.6871282404119
672.0,320.0,776.2711181640625,488.0324170661695,66.60581923976089,76.01919648141572,111.78373550415039,719.4612371271306,480.07677297881156,800.8849228367661,474.1109162918245,798.2853307242345,515.8931514855587,726.1699335888179,518.5511936996922
958.0,320.0,744.1120346531724,488.54706272934425,71.68555874294705,76.45607873165247,116.51730799357097,700.9144564541904,480.706123120857,782.1143311779908,474.87778110696814,779.1485386087437,517.1085537997159,707.4982404612532,519.0
1244.0,320.0,711.2183227539062,489.4191105389836,68.31936368075284,72.65738747336648,100.9132787068685,681.7747580788352,480.1143453578756,762.8438609730114,475.2343478732639,759.8569261955492,516.3549730705492,688.2091471354166,518.0162575461648
1530.0,320.0,680.395263671875,486.83482129646075,67.28628031412761,70.48325347900392,89.69518559773763,663.8698237255367,476.15957980685766,745.2139331547901,471.588512382122,742.3318758877841,513.6596913963857,670.3580932617188,514.3580932617189
1816.0,320.0,650.5207482540246,495.9870522238991,65.80193637115786,70.31219073979541,60.26368944803874,645.2341024996055,482.90768987482244,728.5486931078361,478.7118631998698,726.5725140812422,521.1561285462043,653.0020912247475,521.4916270862927
100.0,540.0,836.6841319691051,512.0223894215593,69.7549775248826,82.59464302448312,149.00015268961587,734.8592751242898,493.8662146366004,836.3579779730903,488.1022326536853,833.1540749289773,529.6119273792614,749.0538441051136,534.7410222833806
386.0,540.0,807.8971761067709,508.1170423103101,69.64248819062205,79.57001634077592,133.22786295572917,734.4821080679845,491.3088764229206,819.2359884242819,485.6038691973445,815.5023008404356,526.949583727904,742.0896347508286,529.8126331676136
672.0,540.0,778.6252219460227,507.0667317708333,73.97574985388553,81.48428352433021,123.33118693033855,721.0059105458886,489.0593215479995,803.0562226266572,483.73001622672035,799.623334171796,525.0694321141099,728.0193481445312,527.5223888050426
958.0,540.0,744.8427407621133,507.1811264500474,71.9208325472745,76.4637118252841,120.89175954182943,701.99365234375,489.66798693724354,783.6108231977983,484.3562757703993,780.0008976483585,525.4904378255209,708.9965394915956,527.9925124043166
1244.0,540.0,713.2119140625,503.6790614272609,72.30578266490589,75.0053764112068,116.76323481241862,682.7604536576705,485.4858897816051,763.8761097301136,480.17736970535435,760.6897601503315,521.7317893288351,689.5005616467408,523.4950450550426
1530.0,540.0,682.9046112985322,505.53471420750475,71.39005472202494,73.3353061098041,84.68197982788087,664.8859789299242,486.0829356800426,746.1864402077415,480.9961002234257,743.1391774187184,522.8462123678188,671.979797979798,523.5054592556423
1816.0,540.0,654.1053744229404,513.8268186010497,66.854982164171,68.38066779242621,75.16986968994141,647.7875569661459,492.4978434244792,730.4839144620029,487.3390105276397,727.2115182587595,529.3801485312105,654.498340208139,530.4883851008628
100.0,760.0,833.9015768031882,524.2897542317708,77.3682097618026,89.01248292248658,147.2936148071289,734.9157357264047,495.3801306522254,834.8404448538115,491.109345407197,831.8219425702335,532.6554269501659,751.5266723632812,536.0089592211174
386.0,760.0,808.5033193260732,527.2716366546322,78.88002569025213,86.66654035780165,141.93150115966796,735.2728826349431,500.8488122188684,819.793320164536,495.5739588881984,816.7596491033381,536.6083571308791,743.6828132398201,538.979857165404
672.0,760.0,778.8541037819602,526.5636609010022,77.612970371439,85.61216165561869,131.62311314900717,720.7308830492424,499.4498642430161,802.6603042140151,494.25313252150414,799.4086420849117,535.7556713373973,727.7905711164378,537.849887424045
958.0,760.0,746.72857974274,526.8630044339883,76.42838217995383,81.03868526882596,122.27015716552734,702.9708338265467,499.68753729926215,784.4689768781566,494.3395028162484,781.297089547822,536.0508891404277,710.0164745600537,537.979797979798
1244.0,760.0,715.0709043560606,527.210624926018,75.83341810438368,78.02338178230055,117.03713338216146,684.0480346679688,499.5656565656566,765.0682354551373,494.06838341915244,762.1337354255445,535.8487296056265,690.9751630070234,537.1477075441919
1530.0,760.0,684.5824412336253,528.6034385604087,68.67702992757161,70.41786355683298,109.49798899332683,665.4992108585859,500.4938850788155,747.083831478851,494.7997353293679,743.4226117374922,536.4470893012153,672.2019449869791,537.9958144679213
1816.0,760.0,656.7242277511442,530.2208399917141,69.76936679416232,71.54776656025588,121.40574564615885,648.8583700777305,500.4224862763376,731.633941958649,495.0538441051136,728.0733809037642,537.8611049459438,655.5196514707623,538.9657956518308
100.0,980.0,832.0928480360243,547.7813400114426,77.08902740478516,85.9257196753916,151.17335347493488,733.4823497425426,508.99141068892044,833.4546231356534,506.4137838344381,829.57643204506,547.6519818546798,751.1349382496843,549.2339859779436
386.0,980.0,805.6473592122396,545.428186281763,78.37660910866477,83.58457530628552,142.05699132283527,731.49853515625,509.2315245348998,816.34710385101,504.35257451221196,813.9681569109059,545.8800178296639,741.4157757999922,547.4175452030067
672.0,980.0,777.0589211203835,540.3292094529278,80.88335349343039,85.27778833562678,121.94146555582682,718.352523033065,504.3590004660866,801.3456081814236,499.6568535698785,797.0989275074968,540.8915368282434,725.8342414624764,542.1182201655224
958.0,980.0,744.2521732214725,541.4114657315341,74.59635578502308,78.57194534455887,124.1598878479004,700.2669881184896,505.6377600467566,781.9937947591146,500.50196052320075,778.499329229798,541.8571339616872,707.2328546697444,543.2880107224589
1244.0,980.0,716.581709428267,543.7812259558476,78.81607379335345,81.19873185591264,118.17432759602865,684.1483499546243,508.1475524902344,765.7904182202889,502.94033659347383,762.4701981977983,544.4816691080729,691.5009747129498,546.0
1530.0,980.0,687.8870337900489,547.0157267252604,73.09188149192117,75.88452888257575,102.66105204264323,667.3239530312894,509.50780972567475,748.8291305387863,503.61087313565343,745.3140190972222,546.4849650065104,674.0013489386048,547.5021935665246
1816.0,980.0,660.5777113172743,548.2482299804688,68.32359260019629,70.42021811128868,120.21744928995768,651.5036411478062,510.50608132102275,734.3506580699574,504.3492141877762,729.8779839409722,547.2449729225852,658.0006066524621,548.503648546007
