target_x,target_y,gaze_x,gaze_y,error_px_x,error_px_y,error_px_xy,error_deg_x,error_deg_y,error_deg_xy
100,100,106.78398656065,110.284793105867,6.78398656064951,10.2847931058671,12.3206916561354,0.239046339138946,0.362403063217515,0.43414095688393
386,100,366.970026476818,80.1094653167351,-19.0299735231822,-19.8905346832649,27.5276817454573,-0.670549704064935,-0.700872129413293,0.969967123717148
672,100,669.551869679296,75.393014671058,-2.44813032070442,-24.606985328942,24.7284667750736,-0.0862645177751453,-0.867057442325169,0.871337826147292
958,100,955.343947529818,80.6835540257219,-2.6560524701822,-19.3164459742781,19.4981973474874,-0.0935910461644311,-0.680643755561738,0.687047883245548
1244,100,1235.05327944711,67.0220444697297,-8.94672055288765,-32.9779555302703,34.1700067253132,-0.31525394147399,-1.16200123627071,1.2040009532628
1530,100,1546.37214993154,88.3833365534845,16.3721499315388,-11.6166634465155,20.074714518777,0.57689900806169,-0.409333518282664,0.707361811638305
1816,100,1812.21670632388,110.335476957128,-3.78329367611855,10.3354769571275,11.0061525962106,-0.133311497442761,0.364188987288271,0.387821266139367
100,320,86.8177576376704,311.592238639397,-13.1822423623296,-8.40776136060305,15.6352794920988,-0.464498869828781,-0.29626282319166,0.550934603739262
386,320,343.782902450266,345.147183045665,-42.217097549734,25.1471830456651,49.139232194408,-1.48751627244727,0.886091223764879,1.73138266449384
672,320,640.132404027312,321.998235584847,-31.8675959726879,1.99823558484741,31.9301835029338,-1.12287949180923,0.0704116274115475,1.12508467045853
958,320,929.594633715003,305.650488745654,-28.4053662849967,-14.3495112543461,31.824099469167,-1.00089172271604,-0.505629074759568,1.12134695663536
1244,320,1247.33287934594,314.702155334549,3.33287934593545,-5.29784466545073,6.25901292807483,0.117440309773919,-0.186679480861084,0.220547967865984
1530,320,1544.76758217212,315.238852410266,14.7675821721205,-4.7611475897337,15.5161209579443,0.52036030446828,-0.167767982588928,0.546735922179195
1816,320,1831.43272003851,327.276422840429,15.4327200385092,7.2764228404294,17.0620976770069,0.543797198493536,0.256398188128889,0.601209988303711
100,540,87.3562343534201,540.85505958057,-12.6437656465799,0.8550595805699,12.6726452097405,-0.44552491647673,0.0301296520029983,0.446542527465359
386,540,339.14252303654,527.283378092083,-46.8574769634597,-12.7166219079166,48.5524007658742,-1.65099818801886,-0.448092106562191,1.710709205599
672,540,633.811245845953,556.357750797669,-38.1887541540473,16.3577507976693,41.5446381016481,-1.34559162964819,0.576391640006292,1.46382481253008
958,540,962.114004395623,538.816930995979,4.11400439562283,-1.18306900402092,4.2807341000673,0.14496470225975,-0.0416876875548696,0.150839731127591
1244,540,1236.6410427986,539.28955913946,-7.35895720139615,-0.710440860540302,7.39317099141536,-0.259306428790428,-0.0250337362868548,0.260512010636439
1530,540,1538.36512430444,548.654617829855,8.36512430444327,8.6546178298554,12.0365158750212,0.294760435311294,0.304961221133532,0.424127622489546
1816,540,1823.86027786636,540.56720521905,7.8602778663585,0.567205219050379,7.88071633145638,0.276971320378384,0.0199865558764997,0.277691504400824
100,760,114.439177394652,765.961740833045,14.4391773946523,5.9617408330455,15.6215299377059,0.508788570073152,0.210073056460605,0.550450123194687
386,760,348.645674116362,758.757300839527,-37.3543258836385,-1.24269916047263,37.3749911494906,-1.31619292657102,-0.0437888693848134,1.3169210104527
672,760,625.762187436768,776.691719391571,-46.2378125632315,16.691719391571,49.1584052515893,-1.6291676053602,0.588159355567527,1.73205810939797
958,760,949.212339767251,777.01820017005,-8.78766023274864,17.0182001700504,19.1531227060794,-0.309649189849986,0.599663218515771,0.674888950499021
1244,760,1239.42083864774,783.153974546007,-4.57916135225969,23.1539745460069,23.6024417373958,-0.161355364163285,0.815860601827268,0.83166238073452
1530,760,1527.33825911364,769.222749271189,-2.66174088636399,9.2227492711894,9.59916499834055,-0.0937914882076261,0.324980263122978,0.338243877024792
1816,760,1813.05321958517,751.635239462856,-2.94678041483439,-8.36476053714432,8.86863764379955,-0.103835391347851,-0.294747617362565,0.312502562114127
100,980,106.25148071035,968.855376326834,6.25148071034982,-11.1446236731657,12.7782490149614,0.220282556812054,-0.392700501646901,0.450263621675959
386,980,350.299529974222,974.620097193419,-35.7004700257784,-5.37990280658119,36.1035581940307,-1.2579235184412,-0.189570947942175,1.2721253667697
672,980,623.404976517098,994.917096516831,-48.5950234829024,14.9170965168312,50.8330215096083,-1.71221076321189,0.52562861739804,1.79105245776721
958,980,956.184334750707,1000.51920948719,-1.81566524929315,20.5192094871925,20.5993834440932,-0.0639784161649959,0.723023828223948,0.725848797371638
1244,980,1240.94073554472,981.585950914696,-3.05926445528007,1.58595091469635,3.44591632387762,-0.107798977347391,0.0558839963347852,0.121423378632329
1530,980,1527.38164363123,998.094004283554,-2.61835636877231,18.0940042835543,18.2824719632541,-0.09226275311631,0.637570120119537,0.644210930003044
1816,980,1811.88902750919,969.082394301658,-4.11097249080785,-10.9176056983424,11.6659422681864,-0.144857867490482,-0.384701183015246,0.411069929160004
