target_x,target_y,gaze_x,gaze_y,error_px_x,error_px_y,error_px_xy,error_deg_x,error_deg_y,error_deg_z,error_deg_xyz
-0.2,0.05,-0.202213127596816,0.0577480632222633,-0.00221312759681591,0.00774806322226325,0.00805794126660008,0.246089305097087,0.0984705355094446,0.709331944519399,0.757242726342145
-0.2,0.065,-0.203220405146903,0.0708393080913234,-0.00322040514690286,0.00583930809132335,0.00666847271086812,0.217458916733545,0.0603093178461971,0.583040873064499,0.625192875942694
-0.2,0.08,-0.203772022029747,0.0840216353425626,-0.00377202202974677,0.00402163534256262,0.0055137737550106,0.193022571894091,0.0303886583354303,0.472337088753061,0.51116068143032
-0.2,0.095,-0.203911870903075,0.097308440493088,-0.00391187090307529,0.00230844049308802,0.00454220557355736,0.172462343321465,0.00757291079582444,0.376650393661605,0.414327015730414
-0.2,0.11,-0.203690800261864,0.110712992071737,-0.0036908002618642,0.000712992071737181,0.00375903767836091,0.155448559625959,0.00928911100464041,0.295065338862746,0.333638143817763
-0.2,0.125,-0.203166303634935,0.124248164638565,-0.00316630363493456,-0.000751835361434951,0.0032543409654343,0.141653860424308,0.0213200323061681,0.226321961231273,0.267847196624737
-0.2,0.14,-0.202401982825562,0.137926156363297,-0.00240198282556198,-0.00207384363670274,0.00317338130765704,0.130767951626544,0.0295680150522052,0.168829937398051,0.215587864423596
-0.2,0.155,-0.201466783024948,0.151758201975803,-0.00146678302494834,-0.00324179802419679,0.00355818870662628,0.122512235703673,0.0349615521484491,0.120696753115657,0.175497260142674
-0.2,0.17,-0.200434010967458,0.165754293510648,-0.000434010967457647,-0.00424570648935212,0.00426783189847026,0.116653421640077,0.0382676631922614,0.0797696006696859,0.146409137966792
-0.2,0.185,-0.199380161512669,0.179922922081199,0.000619838487331204,-0.00507707791880078,0.00511477467186498,0.113015218794781,0.0400561787909974,0.0436897486001059,0.127615586839025
-0.2,0.2,-0.198383591763206,0.19427085379283,0.00161640823679425,-0.00572914620716966,0.0059528053765517,0.11148730625079,0.040672536147784,0.00995718582848695,0.11909166766483
-0.2,0.215,-0.197523093538555,0.208802951622795,0.00247690646144475,-0.00619704837720532,0.00667371517283813,0.112030931515453,0.0402210023229243,0.0239974770243364,0.121427110093884
-0.2,0.23,-0.196876423521912,0.223522052863278,0.00312357647808794,-0.00647794713672244,0.00719169862554283,0.114680732287774,0.0385595388889233,0.0607374768898501,0.135379311647358
-0.2,0.245,-0.196518854658773,0.238428908665277,0.00348114534122752,-0.00657109133472282,0.00743623656267197,0.119542646033927,0.0353066832931537,0.102744661062505,0.161534791192577
-0.2,0.26,-0.196521811612296,0.25352218841643,0.00347818838770354,-0.00647781158357025,0.00735253951860122,0.126788070748861,0.0298599476031076,0.152348457262836,0.200441823882375
-0.2,0.275,-0.196951647483535,0.268798547828438,0.00304835251646478,-0.00620145217156156,0.00691017091690233,0.13664471082756,0.021424411972534,0.211662594776188,0.252847662058474
-0.2,0.29,-0.197868609427943,0.284252755847206,0.00213139057205658,-0.00574724415279357,0.00612973418040877,0.149384770817561,0.0090495094956801,0.282532496932954,0.319722661779574
-0.2,0.305,-0.199326027516805,0.299877872298865,0.000673972483194868,-0.00512212770113527,0.00516627826339631,0.165311317781112,0.008328472653673,0.366495405281323,0.402140200928783
-0.2,0.32,-0.201369746746993,0.315665465712299,-0.00136974674699283,-0.00433453428770146,0.0045458105594225,0.184743706556189,0.0318408824107209,0.464754352361822,0.501140986170502
-0.2,0.335,-0.204037806871323,0.331605859287919,-0.00403780687132252,-0.00339414071208076,0.00527485312624943,0.208002958967325,0.0626408706134328,0.578166132457406,0.617631670394557
-0.2,0.35,-0.20736036091074,0.347688392619176,-0.00736036091074044,-0.0023116073808245,0.00771481959733591,0.23539790425431,0.101859693208849,0.707242553359768,0.752321561222475
-0.18,0.05,-0.182047274630609,0.0562597141865233,-0.00204727463060905,0.00625971418652332,0.00658599689569444,0.322119735888906,0.0404563242430913,0.549033401942732,0.637839883124083
-0.18,0.065,-0.182939304931281,0.0695148608933926,-0.0029393049312807,0.00451486089339259,0.00538734464887265,0.286695703352886,0.00990213315788462,0.432964900856553,0.519377445693932
-0.18,0.08,-0.183367993889974,0.0828528188131971,-0.00336799388997414,0.00285281881319709,0.00441383710889225,0.255984013565308,0.0125518044764327,0.334066646521737,0.42105425442698
-0.18,0.095,-0.183377849248635,0.0962859586820196,-0.00337784924863485,0.00128595868201964,0.00361435406101349,0.229731261122948,0.0282171697006223,0.251737269851053,0.341971725729568
-0.18,0.11,-0.183020532790259,0.109826545285063,-0.0030205327902595,-0.000173454714937391,0.00302550902744759,0.207667528506549,0.0384252640518417,0.184990189757205,0.280755821560597
-0.18,0.125,-0.182354547627421,0.123486488449402,-0.00235454762742081,-0.00151351155059821,0.00279903764597534,0.189519307196006,0.0444760711729568,0.132452738962177,0.235455929606196
-0.18,0.14,-0.181444690569081,0.137277079075207,-0.00144469056908095,-0.0027229209247927,0.00308243884011758,0.175023250065702,0.0475849203579462,0.09238061198169,0.203547743183644
-0.18,0.155,-0.180361266789211,0.151208720386457,-0.00036126678921148,-0.00379127961354277,0.00380845307192464,0.163939952919232,0.0488296990022617,0.0626884505408818,0.182182648633464
-0.18,0.17,-0.179179078124375,0.16529066615223,0.000820921875625005,-0.00470933384777032,0.00478034915206357,0.156066882178312,0.0491018390206733,0.0409963324077106,0.168667074802676
-0.18,0.185,-0.177976211281893,0.179530778431175,0.00202378871810696,-0.00546922156882532,0.00583164688097978,0.151249557535501,0.0490643056126974,0.0246907860564919,0.16091422147913
-0.18,0.2,-0.176832666732415,0.193935317257639,0.00316733326758531,-0.00606468274236137,0.00684195708795725,0.149390174472348,0.0491195152651371,0.0109978172725054,0.157642375873412
-0.18,0.215,-0.175828881535058,0.208508773571515,0.00417111846494237,-0.0064912264284847,0.00771584407530644,0.150453018125575,0.0493895106635477,0.00293555760840052,0.158379505923469
-0.18,0.23,-0.175044208230759,0.223253754470479,0.00495579176924101,-0.00674624552952082,0.00837088411129055,0.154466250205882,0.0497098677732243,0.0199555090182375,0.163490470311556
-0.18,0.245,-0.174555416493586,0.238170926981682,0.00544458350641364,-0.0068290730183181,0.00873382664402218,0.161519935051106,0.0496377958796052,0.0428159314344117,0.174315310919759
-0.18,0.26,-0.174435283384186,0.25325902297005,0.00556471661581398,-0.0067409770299499,0.00874110075062794,0.171760465514512,0.0484738228909396,0.0740979067126978,0.193240534555782
-0.18,0.275,-0.174751332041511,0.268514904052133,0.00524866795848856,-0.00648509594786736,0.00834296019357099,0.185381828202877,0.0452954598251877,0.116138241228168,0.223397079680699
-0.18,0.29,-0.175564768459667,0.283933681780806,0.0044352315403335,-0.00606631821919348,0.00751475186236298,0.202614374210473,0.0390004165890205,0.170970460420256,0.267963890009062
-0.18,0.305,-0.176929651937116,0.299508885398409,0.0030703480628835,-0.00549111460159091,0.00629121425442318,0.223711917383847,0.0283563813335629,0.24028061402044,0.329524170776312
-0.18,0.32,-0.178892319422419,0.315232667057883,0.00110768057758079,-0.00476733294211706,0.00489432524899441,0.248938051085465,0.0120541163806092,0.325379108813764,0.409863069580376
-0.18,0.335,-0.181491068042296,0.331096033087343,-0.00149106804229637,-0.00390396691265663,0.00417902399632681,0.278552556900492,0.0112393321106768,0.4271886410943,0.510107541013491
-0.18,0.35,-0.18475608542239,0.347089089488597,-0.00475608542238964,-0.00291091051140255,0.00557617687582282,0.312798692268996,0.0428302025813766,0.54624727810545,0.630925953957049
-0.16,0.05,-0.161896293007296,0.0549912166063494,-0.00189629300729591,0.00499121660634935,0.00533930429747331,0.364298728939321,0.00234954445926546,0.38977569318235,0.533522475645662
-0.16,0.065,-0.162683525318821,0.0684185122508894,-0.0026835253188206,0.00341851225088943,0.00434597907797913,0.320404800484747,0.025260499178677,0.283819812427524,0.428779515559194
-0.16,0.08,-0.163000353320046,0.0819200633044622,-0.00300035332004644,0.00192006330446222,0.00356212901763203,0.28182698772469,0.040200968272851,0.196609153292656,0.345974120018457
-0.16,0.095,-0.162891844554319,0.0955071212296554,-0.00289184455431921,0.000507121229655363,0.00293597289972384,0.248402057226831,0.0486608375227712,0.127515303113423,0.283428607388472
-0.16,0.11,-0.162410404529772,0.109190850425992,-0.00241040452977158,-0.000809149574007711,0.00254259179387101,0.219945288176686,0.0521546198994227,0.0754842162673219,0.238314881938855
-0.16,0.125,-0.161615462560697,0.122982099693066,-0.00161546256069725,-0.00201790030693445,0.00258488702533412,0.19626143429665,0.0521634588689226,0.0390334502482185,0.206792731237791
-0.16,0.14,-0.160572914250611,0.136891159507213,-0.000572914250610637,-0.00310884049278727,0.00316118964128167,0.177156608437442,0.0500740455766521,0.0162666968127331,0.184814796472151
-0.16,0.155,-0.159354317306591,0.150927514528008,0.000645682693409297,-0.00407248547199242,0.00412335349687091,0.162450361043011,0.0471178744439214,0.00490666428119432,0.169216754673018
-0.16,0.17,-0.158035852104184,0.165099602254845,0.0019641478958157,-0.00490039774515509,0.00527937259694354,0.151987134447107,0.0443146197508255,0.00234616018650079,0.158333177137316
-0.16,0.185,-0.156697074139369,0.179414589522713,0.00330292586063079,-0.00558541047728747,0.00648892359645391,0.145646254284562,0.0424234483344275,0.0057158763580493,0.151806670078126
-0.16,0.2,-0.155419500701299,0.193878178426352,0.00458049929870091,-0.00612182157364831,0.00764576178055433,0.143349690282795,0.041905748396989,0.0119660389092425,0.149827982476002
-0.16,0.215,-0.154285087286213,0.208494452220688,0.00571491271378734,-0.0065055477793116,0.00865923664274827,0.145066964404277,0.0429020512017363,0.0179579022415192,0.152340113176858
-0.16,0.23,-0.153374658592209,0.223265769691064,0.00662534140779139,-0.00673423030893637,0.0094469575326447,0.150816807170055,0.0452249123087069,0.0205601983837087,0.158788349426423
-0.16,0.245,-0.152766363691947,0.238192713747212,0.00723363630805335,-0.00680728625278849,0.00993300761927579,0.160665431267234,0.0483683057209468,0.0167451991556135,0.168621754290525
-0.16,0.26,-0.152534224127436,0.253274096659649,0.00746577587256449,-0.00672590334035146,0.0100486608621804,0.174721574352995,0.0515328055102606,0.00367908265602021,0.182199951187157
-0.16,0.275,-0.152746837235098,0.268507020888041,0.00725316276490184,-0.00649297911195856,0.00973484195261992,0.193128727020025,0.0536646357846878,0.0211981867547998,0.201563893986518
-0.16,0.29,-0.153466286236997,0.283886990955433,0.00653371376300321,-0.00611300904456744,0.00894753011259648,0.216055179731715,0.0535056966230576,0.060107336149101,0.230555121053766
-0.16,0.305,-0.154747293847695,0.299408069190683,0.00525270615230533,-0.00559193080931741,0.007672067003009,0.24368266184404,0.049651017562734,0.114881278370669,0.273942173286371
-0.16,0.32,-0.156636639867134,0.315063065832133,0.0033633601328662,-0.00493693416786724,0.0059737350427692,0.276194406551711,0.040609805954402,0.18693492635629,0.335972464167581
-0.16,0.335,-0.159172846692114,0.330843752831085,0.000827153307886158,-0.00415624716891486,0.00423775567061856,0.313763452078168,0.0248663375567431,0.277253301530025,0.419447276256054
-0.16,0.35,-0.162386121125381,0.346741090337272,-0.00238612112538078,-0.003258909662728,0.00403906749322296,0.356541891245112,0.000937333405801024,0.386396721947864,0.52576360204696
-0.14,0.05,-0.141760877423869,0.0539230840857148,-0.00176087742386877,0.00392308408571475,0.0043001486073715,0.373190279046254,0.0329501355765464,0.234159769891465,0.441801381582432
-0.14,0.065,-0.142454331288974,0.067530173575897,-0.00245433128897385,0.00253017357589704,0.00352498516311823,0.319116564043525,0.0484768485382065,0.138085335607205,0.351074538850968
-0.14,0.08,-0.142670995350647,0.0812027051342488,-0.00267099535064685,0.00120270513424883,0.00292928588620599,0.271044364441999,0.0561441551110245,0.0622868124005274,0.283719976624822
-0.14,0.095,-0.142456438013003,0.0949507220520843,-0.00245643801300258,-4.92779479157324e-05,0.00245693223917039,0.228927879822524,0.0576162443970312,0.00611279391643033,0.236146249106468
-0.14,0.11,-0.141863733243945,0.108784197180656,-0.0018637332439453,-0.00121580281934384,0.00222523663912657,0.192694854378948,0.0545876957313418,0.0315535479625807,0.202748101625296
