target_x,target_y,pupil_x,pupil_y
-0.2,0.05,-26.0889481454513,-15.3843435541293
-0.2,0.065,-26.3017354823651,-13.6824147056247
-0.2,0.08,-26.4975171825276,-11.9538284458286
-0.2,0.095,-26.6753558019189,-10.20105330637
-0.2,0.11,-26.8343822627574,-8.42676692652533
-0.2,0.125,-26.973807723869,-6.63383947807191
-0.2,0.14,-27.092934749271,-4.82531327713509
-0.2,0.155,-27.1911674730138,-3.00437884123001
-0.2,0.17,-27.2680204759749,-1.17434776942688
-0.2,0.185,-27.3231261137724,0.661377052184071
-0.2,0.2,-27.3562400781938,2.49933331549701
-0.2,0.215,-27.3672450221754,4.33603254008989
-0.2,0.23,-27.3561521391717,6.16799395992579
-0.2,0.245,-27.3231006508642,7.99177828087164
-0.2,0.26,-27.2683552252294,9.80402053612123
-0.2,0.275,-27.1923014108658,11.6014613130421
-0.2,0.29,-27.0954392357595,13.3809756819833
-0.2,0.305,-26.9783751703695,15.1395992522103
-0.2,0.32,-26.8418126995642,16.8745508856199
-0.2,0.335,-26.6865417767507,18.5832517263283
-0.2,0.35,-26.5134274544419,20.2633403274895
-0.18,0.05,-23.9919008214721,-15.472999854989
-0.18,0.065,-24.1955453807252,-13.7582229337578
-0.18,0.08,-24.3829743053724,-12.0160723967725
-0.18,0.095,-24.5532730131555,-10.2490744050137
-0.18,0.11,-24.7055928934718,-8.4599742632545
-0.18,0.125,-24.839163120869,-6.65171925811938
-0.18,0.14,-24.9533017868003,-4.82743742004287
-0.18,0.155,-25.0474260467405,-2.99041247277759
-0.18,0.17,-25.1210609901003,-1.14405537562105
-0.18,0.185,-25.1738469679242,0.708127008749124
-0.18,0.2,-25.2055451564006,2.56256547163168
-0.18,0.215,-25.2160411817371,4.41566350175227
-0.18,0.23,-25.2053466952707,6.26383301391026
-0.18,0.245,-25.173598851402,8.10352992879866
-0.18,0.26,-25.1210577111651,9.93128877948582
-0.18,0.275,-25.0481016594049,11.7437555558446
-0.18,0.29,-24.9552209888707,13.5377180725176
-0.18,0.305,-24.8430098543827,15.3101332412938
-0.18,0.32,-24.7121568465136,17.0581507555217
-0.18,0.335,-24.5634344661118,18.7791328190941
-0.18,0.35,-24.3976877955921,20.4706697030822
-0.16,0.05,-21.8314356582846,-15.5503838946092
-0.16,0.065,-22.0247738354382,-13.824112691664
-0.16,0.08,-22.2027750799929,-12.0698053778462
-0.16,0.095,-22.3645560439406,-10.2900409813343
-0.16,0.11,-22.5092964347601,-8.48762718462774
-0.16,0.125,-22.6362506312765,-6.66558262182325
-0.16,0.14,-22.7447586486722,-4.82711484262755
-0.16,0.155,-22.8342561440774,-2.97559421731227
-0.16,0.17,-22.9042831738485,-1.11452420779944
-0.16,0.185,-22.9544914323946,0.75249142945579
-0.16,0.2,-22.9846497505918,2.62178381550193
