target_x,target_y,pupil_x,pupil_y
-0.2,0.05,-68.6936587026281,-110.142315248082
-0.2,0.065,-69.1640960476427,-107.747446109063
-0.2,0.08,-69.5917646467771,-105.272947042602
-0.2,0.095,-69.9745324429666,-102.720923035992
-0.2,0.11,-70.3104321721524,-100.093948204715
-0.2,0.125,-70.5976893485915,-97.3950668460046
-0.2,0.14,-70.834748637843,-94.627786988593
-0.2,0.155,-71.0202978991592,-91.7960661338337
-0.2,0.17,-71.1532892197419,-88.9042891104043
-0.2,0.185,-71.2329563187563,-85.9572382105387
-0.2,0.2,-71.2588277935952,-82.9600560233312
-0.2,0.215,-71.2307357857382,-79.9182016374905
-0.2,0.23,-71.148819794159,-76.8374010961888
-0.2,0.245,-71.0135255015681,-73.723593197531
-0.2,0.26,-70.8255986499325,-70.5828718779919
-0.2,0.275,-70.5860741434979,-67.4214265187596
-0.2,0.29,-70.296260718948,-64.2454815699529
-0.2,0.305,-69.9577216422963,-61.0612368610207
-0.2,0.32,-69.5722520059996,-57.8748099184026
-0.2,0.335,-69.1418532739602,-54.6921814812941
-0.2,0.35,-68.6687057739452,-51.5191452681225
-0.18,0.05,-64.4781256656929,-111.613797108415
-0.18,0.065,-64.9366594833805,-109.215606142193
-0.18,0.08,-65.353895403387,-106.735248883037
-0.18,0.095,-65.7277168551171,-104.174793014769
-0.18,0.11,-66.0561684784646,-101.536799119696
-0.18,0.125,-66.3374843914312,-98.8243230520816
-0.18,0.14,-66.5701148786433,-96.0409103077791
-0.18,0.155,-66.7527507625787,-93.1905820316091
-0.18,0.17,-66.8843447571084,-90.2778125451405
-0.18,0.185,-66.9641291590492,-87.3074985474555
-0.18,0.2,-66.9916293298289,-84.2849204137604
-0.18,0.215,-66.9666725291065,-81.2156962979812
-0.18,0.23,-66.8893918126571,-78.1057299841709
-0.18,0.245,-66.7602248643618,-74.9611536559194
-0.18,0.26,-66.579907783712,-71.7882669250161
-0.18,0.275,-66.3494640294644,-68.593473567967
-0.18,0.29,-66.0701888621846,-65.3832174821484
