target_x,target_y,pupil_x,pupil_y
-0.2,0.05,-82.8482860999798,-61.3644632267862
-0.2,0.065,-83.4006909479942,-58.8778336549593
-0.2,0.08,-83.9050431878463,-56.3352452133936
-0.2,0.095,-84.3588720979906,-53.7397836393042
-0.2,0.11,-84.7599006569574,-51.0949158381176
-0.2,0.125,-85.1060772187527,-48.4044747183699
-0.2,0.14,-85.3956052091021,-45.6726375743362
-0.2,0.155,-85.626970039428,-42.903898123423
-0.2,0.17,-85.7989624747741,-40.1030325204302
-0.2,0.185,-85.9106977629279,-37.2750598711873
-0.2,0.2,-85.961629945047,-34.4251979632331
-0.2,0.215,-85.9515608962696,-31.5588151075831
-0.2,0.23,-85.8806438128038,-28.6813791242392
-0.2,0.245,-85.7493810215036,-25.7984046154931
-0.2,0.26,-85.5586161840999,-22.9153997152101
-0.2,0.275,-85.3095211320739,-20.037813523127
-0.2,0.29,-85.0035777380252,-17.1709853870698
-0.2,0.305,-84.6425553722892,-14.3200971113812
-0.2,0.32,-84.2284846082873,-11.4901290403198
-0.2,0.335,-83.7636279288493,-8.68582081872556
-0.2,0.35,-83.25044822967,-5.9116374349179
-0.18,0.05,-80.0359682537956,-62.4989129111815
-0.18,0.065,-80.5847123506804,-60.0046871529919
-0.18,0.08,-81.0861075257297,-57.4525789958911
-0.18,0.095,-81.5376514829271,-54.8456893021785
-0.18,0.11,-81.9370349417471,-52.1875198823379
-0.18,0.125,-82.2821743445789,-49.4819586098968
-0.18,0.14,-82.5712425899688,-46.7332576251902
-0.18,0.155,-82.8026969427682,-43.9460047238501
-0.18,0.17,-82.9753033135074,-41.1250882446057
-0.18,0.185,-83.0881561768353,-38.2756559973648
-0.18,0.2,-83.1406935078386,-35.4030689893
-0.18,0.215,-83.1327062599034,-32.5128508959917
-0.18,0.23,-83.0643420744199,-29.6106343925643
-0.18,0.245,-82.9361030972409,-26.7021055610465
-0.18,0.26,-82.7488379688807,-23.79294766983
-0.18,0.275,-82.5037282390528,-20.8887856243232
-0.18,0.29,-82.2022696377597,-17.9951323495422
-0.18,0.305,-81.8462487775533,-15.1173382675023
-0.18,0.32,-81.4377159948923,-12.2605449057367
-0.18,0.335,-80.9789551168574,-9.42964348510151
-0.18,0.35,-80.472450998098,-6.62923915422356
-0.16,0.05,-77.0974855262823,-63.596665559128
-0.16,0.065,-77.640417381592,-61.0968997509822
-0.16,0.08,-78.136875227279,-58.5374239954089
-0.16,0.095,-78.5843399906672,-55.9213465678919
-0.16,0.11,-78.9804839145834,-53.2521955996403
-0.16,0.125,-79.3232040700871,-50.5339045644802
-0.16,0.14,-79.6106539111496,-47.7707904139598
-0.16,0.155,-79.8412719869187,-44.9675244349237
-0.16,0.17,-80.0138069646718,-42.1290961378679
-0.16,0.185,-80.1273381979515,-39.260770732784
-0.16,0.2,-80.1812911860557,-36.3680409818983
-0.16,0.215,-80.175447422573,-33.456574439659
-0.16,0.23,-80.1099483046446,-30.5321572505603
-0.16,0.245,-79.9852929709423,-27.6006358197191
-0.16,0.26,-79.8023301329428,-24.667857735839
-0.16,0.275,-79.5622441668067,-21.7396133449688
-0.16,0.29,-79.2665359097071,-18.8215793274535
-0.16,0.305,-78.9169987752048,-15.9192655341698
-0.16,0.32,-78.5156909133138,-13.0379661848209
-0.16,0.335,-78.0649042494425,-10.1827163505976
-0.16,0.35,-77.5671312759207,-7.35825442299536
-0.14,0.05,-74.0358611190951,-64.6517898202893
-0.14,0.065,-74.5707556805215,-62.1485861047326
-0.14,0.08,-75.0602237336683,-59.5839633260007
-0.14,0.095,-75.5017454882368,-56.961029519584
-0.14,0.11,-75.892989735249,-54.283330299851
-0.14,0.125,-76.2318479053845,-51.5548347976932
-0.14,0.14,-76.5164661946778,-48.7799138357509
-0.14,0.155,-76.7452748502957,-45.9633103824239
-0.14,0.17,-76.9170137381037,-43.1101025866925
-0.14,0.185,-77.0307533956868,-40.2256599589888
-0.14,0.2,-77.0859108892269,-37.3155935285997
-0.14,0.215,-77.0822599548542,-34.3857010185003
-0.14,0.23,-77.0199350750814,-31.4419082962359
-0.14,0.245,-76.8994293540213,-28.4902084812271
-0.14,0.26,-76.7215862557898,-25.5366001804043
-0.14,0.275,-76.4875854827025,-22.587026347297
-0.14,0.29,-76.1989234537039,-19.6473152008379
