target_x,target_y,pupil_x,pupil_y
-0.2,0.05,-4.10739536354401,-1.30504368823494
-0.2,0.065,-4.16578068460228,0.0178564546415677
-0.2,0.08,-4.21912477085295,1.3557754541871
-0.2,0.095,-4.26715270850437,2.7066292056205
-0.2,0.11,-4.30960970201185,4.06819952994942
-0.2,0.125,-4.34626455403345,5.43814983942627
-0.2,0.14,-4.37691293581467,6.81404339081518
-0.2,0.155,-4.40138036447876,8.19336384471514
-0.2,0.17,-4.41952480116283,9.57353776471202
-0.2,0.185,-4.43123879534205,10.9519586133604
-0.2,0.2,-4.43645111166225,12.3260117341401
-0.2,0.215,-4.43512778953089,13.693099765969
-0.2,0.23,-4.42727260396807,15.0506679137804
-0.2,0.245,-4.41292691567243,16.396228496435
-0.2,0.26,-4.39216891480989,17.7273842196137
-0.2,0.275,-4.36511228602801,19.041849665972
-0.2,0.29,-4.33190433667659,20.3374705613022
-0.2,0.305,-4.29272364759627,21.6122404577077
-0.2,0.32,-4.24777731720002,22.8643145662822
-0.2,0.335,-4.19729787921333,24.0920205722455
-0.2,0.35,-4.14153997964906,25.2938663632947
-0.18,0.05,-2.41478011250323,-1.40132488992007
-0.18,0.065,-2.46327124391307,-0.0672300380633418
-0.18,0.08,-2.50749852235538,1.28235227113234
-0.18,0.095,-2.54722549013263,2.64528419502456
-0.18,0.11,-2.58223286945181,4.01928693456463
-0.18,0.125,-2.61232161747116,5.40195704600953
-0.18,0.14,-2.63731580007484,6.7907855258363
-0.18,0.155,-2.65706521330322,8.18317937353211
-0.18,0.17,-2.67144767144044,9.57648524652987
-0.18,0.185,-2.68037089795397,10.9680147263583
-0.18,0.2,-2.6837739599254,12.3550706518548
-0.18,0.215,-2.6816282016226,13.7349739215204
-0.18,0.23,-2.67393764912214,15.1050901436519
-0.18,0.245,-2.66073887434391,16.4628555104982
-0.18,0.26,-2.64210032386649,17.8058013010703
-0.18,0.275,-2.61812113591655,19.1315764667383
-0.18,0.29,-2.58892948444445,20.4379678265317
-0.18,0.305,-2.5546805037169,21.7229174895614
-0.18,0.32,-2.51555385609561,22.9845372218378
-0.18,0.335,-2.471751016677,24.2211195854054
-0.18,0.35,-2.42349235066155,25.4311457829741
-0.16,0.05,-0.685833038144714,-1.49970413266632
-0.16,0.065,-0.723721596570269,-0.155558420134359
-0.16,0.08,-0.758175224254033,1.20451662446633
-0.16,0.095,-0.789001209186592,2.57833384732545
-0.16,0.11,-0.816020776764191,3.9635585723115
-0.16,0.125,-0.839071623624854,5.35772550727241
-0.16,0.14,-0.858010309559485,6.75825861208364
-0.16,0.155,-0.872714437473109,8.16249361082896
-0.16,0.17,-0.883084561235632,9.56770274059848
-0.16,0.185,-0.88904576107336,10.9711212292181
-0.16,0.2,-0.890548839741469,12.369974916977
-0.16,0.215,-0.887571100512061,13.7615083852587
-0.16,0.23,-0.88011668303907,15.1430129251427
-0.16,0.245,-0.868216447038268,16.5118536793663
-0.16,0.26,-0.85192740875447,17.8654953194098
-0.16,0.275,-0.831331749873314,19.2015256750052
-0.16,0.29,-0.806535432094,20.5176768118269
-0.16,0.305,-0.777666462697513,21.8118431521114
-0.16,0.32,-0.744872864430411,23.0820963414632
-0.16,0.335,-0.708320412190819,24.3266966843704
-0.16,0.35,-0.668190200143121,25.5441010856101
-0.14,0.05,1.07536163768465,-1.59999123666955
-0.14,0.065,1.04872928324374,-0.247037154922318
-0.14,0.08,1.02465598728047,1.1222555962374
-0.14,0.095,1.00328568269411,2.50565565843056
-0.14,0.11,0.984751891256342,3.90077801497086
-0.14,0.125,0.969175795642877,5.30510143898559
-0.14,0.14,0.956664422616472,6.71598907692178
-0.14,0.155,0.947308981728248,8.13071183672024
-0.14,0.17,0.941183412767441,9.54647415197016
-0.14,0.185,0.938343183858467,10.9604415857281
-0.14,0.2,0.938824380215886,12.3697696541081
-0.14,0.215,0.94264311137555,13.7716331930762
-0.14,0.23,0.94979525651546,15.1632555594894
-0.14,0.245,0.960256555496955,16.5419369576364
-0.14,0.26,0.973983041877482,17.9050812130372
-0.14,0.275,0.990911802620664,19.2502203752412
-0.14,0.29,1.01096203877823,20.5750366162582
-0.14,0.305,1.03403639211734,21.877380997205
-0.14,0.32,1.06002249634586,23.1552887945015
-0.14,0.335,1.08879470409121,24.4069912020374
-0.14,0.35,1.12021594185677,25.63092335196
-0.12,0.05,2.86417562449949,-1.70196882106531
-0.12,0.065,2.84938184287637,-0.341540552562893
-0.12,0.08,2.836229980856,1.03559746459963
-0.12,0.095,2.82481058623126,2.42717541715548
-0.12,0.11,2.81520756728237,3.83076424669517
-0.12,0.125,2.80749696154353,5.24379357818033
-0.12,0.14,2.80174577250101,6.6635729359356
-0.12,0.155,2.79801090631868,8.08731591825085
-0.12,0.17,2.79633824142398,9.51216687598694
-0.12,0.185,2.79676185843629,10.9352295338866
-0.12,0.2,2.79930345699335,12.3535969034336
-0.12,0.215,2.80397197630896,13.7643817733164
-0.12,0.23,2.81076343350619,15.1647470307486
-0.12,0.245,2.81966098439501,16.5519350645498
-0.12,0.26,2.83063520410276,17.9232955357093
-0.12,0.275,2.84364457795872,19.2763108638689
-0.12,0.29,2.85863618587573,20.6086188692191
-0.12,0.305,2.87554655773618,21.9180321230976
-0.12,0.32,2.8943026728039,23.2025536857411
-0.12,0.335,2.91482307159624,24.4603890446088
-0.12,0.35,2.93701904921855,25.6899541997621
-0.1,0.05,4.67547610556775,-1.80539389434757
-0.1,0.065,4.67301597436707,-0.438908072795708
-0.1,0.08,4.67124607760812,0.944614862779561
-0.1,0.095,4.67019956375229,2.34287297972869
-0.1,0.11,4.66990692261181,3.75340018422509
-0.1,0.125,4.67039552561975,5.17358454924427
-0.1,0.14,4.67168919060831,6.60069007568329
-0.1,0.155,4.67380778595996,8.03188154304368
-0.1,0.17,4.67676688354624,9.46425198145855
-0.1,0.185,4.68057747234597,10.8948521787787
-0.1,0.2,4.68524574187377,12.3207215454706
-0.1,0.215,4.69077294236296,13.7389195884749
-0.1,0.23,4.69715532652493,15.1465572143136
-0.1,0.245,4.70438417592063,16.5408270769885
-0.1,0.26,4.71244590898633,17.9190322232542
-0.1,0.275,4.7213222699906,19.2786123545057
-0.1,0.29,4.7309905906583,20.6171671208155
-0.1,0.305,4.74142411725746,21.9324759818344
-0.1,0.32,4.75259239304928,23.2225143038594
-0.1,0.335,4.76446168426125,24.4854655023376
-0.1,0.35,4.77699543791114,25.7197291799955
-0.08,0.05,6.50368324364752,-1.91000028822796
-0.08,0.065,6.51394974434594,-0.538944548686311
-0.08,0.08,6.52392790179591,0.849426944060884
-0.08,0.095,6.53359020463442,2.2527869891152
-0.08,0.11,6.54291062651464,3.66864008383187
-0.08,0.125,6.5518650011295,5.09434107001423
-0.08,0.14,6.56043137715487,6.52711733539161
-0.08,0.155,6.56859034655892,7.96409421687719
