target_x,target_y,pupil_x,pupil_y
-0.2,0.05,-36.3122970638885,-32.6024074140431
-0.2,0.065,-36.5637513600393,-31.2332382167208
-0.2,0.08,-36.7934699866964,-29.8336458145362
-0.2,0.095,-37.0003257957618,-28.4053142816222
-0.2,0.11,-37.1832794032755,-26.9501361657751
-0.2,0.125,-37.3413936002125,-25.4702040896944
-0.2,0.14,-37.4738468629296,-23.9677988241548
-0.2,0.155,-37.5799455962392,-22.4453738926728
-0.2,0.17,-37.65913476086,-20.9055368901402
-0.2,0.185,-37.7110065764587,-19.3510278059687
-0.2,0.2,-37.735307031262,-17.7846947477815
-0.2,0.215,-37.7319399970044,-16.209467557506
-0.2,0.23,-37.7009688199316,-14.6283298896131
-0.2,0.245,-37.6426153354651,-13.0442903759532
-0.2,0.26,-37.5572563369649,-11.4603535303366
-0.2,0.275,-37.4454176088859,-9.87949105197984
-0.2,0.29,-37.3077657092071,-8.30461416198943
-0.2,0.305,-37.1450977505963,-6.73854755991317
-0.2,0.32,-36.9583294828453,-5.18400551676628
-0.2,0.335,-36.7484820172997,-3.64357053571238
-0.2,0.35,-36.5166675552553,-2.11967491011109
-0.18,0.05,-34.6033110652693,-33.0440397239012
-0.18,0.065,-34.8504161560599,-31.6691217190749
-0.18,0.08,-35.0763133229233,-30.2628309607931
-0.18,0.095,-35.2798744105638,-28.8268679884956
-0.18,0.11,-35.460057896923,-27.3631520965408
-0.18,0.125,-35.6159236001899,-25.8738129845264
-0.18,0.14,-35.7466464943103,-24.3611786303867
-0.18,0.155,-35.8515292492383,-22.8277594510494
-0.18,0.17,-35.9300131374589,-21.2762289253714
-0.18,0.185,-35.9816869747711,-19.7094009847208
-0.18,0.2,-36.0062938208257,-18.1302045916255
-0.18,0.215,-36.0037352252259,-16.5416560305327
-0.18,0.23,-35.9740728819808,-14.9468295210182
-0.18,0.245,-35.9175276377807,-13.3488268255116
-0.18,0.26,-35.8344758854826,-11.7507465563782
-0.18,0.275,-35.7254434581777,-10.1556538933431
-0.18,0.29,-35.591097217022,-8.56655139583066
-0.18,0.305,-35.4322345951613,-6.98635154381908
-0.18,0.32,-35.2497714123722,-5.41785156305586
-0.18,0.335,-35.0447283173599,-3.86371099609386
-0.18,0.35,-34.8182162345739,-2.32643237351859
-0.16,0.05,-32.8304054055663,-33.463710733118
-0.16,0.065,-33.0720462741536,-32.0840995960155
-0.16,0.08,-33.2930954745432,-30.672223202485
-0.16,0.095,-33.492431634628,-29.229794845974
-0.16,0.11,-33.6690183639938,-27.7587563552915
-0.16,0.125,-33.8219191318027,-26.2612698275325
-0.16,0.14,-33.9503112693263,-24.73970535649
-0.16,0.155,-34.0534987032236,-23.1966248009682
-0.16,0.17,-34.1309230435985,-21.6347617734144
-0.16,0.185,-34.1821726889766,-20.056998164479
-0.16,0.2,-34.206989659419,-18.4663376445941
-0.16,0.215,-34.2052739366409,-16.8658766985726
-0.16,0.23,-34.1770851676674,-15.2587738436881
-0.16,0.245,-34.1226416752471,-13.6482177487387
-0.16,0.26,-34.0423168068779,-12.0373950101528
-0.16,0.275,-33.9366327419035,-10.4294583463232
-0.16,0.29,-33.8062519572693,-8.82749594588517
-0.16,0.305,-33.6519666223423,-7.23450264680614
-0.16,0.32,-33.4746862502843,-5.65335354267156
-0.16,0.335,-33.2754239721848,-4.08678050800427
-0.16,0.35,-33.0552818245119,-2.53735201808976
-0.14,0.05,-30.9961064312659,-33.8586883963724
-0.14,0.065,-31.2311559783739,-32.4754767137886
-0.14,0.08,-31.4463178005701,-31.0591757946031
-0.14,0.095,-31.6404855425089,-29.6115079353725
-0.14,0.11,-31.812635652733,-28.1344330727753
-0.14,0.125,-31.9618422996165,-26.6301406433262
-0.14,0.14,-32.0872914284549,-25.1010372110239
-0.14,0.155,-32.1882935652572,-23.5497299063294
-0.14,0.17,-32.2642949828861,-21.9790058529816
-0.14,0.185,-32.314886881364,-20.391807907555
-0.14,0.2,-32.3398122880746,-18.7912071721181
-0.14,0.215,-32.3389704493708,-17.1803728673357
-0.14,0.23,-32.3124185667107,-15.5625402511677
-0.14,0.245,-32.260370818284,-13.940977347312
-0.14,0.26,-32.1831946983088,-12.3189512859811
-0.14,0.275,-32.0814047965793,-10.6996950681894
