target_x,target_y,pupil_x,pupil_y
-0.2,0.05,-21.7416045394863,-15.3364292739215
-0.2,0.065,-21.9130959066512,-14.0625847755406
-0.2,0.08,-22.0707329103816,-12.7670083706289
-0.2,0.095,-22.2137597271487,-11.4514818108714
-0.2,0.11,-22.3414761705375,-10.1179512407523
-0.2,0.125,-22.4532472632768,-8.76851583543383
-0.2,0.14,-22.5485122390549,-7.40541349821045
-0.2,0.155,-22.6267927324019,-6.03100377957975
-0.2,0.17,-22.6876999258461,-4.64774827564894
-0.2,0.185,-22.7309404457864,-3.25818885670379
-0.2,0.2,-22.7563208306596,-1.86492415849216
-0.2,0.215,-22.763750435436,-0.47058483580777
-0.2,0.23,-22.7532426836778,0.922191871173277
-0.2,0.245,-22.724914630697,2.3107876819658
-0.2,0.26,-22.6789848550179,3.69262835247547
-0.2,0.275,-22.6157697475607,5.06520772287143
-0.2,0.29,-22.5356783183992,6.42611021915924
-0.2,0.305,-22.4392056815862,7.77303135255037
-0.2,0.32,-22.326925415722,9.10379583924351
-0.2,0.335,-22.1994810210688,10.4163730512834
-0.2,0.35,-22.057576710105,11.7088896054372
-0.18,0.05,-20.1713066749555,-15.444663444854
-0.18,0.065,-20.3364127985934,-14.1619093242382
-0.18,0.08,-20.4882373258011,-12.856832699553
-0.18,0.095,-20.6260386970276,-11.5312534583957
-0.18,0.11,-20.749129329389,-10.1871637263738
-0.18,0.125,-20.8568851945928,-8.82671615686457
-0.18,0.14,-20.948754843011,-7.45220907880598
-0.18,0.155,-21.0242676244246,-6.06606866735734
-0.18,0.17,-21.0830408703878,-4.67082841020968
-0.18,0.185,-21.1247858242951,-3.2691062425461
-0.18,0.2,-21.1493121370785,-1.86357981293405
-0.18,0.215,-21.1565307899704,-0.456960418739283
-0.18,0.23,-21.1464553513758,0.948033798322637
-0.18,0.245,-21.1192015320986,2.34870477508766
-0.18,0.26,-21.0749850550231,3.74240094272398
-0.18,0.275,-21.0141179125838,5.12654253295374
-0.18,0.29,-20.9370031344502,6.49864521801823
-0.18,0.305,-20.8441282309449,7.85634159617904
-0.18,0.32,-20.7360575153183,9.19740012053435
-0.18,0.335,-20.6134235311008,10.5197411656064
-0.18,0.35,-20.4769178269512,11.8214500316681
-0.16,0.05,-18.5519068854041,-15.5415929223861
-0.16,0.065,-18.7097359094561,-14.2509215567538
-0.16,0.08,-18.8549245870713,-12.9373806869081
-0.16,0.095,-18.9867520041043,-11.6028249035388
-0.16,0.11,-19.1045491595758,-10.2492884665725
-0.16,0.125,-19.2077084460656,-8.87897328051806
-0.16,0.14,-19.2956925948795,-7.49423353104401
-0.16,0.155,-19.3680428363249,-6.09755715289905
-0.16,0.17,-19.4243860366491,-4.69154441435489
-0.16,0.185,-19.4644405953098,-3.27888401272932
-0.16,0.2,-19.4880209181301,-1.8623271732593
-0.16,0.215,-19.4950403249443,-0.44466032534928
-0.16,0.23,-19.4855122984199,0.971323011387746
-0.16,0.245,-19.4595500365754,2.38285046637999
-0.16,0.26,-19.4173643265864,3.78719851269972
-0.16,0.275,-19.3592598142264,5.18171897330357
-0.16,0.29,-19.2856297925962,6.5638637429919
-0.16,0.305,-19.1969496797555,7.93120720826886
-0.16,0.32,-19.0937693893454,9.28146593746301
-0.16,0.335,-18.9767048251553,10.6125153221341
-0.16,0.35,-18.8464287421838,11.9224029600213
-0.14,0.05,-16.8862858150406,-15.6262380121012
-0.14,0.065,-17.0359608078957,-14.3287130497197
-0.14,0.08,-17.1737031439694,-13.007822866243
-0.14,0.095,-17.2988190839921,-11.6654529336831
-0.14,0.11,-17.4106643437636,-10.3036752774834
-0.14,0.125,-17.5086533640486,-8.92473617338143
-0.14,0.14,-17.5922680700547,-7.53104031974537
-0.14,0.155,-17.6610658720132,-6.1251316603995
-0.14,0.17,-17.7146866695924,-4.70967115275351
-0.14,0.185,-17.7528586436423,-3.28741189783092
-0.14,0.2,-17.7754026520081,-1.86117215188023
-0.14,0.215,-17.7822350862749,-0.433806827587011
-0.14,0.23,-17.7733690978445,0.991821843363523
-0.14,0.245,-17.7489141546405,2.41287377848969
-0.14,0.26,-17.7090739467779,3.82655993363459
-0.14,0.275,-17.6541427153634,5.23016992715749
-0.14,0.29,-17.5845001286258,6.62109776836632
-0.14,0.305,-17.5006048748005,7.99686514241512
-0.14,0.32,-17.4029871763631,9.35514180246492
-0.14,0.335,-17.2922404544713,10.6937627333795
-0.14,0.35,-17.1690123868421,12.0107418757301
-0.12,0.05,-15.1779385541928,-15.6976826671547
-0.12,0.065,-15.3186147438396,-14.3944333760628
-0.12,0.08,-15.4481291529781,-13.0673818695813
-0.12,0.095,-15.5658217332188,-11.7184403206496
-0.12,0.11,-15.6710790540039,-10.349713658849
-0.12,0.125,-15.7633432458579,-8.96348702811289
-0.12,0.14,-15.8421204624617,-7.5622095495411
-0.12,0.155,-15.90698861844,-6.1484745662881
-0.12,0.17,-15.9576041694347,-4.72499667882732
-0.12,0.185,-15.9937077229545,-3.29458600194796
-0.12,0.2,-16.015128297765,-1.86012019132717
-0.12,0.215,-16.0217860934393,-0.4245148783112
-0.12,0.23,-16.013693677755,1.00930677783203
-0.12,0.245,-15.9909555547317,2.43844467569942
-0.12,0.26,-15.9537661315658,3.86005174436935
-0.12,0.275,-15.9024061574007,5.27136258091437
-0.12,0.29,-15.8372377558162,6.6697200896838
-0.12,0.305,-15.7586982192201,8.05259954655651
-0.12,0.32,-15.6672927646981,9.41762961865872
-0.12,0.335,-15.5635864770886,10.762609994043
-0.12,0.35,-15.448195676746,12.0855254002781
-0.1,0.05,-13.4309633962409,-15.7550968999374
