target_x,target_y,pupil_x,pupil_y
-0.2,0.05,-29.94100164528,-13.9557162834607
-0.2,0.065,-30.1653729593634,-12.6930858899445
-0.2,0.08,-30.3719979411387,-11.4094264822286
-0.2,0.095,-30.5599020749102,-10.1065267578963
-0.2,0.11,-30.7281820309566,-8.78633573841185
-0.2,0.125,-30.8760179498326,-7.45095118000019
-0.2,0.14,-31.002685000097,-6.10260511185707
-0.2,0.155,-31.1075638956556,-4.74364666729864
-0.2,0.17,-31.1901500802256,-3.37652247381435
-0.2,0.185,-31.2500613106791,-2.00375495494573
-0.2,0.2,-31.2870434149037,-0.627918974968327
-0.2,0.215,-31.3009740480049,0.748382672704904
-0.2,0.23,-31.2918643346186,2.12254439297855
-0.2,0.245,-31.2598583505769,3.49198296294986
-0.2,0.26,-31.205230461746,4.85416218018375
-0.2,0.275,-31.1283806146031,6.20661644206477
-0.2,0.29,-31.0298277245569,7.5469727468261
-0.2,0.305,-30.9102013708232,8.87297067689239
-0.2,0.32,-30.7702320483745,10.1824800000455
-0.2,0.335,-30.6107402582969,11.4735156099629
-0.2,0.35,-30.4326247398015,12.7442496285437
-0.18,0.05,-28.5274194827103,-14.0312335216039
-0.18,0.065,-28.747246954945,-12.7600258136246
-0.18,0.08,-28.9497555399789,-11.4672410793711
-0.18,0.095,-29.1339718530445,-10.154706671348
-0.18,0.11,-29.2989928248661,-8.82441778863555
-0.18,0.125,-29.4439982216504,-7.47852551803289
-0.18,0.14,-29.5682624401926,-6.11932180347674
-0.18,0.155,-29.6711652592195,-4.74922151969236
-0.18,0.17,-29.7522012362976,-3.37074192633326
-0.18,0.185,-29.8109874741099,-1.9864798825827
-0.18,0.2,-29.8472695189376,-0.599087280778404
-0.18,0.215,-29.8609252075724,0.788754762395483
-0.18,0.23,-29.8519663450532,2.17436237383807
-0.18,0.245,-29.8205381632719,3.55507543838411
-0.18,0.26,-29.7669165835581,4.92828354536255
-0.18,0.275,-29.6915033752812,6.29145077955543
-0.18,0.29,-29.5948193704909,7.64213881088247
-0.18,0.305,-29.4774959516184,8.97802781455938
-0.18,0.32,-29.3402650716524,10.2969348304577
-0.18,0.335,-29.1839481052364,11.5968292726776
-0.18,0.35,-29.0094438417512,12.8758453999984
-0.16,0.05,-27.0611073350875,-14.0962690497357
-0.16,0.065,-27.2754473728749,-12.8174726344014
-0.16,0.08,-27.4729687484369,-11.5165937514067
-0.16,0.095,-27.652705783359,-10.1954949841559
-0.16,0.11,-27.8137618200382,-8.85621387987529
-0.16,0.125,-27.9553218695824,-7.5009506526126
-0.16,0.14,-28.076664547087,-6.13205262220036
-0.16,0.155,-28.1771729648289,-4.75199557502585
-0.16,0.17,-28.256344263623,-3.36336233330074
-0.16,0.185,-28.3137974957545,-1.9688189335488
-0.16,0.2,-28.3492796140878,-0.571088908206025
-0.16,0.215,-28.3626693774747,0.827073762746319
-0.16,0.23,-28.3539790509571,2.22291239896929
-0.16,0.245,-28.3233538473611,3.61369541447713
-0.16,0.26,-28.2710691363048,4.99674350300435
-0.16,0.275,-28.1975255156406,6.36945558074133
-0.16,0.29,-28.1032419113372,7.72933291134055
-0.16,0.305,-27.9888469303946,9.07400090975403
-0.16,0.32,-27.8550687364459,10.4012282125727
-0.16,0.335,-27.7027237556736,11.7089427152463
-0.16,0.35,-27.5327045346019,12.9952443768676
-0.14,0.05,-25.5441301426891,-14.1500077133081
-0.14,0.065,-25.7520329860756,-12.8646828059034
-0.14,0.08,-25.9436896027744,-11.5568197981237
-0.14,0.095,-26.1181489482412,-10.2283126745319
-0.14,0.11,-26.2745272746826,-8.88123696530605
-0.14,0.125,-26.4120207917741,-7.5178371469641
-0.14,0.14,-26.529917631668,-6.14051060054617
-0.14,0.155,-26.6276087824636,-4.75178831380646
-0.14,0.17,-26.7045976630393,-3.35431263080185
-0.14,0.185,-26.7605080493165,-1.95081246960389
-0.14,0.2,-26.7950900975811,-0.54407652705885
-0.14,0.215,-26.8082242717442,0.863074922333169
-0.14,0.23,-26.7999230516516,2.26781897034773
-0.14,0.245,-26.7703303636541,3.66735906508634
-0.14,0.26,-26.7197187644094,5.05895334862448
-0.14,0.275,-26.6484844736405,6.43994167485885
-0.14,0.29,-26.5571404262865,7.80777069253385
-0.14,0.305,-26.4463075746902,9.16001646558762
-0.14,0.32,-26.316704716636,10.4944041975293
-0.14,0.335,-26.1691371623719,11.8088247440297
-0.14,0.35,-26.0044845694637,13.1013477134297
-0.12,0.05,-23.9791618983087,-14.1916969598376
-0.12,0.065,-24.1796881373627,-12.9009698704454
-0.12,0.08,-24.364611043563,-11.5873058471123
-0.12,0.095,-24.5330013345414,-10.2526260652836
-0.12,0.11,-24.6839948793566,-8.89903916561081
-0.12,0.125,-24.8168052455874,-7.52882839103562
-0.12,0.14,-24.930735575703,-6.14443511771066
-0.12,0.155,-25.025189448149,-4.748438968436
-0.12,0.17,-25.0996804011616,-3.3435348240205
-0.12,0.185,-25.1538398190767,-1.93250717158875
-0.12,0.2,-25.1874229287688,-0.518202335022725
-0.12,0.215,-25.2003127101444,0.896500773834874
-0.12,0.23,-25.192521593022,2.30872068402436
-0.12,0.245,-25.1641908871995,3.71560343977683
-0.12,0.26,-25.115587970892,5.11435198409768
-0.12,0.275,-25.0471013385211,6.50225414784581
-0.12,0.29,-24.9592336794501,7.87670859821293
-0.12,0.305,-24.8525932190792,9.2352481914948
-0.12,0.32,-24.7278836063876,10.5755602802476
-0.12,0.335,-24.5858926561874,11.8955036440283
-0.12,0.35,-24.4274802843616,13.1931218456603
-0.1,0.05,-22.3694899986234,-14.2206661487962
-0.1,0.065,-22.5617283793572,-12.925722315187
-0.1,0.08,-22.7390737957728,-11.6075060360017
-0.1,0.095,-22.9006258864986,-10.2679611265233
-0.1,0.11,-23.0455468875269,-8.90922399903497
-0.1,0.125,-23.1730739384553,-7.53361057940879
-0.1,0.14,-23.2825307421849,-6.14359947234947
-0.1,0.155,-23.3733382409542,-4.74181156593584
-0.1,0.17,-23.445023983356,-3.33098640200797
-0.1,0.185,-23.4972298862594,-1.91395576513931
-0.1,0.2,-23.5297181393264,-0.493615062528468
-0.1,0.215,-23.5423750556232,0.927106841881012
-0.1,0.23,-23.5352127415358,2.3452786059402
-0.1,0.245,-23.5083685325768,3.75799743244138
-0.1,0.26,-23.4621022207419,5.16241936728823
-0.1,0.275,-23.396791173285,6.55578813532689
-0.1,0.29,-23.3129235162633,7.93546184185435
-0.1,0.305,-23.2110896127935,9.29893695984702
-0.1,0.32,-23.0919721172104,10.6438691365016
-0.1,0.335,-22.9563349170665,11.9680904807298
-0.1,0.35,-22.8050112951123,13.2696231277087
-0.08,0.05,-20.7190024053841,-14.2363452415153
-0.08,0.065,-20.9020883022766,-12.9384208704844
-0.08,0.08,-21.0710548568298,-11.61695769916
-0.08,0.095,-21.2250376280949,-10.2739173354844
-0.08,0.11,-21.3632318341465,-8.91145821390845
-0.08,0.125,-21.4849042857833,-7.5319223370648
-0.08,0.14,-21.5894047047532,-6.13781814327338
-0.08,0.155,-21.6761760952785,-4.73179969299591
-0.08,0.17,-21.7447638509217,-3.31664250732952
-0.08,0.185,-21.7948233044562,-1.89521652908097
-0.08,0.2,-21.8261254735257,-0.47045679305236
-0.08,0.215,-21.8385608086936,0.95466750288956
-0.08,0.23,-21.8321408185361,2.37718476765989
-0.08,0.245,-21.8069975197153,3.79415283056842
-0.08,0.26,-21.7633807367857,5.20268999950332
-0.08,0.275,-21.7016533509952,6.60000460094596
-0.08,0.29,-21.6222846676414,7.98342230309712
-0.08,0.305,-21.5258421294688,9.35041062575563
-0.08,0.32,-21.4129816514518,10.6986001548353
-0.08,0.335,-21.2844368840075,12.0258021159317
-0.08,0.35,-21.1410077288999,13.3300221005942
-0.06,0.05,-19.0321563173746,-14.2382819869976
-0.06,0.065,-19.2052901331339,-12.9386544237764
-0.06,0.08,-19.3651360651737,-11.6152957967996
-0.06,0.095,-19.5108722345216,-10.2701804152113
-0.06,0.11,-19.641733130294,-8.90548264301547
-0.06,0.125,-19.7570210434692,-7.52356351253291
