target_x,target_y,pupil_x,pupil_y
-0.2,0.05,-22.055407580545,-33.2802709471964
-0.2,0.065,-22.2237538408126,-31.9690804392198
-0.2,0.08,-22.3775205889027,-30.6272394414958
-0.2,0.095,-22.515944982685,-29.2562980098323
-0.2,0.11,-22.638322780926,-27.8580135530636
-0.2,0.125,-22.7440181148202,-26.434343718936
-0.2,0.14,-22.8324726631128,-24.9874357926845
-0.2,0.155,-22.9032139824673,-23.5196126458264
-0.2,0.17,-22.9558627563835,-22.0333553853694
-0.2,0.185,-22.9901387492579,-20.5312829612837
-0.2,0.2,-23.0058652843596,-19.0161291010101
-0.2,0.215,-23.0029721064016,-17.490717035099
-0.2,0.23,-22.9814965386221,-15.9579325563373
-0.2,0.245,-22.9415828963976,-14.4206960174401
-0.2,0.26,-22.8834801762834,-12.8819339043753
-0.2,0.275,-22.8075380933064,-11.3445506332635
-0.2,0.29,-22.7142015899609,-9.81140120041058
-0.2,0.305,-22.6040039842148,-8.28526527264461
-0.2,0.32,-22.4775589614731,-6.76882324122531
-0.2,0.335,-22.3355516387264,-5.26463467895807
-0.2,0.35,-22.1787289483293,-3.77511954875113
-0.18,0.05,-20.2111594870599,-33.5855662463227
-0.18,0.065,-20.3724184701222,-32.2674993054252
-0.18,0.08,-20.5198042127403,-30.917903135066
-0.18,0.095,-20.6525731709869,-29.5383468038889
-0.18,0.11,-20.7700382268235,-28.130616608042
-0.18,0.125,-20.8715783974103,-26.6967089901378
-0.18,0.14,-20.9566479689068,-25.2388197360034
-0.18,0.155,-21.0247848013106,-23.759329478983
-0.18,0.17,-21.0756175647479,-22.2607856621626
-0.18,0.185,-21.108871690213,-20.7458812288614
-0.18,0.2,-21.1243738478938,-19.2174304330091
-0.18,0.215,-21.1220548143661,-17.6783422632524
-0.18,0.23,-21.1019506312237,-16.1315920659426
-0.18,0.245,-21.0642020213732,-14.580192016306
-0.18,0.26,-21.0090520797509,-13.0271611259876
-0.18,0.275,-20.9368423129398,-11.4754954864008
-0.18,0.29,-20.8480071544435,-9.9281394264065
-0.18,0.305,-20.7430671268927,-8.38795821699651
-0.18,0.32,-20.6226208577745,-6.85771288597121
-0.18,0.335,-20.4873361847879,-5.34003761319062
-0.18,0.35,-20.3379405971268,-3.83742007461037
-0.16,0.05,-18.3121193267554,-33.8658112528868
-0.16,0.065,-18.4653162003246,-32.5418015361728
-0.16,0.08,-18.6054228429965,-31.1854447866828
-0.16,0.095,-18.7317220843555,-29.7983261405953
-0.16,0.11,-18.8435505548014,-28.382257313643
-0.16,0.125,-18.9403082160073,-26.9392695813786
-0.16,0.14,-19.0214673395832,-25.4716028107564
-0.16,0.155,-19.08658068453,-23.981690563706
-0.16,0.17,-19.1352886300094,-22.4721414232031
-0.16,0.185,-19.1673250463049,-20.9457168227278
-0.16,0.2,-19.182521719005,-19.4053057928769
-0.16,0.215,-19.1808111806423,-17.8538971480521
-0.16,0.23,-19.1622278588842,-16.2945497381852
-0.16,0.245,-19.1269075006468,-14.7303614609106
-0.16,0.26,-19.0750848941374,-13.1644377695313
-0.16,0.275,-19.0070899601987,-11.5998604285033
-0.16,0.29,-18.9233423431628,-10.0396572415053
-0.16,0.305,-18.8243446714222,-8.48677343193584
-0.16,0.32,-18.7106746976993,-6.94404527386544
-0.16,0.335,-18.5829765528671,-5.41417647588355
-0.16,0.35,-18.4419513627769,-3.89971770805261
-0.14,0.05,-16.3618620615248,-34.1185626487089
-0.14,0.065,-16.506043836299,-32.7895839481382
-0.14,0.08,-16.6379922583834,-31.4275123843379
-0.14,0.095,-16.7570237124022,-30.0339461752224
-0.14,0.11,-16.8625053212755,-28.6107187850881
-0.14,0.125,-16.9538641726953,-27.1598919897766
-0.14,0.14,-17.0305960252295,-25.6837447793107
-0.14,0.155,-17.0922732459883,-24.1847581105601
-0.14,0.17,-17.1385517437087,-22.6655956567723
-0.14,0.185,-17.1691766802278,-21.1290808489264
-0.14,0.2,-17.1839867766611,-19.5781706369648
-0.14,0.215,-17.1829170723371,-18.015926526874
-0.14,0.23,-17.1660000440569,-16.4454835539481
-0.14,0.245,-17.1333650474113,-14.8700179297588
-0.14,0.26,-17.0852360996682,-13.2927141474292
-0.14,0.275,-17.0219280774061,-11.7167323430136
-0.14,0.29,-16.9438414562023,-10.1451766852065
-0.14,0.305,-16.8514557615599,-8.58106551607284
-0.14,0.32,-16.7453219388153,-7.02730387678927
-0.14,0.335,-16.6260538724208,-5.48665894955796
-0.14,0.35,-16.4943193000335,-3.9617388255583
-0.12,0.05,-14.3646639886654,-34.3415034390434
-0.12,0.065,-14.4989191164799,-33.0085637068581
-0.12,0.08,-14.621867385753,-31.6418679536798
-0.12,0.095,-14.7328658370037,-30.243024496063
-0.12,0.11,-14.8313187712425,-28.8138847164485
-0.12,0.125,-14.9166865445702,-27.3565362307061
-0.12,0.14,-14.9884938781955,-25.8732916976104
-0.12,0.155,-15.0463374448825,-24.3666732734381
-0.12,0.17,-15.089892499751,-22.8393928563897
-0.12,0.185,-15.1189183488724,-21.2943284246474
-0.12,0.2,-15.1332624737926,-19.7344969128053
-0.12,0.215,-15.1328631760283,-18.163024210004
-0.12,0.23,-15.1177506508123,-16.5831129733805
-0.12,0.245,-15.0880464526509,-14.9980090344434
-0.12,0.26,-15.0439613719631,-13.4109672272656
-0.12,0.275,-14.9857917945484,-11.8252174786414
-0.12,0.29,-14.9139146665472,-10.243931980118
-0.12,0.305,-14.8287812311607,-8.6701941977367
-0.12,0.32,-14.7309097365658,-7.10697039370953
-0.12,0.335,-14.6208773403529,-5.5570842131007
-0.12,0.35,-14.4993114474698,-4.0231947644208
-0.1,0.05,-12.3254843387059,-34.5324966499243
-0.1,0.065,-12.4489629474523,-33.1966316060195
-0.1,0.08,-12.5621251726726,-31.826440100269
-0.1,0.095,-12.6643755279507,-30.423537605821
-0.1,0.11,-12.7551619245031,-28.9897894779249
-0.1,0.125,-12.833983908421,-27.5273042346677
-0.1,0.14,-12.900400453789,-26.0384223077629
-0.1,0.155,-12.9540370824589,-24.5257002545989
-0.1,0.17,-12.9945920946483,-22.9918905778699
-0.1,0.185,-13.0218417081402,-21.43991745935
-0.1,0.2,-13.0356439387439,-19.8728488706424
-0.1,0.215,-13.0359410881464,-18.2938656660133
-0.1,0.23,-13.022760754728,-16.7062283813671
-0.1,0.245,-12.9962153314923,-15.1132425529524
-0.1,0.26,-12.9565000089718,-13.5182234225577
-0.1,0.275,-12.9038893516725,-11.9244609111954
-0.1,0.29,-12.8387325660366,-10.3351857171425
-0.1,0.305,-12.7614476164731,-8.7535373333248
-0.1,0.32,-12.6725143808745,-7.18253468457126
-0.1,0.335,-12.5724670593907,-5.62504996348157
-0.1,0.35,-12.4618860595066,-4.08378611037623
-0.08,0.05,-10.2499256560026,-34.6896386229501
-0.08,0.065,-10.3618596092716,-33.3519050934379
-0.08,0.08,-10.4645246700552,-31.9793764417817
-0.08,0.095,-10.5573791463134,-30.573672427241
-0.08,0.11,-10.6399205362531,-29.1366683606484
-0.08,0.125,-10.7116930891566,-27.6704885029964
-0.08,0.14,-10.7722949637507,-26.1774947873106
-0.08,0.155,-10.821384775077,-24.6602708488727
-0.08,0.17,-10.8586873257734,-23.1216015052035
-0.08,0.185,-10.8839983379598,-21.5644479989908
-0.08,0.2,-10.8971880253469,-19.9919194787674
-0.08,0.215,-10.898203385898,-18.4072413416234
-0.08,0.23,-10.8870691326431,-16.8137211876917
-0.08,0.245,-10.8638872310865,-15.2147132302579
-0.08,0.26,-10.8288350599629,-13.6135820608798
-0.08,0.275,-10.7821622585814,-12.0136666863599
-0.08,0.29,-10.7241863708074,-10.418245726379
-0.08,0.305,-10.65528743148,-8.83050459649991
-0.08,0.32,-10.5759016743625,-7.2535054025649
-0.08,0.335,-10.4865145570786,-5.69016014785704
-0.08,0.35,-10.3876533143627,-4.14320770775708
-0.06,0.05,-8.14417244322397,-34.8113095452047
-0.06,0.065,-8.2438943272939,-33.4727786768149
-0.06,0.08,-8.33544363541844,-32.0990935754877
-0.06,0.095,-8.4183380881075,-30.691875508827
-0.06,0.11,-8.4921300931874,-29.2530056946711
-0.06,0.125,-8.55641351952885,-27.7846188132351
-0.06,0.14,-8.61083011664606,-26.2890917295913
-0.06,0.155,-8.65507538823763,-24.7690274016876
-0.06,0.17,-8.68890373716053,-23.2272341135351
-0.06,0.185,-8.7121327141932,-21.6667003506251
-0.06,0.2,-8.72464622707555,-20.0905658012949
-0.06,0.215,-8.7263965999527,-18.502089123329
-0.06,0.23,-8.71740540858111,-16.9046132452505
-0.06,0.245,-8.6977630652622,-15.3015290705525
-0.06,0.26,-8.66762716482103,-13.6962385105524
-0.06,0.275,-8.62721965258321,-12.0921177889063
-0.06,0.29,-8.5768229113013,-10.4924819344103
-0.06,0.305,-8.51677490271397,-8.90055130895389
-0.06,0.32,-8.44746352059736,-7.31942092030524
-0.06,0.335,-8.36932033714057,-5.75203313318752
-0.06,0.35,-8.28281393050286,-4.20115424867539
-0.04,0.05,-6.01490876067428,-34.8962187567246
