target_x,target_y,pupil_x,pupil_y
-0.2,0.05,-4.17349736117198,-43.3743991463457
-0.2,0.065,-4.24818350329148,-41.4880909117243
-0.2,0.08,-4.31589209756076,-39.5587828569295
-0.2,0.095,-4.37626140192189,-37.5887512189175
-0.2,0.11,-4.42895778703871,-35.5805684041568
-0.2,0.125,-4.47368041204671,-33.5370920615908
-0.2,0.14,-4.5101656122347,-31.4614491157488
-0.2,0.155,-4.53819088067858,-29.3570148296629
-0.2,0.17,-4.55757833139723,-27.2273871326862
-0.2,0.185,-4.56819753852201,-25.0763566052229
-0.2,0.2,-4.56996766701602,-22.9078726741867
-0.2,0.215,-4.56285882696023,-20.7260067047129
-0.2,0.23,-4.54689260849091,-18.5349127917242
-0.2,0.245,-4.5221417793938,-16.3387871369318
-0.2,0.26,-4.48872915528688,-14.1418269419908
-0.2,0.275,-4.44682567780858,-11.9481897606372
-0.2,0.29,-4.39664775956906,-9.76195421881824
-0.2,0.305,-4.33845397720186,-7.58708294954016
-0.2,0.32,-4.27254121377449,-5.4273884853889
-0.2,0.335,-4.19924035553621,-3.28650273881665
-0.2,0.35,-4.11891166825651,-1.1678505479086
-0.18,0.05,-1.44507574306623,-43.5695748280937
-0.18,0.065,-1.50505697590359,-41.6702626725077
-0.18,0.08,-1.55935467271326,-39.726836986982
-0.18,0.095,-1.60767038274444,-37.7416143848172
-0.18,0.11,-1.64972884739808,-35.7172212511217
-0.18,0.125,-1.68528193366229,-33.656582690571
-0.18,0.14,-1.71411232947798,-31.5629061008959
-0.18,0.155,-1.7360368973943,-29.4396594343223
-0.18,0.17,-1.7509095914294,-27.2905443883673
-0.18,0.185,-1.75862384573506,-25.1194649419767
-0.18,0.2,-1.75911436242348,-22.9304918220307
-0.18,0.215,-1.7523582404288,-20.7278236410042
-0.18,0.23,-1.7383754085566,-18.5157455662912
-0.18,0.245,-1.7172283469809,-16.2985864759903
-0.18,0.26,-1.68902110909803,-14.0806756072583
-0.18,0.275,-1.65389766935766,-11.8662997095461
-0.18,0.29,-1.6120396541723,-9.65966168604309
-0.18,0.305,-1.56366352519784,-7.46484162819434
-0.18,0.32,-1.50901729877187,-5.28576104497677
-0.18,0.335,-1.44837689820474,-3.12615095245665
-0.18,0.35,-1.38204224232233,-0.989524329590411
-0.16,0.05,1.34005773182965,-43.7283870290197
-0.16,0.065,1.29583324011266,-41.8173312447219
-0.16,0.08,1.25591640282752,-39.8611389105708
-0.16,0.095,1.22053418930043,-37.8621634268805
-0.16,0.11,1.18989577977818,-35.8230807856618
-0.16,0.125,1.16418951988075,-33.7468784204684
-0.16,0.14,1.14358005964318,-31.6368383601974
-0.16,0.155,1.12820575738505,-29.4965147410051
-0.16,0.17,1.11817642648124,-27.3297059235374
-0.16,0.185,1.113571493205,-25.1404216512664
-0.16,0.2,1.11443862563054,-22.9328458714197
-0.16,0.215,1.12079287818528,-20.71129600578
-0.16,0.23,1.13261638082718,-18.480179591922
-0.16,0.245,1.14985858367263,-16.2439493169116
-0.16,0.26,1.17243704976592,-14.0070575198098
-0.16,0.275,1.20023877049117,-11.7739112490888
-0.16,0.29,1.23312196164004,-9.54882892386942
-0.16,0.305,1.27091828274287,-7.33599956828134
-0.16,0.32,1.31343541369197,-5.13944546760644
-0.16,0.335,1.36045990898265,-2.96298895411207
-0.16,0.35,1.41176025323462,-0.810223851470965
-0.14,0.05,4.17516570685521,-43.8481726565005
-0.14,0.065,4.14765789302794,-41.9267115444859
-0.14,0.08,4.12300767819206,-39.9591962466585
-0.14,0.095,4.10136283849205,-37.9480131602999
-0.14,0.11,4.0828592046457,-35.8958830828265
-0.14,0.125,4.06761864716284,-33.8058499865633
-0.14,0.14,4.05574718612886,-31.6812637951849
-0.14,0.155,4.04733328189274,-29.5257572079108
-0.14,0.17,4.0424463566342,-27.3432168221006
-0.14,0.185,4.04113559535004,-25.137749010977
-0.14,0.2,4.04342906310929,-22.9136412096583
-0.14,0.215,4.0493331699531,-20.6753194427158
-0.14,0.23,4.05883250147799,-18.4273030705959
-0.14,0.245,4.07189002176499,-16.1741578403766
-0.14,0.26,4.08844764225006,-13.920448386108
-0.14,0.275,4.10842713889337,-11.6706913316331
-0.14,0.29,4.13173138865858,-9.42931011170768
-0.14,0.305,4.1582458839219,-7.20059253688355
-0.14,0.32,4.18784048151985,-4.98865200058406
-0.14,0.335,4.22037133112068,-2.7973930688347
-0.14,0.35,4.2556829317687,-0.630482010240009
-0.12,0.05,7.05264422668197,-43.9264982899879
-0.12,0.065,7.04269517314453,-41.9960420011093
-0.12,0.08,7.03408893538224,-40.0187333576
-0.12,0.095,7.02688713002214,-37.9969877971885
-0.12,0.11,7.02114566035671,-35.9335657274035
-0.12,0.125,7.0169138633905,-33.831561243062
-0.12,0.14,7.01423371904895,-31.6943845693517
-0.12,0.155,7.01313914588267,-29.5257382681251
-0.12,0.17,7.01365540500937,-27.329587463059
-0.12,0.185,7.01579863114897,-25.1101245559478
-0.12,0.2,7.01957550663855,-22.8717291198633
-0.12,0.215,7.02498309064378,-20.618923842556
