target_x,target_y,pupil_x,pupil_y
-0.2,0.05,-27.3846924742927,-8.76707110555866
-0.2,0.065,-27.6019194083617,-7.33125627691039
-0.2,0.08,-27.8023063696288,-5.87491391262173
-0.2,0.095,-27.9849142821792,-4.40018412691963
-0.2,0.11,-28.1488714731174,-2.909373252236
-0.2,0.125,-28.2933854765378,-1.4049389039758
-0.2,0.14,-28.4177541466884,0.110528025123403
-0.2,0.155,-28.5213757824248,1.63432419792166
-0.2,0.17,-28.6037579795325,3.16365714762563
-0.2,0.185,-28.6645249552653,4.69567063671007
-0.2,0.2,-28.7034231255286,6.22747153514432
-0.2,0.215,-28.7203247702746,7.75615763908025
-0.2,0.23,-28.7152296753832,9.27884580232611
-0.2,0.245,-28.6882647055733,10.7926997427695
-0.2,0.26,-28.6396813281573,12.2949568952606
-0.2,0.275,-28.5698511738009,13.7829537184694
-0.2,0.29,-28.47925977667,15.254148923936
-0.2,0.305,-28.3684986911405,16.7061441716134
-0.2,0.32,-28.2382562269722,18.1367018779191
-0.2,0.335,-28.0893070695348,19.5437598753457
-0.2,0.35,-27.9225010782486,20.9254427798633
-0.18,0.05,-25.6998701613964,-8.75706224165518
-0.18,0.065,-25.9103344594934,-7.30989768793365
-0.18,0.08,-26.1045327206773,-5.84169474090266
-0.18,0.095,-26.2815371015088,-4.3546473760736
-0.18,0.11,-26.4404856638899,-2.85112362142929
-0.18,0.125,-26.5805942744367,-1.33365002613322
-0.18,0.14,-26.7011678252103,0.195107154026949
-0.18,0.155,-26.8016104695743,1.73236379952551
-0.18,0.17,-26.8814345808649,3.27524243107576
-0.18,0.185,-26.940268168621,4.8207989036868
-0.18,0.2,-26.9778605276084,6.36605073201783
-0.18,0.215,-26.9940859461242,7.9080064170961
-0.18,0.23,-26.9889453598571,9.44369510262784
-0.18,0.245,-26.962565904633,10.9701958712784
-0.18,0.26,-26.9151983881772,12.4846660038818
-0.18,0.275,-26.8472127699076,13.9843675640445
-0.18,0.29,-26.7590917989782,15.4666917395489
-0.18,0.305,-26.6514230127773,16.9291804531055
-0.18,0.32,-26.5248893496483,18.3695448676584
-0.18,0.335,-26.3802586479526,19.7856805173182
-0.18,0.35,-26.2183723335097,21.1756789145925
-0.16,0.05,-23.958807531809,-8.74014176067249
