target_x,target_y,pupil_x,pupil_y
-0.2,0.05,12.5232278012993,-102.182059459542
-0.2,0.065,12.5246615549866,-99.9590852967867
-0.2,0.08,12.5271285084135,-97.6587092461324
-0.2,0.095,12.5306519671304,-95.2826830106378
-0.2,0.11,12.5352499361107,-92.8332220048537
-0.2,0.125,12.5409348094606,-90.3130080571136
-0.2,0.14,12.5477131220606,-87.7251848334778
-0.2,0.155,12.5555853805024,-85.0733456416816
-0.2,0.17,12.5645459674959,-82.3615134933139
-0.2,0.185,12.5745831348779,-79.5941135348251
-0.2,0.2,12.5856790884297,-76.7759382207639
-0.2,0.215,12.5978101562677,-73.9121058296653
-0.2,0.23,12.6109470481081,-71.0080131725164
-0.2,0.245,12.625055194003,-68.0692835144445
-0.2,0.26,12.6400951553492,-65.1017109155078
-0.2,0.275,12.6560231033174,-62.1112022861302
-0.2,0.29,12.672791345157,-59.1037185181608
-0.2,0.305,12.6903488937426,-56.0852160411828
-0.2,0.32,12.7086420595393,-53.0615901033929
-0.2,0.335,12.7276150584853,-50.0386209705527
-0.2,0.35,12.7472106160091,-47.0219240828644
-0.18,0.05,16.6732063872688,-102.140897694132
-0.18,0.065,16.6974734184042,-99.9034368653225
-0.18,0.08,16.7206570603297,-97.5869032255181
-0.18,0.095,16.7426678281074,-95.1930638084548
-0.18,0.11,16.7634191472713,-92.7241684638485
-0.18,0.125,16.7828285505904,-90.1829532776066
-0.18,0.14,16.8008188602648,-87.5726362684955
-0.18,0.155,16.8173193260701,-84.8969049783941
-0.18,0.17,16.8322666903308,-82.1598958147511
-0.18,0.185,16.845606148745,-79.3661652501415
-0.18,0.2,16.8572921804648,-76.5206532659734
-0.18,0.215,16.8672892246698,-73.628639696429
-0.18,0.23,16.8755721842437,-70.6956943698206
-0.18,0.245,16.8821267412203,-67.7276221575108
-0.18,0.26,16.8869494802923,-64.730404226689
-0.18,0.275,16.8900478164274,-61.7101368981785
-0.18,0.29,16.8914397338498,-58.6729695735241
-0.18,0.305,16.8911533494822,-55.6250431876208
-0.18,0.32,16.889226315032,-52.5724305805963
-0.18,0.335,16.8857050822087,-49.5210800657939
-0.18,0.35,16.8806440547498,-46.476763302883
-0.16,0.05,20.8929641700907,-102.001211870756
-0.16,0.065,20.9412896788673,-99.7501492192726
-0.16,0.08,20.9863111714217,-97.4185207330637
-0.16,0.095,21.0278162229882,-95.0081094236209
-0.16,0.11,21.0656041237596,-92.5211988682793
-0.16,0.125,21.0994887723609,-89.9605773072696
-0.16,0.14,21.1293014744517,-87.3295335950702
-0.16,0.155,21.1548935692204,-84.6318445809032
-0.16,0.17,21.1761388027293,-81.8717537527206
-0.16,0.185,21.1929353904994,-79.0539412515595
-0.16,0.2,21.2052076967043,-76.1834856580558
-0.16,0.215,21.2129074781512,-73.2658182473372
-0.16,0.23,21.216014663178,-70.3066706721038
-0.16,0.245,21.2145376344518,-67.3120172672899
-0.16,0.26,21.2085130117855,-64.2880133545384
-0.16,0.275,21.1980049461439,-61.2409310576588
-0.16,0.29,21.1831039507254,-58.1770941912995
-0.16,0.305,21.1639253115879,-55.1028137824744
-0.16,0.32,21.1406071294967,-52.0243257099837
-0.16,0.335,21.1133080580287,-48.9477318170161
-0.16,0.35,21.0822048067987,-45.8789456715676
-0.14,0.05,25.171268883646,-101.757756174887
-0.14,0.065,25.2447037311492,-99.494010114392
-0.14,0.08,25.3125234106612,-97.1484066819837
-0.14,0.095,25.3743835627707,-94.7227461374881
-0.14,0.11,25.4299608600995,-92.2193453759429
-0.14,0.125,25.4789577832279,-89.6410426358244
-0.14,0.14,25.5211072039531,-86.9911936668931
-0.14,0.155,25.5561766595544,-84.2736588949359
-0.14,0.17,25.5839721838497,-81.492781397013
-0.14,0.185,25.6043415849999,-78.6533557866127
