frame_no,target_no,time_stamp,target_x,target_y,pupil_x,pupil_y,ellipse_min_axis,ellipse_max_axis,ellipse_angle,glint_1_x,glint_1_y,glint_2_x,glint_2_y,glint_3_x,glint_3_y,glint_4_x,glint_4_y
0,0,738084.460292396,-0.2,0.05,-0.888028409315595,-3.56638350174077,17.5847563128691,17.6243143649893,1.326759346474,11.5024793663349,7.88240084946438,-3.06871059739833,8.21362916059995,-2.99914890881922,-2.37312920001079,11.1647649303069,-3.09507812256036
1,1,738084.460292487,-0.2,0.065,-0.921716059409082,-2.3460824144745,17.6039044200068,17.6225025644614,1.19644763799344,11.4883417211375,8.43751680658847,-3.08435052782371,8.7694791348861,-3.01455588126166,-1.81790688934995,11.1494805526821,-2.54044871971765
2,2,738084.460292578,-0.2,0.08,-0.952208334011779,-1.11075938460049,17.621438091979,17.6151743269761,-0.708693137896023,11.4755828299097,8.99949847149397,-3.09850421555813,9.33219437583265,-3.02847229875763,-1.25573042182502,11.1355616291935,-1.97886683702738
3,3,738084.460292669,-0.2,0.095,-0.979335264866766,0.137701622295645,17.6211447312818,17.6182828331977,1.43110487449487,11.4642770081476,9.5674290674966,-3.11109099754093,9.90085657269385,-3.04081784560521,-0.687514113599821,11.1230844372221,-1.41124562478578
4,4,738084.460292759,-0.2,0.11,-1.00293962009802,1.39728727320186,17.6216445680202,17.6129871423278,0.622556973707017,11.4544928272306,10.1403294744221,-3.12203638939251,10.4744850329968,-3.05151841847223,-0.114235055430402,11.1121196373825,-0.838560967583657
5,5,738084.460292848,-0.2,0.125,-1.02287906752544,2.66586870119253,17.5990894188701,17.6229577808609,-1.20442498679794,11.4462921404591,10.7171651301834,-3.131273139673,11.0520435983036,-3.06050717838351,0.46307374811491,11.1027312843571,-0.261844633845011
6,6,738084.460292937,-0.2,0.14,-1.03902821201632,3.94121779544263,17.5764407944706,17.6251024437818,-1.31302995680636,11.4397291696215,11.2968541406355,-3.1387422192225,11.6324487693177,-3.06772553717463,1.04333145331199,11.0949758957298,0.317823787537941
7,7,738084.460293056,-0.2,0.155,-1.05128044412773,5.22102571272573,17.544944703913,17.6280943400365,-1.37209807346075,11.4348496770938,11.8782764772771,-3.14439371854162,12.2145789196017,-3.07312405140275,1.62541854652438,11.0889016040995,0.899326044397905
8,8,738084.460293144,-0.2,0.17,-1.05954955270684,6.50292328527945,17.5045594316942,17.6319467917089,-1.40928127974197,11.4316902472116,12.4602841010034,-3.14818762752992,12.7972844357729,-3.07666319808969,2.20818694723948,11.0845474165614,1.48151531175821
9,9,738084.460293233,-0.2,0.185,-1.06377105213699,7.78450292903682,17.4552997739219,17.6366705088414,-1.43498512650057,11.4302776982896,13.0417118129549,-3.15009447442718,13.3793985848474,-3.07831400920779,2.7904708467407,11.0819426033869,2.06322701769486
10,10,738084.460293323,-0.2,0.2,-1.06390318609589,9.06334159102032,17.397237747114,17.6422734615695,-1.45394576316013,11.4306286432961,13.6213886027654,-3.15009580444224,13.9597488786564,-3.07805854548973,3.37109805327055,11.0811062343964,2.64329017574103
11,11,738084.460293412,-0.2,0.215,-1.05992757539929,10.3370242315427,17.3305023051377,17.6487607761303,-1.46861641767243,11.4327492129077,14.1981492421318,-3.14818448315514,14.5371686828612,-3.07589019475208,3.94890159188661,11.0820468773084,3.22053897233511
12,12,738084.4602935,-0.2,0.23,-1.05184949218242,11.6031673080205,17.2552780582439,17.6561346595859,-1.48039150020001,11.4366349497075,14.7708458590965,-3.14436481514163,15.1105088055999,-3.07181378529103,4.522731294384,11.0847624673957,3.7938243449795
13,13,738084.460293587,-0.2,0.245,-1.03969775112568,12.8594417253031,17.1718030218159,17.6643943534602,-1.49012088539157,11.4422708768561,15.3383592266381,-3.13865247413174,15.6786487990092,-3.06584551078995,5.09146511255539,11.0892403523461,4.36202528465487
14,14,738084.460293674,-0.2,0.26,-1.02352422237974,14.1035947336601,17.0803654549268,17.6735361182003,-1.49835146142347,11.449631738972,15.8996095083337,-3.1310742470511,16.2405077161027,-3.05801266920756,5.65401989694382,11.0954575106194,4.92405960489825
15,15,738084.460293762,-0.2,0.275,-1.00340298220758,15.3334702946332,16.9812998785968,17.683553249024,-1.50545075502648,11.4586824074834,16.453566223505,-3.12166760021864,16.7950540851775,-3.04835322403182,6.20936140263479,11.103380936055,5.478893939287
16,16,738084.460293849,-0.2,0.29,-0.979429128506422,16.5470274922906,16.874982389062,17.6944361231638,-1.51167466841702,11.4693784376456,16.9992572232403,-3.11048008144732,17.3413148929745,-3.03691520176542,6.75651331237292,11.1129681763661,6.02555275778175
17,17,738084.460293937,-0.2,0.305,-0.951717297988129,17.7423566403191,16.7618254009554,17.7061722778612,-1.51720671179247,11.4816667600166,17.5357765052666,-3.09756857656608,17.8783834044702,-3.02375594424708,7.29456510372349,11.1241680086654,6.56312622875282
18,18,738084.460294024,-0.2,0.32,-0.920399929484315,18.9176928187279,16.6422719692925,17.7187465176291,-1.52218179746052,11.4954864856382,18.0622907377208,-3.08299844271985,18.4054256893227,-3.00894123824774,7.82267862894059,11.1369212315246,7.09077679539874
19,19,738084.46029411,-0.2,0.335,-0.885625324010692,20.0714266651975,16.5167898442946,17.732141048469,-1.52670124237999,11.5107698016341,18.5780444070321,-3.06684254355376,18.9216857702318,-2.99254434751002,8.34009332132141,11.1511615504525,7.60774438034357
20,20,738084.460294197,-0.2,0.35,-0.847555554063783,21.2021123359611,16.3858654141425,17.7463356377457,-1.5308425473313,11.5274429324755,19.0823635509664,-3.04918021299258,19.426489354372,-2.97464497397956,8.84612998767184,11.1668165320905,8.11335017797644
21,21,738084.460294309,-0.18,0.05,0.675722677967252,-3.68026698754643,17.5834354800364,17.6244394919323,-1.38921182300901,12.2141934337344,7.83186369325478,-2.35755869577996,8.16146953841503,-2.2874556338973,-2.42492217573448,11.877107036061,-3.14702770378501
22,22,738084.460294437,-0.18,0.065,0.651458081976807,-2.44983568230467,17.6037106329167,17.6225208804039,-1.31089200575678,12.2044293507466,8.39159405504786,-2.36885743919656,8.72193063990851,-2.29851594019556,-1.86510335264811,11.8661897193583,-2.58780880539662
23,23,738084.460294546,-0.18,0.08,0.629644505242191,-1.20391258755263,17.6213637232051,17.6159622466754,0.481876689592304,12.1956793182072,8.95840983046868,-2.37903247562585,9.28947768849027,-2.30844842014613,-1.29810828881723,11.856272413471,-2.02141535575954
24,24,738084.460294645,-0.18,0.095,0.610413138556457,0.0555713008406092,17.6209927688074,17.6198935000718,-1.48000776133059,12.1879985352541,9.53137123935029,-2.38802198129041,9.86316937446473,-2.31719162279708,-0.724874136625257,11.8474123137651,-1.44878330109538
