frame_no,target_no,time_stamp,target_x,target_y,pupil_x,pupil_y,ellipse_min_axis,ellipse_max_axis,ellipse_angle,glint_1_x,glint_1_y,glint_2_x,glint_2_y,glint_3_x,glint_3_y,glint_4_x,glint_4_y
0,0,738084.609855174,-0.2,0.05,-27.0829291690385,-0.197168653737698,31.5772457959881,32.7838957930009,0.00728005343763896,-1.24213282843967,21.0177757880038,-28.6597155020728,20.7457820390311,-28.0625971616576,0.902806724784378,-1.67105009803731,1.42465882166625
1,1,738084.609855268,-0.2,0.065,-27.3219159651023,2.05786487298357,31.550709176444,32.7860835375524,-0.0751772554197414,-1.34858650361599,22.0408224793232,-28.7689494306938,21.768556003527,-28.1701092267136,1.92521385990274,-1.77895114729939,2.44757699565995
2,2,738084.609855361,-0.2,0.08,-27.5422201828939,4.33793752288527,31.5095275204257,32.789487077094,-0.156218059272174,-1.44627345333121,23.0748023119798,-28.8691154763741,22.8022324325134,-28.2685182829029,2.95877392149362,-1.87808158866408,3.48164875499343
3,3,738084.609855451,-0.2,0.095,-27.7427951492586,6.6394412431327,31.4533339445194,32.7941478886842,-0.234903126883425,-1.53470494283714,24.1179632492788,-28.9597100213558,23.8450588584505,-28.3573232429993,4.00174279821878,-1.96794957630704,4.52512897699618
4,4,738084.609855571,-0.2,0.11,-27.9226694879611,8.95854075104359,31.3818422081667,32.8001053585136,-0.310459260283824,-1.61342862965154,25.1684461747321,-29.0402671399116,24.8951758960962,-28.4360609807394,5.05226827471052,-2.04809959728584,5.57616440537853
5,5,738084.609855659,-0.2,0.125,-28.0809603129923,11.291201020034,31.2948535842043,32.8073964353345,-0.382310716052016,-1.68203486570839,26.2242985978427,-29.1103650996457,25.9506309590391,-28.5043128161462,6.10840361960722,-2.1181188031659,6.63280724733176
6,6,738084.609855747,-0.2,0.14,-28.2168856352099,13.6332191814991,31.1922625562082,32.8160552853039,-0.450083604341561,-1.740162616056,27.2834904970243,-29.1696324648544,27.0093941111117,-28.561710598034,7.16812332337645,-2.17764296006713,7.69303092116184
7,7,738084.609855836,-0.2,0.155,-28.3297756533088,15.9802603452925,31.0740611289572,32.8261129511069,-0.513588900601981,-1.78750483294538,28.3439320503798,-29.2177536356045,28.0693758030585,-28.6079422175711,8.22934073982998,-2.22636185534113,8.7547477081752
8,8,738084.609855954,-0.2,0.17,-28.4190826070558,18.3278966897184,30.9403415841224,32.837597021222,-0.572792318312416,-1.82381313224544,29.4034929308358,-29.2544736646208,29.128446170707,-28.6427563953629,9.28992731070292,-2.26402400710901,9.81582798798102
9,9,738084.60985605,-0.2,0.185,-28.4843889100343,20.6716490450719,30.7912975436076,32.8505313171356,-0.62777901021582,-1.84890163419181,30.4600227769164,-29.2796022096839,30.1844555057099,-28.6659666003001,10.347732986992,-2.29044053790223,10.8741206706501
10,10,738084.60985617,-0.2,0.2,-28.5254133180779,23.0070300783351,32.8649356024278,30.6272232685398,0.892077240276204,-1.86264985211882,31.5113723981597,-29.2930165016562,31.2352554577618,-28.6774539809597,11.4006074078569,-2.30548809527986,11.9274743863141
11,11,738084.60985626,-0.2,0.215,-28.5420149496112,25.3295881197082,30.4485111699359,32.8808253207303,-0.725837521323106,-1.86500454024188,32.5554152382889,-29.2946632366131,32.2787204914141,-28.6771692188382,12.4464213613501,-2.30911072971485,12.9737589561841
12,12,738084.609856348,-0.2,0.23,-28.5341950368346,27.6349506273112,30.2556475748667,32.8982113708906,-0.76938995137163,-1.85598044347851,33.5900686022429,-29.2845593335559,33.3127691036779,-28.6651332457735,13.4830880334462,-2.30132067201777,14.0108866512561
13,13,738084.609856468,-0.2,0.245,-28.502096361954,29.9188662991118,30.0492068457279,32.917099920469,-0.809644465255535,-1.83565992714296,34.6133141563488,-29.2627915351882,34.3353843119056,-28.6414368039835,14.5085835542526,-2.28219798747539,15.0368327473301
14,14,738084.609856555,-0.2,0.26,-28.446000402502,32.1772448776273,29.8298440104557,32.9374922682556,-0.846868703502937,-1.80419150030274,35.6232172343741,-29.2295148663812,35.3446329449789,-28.606238864295,15.5209663729676,-2.25188911994849,16.0496549077273
15,15,738084.609856643,-0.2,0.275,-28.3663222863226,34.4061937830817,29.5982861065304,32.9593847558949,-0.881321279483605,-1.76178728176216,36.6179445247054,-29.184950001266,36.3386833134358,-28.5597639544318,16.5183950349429,-2.21060437446671,17.0475109668953
16,16,738084.609856731,-0.2,0.29,-28.2636037209697,36.6020508240334,32.9827687332929,29.3553224827719,0.657549822268822,-1.70871949018982,37.5957797729569,-29.1293796234833,37.3158208932576,-28.5022984827582,17.4991439926257,-2.15861441955083,18.0286747465651
17,17,738084.609856832,-0.2,0.305,-28.1385041215836,38.7614123807512,29.1017943280855,33.007630580029,-0.942871518323748,-1.64531606822331,38.5551372065143,-29.0631438933345,38.2744617303315,-28.4341861719855,18.4616171538766,-2.09624591896169,18.9915496078662
18,18,738084.609856921,-0.2,0.32,-27.9917902081088,40.8811566172296,33.033951782765,28.8385837119872,0.6003912320787,-1.57195557315567,39.4945724686861,-28.9866351590323,39.2131633537402,-28.3558227406901,19.4043589519275,-2.02387642548258,19.9346795236506
19,19,738084.60985704,-0.2,0.335,-27.8243243765573,42.9584614507965,33.0617090682339,28.5666024228725,0.574758762945369,-1.48906148313869,40.4127909357397,-28.9002920660734,40.1306330716838,-28.2676499871556,20.3260628066668,-1.94192868582341,20.8567575407172
20,20,738084.609857159,-0.2,0.35,-27.6370521688265,44.990817178878,33.090874588868,28.2867808802305,0.550854886412686,-1.39709607729758,41.3086533756293,-28.8045932284481,41.0257336093108,-28.1701494396054,21.2255769323877,-1.85086451530671,21.7566315871376
21,21,738084.609857267,-0.18,0.05,-24.2783411462694,-0.16109160361028,31.7989400279307,32.765783599627,0.00663510080826423,0.025368621565705,21.0397235234089,-27.3969773723284,20.7634803954785,-26.7975601425124,0.919204233562939,-0.401328486960665,1.44139371132174
22,22,738084.609857358,-0.18,0.065,-24.5033981818709,2.11380705619157,31.7752589556644,32.767704363154,-0.0860528331231876,-0.074935737715194,22.0723626047205,-27.5001585649487,21.7958175655958,-26.8989911997391,1.95113258182362,-0.503082622546714,2.47384186149731
23,23,738084.609857448,-0.18,0.08,-24.7108911341537,4.4144149328204,31.7364880008607,32.7708562361094,-0.176777713309651,-0.16701721325101,23.1162481000773,-27.5948077030506,22.8393722051615,-26.9918555200587,2.99453428804456,-0.596611365521446,3.51776393949812
24,24,738084.609857561,-0.18,0.095,-24.8998138580604,6.73702453735465,31.6822310890105,32.7752820386453,-0.264238609165664,-0.250406449235171,24.1695786773382,-27.6804397610042,23.8923426625723,-27.0756707380349,4.04761650019433,-0.681442215797281,4.57136603571998
25,25,738084.609857663,-0.18,0.11,-25.0692318389838,9.07768991551688,31.6121765704375,32.781022478207,-0.347417669748365,-0.324668634656942,25.2304404982087,-27.7566056097712,24.9528149386107,-27.1499906604101,5.10847278812639,-0.757137148378571,5.63274063140183
26,26,738084.609857764,-0.18,0.125,-25.2182951312896,11.4322553625555,31.5261047179372,32.7881157881692,-0.425621204214287,-0.389409675614619,26.296821541712,-27.8228984029966,26.0187770195796,-27.214411634749,6.1750973390742,-0.823298815784198,6.69988080382458
27,27,738084.609857874,-0.18,0.14,-25.3462505458505,13.7963888733595,31.4238939767835,32.796597368292,-0.498469407238561,-0.444282002066017,27.3666282204817,-27.8789595823621,27.0881355009852,-27.2685785322032,7.24540145934226,-0.879576387016383,7.7706967385227
28,28,738084.609857963,-0.18,0.155,-25.4524527553061,16.1656197963516,31.3055257355847,32.8064994279168,-0.565850765400598,-0.488989847953167,28.4377040253817,-27.924484335464,28.1587342369438,-27.3121901779043,8.31723212123,-0.925670861356974,8.84303428733208
29,29,738084.609858051,-0.18,0.17,-25.5363739962789,18.5353800047714,31.1710874222111,32.8178506399515,-0.62786006187961,-0.52329385133522,29.5078498526491,-27.9592263475176,29.228374669251,-27.3450040707096,9.38839221257088,-0.961339702882834,9.91469522941834
30,30,738084.60985814,-0.18,0.185,-25.5976120818693,20.9010477432842,31.020773778575,32.8306758120334,-0.684735258910155,-0.547014835961222,30.5748455960803,-27.9830017035911,30.2948374184755,-27.3668402495958,10.4566620740961,-0.986400656335146,10.9834588202466
31,31,738084.609858266,-0.18,0.2,-25.6358964817729,23.2579931967787,30.8548862237375,32.8449955785496,-0.736802496966108,-0.560036657268466,31.63647252932,-27.9956918204514,31.3559046620428,-27.377584186528,11.5198218517288,-1.00073462649509,12.0471041553107
32,32,738084.609858363,-0.18,0.215,-25.6510922813418,25.6016247389317,30.6738302817427,32.8608261259855,-0.784432994543483,-0.562308023261533,32.6905359638274,-27.9972453156169,32.4093827849277,-27.377188614265,12.5756741506672,-1.00428753070607,13.1034328352211
33,33,738084.609858457,-0.18,0.23,-25.6432019010525,27.927434785444,30.478111115073,32.8781789509505,-0.828011994056817,-0.553843232830838,33.7348876493748,-27.9876787544981,33.4531247699159,-27.3656742309486,13.622066458564,-0.997071066316044,14.1502913991782
34,34,738084.609858578,-0.18,0.245,-25.6123645262866,30.2310441750644,30.2683272711348,32.897060665227,-0.867918040218497,-0.534721809195939,34.7674473875769,-27.9670762529172,34.4850517981641,-27.3431292597803,14.6569128078707,-0.979162370027467,15.1855929966688
35,35,738084.60985869,-0.18,0.26,-25.5588532775571,32.5082440546415,30.0451628129556,32.9174728451171,-0.90451027145853,-0.50508704241074,35.7862233548678,-27.9355879498602,35.5031735568087,-27.3097078796646,15.6782141725177,-0.950702582495763,16.2073377923328
