frame_no,target_no,time_stamp,target_x,target_y,pupil_x,pupil_y,ellipse_min_axis,ellipse_max_axis,ellipse_angle,glint_1_x,glint_1_y,glint_2_x,glint_2_y,glint_3_x,glint_3_y,glint_4_x,glint_4_y
0,0,738084.55940871,-0.2,0.05,-8.16928441234453,-23.8769129268674,18.2866801889306,16.389917855537,-0.329656907529193,5.18401282530082,-9.16313382253731,-9.44363036981708,-9.39792386282872,-9.59395968466599,-20.3561894525321,5.42868909096709,-20.247685062473
1,1,738084.55940885,-0.2,0.065,-8.24928200554932,-22.7343477840234,18.2701958314029,16.5349627458719,-0.348081119006937,5.14678981314041,-8.65452294548201,-9.48345184496129,-8.88915242137632,-9.63326286459563,-19.8489509780449,5.39072946547197,-19.7405399736367
2,2,738084.559408945,-0.2,0.08,-8.32225753720302,-21.5673395922628,18.2545466187992,16.6750453847525,-0.368269065010448,5.11276583690371,-8.13381502114724,-9.51998960895406,-8.36827923646092,-9.66927267564361,-19.3295337784174,5.3559479484325,-19.2212296440174
3,3,738084.559409041,-0.2,0.095,-8.38784188696339,-20.3773110350472,18.2397536158881,16.8096618115244,-0.390488895763897,5.08211815108237,-7.60167162395145,-9.55305851203235,-7.83596607058953,-9.7018047469999,-18.7985941381184,5.32452266707778,-18.6904105888006
4,4,738084.559409134,-0.2,0.11,-8.44569416942032,-19.1658553695699,16.9383229275999,18.2258352610799,1.15573365170497,5.05501083713278,-7.05883929804344,-9.5824868420834,-7.29295968751549,-9.73068822115074,-18.2568736297126,5.29661871709731,-18.1488245411505
5,5,738084.559409228,-0.2,0.125,-8.49550646142745,-17.934729016444,17.0605606074382,18.2128072003392,1.12841716252026,5.03159251397803,-6.50614608258828,-9.6081187037341,-6.74008837678922,-9.75576812786067,-17.7051957044189,5.27238586959214,-17.5972950377571
6,6,738084.559409325,-0.2,0.14,-8.53700824161112,-16.6858412267043,17.1759337665969,18.200682147947,1.09788657788911,5.01199418529043,-5.94449657575254,-9.62981625929513,-6.17825701647857,-9.77690761862763,-17.1444608183468,5.25195641241732,-17.0367225410254
7,7,738084.559409421,-0.2,0.155,-8.56997042006027,-15.4212408935128,17.2840342324473,18.1894697791386,1.06356828496215,4.99632728200092,-5.3748655685977,-9.64746177095826,-5.60844070526501,-9.79399000108234,-16.5756401239836,5.23544318436887,-16.4680781276402
8,8,738084.559409546,-0.2,0.17,-8.59420884623843,-14.1431006693327,17.3844922617969,18.1791766542186,1.02476286760846,4.98468195566549,-4.79829032719288,-9.66095938645872,-5.03167704224906,-9.8069205156625,-15.9997678036718,5.22293785792214,-15.8923958203593
9,9,738084.559409644,-0.2,0.185,-8.60958718928919,-12.8536986432424,17.4769815534119,18.1698061771372,0.980617970236246,4.97712567298355,-4.21586164807799,-9.67023661582093,-4.44905717962315,-9.81562780234523,-15.417932168739,5.21450952097095,-15.3107636867993
10,10,738084.559409742,-0.2,0.2,-8.61601910554355,-11.5553979198808,17.5612236134635,18.1613585893525,0.930099682998545,4.97370215402526,-3.6287138561778,-9.67524545471767,-3.86171581736557,-9.82006501317005,-14.8312656921231,5.21020360035794,-14.7243138731005
11,11,738084.55940984,-0.2,0.215,-8.61346962425479,-10.2506245202377,17.636991351149,18.1538309973143,0.87196807951905,4.97443068689359,-3.0380139529936,-9.67596312005963,-3.27082034784763,-9.82021053640378,-14.2409341813033,5.21004116021987,-14.1342117792936
12,12,738084.559409936,-0.2,0.23,-8.60195570933159,-8.94184408534629,17.7041118038087,18.1472174327345,0.804769443538229,4.9793058400547,-2.44495015410162,-9.67239237525417,-2.67755938946118,-9.81606831004908,-13.6481253298562,5.21401859674134,-13.5416446146469
13,13,738084.559410062,-0.2,0.245,-8.58154597817329,-7.63153790745711,17.7624679194586,18.1415089466898,0.726869936374555,4.98829758099197,-1.85072007683044,-9.66456143555494,-2.08313097022711,-9.80766771538483,-13.0540369081349,5.22210773837283,-12.9478095934163
14,14,738084.559410158,-0.2,0.26,-8.55235958834158,-6.32217883612196,17.8119993573096,18.1366937305014,0.636573966740541,5.0013517968218,-1.2565188502413,-9.65252345736326,-1.48873063360702,-9.79506305467927,-12.459864865178,5.23425634758222,-12.3539020429733
15,15,738084.559410253,-0.2,0.275,-8.51456432554652,-5.01620760639754,17.8527022984271,18.132757264561,0.532390458291565,5.0183911997449,-0.663527419560925,-9.63635562857308,-0.895539738757006,-9.77833263042799,-11.8667916143288,5.25038900745285,-11.7611036966437
16,16,738084.55941043,-0.2,0.29,-8.46837395492183,-3.71601011188469,17.8846282928187,18.1296824896638,0.413509744019911,5.03931658835024,-0.0729013061668768,-9.61615788934484,-0.304714216429725,-9.75757745574867,-11.2759747643378,5.27040836457695,-11.1705714328318
17,17,738084.559410537,-0.2,0.305,-8.41404491478868,-2.42389610644384,17.9078821993293,18.1274499983495,0.280483050391205,5.06400842544217,0.514239937067302,-9.59205132346543,0.282625979586726,-9.73291963630357,-10.6885365367158,5.2941966893204,-10.5834267009967
