frame_no,target_no,time_stamp,target_x,target_y,pupil_x,pupil_y,ellipse_min_axis,ellipse_max_axis,ellipse_angle,glint_1_x,glint_1_y,glint_2_x,glint_2_y,glint_3_x,glint_3_y,glint_4_x,glint_4_y
0,0,738084.418117472,-0.2,0.05,5.46651097457444,-4.17819850388373,19.989465609664,20.1117483545127,-0.652607115041535,18.7781402139132,8.74792142876351,2.3122353508046,9.31351154703016,2.31889727654327,-2.73718634300475,18.3033308687574,-4.00350228573851
1,1,738084.418117562,-0.2,0.065,5.47299511058868,-2.78576733852166,20.0122766593907,20.1096464743812,-0.47082352070268,18.783060181178,9.38065526248466,2.31537752150363,9.94758713505966,2.32205856591235,-2.10383586522997,18.3066025961745,-3.37131327114599
2,2,738084.418117653,-0.2,0.08,5.47981945220802,-1.37622127734201,20.0259929666411,20.1083850249395,-0.246054649141565,18.7879199576347,10.0212001939561,2.31859062943466,10.5894798930102,2.32529103746951,-1.46255888627032,18.3097936836636,-2.73120059598243
3,3,738084.418117746,-0.2,0.095,5.48699093566023,0.0482860046288951,20.0302852497477,20.1079906476425,0.00879986288101296,18.7927120343141,10.6685093159778,2.32187480463705,11.238140321354,2.32859479299023,-0.814400087225533,18.3128994078328,-2.08420663703432
4,4,738084.418117838,-0.2,0.11,5.49451523779172,1.48545313287345,20.0248709929004,20.1084881415493,0.264039878508673,18.7974290576962,11.3214646460069,2.32522979930044,11.8924477418868,2.33196955424258,-0.1604758138339,18.3159153906293,-1.43144535848279
5,5,738084.418117928,-0.2,0.125,5.50239664874187,2.93284687858801,20.0095197426206,20.1099002386807,0.489707605767667,18.8020638964134,11.9788850199651,2.32865495739709,12.5512182140655,2.33541463284052,0.498033773231931,18.3188376447581,-0.774094482869409
6,6,738084.418118016,-0.2,0.14,5.510637957827,4.38792081281631,19.9840577752979,20.1122473855945,0.672458537164407,18.8066097072094,12.6395353651339,2.33214918899786,13.2132138328108,2.3389289048111,1.15989393510836,18.3216626146232,-0.113386276834597
7,7,738084.418118136,-0.2,0.155,5.51924035395587,5.84803650013534,19.9483719821076,20.1155475409735,0.814314895631006,18.8110599987354,13.3021372141772,2.33571095033646,13.8771532693639,2.3425107908933,1.82382584167447,18.324387211754,0.549402912129843
8,8,738084.418118227,-0.2,0.17,5.52820334530715,7.31048685907584,19.9024128374643,20.1198159866072,0.923337865183712,18.8154086917525,13.9653802750644,2.33933823053508,14.5417233694297,2.34615824361346,2.48851812524891,18.3270088437825,1.21296418426973
9,9,738084.418118316,-0.2,0.185,5.53752469936425,8.7725212337689,19.8461963397188,20.1250651598071,1.00772579059666,18.8196501743718,14.6279348292507,2.34302854577292,15.2055915803617,2.34986874176333,3.1526392733832,18.3295254362313,1.87596845521058
10,10,738084.418118403,-0.2,0.2,5.5472004071549,10.231371649888,19.7798048438921,20.1313045072405,1.07398014726329,18.8237793510721,15.2884646954073,2.3467789414501,15.8674189440111,2.35363929290373,3.81485059899374,18.3319354465611,2.53707940099324
11,11,738084.418118521,-0.2,0.215,5.55722467169127,11.6842796748643,19.7033867405323,20.1385403677692,1.1268459067857,18.8277916843804,15.9456404704728,2.35058600266254,16.5258733663443,2.35746644423323,4.47381949980898,18.3342378701575,3.19496669298962
12,12,738084.418118611,-0.2,0.23,5.56758992234418,13.1285232746587,19.6171549747477,20.146775880906,1.16970223071017,18.831683228331,16.5981527455917,2.35444587304193,17.1796428607142,2.36134630178117,5.12823270405859,18.3364322381938,3.84831922057028
13,13,738084.418118699,-0.2,0.245,5.57828685570206,14.5614430516702,19.5213844363397,20.1560109282833,1.20495536147902,18.8354506530511,17.244724992545,2.35835428170752,17.827448459745,2.36527455774624,5.77680919770386,18.3385186075369,4.4958579970307
14,14,738084.418118819,-0.2,0.26,5.58930450048681,15.9804672716538,19.4164082914366,20.1662421079786,1.23433665506519,18.8390912600832,17.8841258268593,2.36230657783814,18.4680565014453,2.36924652537962,6.41831253799174,18.3404975431248,5.13634845446234
15,15,738084.418118909,-0.2,0.275,5.60063030759288,17.3831351302453,19.3026133602978,20.1774627416013,1.25911026104061,18.8426029883482,18.5151803763547,2.36629777207439,19.1002900178071,2.37325718074176,7.05156228136974,18.342370093438,5.76861185542746
16,16,738084.418118998,-0.2,0.29,5.61225026130205,18.7671177763099,19.1804346754437,20.1896629160929,1.28021407378224,18.8459844109143,19.136780517093,2.37032258377228,19.7230389874602,2.37730121030227,7.67544428597868,18.3441377598843,6.39153558216595
17,17,738084.418119086,-0.2,0.305,5.62414901033725,20.1302366929796,19.0503493773749,20.2028295583568,1.29835510872466,18.8492347230142,19.747893780595,2.37437549291662,20.3352692559705,2.38137306304376,8.28891969014784,18.3458024610577,7.00408210568253
18,18,738084.418119173,-0.2,0.32,5.63631001419636,21.4704791330417,18.9128701204897,20.2169465432905,1.31407452177088,18.8523537219551,20.3475707843323,2.37845079541475,20.9360299756417,2.38546700606025,8.89103241848252,18.3473664929321,7.6052964849906
19,19,738084.418119268,-0.2,0.335,5.64871570299657,22.7860104088579,20.2319948313752,18.7685381698614,-0.243003852700629,18.8553417797943,20.9349510891636,2.38254266037652,21.5244594684462,2.38957718199154,9.48091511599936,18.348832486089,8.19431229831739
20,20,738084.418119355,-0.2,0.35,5.66134764568544,24.0751829421156,20.2479526346195,18.6179163683067,-0.230956796759521,18.8581998097723,21.5092674397858,2.38664518802331,22.0997894682518,2.39369766708227,10.0577934654063,18.3502033611074,8.77035596043459
21,21,738084.418119463,-0.18,0.05,7.23513197248886,-4.3542861171598,19.932590604486,20.1170109139629,-0.541760617988846,19.5813796066535,8.66950437488318,3.11545252212535,9.23308459226779,3.1228175880592,-2.81681730178995,19.1074091743464,-4.08325779597373
22,22,738084.418119553,-0.18,0.065,7.25312548199497,-2.95034167666892,19.9563222869978,20.1148112428317,-0.386327484863643,19.5916460643544,9.30734173537026,3.12390664242762,9.87226322448172,3.13129558081238,-2.17837898585073,19.1160177973187,-3.44599339641409
23,23,738084.418119648,-0.18,0.08,7.27055972272051,-1.52871768096731,19.9708307093988,20.1134691611419,-0.207242489416754,19.6014120140436,9.95325135758738,3.13199366513408,10.5195215716662,3.13940633424635,-1.53175008392895,19.1241044083297,-2.80054136590956
24,24,738084.418119739,-0.18,0.095,7.28739016959039,-0.0916204840156903,19.9757730255695,20.1130124443233,-0.0125718063805046,19.6106445847725,10.6061607695362,3.13968867208114,11.1737845579771,3.14712487900588,-0.878000667271092,19.1316389714236,-2.14796939774825
25,25,738084.418119847,-0.18,0.11,7.30357470621376,1.358588190652,19.9708545530476,20.1134669571085,0.183914817854338,19.6193129057435,11.2649227242911,3.14696819626697,11.833902218769,3.15442769634442,-0.218276195722394,19.13859365226,-1.48942049235312
26,26,738084.418119943,-0.18,0.125,7.31907416130807,2.81940769712356,19.9558343916303,20.1148564105317,0.367694949036778,19.6273885071977,11.9283233967684,3.15381051963041,12.4986579201151,3.16129301640571,0.446210631112131,19.1449431971519,-0.826104830078297
27,27,738084.418120036,-0.18,0.14,7.3338528173497,4.28821793141838,19.9305303844492,20.1172021325394,0.529105134317681,19.6348457012258,12.595092059913,3.16019595636841,13.1667780603556,3.16770110206529,1.11418951053319,19.1506652880079,-0.159290158145868
28,28,738084.418120132,-0.18,0.155,7.34787888038231,5.76230152223336,19.8948232575895,20.1205228495224,0.665040268054159,19.6416619323554,13.2639120953758,3.16610711431866,13.8369431082918,3.17363451086079,1.78434351792354,19.1557408634086,0.509709165240418
29,29,738084.418120226,-0.18,0.17,7.36112489593061,7.23886835822996,19.8486597910095,20.1248344865418,0.777024619765136,19.6478180881558,13.9334331420183,3.17152912720277,14.5077997808002,3.17907832775635,2.45532123669347,19.1601543966047,1.17954427467817
30,30,738084.418120321,-0.18,0.185,7.37356810073093,8.71508196217359,19.7920549009371,20.13014998728,0.868588346159482,19.653298760954,14.6022841389722,3.17644985116253,15.1779741159674,3.18402036221957,3.12574979500639,19.1638941221677,1.84884480745993
31,31,738084.418120415,-0.18,0.2,7.38519069836294,10.1880871486489,19.7250925450339,20.1364791598401,0.943563572518073,19.6580924529988,15.2690869813552,3.18086001990593,15.846085159145,3.18845130385812,3.79424852753157,19.1669522044122,2.51623253885311
32,32,738084.418120509,-0.18,0.215,7.39598005065783,11.6550383406498,19.6479254014218,20.1438285506095,1.00534220181552,19.6621917190591,15.9324704785817,3.18475335400903,16.5107589511507,3.19236483221626,4.45944295278524,19.1693248424091,3.1803353334773
33,33,738084.418120603,-0.18,0.23,7.40592878190792,13.1131278885674,19.560773312903,20.1522013485773,1.05668255496535,19.6655932423751,16.5910842894008,3.18812662130622,17.1706424920235,3.1957576775565,5.11997873928114,19.1710123083984,3.83980108727816
34,34,738084.418120696,-0.18,0.245,7.41503479056646,14.5596137310261,19.4639205306342,20.1615973245492,1.09974605264585,19.6682978420236,17.243612505546,3.19097964689512,17.8244173515322,3.19862963124098,5.77453533232696,19.1720189185558,4.49331133186907
35,35,738084.418120792,-0.18,0.26,7.42330117060257,15.9918457582583,19.3577118332795,20.1720128035495,1.13620247396316,19.6703104119901,17.8887865674056,3.1933152728885,18.4708126092138,3.20098350576441,6.42183892332972,19.172352937262,5.13959418410224
36,36,738084.418120886,-0.18,0.275,7.43073604615494,17.4072902861124,19.2425476342848,20.1834406753732,1.16733865840736,19.671639794436,18.5253972198601,3.19513926968819,19.1086168315588,3.20282504627924,7.06067446877088,19.1720264181753,5.77743634804657
