frame_no,target_no,time_stamp,target_x,target_y,pupil_x,pupil_y,ellipse_min_axis,ellipse_max_axis,ellipse_angle,glint_1_x,glint_1_y,glint_2_x,glint_2_y,glint_3_x,glint_3_y,glint_4_x,glint_4_y
0,0,738084.794164249,-0.2,0.05,-83.6578753641829,-47.4442876727905,37.589365449604,19.4718410151137,-1.05490212953069,-1,-1,-78.2917416431147,-17.0745461659862,-81.1451165811812,-40.8196702984494,-53.6534406530337,-45.9375391999829
1,1,738084.79416434,-0.2,0.065,-84.1904265380096,-45.2520402761632,19.7459350685287,37.5215452787804,0.49319276343338,-1,-1,-78.5770826273654,-16.1514092725953,-81.4249966309534,-39.9048215464599,-53.9288968811951,-45.0161746780909
2,2,738084.794164431,-0.2,0.08,-84.6753470765612,-43.014855457597,20.0190975103883,37.4556158953805,0.470025034591161,-53.3971608964199,-23.0147218345539,-78.8415957744574,-15.2063989413873,-81.6839519413206,-38.9679803680161,-54.1835677283395,-44.0726860356388
3,3,738084.794164523,-0.2,0.095,-85.11027520931,-40.7356479481116,37.3916355538795,20.2907903472025,-1.12439693546502,-53.6322095442425,-22.0452153533838,-79.0840547694788,-14.2407135490405,-81.9207645977911,-38.010324529027,-54.416248492865,-43.1082604433182
4,4,738084.794164614,-0.2,0.11,-85.4930440498891,-38.4176448688971,37.3296572903979,20.5604569522588,-1.14846997825627,-53.8441319665333,-21.0562177095444,-79.3033167570223,-13.2557052277342,-82.1343009293716,-37.0331856687999,-54.6258182779697,-42.1242399387862
5,5,738084.794164704,-0.2,0.125,-85.8217118582145,-36.0643694649016,37.2697283003188,20.8275273095869,-1.17297767739117,-54.0319010348478,-20.0492323612164,-79.4983378381205,-12.2528736099989,-82.3235269493223,-36.0380432577532,-54.8112552825978,-41.1221153260435
6,6,738084.794164815,-0.2,0.14,-86.0945902593947,-33.6796194769393,37.2118893816081,21.0914237737928,-1.19790498526868,-54.1946031484335,-19.0259024158044,-79.668187736821,-11.2338569308484,-82.4875229510183,-35.0265159173511,-54.971651249844,-40.1035174192329
7,7,738084.79416494,-0.2,0.155,-86.3102696482938,-31.2674403290434,37.1561744550505,21.3515672382889,-1.22323449511925,-54.3314515069669,-17.9879991328687,-79.8120632447928,-10.2004205420898,-82.625496868099,-34.0003501522984,-55.1062246855817,-39.0702056816638
8,8,738084.794165036,-0.2,0.17,-86.4676410569986,-28.8320934787794,37.1026101725543,21.6073835775614,-1.24894641118694,-54.4417977841008,-16.9374079619185,-79.9293000682779,-9.15444297877306,-82.736796024582,-32.961406629862,-55.2143324766073,-38.0240543962774
9,9,738084.794165126,-0.2,0.185,-86.565913833018,-26.3780204537022,37.0512156275769,21.8583102159944,-1.27501854690798,-54.5251418630759,-15.8761123396803,-80.0193827346388,-8.09789980244845,-82.8209169339102,-31.9116442257611,-55.2954795707759,-36.9670365889228
10,10,738084.794165218,-0.2,0.2,-86.6046285891285,-23.9098032434195,37.0020021684442,22.1038026638095,-1.30142635407292,-54.5811393445852,-14.8061755516497,-80.0819522646039,-7.03284552552908,-82.877512855276,-30.853102135865,-55.3493264306505,-35.9012060061244
11,11,738084.794165307,-0.2,0.215,-86.5836650127968,-21.4321218611298,36.9549733220885,22.3433408594417,-1.32814298522817,-54.609606600295,-13.7297210335648,-80.1168113796345,-5.96139399132746,-82.9063988791793,-29.7878804235402,-55.3756940353607,-34.8286775200389
12,12,738084.794165396,-0.2,0.23,-86.5032442823731,-18.9497099898599,36.9101248273341,22.57643515772,-1.35513939099397,-54.610523219944,-12.6489115457049,-80.1239270886151,-4.88569764107394,-82.9075543891629,-28.7181194297737,-55.3745662798715,-33.751606390961
13,13,738084.794165485,-0.2,0.245,-86.3639260023421,-16.4673097013601,36.8674447748324,22.8026318156758,-1.38238445304329,-54.5840317820846,-11.5659276932998,-80.1034305806199,-3.80792613912522,-82.8811228294265,-27.6459785138651,-55.3460897028241,-32.6721668585357
14,14,738084.794165574,-0.2,0.26,-86.1665997463694,-13.9896262655935,36.8269138487848,23.0215178398581,-1.4098451527514,-54.5304349641116,-10.4829462875007,-80.0556144366657,-2.73024484835799,-82.827408794141,-26.5736146141259,-55.2905705596201,-31.5925305546068
15,15,738084.794165689,-0.2,0.275,-85.9124714594004,-11.5212840608766,23.2327250880625,36.788505660843,0.133309552684965,-54.4501900917755,-9.40211904218074,-79.9809272585941,-1.65479364825799,-82.7468725393943,-25.5031611195422,-55.2084693417078,-30.5148452320204
16,16,738084.794165779,-0.2,0.29,-85.6030451331186,-9.06678454183373,23.4359335361187,36.752187166933,0.105523187929719,-54.3439013073349,-8.32555208244734,-79.8799658929056,-0.583666568671028,-82.6401220982029,-24.4367075248473,-55.1003929218008,-29.4412142849922
17,17,738084.794165868,-0.2,0.305,-85.2401002982738,-6.63046713740652,23.6308736566442,36.7179191543134,0.0776294564016301,-54.2123096051695,-7.25528670271131,-79.7534654978237,0.481107325913433,-82.5079032490968,-23.3762803043598,-54.9670845741258,-28.3736774992075
18,18,738084.794165957,-0.2,0.32,-84.8256659887842,-4.21647382908444,23.8173278840039,36.6856567832577,0.0496666448526124,-54.0562810405118,-6.19328175792463,-79.6022877594845,1.53758142081789,-82.3510876460533,-22.3238253868034,-54.8094121754804,-27.3141934162437
19,19,738084.794166045,-0.2,0.335,-84.3619919096371,-1.82871802382669,23.9951311696071,36.6553501754876,0.0216736426985861,-53.8767934589454,-5.14139800478281,-79.4274076058481,2.58390709028545,-82.1706594597425,-21.2811925474951,-54.6283549345147,-26.2646236305584
20,20,738084.794166134,-0.2,0.35,-83.8515175840874,0.529141833454843,24.1641706622813,36.6269450271149,-0.00631037844890181,-53.6749221200229,-4.10138463421928,-79.2298987932732,3.61834705233837,-81.967700905933,-20.2501219598657,-54.4249890222361,-25.2267192622981
21,21,738084.794166247,-0.18,0.05,-81.6416932551366,-48.5572945445885,37.4572831458458,20.0121057509066,-1.03423794272723,-52.0765455667756,-25.4226665226892,-77.5157464258519,-17.6008229524389,-80.3741570513116,-41.3520322543634,-52.8707496329919,-46.4796748408896
22,22,738084.794166341,-0.18,0.065,-82.1748875202721,-46.3596484733792,20.2936041077363,37.3909810973734,0.513648318682532,-52.3545462774177,-24.4922734354435,-77.8014001502017,-16.6738831162627,-80.6543368134105,-40.4335260079061,-53.1463616302987,-45.554661290327
23,23,738084.794166433,-0.18,0.08,-82.6608166019747,-44.1154314114435,20.5740160971124,37.3265802380361,0.490236663539451,-52.6118146325104,-23.5390139148484,-78.0662788650206,-15.724256923562,-80.913639388341,-39.492209846545,-53.4012442690656,-44.6066973552181
24,24,738084.794166523,-0.18,0.095,-83.0970667342834,-41.8275693577157,37.264140149869,20.8527566641224,-1.10446596574564,-52.8471155832187,-22.5640970475033,-78.3091302020462,-14.7531519369587,-81.1508208563032,-38.5292698051836,-53.6341677135033,-43.6369783940795
25,25,738084.794166614,-0.18,0.11,-83.4814196164853,-39.4993174717256,37.2037148871518,21.1292216327883,-1.12885768617359,-53.0592985175255,-21.5688949456497,-78.5287860009742,-13.76193766682,-81.3647223383729,-37.5460539875165,-53.8439866961076,-42.6468628979564
26,26,738084.794166723,-0.18,0.125,-83.8118839532408,-37.1342439858746,37.1453523379164,21.4027935732905,-1.15372318119089,-53.2473132344327,-20.554936590998,-78.7241784538811,-12.7521393889279,-81.5542860848485,-36.5440666110593,-54.0296564424675,-41.6378664792779
