frame_no,target_no,time_stamp,target_x,target_y,pupil_x,pupil_y,ellipse_min_axis,ellipse_max_axis,ellipse_angle,glint_1_x,glint_1_y,glint_2_x,glint_2_y,glint_3_x,glint_3_y,glint_4_x,glint_4_y
0,0,738084.789123071,-0.2,0.05,-52.7386397275771,-27.057981110204,28.2823557991188,20.6943236232522,-1.0967569706814,-29.1350903686608,-6.46463083804194,-50.4676562938648,-4.863935783225,-50.8436720338879,-23.0471597488185,-29.192503973189,-23.0153194382484
1,1,738084.78912318,-0.2,0.065,-53.1161685155441,-25.2149551534158,28.2640769391215,20.8176060333249,-1.12758188386086,-29.3157161266389,-5.64929719710224,-50.6520171290866,-4.05116626874142,-51.0248954938154,-22.2371618664757,-29.3724679137079,-22.2019647903281
2,2,738084.789123276,-0.2,0.08,-53.463164049971,-23.3381709075331,28.2468099599453,20.9354028821252,-1.15920197447503,-29.4822693284297,-4.81788178710195,-50.8221908931348,-3.22239767684336,-51.1918735578788,-21.411014266586,-29.5383532666251,-21.3724206463684
3,3,738084.789123375,-0.2,0.095,-53.7779732040184,-21.4301625462889,28.2305900675232,21.0472640106596,-1.19158949483668,-29.6339491637108,-3.97154737933678,-50.9773656436186,-2.37879007458488,-51.3437990150027,-20.5698667578789,-29.6893604232588,-20.5278425078875
4,4,738084.789123502,-0.2,0.11,-54.0590660279125,-19.4937135791365,28.2154491677828,21.1527585461019,-1.22470945111339,-29.770012303856,-3.11157716337629,-51.1167872659227,-1.52162340935702,-51.4799229408638,-19.7149896037494,-29.8247473240278,-19.6695067053072
5,5,738084.789123604,-0.2,0.125,-54.3050566914106,-17.5318413201925,28.2014155468961,21.2514804839417,-1.25851936567851,-29.8897831230439,-2.23936755102045,-51.2397698197605,-0.652290319931198,-51.5995650133248,-18.8477664584279,-29.9438396697772,-18.7988032902777
6,6,738084.789123702,-0.2,0.14,-54.5147231594615,-15.547776957716,28.1885135841401,21.3430541364829,-1.29296918600866,-29.9926633281652,-1.35641883739907,-51.3457052930177,0.227713186512492,-51.7021232267632,-17.9696851639226,-30.0460405404993,-17.9172267813963
7,7,738084.789123801,-0.2,0.155,-54.6870250740107,-13.5449414340735,28.1767635052725,21.4271393081172,-1.32800136462485,-30.0781407378118,-0.464323814277717,-51.4340725001359,1.11679909616846,-51.7870827429611,-17.0823264998197,-30.1308391618913,-17.0263648561846
8,8,738084.789123931,-0.2,0.17,-54.821119336444,-11.5269174798733,28.16618118034,21.5034360515448,-1.36355112821247,-30.1457969625745,0.435245499011637,-51.5044448742661,2.01330062391477,-51.8540236285442,-16.1873510481916,-30.1978185722411,-16.1278851526154
9,9,738084.789124083,-0.2,0.185,-54.916372937348,-9.49741829322792,21.5716888739068,28.1567779710113,0.171249378488102,-30.1953137621924,1.34055277372873,-51.5564969257835,2.91548708929902,-51.9026272525308,-15.2864844036516,-30.2466619654415,-15.2235204114935
10,10,738084.789124191,-0.2,0.2,-54.9723726480502,-7.46025347503279,21.6316902698903,28.1485606307059,0.134885110674118,-30.2264778888931,2.24981364410577,-51.5900091737906,3.82158013904496,-51.9326811518887,-14.3815010202404,-30.2771575197836,-14.3150522528264
11,11,738084.789124285,-0.2,0.215,-54.9889312790412,-5.41929293756705,21.6832834787413,28.1415312597928,0.0982352128332884,-30.2391842695059,3.16121298729353,-51.6048714008468,4.72977097040903,-51.9440822167516,-13.4742070388189,-30.2892015654564,-13.4042939314434
12,12,738084.789124375,-0.2,0.23,-54.9660903114179,-3.37842958040809,21.7263643854367,28.135687316245,0.0613866626261309,-30.2334374295984,4.07292282535391,-51.6010841322576,5.63823817109156,-51.9368380982128,-12.5664224778268,-30.2827999943383,-12.493072456377
13,13,738084.789124495,-0.2,0.245,-54.9041188267369,-1.34154157918447,21.7608825187595,28.1310216813862,0.0244294002123071,-30.209351118408,4.98312044021405,-51.5787582973292,6.54516576802627,-51.9110667977743,-11.6599631942807,-30.2580678711901,-11.583210482537
14,14,738084.789124584,-0.2,0.26,-54.8035087700315,0.687544862078858,21.7868411195995,28.1275227787938,-0.0125449776812667,-30.1671461509393,5.89000628560841,-51.5381130882276,7.44876107061734,-51.866994455746,-10.7566230293091,-30.2152272629464,-10.6765083905638
15,15,738084.789124676,-0.2,0.275,-54.6649667038719,2.70509145860582,21.8042962941568,28.125174743008,-0.0494445862307108,-30.1071465402216,6.79182129026327,-51.479472089281,8.34727190429162,-51.8049514130516,-9.85815654290036,-30.1546033593724,-9.77472696099383
16,16,738084.789124798,-0.2,0.29,-54.4894023145353,4.70748171594867,21.8133552893708,28.1239576341053,-0.0861786323273448,-30.0297740453379,7.68686317312006,-51.4032578028593,9.23900285676918,-51.7253666740679,-8.96626271663444,-30.0766190109489,-8.87957102278039
17,17,738084.78912489,-0.2,0.305,-54.2779140253267,6.69125203140098,21.8141739594945,28.1238476928327,-0.1226587542221,-29.93554130696,8.57350143254363,-51.3099847446405,10.1223302005518,-51.628760944609,-8.08256996265515,-29.9817878559102,-7.99267441545607
18,18,738084.78912498,-0.2,0.32,-54.031772149161,8.65311944268023,28.1248176304401,21.8069535137044,1.41199605489664,-29.825043779486,9.45019072459871,-51.200251318988,10.9957152081249,-51.5157384568481,-7.20862272461055,-29.8707062456529,-7.11558655143542
19,19,738084.789125102,-0.2,0.335,-53.752400066145,10.5900055667674,28.1268369464043,21.7919366555234,1.37627302136715,-29.6989506960977,10.315482407351,-51.0747307127743,11.8577156380853,-51.3869778203618,-6.34586989495164,-29.7440442049154,-6.24976080332655
20,20,738084.789125192,-0.2,0.35,-53.4413539460642,12.4990564113195,28.1298722681685,21.7694032355743,1.3410425996893,-29.5579953192833,11.1680340952001,-50.9341610625842,12.7069952372266,-51.2432221547354,-5.49565520639456,-29.6025356792704,-5.3965448742493
21,21,738084.789125303,-0.18,0.05,-50.8187880872056,-27.3339087796474,28.2238708334681,21.093951250457,-1.07731353870686,-28.3190129736745,-6.6047406205793,-49.6580062862649,-5.00408349719941,-50.0348949730788,-23.1910390747665,-28.3768806486394,-23.1615284008609
22,22,738084.789125396,-0.18,0.065,-51.1920578093189,-25.4804058756221,28.2055082674333,21.2225950085826,-1.10895723981678,-28.4978097861014,-5.78356213567455,-49.8406342580139,-4.18548832681179,-50.2143649188315,-22.3752878124015,-28.555012431542,-22.3424035756042
23,23,738084.789125512,-0.18,0.08,-51.5352845995808,-23.5921943236372,28.1881808281864,21.3454263254108,-1.14148545397788,-28.6627304240756,-4.94582352441409,-50.0092663000237,-3.35041761950357,-50.3797786407962,-21.5429057879791,-28.7192615681126,-21.5066057214348
24,24,738084.789125604,-0.18,0.095,-51.8468021501255,-21.6718531315993,28.1719245537473,21.4619600791744,-1.17487145927362,-28.8129665121986,-4.09271079567621,-50.1630822882144,-2.50005463591767,-50.5303208338883,-20.6950654778807,-28.8688209042712,-20.6553130938494
25,25,738084.789125695,-0.18,0.11,-52.1250667876532,-19.7222225457507,28.1567720664161,21.571731869294,-1.20908010307033,-28.947767035205,-3.22553632289204,-50.301319825085,-1.63570843954342,-50.6652344023108,-19.8330657597176,-29.0029407180368,-19.7898307487514
26,26,738084.789125795,-0.18,0.125,-52.3686790077953,-17.7463881707465,28.1427522418868,21.6743041776675,-1.24406741242792,-29.0664488624111,-2.34573146801319,-50.4232848996282,-0.758806527503422,-50.7838310876171,-18.9583246774409,-29.1209392339333,-18.9115832627506
27,27,738084.789125904,-0.18,0.14,-52.5764037430549,-15.7476603874476,28.12988991236,21.7692723871923,-1.27978037741062,-29.1684066801708,-1.45483691270445,-50.5283619536737,0.129114822017135,-50.8855014942157,-18.0723699176813,-29.2222125438903,-18.0221051567089
28,28,738084.789125996,-0.18,0.155,-52.7471888111421,-13.7295492817684,28.118205612101,21.8562704998149,-1.31615694294861,-29.2531220593655,-0.554490793153116,-50.6160230784205,1.02642238913047,-50.9697242364784,-17.1768270904605,-29.3062436618256,-17.1230291164743
29,29,738084.789126086,-0.18,0.17,-52.8801810139793,-11.6957354471147,28.1077153695168,21.9349763926497,-1.35312623884057,-29.3201713969481,0.353585188282145,-50.6858360767829,1.93139986531073,-51.0360739438814,-16.273405984032,-29.3726104511921,-16.2160721816484
30,30,738084.78912618,-0.18,0.185,-52.9747394052717,-9.65003717506647,28.0984305515504,22.0051164595919,-1.39060906837869,-29.3692324945366,1.26760142699404,-50.7374711513448,2.84226347302506,-51.0842278850216,-15.3638850378952,-29.4209921887839,-15.3030201477612
31,31,738084.789126274,-0.18,0.2,-53.0304453245651,-7.59637469079579,22.0664695040908,28.0903577628584,0.14227766149777,-29.4000895724864,2.18571754037224,-50.7707060133339,3.75717903744115,-51.1139710072175,-14.4500943457469,-29.4511745635359,-14.3857104951747
32,32,738084.78912637,-0.18,0.215,-53.0471088796826,-5.53873219695985,22.1188697611341,28.0834988027378,0.104034613957662,-29.4126365634526,3.10606058008657,-50.7854292540234,4.67428013899112,-51.1251992346909,-13.5338975574009,-29.4630529547216,-13.4660142154306
33,33,738084.789126483,-0.18,0.23,-53.0247716776944,-3.48111858421152,22.1622089644795,28.0778506798592,0.0655567224498228,-29.4068785829793,4.02674391725387,-50.7816418740184,5.59168693295069,-51.1179209224457,-12.6171730919278,-29.4566338874275,-12.5458169490827
34,34,738084.789126583,-0.18,0.245,-52.9637057203709,-1.42752771379044,22.1964374005007,28.0734056842395,0.0269464185546059,-29.3829315336078,4.9458863592708,-50.7594569254141,6.50752519634345,-51.0922564226418,-11.7017951008352,-29.4320346221655,-11.6269998756122
35,35,738084.789126756,-0.18,0.26,-52.864408504088,0.618100807045146,22.2215639241028,28.0701515148532,-0.0116916591121274,-29.3410198600245,5.8616310494638,-50.7190972835702,7.41994515498421,-51.0484357820086,-10.7896146283365,-29.3894808965037,-10.7114208041989
36,36,738084.789126857,-0.18,0.275,-52.7275944921727,2.65191945772646,22.2376549558668,28.0680714581608,-0.050252373715378,-29.2814725328251,6.77216371189362,-50.6608916259417,8.32713965474631,-50.9867946494739,-9.88244140523642,-29.3293028965752,-9.80089590345275
37,37,738084.789126963,-0.18,0.29,-52.5541832310593,4.67020841093838,22.2448324990735,28.0671446147606,-0.0886318199475717,-29.2047173941695,7.67572983289482,-50.5852687518789,9.22736127036519,-50.9077685295211,-8.9820266844352,-29.2519295920177,-8.89718247948327
38,38,738084.789127058,-0.18,0.305,-52.3452844897781,6.66940816806017,22.2432712618096,28.0673461672896,-0.126729004268079,-29.1112740472208,8.57065041617642,-50.4927504265031,10.1189379902759,-50.811885565813,-8.09004748150501,-29.1578816164414,-8.00196316687938
39,39,738084.789127153,-0.18,0.32,-52.1021808771342,8.64614860034719,28.06864768428,22.2331949852962,1.40634891869662,-29.0017455104602,9.45533600672022,-50.3839429716269,11.0002871742396,-50.6997580791508,-7.20809252604696,-29.0477629146479,-7.11683183914658
40,40,738084.789127249,-0.18,0.335,-51.8263084475645,10.5972739120754,22.2148721059189,28.071017452461,-0.201696375683305,-28.8768088861789,10.3282987465535,-50.2595278552704,11.8699275481741,-50.5720731122613,-6.33765016229624,-28.9222514059854,-6.24328147757606
41,41,738084.789127344,-0.18,0.35,-51.5192358435842,12.5198631919526,28.0744208307812,22.18861089193,1.33240404650638,-28.7372053088699,11.1881622988504,-50.1202515481922,12.7264890737295,-50.429582250342,-5.48009836454914,-28.782088929568,-5.38269416434041
42,42,738084.789127469,-0.16,0.05,-48.8170193387132,-27.5910355646699,28.1679834500403,21.4904036555279,-1.05636353136423,-27.4624952904242,-6.73625512727133,-48.8077576039751,-5.13572301775934,-49.1854996452646,-23.3261644725892,-27.5208281072071,-23.299022554769
43,43,738084.789127596,-0.16,0.065,-49.1845878028915,-25.7285050796849,28.1495593086121,21.6243802755271,-1.08883920225633,-27.6387538440465,-5.90989682368226,-48.9879397820718,-4.31196582452092,-49.3625059903986,-22.5053193450587,-27.6964192288956,-22.4747908878789
44,44,738084.789127694,-0.16,0.08,-49.5227162437799,-23.8303811607787,28.1321914476197,21.7522178007717,-1.12230069422478,-27.8013871561573,-5.06653105266593,-49.1543718398439,-3.47128746745357,-49.5257000566249,-21.6673935137303,-27.8583781972536,-21.6334337786207
45,45,738084.789127813,-0.16,0.095,-49.8297350717909,-21.8992825168589,28.115916608259,21.8733958153329,-1.15672333318354,-27.9495841453392,-4.20736470155874,-49.3062303438071,-2.61489204375291,-49.6742633060247,-20.8135797862672,-28.005895167916,-20.7761498818371
46,46,738084.789127969,-0.16,0.11,-50.1040961289503,-19.9381003855531,28.1007680107482,21.9874160653386,-1.19207264837544,-28.0825906514054,-3.33373667726626,-49.4427491682043,-1.74411508614995,-49.8074350137661,-19.9452030269044,-28.1382172941713,-19.904270332562
