frame_no,target_no,time_stamp,target_x,target_y,pupil_x,pupil_y,ellipse_min_axis,ellipse_max_axis,ellipse_angle,glint_1_x,glint_1_y,glint_2_x,glint_2_y,glint_3_x,glint_3_y,glint_4_x,glint_4_y
0,0,738084.465746175,-0.2,0.05,3.74753151274751,-14.6122131335244,23.6618909983492,24.158328447182,-1.31974161472697,19.792107586901,2.80062703081963,0.269794416086102,2.73663668577907,0.281920316303025,-11.7963251293926,19.6297978754582,-12.4881295895043
1,1,738084.465746266,-0.2,0.065,3.73515139306705,-12.9696756644997,23.7534014671918,24.1501428260993,-1.29039294032622,19.7896942899763,3.5449786011238,0.264435502650844,3.48245742631091,0.2767019725281,-11.0519701488093,19.6254736039857,-11.7451733138238
2,2,738084.465746354,-0.2,0.08,3.72461615691352,-11.3017784827405,23.8349571161873,24.1429048052893,-1.2524454451926,19.7879113229019,4.3013475766193,0.259869298358568,4.24031482149269,0.272278957981065,-10.2954385097833,19.6217485306285,-10.9900590563595
3,3,738084.465746443,-0.2,0.095,3.7160143259757,-9.61090661998961,23.9060277142956,24.1366408412275,-1.20185514641165,19.7867879870719,5.06858643640005,0.256136105234466,5.00905888970719,0.268691364163868,-9.52787292416717,19.6186549630478,-10.2239272114132
4,4,738084.465746531,-0.2,0.11,3.70942703116148,-7.89964533314509,23.9661292284192,24.1313750366652,-1.1317886747507,19.7863508439817,5.84545023868471,0.253272865930441,5.78744205354211,0.26597590264825,-8.7505142929597,19.6162227258163,-9.44801619478678
5,5,738084.465746631,-0.2,0.125,3.70492684815493,-6.17076399411495,24.0148313745484,24.1271289375632,-1.03008274432063,19.7866233000662,6.63060455225895,0.251312614164332,6.57412708978914,0.264165356894327,-7.9646938518731,19.6144787242099,-8.66365460667842
6,6,738084.465746753,-0.2,0.14,3.7025767092261,-4.42719631211199,24.0517646260576,24.1239213457613,-0.874294839988144,19.7876252216897,7.42263519019913,0.250283960944393,7.36769688513841,0.263288070226567,-7.17182350475682,19.6134465333439,-7.87225158568158
7,7,738084.465746846,-0.2,0.155,3.70242891993564,-2.67201713970707,24.0766264713543,24.121768151683,-0.625137163638612,19.7893725912746,8.22005962144199,0.250210630899821,8.16666587280348,0.263367484276746,-6.37338446717235,19.6131460239699,-7.07528547589046
8,8,738084.465746965,-0.2,0.17,3.70452431182671,-0.908416231615491,24.0891867288482,24.1206821887273,-0.240472966869564,19.7918772148484,9.0213398753629,0.251111062270539,8.96949296480609,0.264421741406218,-5.57091440306996,19.6135930357127,-6.2742909896496
9,9,738084.465747055,-0.2,0.185,3.708891553951,0.860330555820226,24.0892917457301,24.12067311413,0.227933227399926,19.7951464901764,9.82489669811205,0.252998082738541,9.77459573811776,0.266463363253838,-4.76599329429397,19.6147991075636,-5.47084510516183
10,10,738084.465747143,-0.2,0.2,3.71554664401976,2.63089203632823,24.0768673439831,24.1217473141999,0.616126028440742,19.7991832430362,10.6291246702456,0.255878671308672,10.580365583566,0.269499015555046,-3.96022833228677,19.6167712739623,-4.66655198773155
