frame_no,target_no,time_stamp,target_x,target_y,pupil_x,pupil_y,ellipse_min_axis,ellipse_max_axis,ellipse_angle,glint_1_x,glint_1_y,glint_2_x,glint_2_y,glint_3_x,glint_3_y,glint_4_x,glint_4_y
0,0,738084.647178531,-0.2,0.05,-62.6501822660575,-107.173667626778,49.1715994973307,26.2869339728276,-0.528994360752466,-22.3643859577881,-74.827705061347,-60.1347436487734,-68.7072646528074,-63.8597076106834,-94.7558290055072,-21.6548903981582,-100.313778355275
1,1,738084.647178627,-0.2,0.065,-63.0598427719151,-105.243023516444,49.0334975968222,26.9280871288289,-0.539818633786949,-22.5924413025459,-74.0886489999358,-60.381786989851,-67.9676338278732,-64.103529546331,-94.0302878728999,-21.8816421823471,-99.5865973469694
2,2,738084.647178737,-0.2,0.08,-63.4303276435509,-103.24001821599,48.9011066145485,27.5715735260365,-0.5509381179064,-22.8032163050346,-73.313303698129,-60.6114248848983,-67.1917768604703,-64.3299027104279,-93.2684700178885,-22.0912439368193,-98.8231054263565
3,3,738084.64717883,-0.2,0.095,-63.759809641738,-101.166194262528,48.774340296648,28.2164221144343,-0.562364387622946,-22.9956900454306,-72.5020345657135,-60.8225935376719,-66.3800622565908,-64.5377689002946,-92.4707136172786,-22.2826818132739,-98.0236433099206
4,4,738084.647178922,-0.2,0.11,-64.0466072749325,-99.0234867691362,48.6531118177978,28.8615588939565,-0.574109667698935,-23.1689103148788,-71.6554196143668,-61.014297402329,-65.5330708531926,-64.7261385790877,-91.6375686443291,-22.4550101413816,-97.1887637727862
5,5,738084.647179045,-0.2,0.125,-64.2892097007161,-96.8142298514916,48.5373317828799,29.5058195384623,-0.586186872183473,-23.322006599023,-70.7742539346948,-61.1856225837617,-64.6516002538016,-64.8941042340804,-90.7698015900965,-22.6073643186374,-96.3192363529605
6,6,738084.647179137,-0.2,0.14,-64.4863001496361,-94.5411566427224,48.4269065719307,30.1479635909027,-0.598609643560568,-23.4542023934401,-69.8595509341447,-61.335749590782,-63.7366660279709,-65.0408530794958,-89.868396966423,-22.7389730374544,-95.4160488324033
7,7,738084.647179226,-0.2,0.155,-64.6367772421146,-92.2073925322379,48.3217370347878,30.7866900371508,-0.611392391209384,-23.5648265221245,-68.9125401160122,-61.4639651042293,-62.7894994559094,-65.165678766665,-88.934555365783,-22.8491695230659,-94.480405270409
8,8,738084.647179314,-0.2,0.17,-64.7397735896462,-89.8164414563446,48.2217175338285,31.4206540196561,-0.624550328651835,-23.653323142396,-67.9346612765257,-61.569672433396,-61.8115416962797,-65.2679917759017,-87.9696879491699,-22.9374014679348,-93.5137204609118
9,9,738084.647179403,-0.2,0.185,-64.7946711430553,-87.3721652836746,48.1267353178677,32.0484843850523,-0.638099508670461,-23.7192601460679,-66.9275551054174,-61.6524003600551,-60.8044343634507,-65.3473281906578,-86.975407341031,-23.0032393746106,-92.5176107932969
10,10,738084.647179493,-0.2,0.2,-64.8011128135375,-84.878756553077,48.0366702135339,32.668801730645,-0.652056855200351,-23.7623357067033,-65.8930502899663,-61.711810109267,-59.7700066149404,-65.4033565946175,-85.9535150244609,-23.0463830586636,-91.4938816106119
11,11,738084.647179587,-0.2,0.215,-64.759010011354,-82.3407050433487,47.9513946084542,33.2802365657668,-0.666440191043199,-23.7823827750645,-64.8331473379267,-61.7477002387043,-58.7102589650104,-65.4358828851653,-84.9059854452623,-23.0666661152248,-90.4445112746339
12,12,738084.647179687,-0.2,0.23,-64.6685458589924,-79.7627588567974,47.8707736971393,33.8814471927018,-0.681268259950676,-23.7793713870003,-63.7499994447208,-61.7600093011401,-57.6273441501003,-65.4448528596151,-83.8349471434929,-23.0640582142864,-89.3716322573083
13,13,738084.647179777,-0.2,0.245,-64.5301739758172,-77.1498808782888,47.7946659528763,34.4711369047277,-0.696560741463252,-23.7534087169593,-62.6458908286802,-61.7488162048501,-56.5235454699726,-65.4303525008007,-82.742661330176,-23.0386651583935,-88.2775096771729
