frame_no,target_no,time_stamp,target_x,target_y,pupil_x,pupil_y,ellipse_min_axis,ellipse_max_axis,ellipse_angle,glint_1_x,glint_1_y,glint_2_x,glint_2_y,glint_3_x,glint_3_y,glint_4_x,glint_4_y
0,0,738084.452250299,-0.2,0.05,0.373037527244369,-20.9400928895894,15.8135696145681,17.1832866347536,-1.55298369937971,11.8665537175877,-6.89269050182527,-1.8125050167747,-7.5339707732039,-1.85465353026284,-17.7979219145153,12.1369322039215,-17.5901197493532
1,1,738084.452250453,-0.2,0.065,0.348629201996974,-19.8496041814828,15.942793394823,17.1690969282568,-1.55323459824771,11.8575776573116,-6.40533439146272,-1.82378294963566,-7.04613464338936,-1.86575824503622,-17.311392445831,12.1269335025694,-17.1041180102499
2,2,738084.452250636,-0.2,0.08,0.326725068444044,-18.7366385559021,16.0668192944911,17.1556919506304,-1.55336033061861,11.8496496889523,-5.90689067385204,-1.83393347308119,-6.54719513588168,-1.87573227748227,-16.8136868295114,12.1179583103727,-16.6069602532679
3,3,738084.452250806,-0.2,0.095,0.307450985871311,-17.6025796227508,16.185172503124,17.1430915497215,-1.55333185666098,11.8428237378151,-5.39800867838586,-1.84289553496858,-6.0378020837903,-1.88451483534832,-16.3054500097256,12.1100619049132,-16.0992909623667
4,4,738084.452250961,-0.2,0.11,0.290922708436838,-16.4489698166806,16.2973956422165,17.1313131727522,-1.55311179193912,11.8371493116802,-4.87941672756983,-1.85061275572687,-5.51868441560177,-1.89204982446372,-15.7874063048398,12.1032953212797,-15.5818338698938
5,5,738084.452251139,-0.2,0.125,0.277244256263274,-15.277502887458,16.4030546502028,17.120371710177,-1.55265109517864,11.8326707805851,-4.3519185606349,-1.8570342300493,-4.99064657751018,-1.89828664873378,-15.2603558895108,12.0977046246725,-15.0553884386047
6,6,738084.452251297,-0.2,0.14,0.266506392142526,-14.0900136491015,16.5017445703928,17.110279362868,-1.55188402306914,11.8294267037955,-3.81638838788255,-1.86211527992277,-4.45456358480453,-1.90318096100856,-14.7251699032724,12.0933302271545,-14.5208249721915
7,7,738084.452251456,-0.2,0.155,0.258785243021858,-12.8884650630426,16.5930950927687,17.1010455371057,-1.550720198852,11.8274492225906,-3.27376461254738,-1.86581813840609,-3.91137473906361,-1.90669534425699,-14.1827842208824,12.0902062672427,-13.9790783896626
8,8,738084.452251636,-0.2,0.17,0.254141107622817,-11.6749328218781,16.6767756975201,17.0926767690786,-1.54903166393216,11.8267635364757,-2.72504230128955,-1.86811254457678,-3.36207609229893,-1.90879990350916,-13.6341919641214,12.0883600701103,-13.4311407432649
9,9,738084.452251797,-0.2,0.185,0.252617483570633,-10.4515876853774,16.7525002578129,17.0851766783067,-1.54663078232173,11.8273874786217,-2.17126452815972,-1.86897623196008,-2.8077117829702,-1.90947275093259,-13.0804348786259,12.0878117044685,-12.8780526034811
10,10,738084.452251975,-0.2,0.2,0.254240345776819,-9.22067590275756,16.8200309682242,17.0785459535201,-1.54323045773042,11.8293312037528,-1.61351275764623,-1.8683952954891,-2.24936440961508,-1.90870036916487,-12.522593740326,12.0885736496982,-12.3208934755422
11,11,738084.452252145,-0.2,0.215,0.259017697356731,-7.98449812651011,16.879181486305,17.0727823689594,-1.53836762685273,11.8325969984653,-1.05289646792194,-1.86636442553181,-1.68814464340007,-1.90647784150836,-11.9617779918478,12.0906505836545,-11.7607714476263
12,12,738084.452252304,-0.2,0.23,0.266939408048535,-6.74538727898793,16.9298191981183,17.0678808311979,-1.53124334373364,11.837179220207,-0.490542243584633,-1.86288700157565,-1.12518030911764,-1.90280894167368,-11.3991148377287,12.0940392978706,-11.1988122993375
13,13,738084.452252466,-0.2,0.245,0.277977345451788,-5.50568587146778,16.9718665474538,17.0638334550389,-1.52035002306249,11.8430643670645,0.0724174136349304,-1.8579750426204,-0.561605183366324,-1.89770608020682,-10.83573804681,12.0987287428563,-10.6361483185336
14,14,738084.452252646,-0.2,0.26,0.292085795311769,-4.26772329328261,17.0053013997997,17.0606296669105,-1.50246222984509,11.8502312762993,0.634855298667489,-1.85164901591447,0.0014522322555363,-1.8911901093307,-10.2727767195851,12.1047002020034,-10.0739070839374
15,15,738084.452252824,-0.2,0.275,0.309202157326588,-3.03379358641728,17.0301564446813,17.0582563315419,-1.46922772574221,11.8586514454939,1.19566048540136,-1.84393751018998,0.562879706644998,-1.88328999244708,-9.71134427706833,12.1119275885262,-9.51320046974087
16,16,738084.452252988,-0.2,0.29,0.32924789620044,-1.80613419374664,17.0566979037297,17.046517671806,0.180314304225231,11.8682894663801,1.75374883342295,-1.8348767837324,1.12159179900847,-1.8740423487103,-9.15252791613321,12.1203778560524,-8.95511411677275
17,17,738084.452253146,-0.2,0.305,0.352129718359212,-0.586906132336205,17.0559365954891,17.0545219844159,0.540402009462844,11.879103558156,2.30807279660172,-1.8245102012666,1.67653968010612,-1.86349088673491,-8.59737875504849,12.1300115101759,-8.40069759360502
18,18,738084.452253317,-0.2,0.32,0.377740939230851,0.621824025667326,17.054354043336,17.0559525612406,1.02490051470479,11.891046184491,2.85763034050676,-1.8128875765875,2.22672006163948,-1.8516857444214,-8.04690286357917,12.1407832056015,-7.85095544161157
19,19,738084.452253486,-0.2,0.335,0.405963003589856,1.81810004471974,17.0567240938363,17.0462424483455,-0.219685948512442,11.9040647365584,3.40147281146058,-1.80006443999397,2.77118307635521,-1.83868275400289,-7.5020533363251,12.1526424115815,-7.30683926235577
20,20,738084.452253652,-0.2,0.35,0.436667116624901,3.00008955605026,17.0304553851344,17.0582278296571,1.42625994085833,11.9181022633919,3.93871163995634,-1.78610125081992,3.30903899139353,-1.824542652639,-6.96372352813297,12.1655341272099,-6.76924096586957
21,21,738084.452253827,-0.18,0.05,1.89330156612682,-21.0371635595108,15.7916533853045,17.1857161051992,-1.48104018745021,12.5547210670911,-6.93521931804473,-1.12466738879021,-7.57692279393818,-1.16721473752311,-17.8403951904692,12.8248440482832,-17.6338560286632
22,22,738084.452253983,-0.18,0.065,1.87743439700148,-19.9386460311408,15.9226732024446,17.1712911982171,-1.47691256223652,12.5501033592404,-6.44440262269513,-1.13162274733863,-7.08562582910276,-1.17399818284655,-17.3504238971651,12.8191939545595,-17.1444240801131
23,23,738084.452254136,-0.18,0.08,1.86333074267558,-18.8170620793438,16.0484291124102,17.1576665367492,-1.47209463098507,12.5461777256625,-5.94221134570139,-1.1378052976977,-6.58293792642246,-1.18000524640945,-16.8489879355469,12.814210902317,-16.6435473324513
24,24,738084.452254292,-0.18,0.095,1.85107856634327,-17.6738229582856,16.1684293852298,17.1448628802261,-1.4664411867397,12.5429787530965,-5.42930737485148,-1.14317304857936,-6.06952147037702,-1.18519419010686,-16.3367446233606,12.8099308675785,-16.1318825996387
