target_x,target_y,gaze_x,gaze_y,error_px_x,error_px_y,error_px_xy,error_deg_x,error_deg_y,error_deg_xy
100,100,80.4318946094114,112.958332846805,-19.5681053905886,12.9583328468054,23.469749439348,-0.689511137409306,0.456609119084295,0.8269869598091
386,100,389.617274900338,124.826563483437,3.61727490033775,24.8265634834365,25.0887012836798,0.127461517286965,0.874794249834603,0.884030630436635
672,100,693.634273063589,106.869614968794,21.6342730635895,6.86961496879437,22.6987528470054,0.762313566130185,0.24206360587401,0.799820795550779
958,100,961.49333825839,81.8727285976379,3.49333825838971,-18.1272714023621,18.4608066097455,0.123094378903095,-0.638742314050219,0.650494690349038
1244,100,1194.51335984438,135.758708033742,-49.4866401556219,35.7587080337422,61.0541788425201,-1.74362143143403,1.25997539787615,2.15110755390879
1530,100,1520.29183857852,108.125331704527,-9.70816142148078,8.12533170452704,12.6597556648665,-0.342084539722704,0.286310940711733,0.446088346694748
1816,100,1833.84483053277,111.545483065187,17.8448305327665,11.5454830651866,21.2540856296305,0.62879027655622,0.406825373798977,0.748917520367051
100,320,129.054245683477,328.151172026652,29.0542456834769,8.15117202665215,30.1759970447359,1.02375443960789,0.28722146796989,1.06327820694565
386,320,379.252256839453,318.837965677064,-6.7477431605472,-1.16203432293617,6.84706955773003,-0.237769239442323,-0.0409464906047507,0.241269178912985
672,320,683.516298114781,312.276185406822,11.5162981147805,-7.72381459317813,13.8665941794764,0.405796999420659,-0.272162804673901,0.488612892238333
958,320,967.182579965809,329.001387636633,9.18257996580883,9.00138763663296,12.8586451157734,0.32356483248406,0.317180225609159,0.453096487380686
1244,320,1254.68294394525,332.487284660767,10.6829439452549,12.4872846607673,16.4334284169949,0.376432520458884,0.440011093260023,0.579058217264087
1530,320,1537.00500840543,328.130855106891,7.00500840542554,8.13085510689086,10.7322387007248,0.246834429746045,0.286505567096972,0.378169496214045
1816,320,1791.77261898635,321.212620218308,-24.2273810136489,1.21262021830796,24.2577088484128,-0.853682115397376,0.0427289807263402,0.854750715028682
100,540,132.4852591776,539.308372509656,32.4852591775997,-0.691627490344217,32.492620891846,1.14464190058966,-0.024370811390611,1.14490127872301
386,540,383.383334932837,541.963938561829,-2.61666506716261,1.96393856182931,3.27169539357644,-0.0922031569217854,0.0692031069387352,0.115284378916939
672,540,720.619070751568,537.618067387224,48.6190707515675,-2.38193261277593,48.6773832874954,1.71305792526051,-0.0839319167558149,1.71511221880131
958,540,961.435297671813,537.397436660336,3.43529767181315,-2.60256333966367,4.30982668223748,0.121049210623491,-0.091706256017996,0.15186486187593
1244,540,1250.77985543448,544.471079038662,6.7798554344788,4.47107903866151,8.12139073572933,0.238900771674084,0.157546885385968,0.286172074037445
1530,540,1519.19638368558,534.409480597235,-10.8036163144213,-5.59051940276515,12.1643755557745,-0.380684594789489,-0.196992403690702,0.428632939460237
1816,540,1779.3463939152,533.492099451118,-36.653606084797,-6.50790054888205,37.2268667574053,-1.29150492658832,-0.229317963371535,1.31170225199914
100,760,146.647368157574,766.062972595751,46.6473681575736,6.06297259575069,47.0397341906291,1.64359613397134,0.213640138212558,1.65741903028689
386,760,397.798747157052,763.966607693268,11.7987471570515,3.9666076932682,12.4476668925677,0.415749501425385,0.13977090676766,0.438615106267127
672,760,673.581243599971,760.302474269964,1.58124359997134,0.302474269963682,1.60991366428154,0.0557181251751692,0.0106582569036002,0.0567283692472242
958,760,956.992078612698,770.71172983969,-1.0079213873023,10.7117298396897,10.7590455748398,-0.0355160284304108,0.377446835293913,0.37911407716129
1244,760,1226.3698453038,772.103165208033,-17.6301546962,12.1031652080326,21.3847834374087,-0.621225989659938,0.426476106314653,0.753522708604789
1530,760,1514.23877132174,768.467428530688,-15.7612286782585,8.46742853068815,17.8917208610762,-0.55537255975755,0.298365295406436,0.630442496692495
1816,760,1771.14690017318,725.42972283813,-44.8530998268163,-34.5702771618699,56.6295384682133,-1.58038418447404,-1.21810366907998,1.99524797462973
100,980,84.873558026447,969.688292356656,-15.126441973553,-10.3117076433441,18.3068446571512,-0.533005145848042,-0.363351438691201,0.645069721109319
386,980,405.397397860977,965.523943184948,19.3973978609766,-14.4760568150523,24.2036209003868,0.683496148395886,-0.510088061000458,0.852844928977196
672,980,654.656263048817,1009.5180592759,-17.3437369511831,29.518059275899,34.2362532244304,-0.611133806778773,1.04009646947567,1.20633501663185
958,980,960.024709246022,998.412086358749,2.02470924602176,18.4120863587486,18.5230767318214,0.071344476922589,0.648777994696769,0.652688825743076
1244,980,1255.82109581956,973.559840602977,11.8210958195564,-6.44015939702285,13.4615734382796,0.416536988724036,-0.226930984339514,0.474341467071459
1530,980,1532.80967692128,992.448501261009,2.80967692127979,12.4485012610088,12.76164049201,0.0990042924375125,0.438644506397352,0.449678397764307
1816,980,1830.25851733658,976.557367561775,14.2585173365812,-3.44263243822547,14.6682321614539,0.50242279280933,-0.121307664797341,0.516859589343799
