bins,hist,errors
-5.858610440355617,0.001059322033898305,0.00026483050847457627
-5.239766333571804,0.0012358757062146894,0.0005296610169491525
-4.62092222678799,0.0015889830508474577,0.00044138418079096045
-4.002078120004177,0.0015889830508474577,0.0005296610169491525
-3.383234013220364,0.004060734463276836,0.0014124293785310734
-2.7643899064365507,0.005120056497175141,0.0012358757062146894
-2.145545799652737,0.008651129943502825,0.0022951977401129945
-1.526701692868924,0.026836158192090395,0.008209745762711865
-0.907857586085111,0.08545197740112995,0.024982344632768362
-0.28901347930129795,0.1995056497175141,0.05852754237288135
0.329830627482516,0.3426906779661017,0.1014300847457627
0.9486747342663291,0.1917372881355932,0.055526129943502825
1.567518841050143,0.0882768361581921,0.027189265536723163
2.186362947833956,0.023834745762711863,0.006973870056497175
2.805207054617769,0.006885593220338983,0.001942090395480226
3.4240511614015823,0.003001412429378531,0.0006179378531073447
4.042895268185395,0.002824858757062147,0.0007062146892655367
4.661739374969208,0.00211864406779661,0.0007944915254237289
5.2805834817530215,0.001059322033898305,0.00035310734463276836
5.899427588536835,0.001059322033898305,0.00035310734463276836
6.51827169532065,0.0014124293785310734,0.00035310734463276836
