bins,hist,errors
-6.279820341745174,0.0012339150361360832,0.00026441036488630354
-5.6114181475758675,0.0005288207297726071,0.00017627357659086903
-4.943015953406562,0.0024678300722721664,0.0007050943063634761
-4.274613759237255,0.0026441036488630354,0.0005288207297726071
-3.606211565067949,0.0035254715318173806,0.0009695046712497797
-2.937809370898643,0.004759386567953464,0.0015864621893178213
-2.2694071767293362,0.007932310946589107,0.002203419707385863
-1.6010049825600303,0.024149479992949058,0.007491627005111934
-0.9326027883907244,0.08461131676361713,0.025030847875903404
-0.2642005942214176,0.2191080557024502,0.06372289793759915
0.4042015999478883,0.3571302661731007,0.1072624713555438
1.0726037941171942,0.1838533403842764,0.053939714436805924
1.741005988286501,0.07191961924907457,0.022739291380222106
2.409408182455808,0.02009518773135907,0.006169575180680416
3.077810376625113,0.00546448087431694,0.0016745989776132558
3.7462125707944196,0.0028203772254539045,0.0008813678829543451
4.414614764963726,0.0014101886127269522,0.00035254715318173806
5.083016959133031,0.0022915564956812974,0.0007050943063634761
5.751419153302338,0.0012339150361360832,0.00035254715318173806
6.419821347471645,0.0014101886127269522,0.00044068394147717257
7.08822354164095,0.0014101886127269522,0.00035254715318173806
