experiment,eye_id,error_deg_x,error_deg_y,error_deg_xy
126,0,0.41608552752339784,0.48613623530580674,0.7058494743278139
127,1,0.47443599669042413,0.5392073864206856,0.8109278721483436
128,0,0.5458259697934107,0.3094968362501003,0.6913471816091474
129,1,0.6428251798113165,0.3812249789852329,0.8339250554408767
130,0,0.8252371428360107,0.6030039254943494,1.1312730820234504
131,1,1.0096171393454674,0.6393221604198481,1.2957321882872728
132,0,0.6101563614756995,0.5833139184922482,0.9411859357205643
133,1,0.7529663494294195,0.8882692230359022,1.2961557618878996
137,1,0.5128469876281107,0.6499456248002123,0.9356735882762243
138,0,0.48389597300841913,0.7315224470102341,0.9613242374812255
140,0,0.5628595558398221,0.7293302566407852,1.001195751987739
141,1,0.5548205271519308,0.33395646514558525,0.6911673191269471
142,0,0.6417176170493532,0.5883481159267131,0.9429099669468526
143,1,0.7348797813835333,0.708323436093421,1.1321973319349543
144,0,1.0580708550831204,0.757327777849325,1.4301371810911288
145,1,0.5908774764841336,0.6604027638363359,0.9800360868414257
146,0,0.7448283539337691,0.6092643010429697,1.0874929915244187
149,1,0.6551406951826699,0.5902464723738434,0.9945741599787064
150,0,0.7225277398546459,0.6571626382160508,1.1079704610550074
152,0,0.5846160055457048,0.7480106606428981,1.0484664566084705
153,1,0.7173516747558222,0.927081124684718,1.3005240807876899
154,0,0.7765222087769886,0.6549027362726078,1.113582220630573
155,1,0.5051978122685361,0.5524283597624405,0.8184685430542533
156,0,0.5057639451063681,0.48510498315666256,0.7979454165551825
157,1,0.5056969047875144,0.34090026344025637,0.6714998635278602
158,0,0.5026694155536673,0.48101358365848623,0.7895720864771749
159,1,0.5254497405586382,0.6219830287889057,0.8863898144700002
160,0,0.5966640092865303,0.6096275559557603,0.9377185481841299
161,1,0.7101445617991734,0.5586513713287232,1.0315540504201424
162,0,0.6033313103652973,0.6268395474992775,0.9721266869422318
163,1,0.6432428768683195,0.4861324148661948,0.9289511748521664
165,1,0.5597539044817486,0.49692819607149363,0.8802667212131272
