x,y
-15.059516221169886,5.829275999688065e-70
-15.022691300972385,1.2123399024775626e-69
-14.985866380774883,2.517100113105754e-69
-14.949041460577382,5.217264889303441e-69
-14.912216540379879,1.079571953847756e-68
-14.875391620182377,2.2301116594621843e-68
-14.838566699984876,4.5990478850663185e-68
-14.801741779787374,9.468377462648115e-68
-14.764916859589873,1.9460298741446935e-67
-14.728091939392371,3.99291211476629e-67
-14.691267019194868,8.178926550603406e-67
-14.654442098997366,1.672511733580373e-66
-14.617617178799865,3.4143524282862977e-66
-14.580792258602363,6.958471114639471e-66
-14.543967338404862,1.4157468992991645e-65
-14.50714241820736,2.875568502192521e-65
-14.470317498009857,5.830799730406008e-65
-14.433492577812356,1.1803174845939863e-64
-14.396667657614854,2.385260764840215e-64
-14.359842737417353,4.8121504493674644e-64
-14.323017817219851,9.691898061347313e-64
-14.28619289702235,1.9486991097652563e-63
-14.249367976824846,3.9115334118874786e-63
-14.212543056627345,7.838186815182665e-63
-14.175718136429843,1.5680159807376378e-62
-14.138893216232342,3.131494601208647e-62
-14.10206829603484,6.243371224881248e-62
-14.065243375837339,1.2426618281456415e-61
-14.028418455639837,2.469181792671634e-61
-13.991593535442334,4.8980079107918956e-61
-13.954768615244832,9.699563865618954e-61
-13.917943695047331,1.9175700593450594e-60
-13.88111877484983,3.784570341288397e-60
-13.844293854652328,7.456726797175359e-60
-13.807468934454825,1.4667165411040366e-59
-13.770644014257323,2.880119161482611e-59
-13.733819094059822,5.646002052100478e-59
-13.69699417386232,1.1049380139666842e-58
-13.660169253664819,2.1587438189788774e-58
-13.623344333467317,4.210470291642733e-58
-13.586519413269816,8.198349264432496e-58
-13.549694493072312,1.593633803334945e-57
-13.512869572874811,3.092551628746703e-57
-13.47604465267731,5.991170685652523e-57
-13.439219732479808,1.1587046101869211e-56
-13.402394812282306,2.2371756598112783e-56
-13.365569892084805,4.312148859616818e-56
-13.328744971887303,8.297623254162558e-56
-13.2919200516898,1.5939694303339264e-55
-13.255095131492299,3.0568390480399334e-55
-13.218270211294797,5.8523658183230495e-55
-13.181445291097296,1.118553255565438e-54
-13.144620370899794,2.1342641805384985e-54
-13.107795450702291,4.0654253748224635e-54
-13.07097053050479,7.730901142120062e-54
-13.034145610307288,1.4676434291099574e-53
-12.997320690109786,2.781488684984992e-53
-12.960495769912285,5.262599850574417e-53
-12.923670849714783,9.940076091335113e-53
-12.886845929517282,1.874327068601479e-52
-12.850021009319779,3.528315023244971e-52
-12.813196089122277,6.630642896666332e-52
