experiment,eye_id,error_deg_x,error_deg_y,error_deg_xy
0,0,0.49456721668115516,0.5212356722480287,0.8071119050132068
1,1,0.7026527550796687,0.49101522937815606,0.9300990542017468
2,0,0.6062323609958267,0.5549415946463458,0.8987194583640049
3,1,0.5743315397737051,0.37594636873442816,0.7506149721129718
4,0,0.4084690053521484,0.4840495615316175,0.6949207816329122
6,0,0.5533032488907398,0.541101180577067,0.8568485799806748
7,1,0.5750666076004319,0.4469545360467906,0.800016054756471
8,0,0.6709881643224579,0.542046388145926,0.9154968304717376
9,1,0.7212376547304891,0.5344797156863805,0.972256577627225
10,0,0.434005997224762,0.35304422404416796,0.6361540545524442
11,1,0.49759955344475526,0.48314164052160596,0.749680536718183
12,0,0.43110368504888635,0.4799388631799626,0.7117967905045566
13,1,0.4534714677492115,0.42775990538928843,0.6946592266706608
14,0,0.5894680125482357,0.6699510596224296,1.0428585542108215
15,1,0.6273934422535473,0.5741602781223372,0.9451397628132407
16,0,0.6520626611196902,0.7714554990108359,1.1233357035404796
17,1,0.513340963600526,0.5954918309631403,0.8809732468047257
18,0,0.5599431328271739,0.4892345938850314,0.8198442152592516
19,1,0.6992278283645337,0.6082977571778871,1.0368656271794296
20,0,0.48465291338573785,0.454376443934168,0.7255650628059906
21,1,0.6231052518074081,0.48910846891675275,0.8516161729072582
22,0,0.6715550711701046,0.48908468146537953,0.9384779502898123
25,1,0.8720686117660559,0.7323311382616077,1.2738830367809721
26,0,0.6275293223525157,0.5102856085355132,0.8960346151537393
29,1,0.42387982190843276,0.5764151566694882,0.7851968235719113
30,0,0.6021458000593893,0.44690957806720866,0.8377353530581457
31,1,0.5442505049416676,0.5086390331197905,0.8295052057069944
32,0,0.6196884997150184,0.4544990112105065,0.8716868843693437
33,1,0.9083778577062613,0.5733334948339164,1.1982988145220403
34,0,0.6511432399710666,0.7021265093919382,1.0940903738809071
35,1,0.7314388579892503,0.6859971801982911,1.1324530493491407
36,0,0.7524950452145205,0.5208210952457062,0.9952967885997447
37,1,0.6857683654637233,0.510644733511616,0.9507824197856688
38,0,0.6665935125595589,0.5748440978232031,0.9791197221301348
39,1,0.5947004634713722,0.5304248755757994,0.8734289819149826
40,0,0.6039820155920018,0.4723053172727519,0.852521728599214
41,1,0.5520399334531846,0.5725894538025237,0.9109702094508884
43,1,0.5217333416734748,0.37590649619363736,0.70747722533938
46,0,0.42417542985601175,0.46887052477109653,0.6846877223632184
48,0,0.5623130988166911,0.5400790613880878,0.8547223153394505
49,1,0.4579517862336569,0.42313235581326875,0.7124765343316559
52,0,0.9010931889922257,0.5076581494603375,1.0901289600661943
53,1,0.522934400937781,0.6308584028641273,0.8844399429230172
56,0,0.4517922502919154,0.5456981227476223,0.7871241617746638
57,1,0.4344970738071853,0.6789655787953922,0.8830813622334922
59,1,0.5748363900864397,0.4495763067567369,0.7913663507240981
60,0,0.5027068842193398,0.5178602902193273,0.8225558074406603
61,1,0.40646359382978076,0.502518128904382,0.7086536674513144
63,1,0.595552687033599,0.7321474094446233,1.0221336641063326
64,0,0.6014466768484807,0.6949114943068339,1.0134460441377877
65,1,0.5454450738005493,0.693868387901146,0.9680861467243521
66,0,0.5425757046928315,0.4832091706742416,0.8031014766599174
67,1,0.4626854820996501,0.46828220060613435,0.7338780829489536
68,0,0.41402853341851686,0.44963898274513786,0.6785457771322218
69,1,0.5351243417260655,0.35516369309126344,0.7293022898534922
70,0,0.46029715595763826,0.4871937050364647,0.7472549908636309
71,1,0.477190279442824,0.5090878437051972,0.7670796798924792
72,0,0.6665929581081773,0.5155053333889815,0.9539110066240188
74,0,0.5252576700141368,0.48618660523154866,0.8209146192436512
76,0,0.423504198212288,0.4761406279730706,0.7087357689500935
77,1,0.5533639640214213,0.4461796199252186,0.7627047591835754
78,0,0.6361916760953483,0.8348746571639637,1.2115601067524162
79,1,0.4318724505700639,0.4694731913472754,0.6981457481647264
80,0,0.7135532901146117,0.7856575241271463,1.2045789506865596
81,1,0.5268639220732155,0.6718207807080454,0.9409369597934347
84,0,0.46154614497356344,0.36679814855655435,0.6696519833835378
85,1,0.5266616747161685,0.5993978875457743,0.8790667434131993
86,0,0.5709404883047727,0.6907755056404958,0.9987045894004504
87,1,0.5723570436961287,0.7266287899056375,1.0444366121896516
88,0,0.7973797185658748,0.5867139428331882,1.1110627231564303
89,1,0.8098897850284792,0.7043403838996359,1.1614899086732666
90,0,0.3669318004680591,0.3621734660409449,0.6029831427198317
91,1,0.5549416978383173,0.40336304311185217,0.7673455510745008
92,0,0.4885612707239787,0.6006947600111171,0.8493815520193487
93,1,0.49844263762229785,0.4700749883854917,0.7390064826501367
94,0,0.49379661310366446,0.787416240543946,1.0354619550011064
95,1,0.5290616099686855,0.6606951216240113,0.9714536144354662
96,0,0.6348261449797067,0.5940584888908291,0.9980073059291935
99,1,0.47344941768568916,0.5015156847748895,0.757706652998142
100,0,0.4636789108738351,0.4087753707685107,0.6934215554684432
101,1,0.6763612360992252,0.45119499694548365,0.8863014212559528
102,0,0.8319059016817056,0.5477470673123698,1.0779193875052038
103,1,0.8437540865528618,0.638785887708205,1.1356097415375674
104,0,0.6406318199847736,0.42289316507386143,0.8472548097566723
105,1,0.5304874753613,0.4327094366927403,0.7500340418265214
106,0,0.6619404113701541,0.6980347926539199,1.0712515008693309
107,1,0.5749716524386606,0.6188558852315718,0.9340562583255267
108,0,0.758346794539816,0.5109803425219162,1.0241564709218067
109,1,0.65734568429709,0.5738099582253121,0.9681087026868764
110,0,0.8788342019447763,0.5828047186405659,1.1412158709493614
111,1,0.7371660682921211,0.6571342487927445,1.082638024901532
112,0,0.5328352041749435,0.4995259064904716,0.7915904813810277
113,1,0.5156967251515961,0.5387112821004284,0.8455537608653367
114,0,0.6681621069916628,0.6327519807219185,1.0169848736721527
116,0,0.7384262612390573,0.5725919618687108,1.0368666517792042
117,1,0.6948088946887762,0.6084289699671828,1.0295756446076632
118,0,0.5691064204102171,0.4267671886828658,0.7866615961294325
120,0,0.4089562367671769,0.45469826794164536,0.6832702307931996
121,1,0.4297383688537397,0.49528355385781625,0.7361057458781883
122,0,0.7350790718018769,0.7752826417906339,1.193855185791841
123,1,0.5484884341418073,0.5742813586987524,0.857895449978212
126,0,0.41722503677337486,0.48625899785946214,0.7010639131919689
127,1,0.46697830152846304,0.5335277403685037,0.8007744932573384
