bins,hist,errors
-14.064580352003023,0.0010524469391334855,0.00035081564637782847
-12.542072607079849,0.00035081564637782847,0.00017540782318891423
-11.019564862156672,0.0012278547623223997,0.0005262234695667427
-9.497057117233496,0.002104893878266971,0.0007016312927556569
-7.974549372310319,0.0019294860550780565,0.0005262234695667427
-6.452041627387144,0.002104893878266971,0.0005262234695667427
-4.929533882463968,0.003858972110156113,0.0010524469391334855
-3.4070261375407913,0.004034379933345027,0.0010524469391334855
-1.8845183926176148,0.018417821434835994,0.006402385546395369
-0.36201064769443825,0.26556744430801615,0.0856867216277846
1.1604970972287365,0.5800736712857394,0.17865286791790913
2.6830048421519113,0.08612524118575689,0.029994737765304334
4.20551258707509,0.013155586739168567,0.0036835642869671986
5.728020331998264,0.0059638659884230835,0.0018417821434835993
7.250528076921443,0.003858972110156113,0.0009647430275390282
8.773035821844617,0.0026311173478337133,0.0007016312927556569
10.295543566767792,0.0026311173478337133,0.0008770391159445711
11.81805131169097,0.0010524469391334855,0.00043851955797228557
13.340559056614145,0.0017540782318891423,0.00043851955797228557
14.863066801537324,0.0008770391159445711,0.00026311173478337136
16.3855745464605,0.0012278547623223997,0.00026311173478337136
