bins,hist,errors
-13.690469291972622,0.0007012622720897616,0.0001753155680224404
-12.018283143004247,0.0010518934081346423,0.0002629733520336606
-10.346096994035872,0.0010518934081346423,0.0002629733520336606
-8.673910845067494,0.002629733520336606,0.0008765778401122019
-7.001724696099119,0.0012272089761570827,0.00043828892005610097
-5.329538547130742,0.002805049088359046,0.0008765778401122019
-3.657352398162365,0.008415147265077139,0.002805049088359046
-1.9851662491939894,0.014726507713884993,0.0042952314165497895
-0.31298010022561407,0.2699859747545582,0.09353085553997195
1.3592060487427613,0.6186886395511921,0.20029803646563815
3.03139219771114,0.042426367461430574,0.01341164095371669
4.703578346679516,0.010869565217391304,0.0033309957924263674
6.375764495647891,0.007889200561009817,0.002279102384291725
8.04795064461627,0.004032258064516129,0.0012272089761570827
9.720136793584645,0.00438288920056101,0.0015778401122019635
11.39232294255302,0.0029803646563814866,0.0008765778401122019
13.064509091521396,0.002629733520336606,0.0006136044880785414
14.736695240489771,0.001402524544179523,0.00043828892005610097
16.408881389458152,0.0010518934081346423,0.0002629733520336606
18.081067538426524,0.0008765778401122019,0.0002629733520336606
19.7532536873949,0.0001753155680224404,0.0
